Gene,Club cells_1_corr,Club cells_1_pval,Club cells_1_ci_low,Club cells_1_ci_high,NE_7_corr,NE_7_pval,NE_7_ci_low,NE_7_ci_high
Hgs,0.013929266099364726,0.3594961967604491,-0.015864273913851975,0.043698093063444805,-0.013929253011507893,0.3594966482609959,-0.04369807999804453,0.01586428700095413
Batf3,0.013940244199210049,0.3591176033335348,-0.015853296443433806,0.04370905232313511,-0.01394036156234012,0.35911355727365746,-0.04370916948481279,0.01585317908699392
Gtf3c6,0.01395001317688794,0.3587809186790064,-0.01584352801981897,0.0437188045296785,-0.01395005805252557,0.35877937251252745,-0.04371884932826167,0.01584348314671341
Rsrc2,0.01395213998550241,0.3587076452109178,-0.015841401331075942,0.043720927686289573,-0.01395216268776979,0.3587068631161161,-0.043720950349572796,0.015841378630086653
Plekhj1,0.01395520991969847,0.3586018954754123,-0.0158383315694325,0.04372399234854035,-0.013955238264528814,0.35860091917500536,-0.043724020644692,0.01583830322619272
Dnajc4,0.013956071749167553,0.35857221163953334,-0.015837469788303523,0.04372485269790377,-0.013956110822783514,0.3585708658706751,-0.04372489170441367,0.015837430716878157
Faah,0.013965916092202726,0.3582332543063136,-0.01582762599429811,0.04373468013113451,-0.01396589122492526,0.3582341102747124,-0.04373465530657927,0.015827650860195976
K230015D01Rik,0.01396710680551834,0.35819226970137785,-0.015826435346998347,0.04373586879874997,-0.013967088529700267,0.35819289873663207,-0.04373585055433123,0.015826453621803807
Kctd11,0.013971244602627456,0.3580498687743583,-0.01582229777864112,0.04373999948627831,-0.013971218984005601,0.35805075032125566,-0.0437399739116776,0.015822323395849824
Zfp955b,0.013977405990553025,0.35783789262475973,-0.015816136729447726,0.04374615028579448,-0.013977446649516372,0.357836494057616,-0.04374619087487749,0.015816096072712157
A930015D03Rik,0.013980122681885693,0.3577444527650996,-0.015813420186750828,0.04374886230774787,-0.013980152181651282,0.3577434382129362,-0.04374889175680761,0.01581339068859682
Stk40,0.013996996302704871,0.35716443296762834,-0.015796547479272213,0.04376570691679567,-0.013996861262785282,0.35716907252638663,-0.043765572109125045,0.015796682511949673
Pdzd11,0.01400252000866341,0.3569746878338461,-0.01579102406861607,0.04377122112185663,-0.014002512822642487,0.3569749346400174,-0.043771213948197,0.015791031254254
Gm13684,0.0140090852153887,0.35674924861077295,-0.015784459210507824,0.043777775033920746,-0.014009065911311003,0.35674991135201184,-0.04377775576305718,0.015784478513564227
A430073D23Rik,0.014041278560173375,0.3556450762871136,-0.015752267538031377,0.04380991295677807,-0.014041256774571426,0.35564582276374646,-0.0438098912087016,0.015752289322522543
Pde3a,0.014044900177857686,0.3555209964559892,-0.01574864610460978,0.04381352833587021,-0.014044890432020105,0.3555213303203869,-0.04381351860682184,0.015748655849952557
Grasp,0.014051945637461824,0.3552796909834418,-0.015741601001229066,0.04382056165674436,-0.014051907342144785,0.35528100231050863,-0.04382052342741489,0.01574163929461786
Yju2,0.014057227425625915,0.35509885864417723,-0.015736319478175786,0.04382583434289966,-0.014057207210105846,0.35509955065130094,-0.043825814162219784,0.01573633969268434
Snhg10,0.014064282500808396,0.3548574049536398,-0.015729264754517844,0.04383287725761328,-0.014064308973997845,0.35485649912735373,-0.04383290368516669,0.015729238282641857
Gm15342,0.014064699326822347,0.35484314269494854,-0.015728847949179767,0.043833293365073175,-0.014064684946866423,0.35484363471831915,-0.043833279009906606,0.01572886232842257
Sgta,0.014072897504690585,0.3545627046128056,-0.015720650175862185,0.04384147740824548,-0.014072868054111287,0.35456371178915225,-0.04384144800844986,0.015720679624995373
Arl5b,0.01407297547871863,0.3545600379983703,-0.01572057220566265,0.04384155524781726,-0.01407291629953317,0.3545620618514902,-0.04384149617067879,0.015720631381942456
Ctu1,0.014075305687018848,0.3544803536248575,-0.015718242111607977,0.043843881437803524,-0.01407523584009236,0.3544827419630949,-0.043843811711328846,0.01571831195511471
Dnaja3,0.014080563522685845,0.35430059692448324,-0.015712984532533517,0.04384913020544097,-0.014080551599894806,0.3543010044798618,-0.04384911830321467,0.015712996454744565
Gm13889,0.014080885154993993,0.35428960271642207,-0.015712662915868172,0.043849451282986306,-0.014080871973431842,0.3542900532914163,-0.043849438124160305,0.01571267609678935
Ndufa8,0.014088910270106857,0.3540153536672581,-0.01570463818906621,0.04385746255410494,-0.014088803409664593,0.3540190046185818,-0.043857355878031024,0.01570474504436304
A530072M11Rik,0.014122421196749056,0.3528716058035186,-0.015671128842439565,0.04389091563022631,-0.014122383540877463,0.3528728897081257,-0.043890878039398194,0.015671166496573272
Dnajc15,0.014150567439229248,0.3519127652942441,-0.01564298387532184,0.04391901323175547,-0.01415060262405074,0.3519115677077935,-0.043919048355742805,0.015642948692065096
Eaf2,0.014165265946695923,0.35141269646650275,-0.015628286015108375,0.04393368631926679,-0.014165287915505054,0.3514119493862988,-0.04393370825007292,0.01562826404725701
Sfrp1,0.014168040363624854,0.3513183564799608,-0.015625511718907196,0.043936455936610906,-0.01416800480026871,0.35131956565833644,-0.04393642043478026,0.015625547280718716
F8a,0.014172096545425146,0.3511804608252156,-0.015621455712784603,0.04394050510062193,-0.014172154898416323,0.3511784772826829,-0.04394056335264674,0.015621397362313607
Sfxn1,0.01417472624714925,0.3510910787053829,-0.015618826124431865,0.04394313025205388,-0.014174812752601606,0.3510881386773347,-0.04394321660781495,0.015618739622701917
Cchcr1,0.014187112696897215,0.35067026389674016,-0.015606440203144556,0.04395549526343774,-0.014187266546468295,0.3506650390522955,-0.04395564884666993,0.015606286360079888
Dpagt1,0.014203547741414638,0.3501123965973335,-0.015590005845703792,0.043971901848237765,-0.01420350345699696,0.35011389902067624,-0.043971857640526704,0.015590050128291764
Chd2,0.01421071595092144,0.3498692569260232,-0.015582837930826517,0.04397905763989765,-0.014210741874290923,0.3498683778214129,-0.043979083518353244,0.015582812008516985
Ciz1,0.014222429656771271,0.34947216838078876,-0.015571124699845614,0.0439907510469365,-0.014222440635184597,0.34947179635246495,-0.043990762006321384,0.015571113721873513
Prr18,0.014228503174428577,0.3492663919086827,-0.015565051425187123,0.04399681403651661,-0.014228497143270409,0.3492665962118243,-0.04399680801581418,0.015565057456105078
Zfp174,0.01423426648892188,0.3490711965342691,-0.015559288339248713,0.04400256735862356,-0.01423428524412547,0.34907056143490667,-0.04400258608130631,0.015559269584785665
Tmem212,0.014239601592703603,0.3488905657908562,-0.015553953445275994,0.04400789321068717,-0.014239617898850714,0.34889001380420526,-0.04400790948855484,0.015553937139767542
Zfp706,0.014246772238136309,0.34864788256903967,-0.015546783079164897,0.044015051418684156,-0.014246726024787739,0.34864944626964167,-0.04401500528550211,0.015546829290723107
Ccz1,0.014247113832098274,0.3486363243436177,-0.015546441498432737,0.04401539242007745,-0.01424715303539143,0.34863499787057484,-0.044015431555363554,0.015546402296657469
Tescl,0.014258924690736578,0.34823683999910904,-0.01553463109294761,0.04402718278595851,-0.014258920895226271,0.3482369683297447,-0.04402717899703504,0.015534634888313628
3110056K07Rik,0.014265536249004921,0.3480133411061088,-0.015528019784718775,0.04403378286903941,-0.014265515565459725,0.34801404015606185,-0.044033762221397155,0.015528040467485814
Akip1,0.014280560523381593,0.34750579551399297,-0.015512996068851913,0.04404878105724446,-0.014280590105703326,0.347504796637226,-0.044048810588190115,0.0155129664876166
2810001G20Rik,0.014280551932018184,0.34750608561033847,-0.015513004659899795,0.0440487724808018,-0.014280682355230776,0.3475016817511205,-0.04404890267750602,0.015512874241476701
Taf1c,0.014291392011426983,0.34714018149492754,-0.01550216497510914,0.04405959373059631,-0.014291469300235367,0.3471375735110719,-0.04405967088512613,0.015502087689089204
Thnsl1,0.014292197750466668,0.3471129937670949,-0.01550135926512166,0.044060398069758915,-0.014292176424807741,0.34711371333276353,-0.04406037678115132,0.015501380590012154
Pik3c2b,0.014297907714950871,0.34692036354552447,-0.015495649505410679,0.04406609811274376,-0.014297857062921296,0.346922072033249,-0.04406604754873448,0.015495700155632291
Hadha,0.014302636101359447,0.3467608991337764,-0.015490921287102794,0.044070818281752834,-0.014302592464120004,0.34676237058253834,-0.044070774720356046,0.015490964922796963
Tnfrsf1a,0.014318074306070079,0.34624057185359647,-0.015475483621964357,0.044086229647360295,-0.014318063558174473,0.3462409339263034,-0.04408621891815469,0.015475494369489261
Hsf4,0.014320521666702286,0.346158131991925,-0.015473036345564144,0.044088672751989216,-0.01432050615007156,0.3461586546335498,-0.0440886572623433,0.015473051861661953
Snx33,0.01432928978391831,0.34586287871058474,-0.015464268527194298,0.044097425618371947,-0.01432936350382186,0.34586039698281035,-0.04409749921003134,0.01546419480978394
Spred2,0.014331936335016967,0.3457737915676127,-0.015461622065398577,0.044100067565291445,-0.014331926001829176,0.3457741393708166,-0.044100057250081016,0.015461632398238506
4931406C07Rik,0.014349462791885214,0.34518419194108674,-0.015444096189392287,0.04411756352104479,-0.01434949334920515,0.34518316453594233,-0.04411759402517018,0.015444065633069095
Tcf19,0.014364025137433472,0.34469479430840977,-0.015429534312544799,0.04413210051000203,-0.014364124994448377,0.3446914399357216,-0.04413220019309803,0.015429434458700243
Gm17251,0.01436462780384095,0.3446745500005183,-0.015428931665262277,0.04413270212674884,-0.014364641170730314,0.3446741009988138,-0.04413271547035692,0.015428918298796852
Btbd3,0.014366539979829092,0.34461032266992697,-0.015427019549811646,0.044134610972167955,-0.01436648004368615,0.3446123357256936,-0.04413455114042324,0.01542707948406038
Zfp472,0.014374846142856095,0.34433141880151774,-0.015418713647219985,0.04414290266525426,-0.014374853620610254,0.34433116777880457,-0.04414291012997978,0.015418706169698433
Sec61b,0.014394378368932429,0.34367613441043865,-0.015399182017363284,0.0441624008486094,-0.014394250692619714,0.34368041522198645,-0.0441622733948974,0.015399309689852517
Nsmce2,0.01440753659995707,0.343235139491445,-0.01538602417517466,0.04417553613336526,-0.014407582616815823,0.34323359788196117,-0.04417558206995843,0.015385978159657634
Rabggta,0.01441892771832272,0.3428536608878131,-0.015374633385092372,0.044186907378768486,-0.014418941886987757,0.34285318656032404,-0.04418692152271004,0.015374619216830851
Appbp2os,0.014421131372149057,0.34277989372599116,-0.015372429793880944,0.04418910718720658,-0.014421123746086142,0.3427801489904415,-0.04418909957445168,0.015372437419727669
Map4k1,0.01443245324889684,0.34240105457231085,-0.015361108234271193,0.04420040930266469,-0.014432448271579907,0.3424012210585433,-0.04420040433403687,0.015361113211450388
Kmt2d,0.014434737508255283,0.3423246538607654,-0.015358824037971182,0.044202689574135735,-0.01443444528182183,0.34233442723382956,-0.044202397857892,0.015359116256354886
AW046200,0.014436984454097164,0.3422495117914752,-0.015356577153854276,0.04420493259692998,-0.014436953532196666,0.34225054580607495,-0.044204901729019516,0.015356608074907371
Vps37b,0.014439070781839952,0.3421797505325379,-0.01535449088315478,0.04420701528178708,-0.014439117744672617,0.3421781803247571,-0.04420706216261611,0.015354443921603164
Amd1,0.014442142486082542,0.34207705744602446,-0.015351419262425009,0.04421008162213132,-0.014442091056739492,0.34207877666743736,-0.04421003028260028,0.015351470690374435
Tubd1,0.014444715217391029,0.3419910611665967,-0.015348846600630642,0.04421264986043074,-0.014444676644855945,0.34199235039251275,-0.0442126113552615,0.015348885172126426
Atp6v1e1,0.014454003237623685,0.3416807142626538,-0.015339558828073654,0.04422192165682268,-0.014453976740074972,0.3416815993868798,-0.04422189520556583,0.015339585324923093
Gm29543,0.014458191069572348,0.3415408423395926,-0.015335371106116618,0.04422610217200242,-0.014458190337126278,0.34154086679979745,-0.044226101440836135,0.015335371838543546
Adora2b,0.014470168934329258,0.34114098865134257,-0.01532339355018324,0.04423805910388258,-0.014470170554111483,0.34114093459887573,-0.044238060720833444,0.015323391930442203
C330018D20Rik,0.014481801318000007,0.3407529549267836,-0.015311761458244425,0.04424967115028674,-0.014481793489079495,0.3407532159893022,-0.04424966333505649,0.015311769286971304
1700088E04Rik,0.014484441268501179,0.3406649306631738,-0.015309121572828563,0.04425230648415856,-0.014484433738431323,0.34066518171871063,-0.04425229896725755,0.015309129102713362
Rhcg,0.014489827346593672,0.3404853870144807,-0.015303735626236197,0.044257683142029665,-0.014489854036839101,0.34048449745233045,-0.04425770978558971,0.015303708936638101
Zfp879,0.014494526541947723,0.34032878994863025,-0.015299036544199897,0.04426237411710791,-0.014494553201770085,0.3403279016622004,-0.04426240073029065,0.015299009885016665
4933427D14Rik,0.01449854076831701,0.3401950554865819,-0.01529502241358852,0.04426638132037415,-0.014498536900561625,0.3401951843251405,-0.044266377459386066,0.015295026281252103
Zfp974,0.014512504420244338,0.3397301169086657,-0.015281059087278342,0.04428032053468665,-0.014512506592705591,0.3397300446053436,-0.044280322703345,0.015281056914866847
Ppih,0.0145238766111601,0.33935176553762114,-0.015269687152963837,0.04429167281470788,-0.01452384085281773,0.33935295478965855,-0.04429163711898472,0.015269722910511437
Itpripl2,0.01452471394542162,0.33932391821316776,-0.015268849837291211,0.04429250868262665,-0.014524617838687633,0.3393271143717409,-0.044292412744197235,0.015268945941893743
Zfp949,0.014525287185757286,0.33930485473647876,-0.015268276609657436,0.04429308091907776,-0.014525276530671018,0.3393052090719739,-0.044293070282651344,0.015268287264507787
4930423D22Rik,0.014528580265289411,0.33919535455838556,-0.015264983602714147,0.04429636823124075,-0.014528617190049399,0.33919412687934947,-0.04429640509132852,0.015264946678764421
Sirt5,0.014541070351839677,0.3387802451261591,-0.015252493785606487,0.04430883643728868,-0.014541043851527881,0.33878112552187256,-0.04430880998341073,0.015252520285356447
Fam214b,0.014542505775571039,0.33873255954424086,-0.015251058392245173,0.04431026934580827,-0.014542459703982259,0.33873409000138743,-0.04431022335495003,0.015251104462861096
Nt5c2,0.014544528965315525,0.33866535535764863,-0.015249035245097901,0.04431228899022388,-0.014544518856929634,0.3386656911061031,-0.044312278899551985,0.01524904535327157
Psmd1,0.014558133000734138,0.3382136929956373,-0.01523543148977011,0.04432586918034392,-0.014558107809203618,0.3382145290125007,-0.044325844032979546,0.015235456680792158
Dhodh,0.014567585678286084,0.3379000860422513,-0.015225979000342808,0.044335305282663884,-0.014567618207777988,0.33789900714935295,-0.044335337755106285,0.015225946471489102
4833417C18Rik,0.014584086702064424,0.3373530870774506,-0.015209478292201472,0.04435177735923482,-0.014584058834499408,0.3373540103905758,-0.04435174954057061,0.015209506159247106
Glyctk,0.014589009140439138,0.33719002144264554,-0.015204555944842265,0.04435669115920223,-0.014588973288638521,0.3371912089222626,-0.0443566553703233,0.015204591795985205
Mtg2,0.014624259202275607,0.3360237727503037,-0.01516930649257833,0.044391879318472105,-0.014624239156820533,0.33602443521616077,-0.044391859308239814,0.015169326537707807
Frrs1l,0.0146260155960091,0.3359657303916409,-0.015167550127280915,0.044393632625874056,-0.014626004637323605,0.33596609251592946,-0.044393621686445714,0.015167561085789559
Zfp760,0.014634928909384556,0.33567127756486004,-0.015158636955378325,0.044402530273966526,-0.014635045220095717,0.33566743631870344,-0.044402646380228644,0.01515852064648196
Loxl3,0.014668938480388583,0.33454929186471094,-0.015124627880676107,0.04443648002924815,-0.014668945589005217,0.33454905760221065,-0.04443648712535503,0.015124620772156006
Gm26648,0.01466972549798931,0.33452335655861,-0.015123840873744257,0.044437265661835576,-0.01466971203099974,0.33452380033766016,-0.04443725221854587,0.015123854340551576
Ss18l2,0.0146715522499312,0.3344631629348608,-0.01512201414642368,0.044439089198871705,-0.014671541429401542,0.33446351946348507,-0.044439078397385715,0.015122024966808085
Pgd,0.01467699267222495,0.33428393596843187,-0.015116573796278817,0.044444520045376225,-0.014676887187563922,0.3342874104219251,-0.04444441474639745,0.015116679279557715
Ythdf2,0.014678551895785328,0.3342325809811346,-0.015115014593071057,0.04444607652419361,-0.014678630214551862,0.33423000158825666,-0.04444615470508971,0.015114936275323
Eif2s1,0.014685603278698707,0.33400039831744466,-0.015107963300390376,0.04445311549256422,-0.014685627889476803,0.3339995881342591,-0.04445314006000784,0.015107938689922022
4930470G03Rik,0.014686896803882419,0.3339578173756401,-0.015106669791437537,0.04445440674006905,-0.014686869285985667,0.3339587231877952,-0.04445437927062769,0.015106697308990037
Stk36,0.014699983201027535,0.3335272292737135,-0.015093583552889906,0.04446747008869098,-0.014700006732175194,0.3335264553395183,-0.044467493578385045,0.015093560022018233
Ndufs1,0.014700125608538034,0.33352254554017746,-0.015093441147049143,0.0444676122453291,-0.014700201358357725,0.3335200541722121,-0.044467687861703534,0.01509336539811713
Lrrc73,0.01471671766744773,0.332977128878555,-0.015076849274408,0.04448417506656428,-0.014716720494271075,0.332977036003855,-0.044484177888404954,0.015076846447614992
Nfe2l1,0.014720505946634065,0.33285268074297936,-0.015073061035449553,0.044487956667944806,-0.014720502767555979,0.3328527851657642,-0.044487953494471016,0.015073064214494237
Agap3,0.01472553264150187,0.33268759596281505,-0.01506803439263999,0.044492974500667144,-0.014725636789455068,0.33268417613469226,-0.04449307846498991,0.015067930245749461
Pum3,0.01473055340797223,0.332522758644356,-0.0150630136766632,0.04449798641394458,-0.014730537926800166,0.33252326682731526,-0.044497970960073005,0.015063029157681878
Atg4a,0.014731462544607969,0.33249291632154643,-0.015062104549009943,0.0444988939473258,-0.014731459351120831,0.33249302114442925,-0.04449889075947044,0.015062107742465617
Prodh,0.014750269632927344,0.33187596331224034,-0.01504329763545913,0.04451766785848839,-0.014750298220643622,0.33187502607601416,-0.04451769639575772,0.015043269047992462
Os9,0.014754840670968196,0.3317261254771259,-0.015038726636711075,0.0445222308296889,-0.014754809805367919,0.3317271370995658,-0.04452220001856353,0.015038757502050205
Zfyve19,0.014764168239780068,0.331420505000698,-0.01502939914421604,0.04453154193361461,-0.014764141822229862,0.33142137032229346,-0.04453151556270357,0.015029425561557426
Spag8,0.014768089547583641,0.3312920765699491,-0.015025477866947863,0.04453545631803968,-0.014768089867654873,0.3312920660884723,-0.04453545663754576,0.015025477546879086
Prdm11,0.014768125335208881,0.33129090462225863,-0.015025442079597082,0.04453549204247483,-0.014768158832334193,0.3312898076846583,-0.044535525480454315,0.015025408582728597
B4galt1,0.014771779974162834,0.3311712392151773,-0.015021787468269088,0.04453914022804452,-0.014771654872962737,0.33117533499538354,-0.04453901534776202,0.015021912568536685
Foxa3,0.014775053087209644,0.3310640899956131,-0.015018514379288505,0.04454240756073394,-0.014775043310667141,0.3310644100088971,-0.044542397801457884,0.015018524155760075
Snx3,0.014784144671981685,0.33076658383885704,-0.015009422858014241,0.04455148308631578,-0.014784110483335227,0.33076770227835584,-0.04455144895806865,0.015009457046431142
Camk1,0.014786113118651573,0.3307021926524363,-0.015007454424443675,0.044553448055314485,-0.014786100047937595,0.3307026201906367,-0.04455343500769341,0.015007467495071432
Eef2,0.014792735771931992,0.3304856140995224,-0.015000831813539194,0.04456005900660701,-0.014792923819201382,0.3304794657885739,-0.04456024672156564,0.015000643767434884
Slc35c1,0.014820817931116243,0.32956827171311853,-0.014972749804999836,0.0445880915166697,-0.014820781493873217,0.3295694609166081,-0.04458805514387792,0.014972786242077851
Mob2,0.014834126402705193,0.32913410852167013,-0.014959441388388112,0.04460137644257349,-0.014834189331497393,0.32913205647176913,-0.04460143926000547,0.014959378459830796
Jade2,0.01483981470750828,0.3289486516287864,-0.014953753103863212,0.044607054680271936,-0.014839800827524537,0.32894910407814526,-0.04460704082485519,0.01495376698379982
Xpo7,0.014841430606555964,0.3288959805124184,-0.014952137210224306,0.04460866771916694,-0.014841429850924041,0.3288960051413786,-0.04460866696487253,0.014952137965853735
Tor4a,0.01485470234591182,0.3284635876378932,-0.014938865509403914,0.04462191596157836,-0.014854617676686683,0.3284663449903642,-0.04462183144228899,0.014938950178416479
Usp14,0.014860441641416377,0.32827671573647144,-0.014933126227312335,0.04462764509270713,-0.014860529631679822,0.32827385130331255,-0.044627732927123305,0.014933038237239247
Fmnl3,0.014861010961272767,0.3282581823967744,-0.01493255690867944,0.044628213404183034,-0.014861048520500875,0.328256959737235,-0.04462825089688548,0.014932519349531369
Nhp2,0.014877128931715892,0.327733767914536,-0.014916438964859377,0.04464430281845015,-0.014877107351173847,0.3277344696957958,-0.044644281276152636,0.014916460545376127
Proser3,0.01488020671257802,0.32763369102623296,-0.014913361187320414,0.04464737514465815,-0.014880176483726162,0.3276346738488706,-0.04464734496938267,0.014913391416142379
Ing4,0.014883044078913337,0.327541449002544,-0.014910523823548528,0.04465020748191962,-0.014882962908030007,0.32754408761220644,-0.044650126454913806,0.014910604994365194
Nfkbid,0.014901973726508418,0.32692648242100864,-0.014891594180776617,0.04466910356552203,-0.014901993798226527,0.32692583075009907,-0.04466912360163984,0.014891574109052287
Npr1,0.014902095385781744,0.32692253250754044,-0.014891472521465221,0.04466922500901347,-0.014902072103540762,0.3269232884100136,-0.044669201768067275,0.014891495803713555
Srek1,0.014904106808192081,0.3268572321160963,-0.014889461098297575,0.04467123286372188,-0.014904557358664824,0.3268426062538259,-0.04467168261501087,0.014889010547622143
Vps53,0.014904995231057384,0.32682839235714567,-0.014888572675021002,0.04467211971069643,-0.014904979365070497,0.3268289073803209,-0.044672103872853156,0.014888588541015647
Fv1,0.014909166108713704,0.32669302046365345,-0.014884401794805064,0.04467628318939333,-0.014909159581078324,0.32669323229909253,-0.044676276673338504,0.01488440832244526
Magohb,0.014912889390373472,0.3265722067103153,-0.014880678509984467,0.04467999986523637,-0.014912832702282774,0.3265740459187535,-0.04467994327772741,0.014880735198129486
Mov10,0.014920982377337962,0.32630970401251513,-0.014872585513299789,0.044688078490845516,-0.014920890349098763,0.32631268825360604,-0.04468798662593629,0.014872677541671462
Ntm,0.014927367327996884,0.3261026996305467,-0.014866200552217374,0.04469445210838596,-0.014927348455516184,0.32610331136327886,-0.04469443326940698,0.014866219424732463
Prr5l,0.014936985972357934,0.3257910178443578,-0.014856581887566556,0.044704053675332756,-0.014936988503349912,0.3257909358557828,-0.044704056201830364,0.014856579356568513
Nmrk1,0.01494799487144143,0.3254345240403539,-0.014845572958493413,0.044715043021926186,-0.014947985944113533,0.32543481302524735,-0.04471503411045669,0.014845581885848554
Gm36738,0.014951635404928111,0.32531669090529847,-0.01484193241350015,0.044718677088013706,-0.014951676378335284,0.32531536487705603,-0.044718717988627234,0.014841891439958978
Taf1a,0.014963672621974074,0.3249272798741515,-0.01482989515278452,0.04473069291536316,-0.01496370712141115,0.3249261642330561,-0.04473072735348362,0.014829860653209874
Brap,0.014973025615034618,0.3246249144753066,-0.014820542119830433,0.044740029282549505,-0.014973035917583158,0.3246245815134672,-0.04474003956678137,0.014820531817235076
Tmem230,0.014976231146446285,0.3245213275643022,-0.014817336573546473,0.044743229114614216,-0.014976203368790708,0.3245222251082601,-0.04474320138634917,0.014817364351333557
Tmem82,0.01498863002708083,0.3241208596304561,-0.01480493762962073,0.04475560594462868,-0.0149886103460431,0.3241214950476867,-0.04475558629859967,0.01480495731076618
Esyt3,0.014995502872154454,0.32389901420231804,-0.014798064745516936,0.04476246656284822,-0.014995314093195516,0.3239051063912808,-0.044762278119766276,0.014798253525585532
Med17,0.015003715447778667,0.3236340539119865,-0.014789852119562382,0.04477066452454337,-0.015003692131185062,0.3236348059695783,-0.04477064124944632,0.014789875436304573
Vps18,0.01501006217082684,0.3234293878903577,-0.014783505354864973,0.04477699995112148,-0.015010112092167517,0.32342777838565406,-0.044777049783598165,0.014783455433187176
Dpf2,0.015011755116051025,0.32337480886859127,-0.01478181239812553,0.04477868988268456,-0.015011712712317835,0.3233761758533037,-0.04477864755443756,0.014781854802149235
Rgs19,0.015034009480640481,0.3226579061932473,-0.014759557866282299,0.04480090461579228,-0.015033982657739357,0.32265876964273243,-0.044800877840676205,0.014759584689402775
G6pdx,0.01503481601982896,0.3226319437900702,-0.014758751320477957,0.04480170971811004,-0.015034822018708111,0.32263175069194694,-0.044801715706301884,0.014758745321549452
Coro6,0.015047227112647625,0.3222326038831582,-0.01474634012096523,0.04481409869536564,-0.015047272514616647,0.3222311436193296,-0.04481414401641522,0.014746294718589048
Gpr108,0.015052434632333507,0.32206514253560403,-0.014741132553777842,0.04481929693294601,-0.015052433855205426,0.3220651675219437,-0.04481929615720323,0.014741133330913134
Gm36198,0.01505273152755574,0.3220555968079645,-0.014740835655798716,0.044819593298920934,-0.015052737933050914,0.32205539086154333,-0.044819599692997585,0.014740829250244001
Eef1akmt2,0.015054678568545383,0.32199300043180945,-0.014738888596599138,0.04482153686897319,-0.015054638183143646,0.3219942987212938,-0.044821496555567705,0.014738928982380878
Spryd3,0.0150725128875212,0.3214200054955946,-0.014721054100312448,0.04483933938470513,-0.015072583157308557,0.3214177491301353,-0.044839409529145724,0.014720983829788965
Gm12264,0.015081673404626732,0.3211259481331947,-0.014711893484762689,0.04484848355886911,-0.015081700371917348,0.3211250827285329,-0.04484851047804101,0.014711866517174882
Rps16,0.015081782969853018,0.32112243209580493,-0.014711783918328685,0.04484859292859392,-0.015081723944274926,0.3211243262715794,-0.04484853400833754,0.014711842944557494
Zfp81,0.015084251454619023,0.32104322307080857,-0.014709315406163331,0.044851057008557835,-0.015084267892457945,0.321042695654294,-0.04485107341706362,0.014709298968140737
Rbak,0.015084574972934505,0.32103284292330214,-0.014708991884229989,0.04485137994955543,-0.015084742383826377,0.32102747159861456,-0.04485154706170041,0.014708824471463532
Plp1,0.015091102172048594,0.32082346329667544,-0.01470246461079054,0.04485789549956468,-0.015091101747111568,0.3208234769249103,-0.04485789507538612,0.01470246503573249
Gm10353,0.015114288994066267,0.32008039726762694,-0.014679277504212114,0.044881040919539816,-0.015114283552483494,0.3200805715214805,-0.04488103548767721,0.01467928294586543
Trpt1,0.015120200754179705,0.3198911237179878,-0.01467336566642004,0.04488694211859023,-0.015120232454551762,0.3198901089819909,-0.044886973762325554,0.014673333965625835
Fbh1,0.015123166070608601,0.31979621238385714,-0.01467040031024338,0.044889902136847654,-0.015123223467328849,0.3197943754599424,-0.04488995943101125,0.014670342912748602
Poc1a,0.015134666181387925,0.31942830075713746,-0.014658900040356512,0.044901381695277506,-0.015134683249595464,0.31942775491673225,-0.044901398732975856,0.014658882971906973
Tnk1,0.015146266236336756,0.3190574722687197,-0.014647299816931861,0.044912961011298325,-0.015146206619225815,0.3190593773775575,-0.0449129015007931,0.014647359434929168
Eps15,0.015149327563736017,0.318959655292516,-0.014644238443733214,0.044916016864230204,-0.015149331455148367,0.3189595309647626,-0.04491602074868332,0.014644234552262289
Pes1,0.015160984412181212,0.3185873698058944,-0.01463258141578136,0.04492765286203187,-0.015160970158171925,0.31858782486331394,-0.044927638633523705,0.01463259567001509
Ankrd9,0.01516655616100982,0.31840952502521547,-0.014627009578291338,0.04493321464180189,-0.015166569202809822,0.3184091088199563,-0.04493322766026514,0.014626996536281637
Sft2d3,0.015182177404521617,0.31791125681060584,-0.014611388076337899,0.04494880792570566,-0.015182285356368118,0.317907815266261,-0.04494891568428459,0.014611280122654818
Pdia6,0.015185623644750878,0.31780140145710056,-0.014607941777134955,0.04495224799574536,-0.015185597803773838,0.3178022250940383,-0.04495222220103694,0.014607967618556832
Zc3hc1,0.015218729033733747,0.31674737219590676,-0.014574835785576223,0.04498529407648247,-0.015218752026539415,0.3167466409346684,-0.044985317028073936,0.014574812792329346
Plgrkt,0.015218946589157562,0.3167404531260054,-0.014574618225976475,0.04498551124194067,-0.01521888929378734,0.3167422753218079,-0.04498545404927202,0.014574675522446743
Hey2,0.015228941908775648,0.3164226717454557,-0.01456462271145808,0.044995488642028514,-0.015228945721871029,0.316422550555564,-0.04499549244828668,0.01456461889828721
Sf3b5,0.015244866297030521,0.3159168195336792,-0.0145486980003905,0.0450113844688985,-0.015244865919245126,0.31591683152806627,-0.04501138409179087,0.014548698378183733
Aldh1l1,0.01524679671544333,0.31585553418067525,-0.014546767541817876,0.04501331142396095,-0.015246810760018787,0.3158550883335143,-0.045013325443338324,0.014546753496949427
