source,target,weight
E2F7,CAMKK2,1.6926115325843272
E2F7,FBXO5,4.299635299043129
E2F7,ZBTB20,1.0342501740292072
E2F7,DTNB,1.8889794470244488
E2F7,APBA1,3.2714432067920955
E2F7,RNF180,2.6519591189070595
E2F7,THOC2,2.1181943582261225
E2F7,TMTC1,0.9326671753633348
E2F7,SH3KBP1,3.445229578660326
E2F7,DACT1,1.4834523223140466
E2F7,VKORC1L1,9.805626401949814
E2F7,SYNE1,3.579787997093076
E2F7,SC5D,0.9514306212956266
E2F7,HMGXB4,12.311538746111362
E2F7,HTATSF1,1.872764307918967
E2F7,DLG1,0.9869373874693426
E2F7,MAGI3,1.4469296167524248
E2F7,FABP5,1.7079982352655514
E2F7,ZZZ3,2.381334329601689
E2F7,SMAD5,3.838363341390738
E2F7,TMPO,17.182546806621588
E2F7,FMN2,1.9380879082045892
E2F7,CD47,1.9063286925810676
E2F7,HNRNPK,1.0592124693573517
E2F7,BICDL1,4.14930655868987
E2F7,RFWD3,6.362108059228657
E2F7,PHLDB2,2.341249044629235
E2F7,CTTNBP2,0.9886184582687771
E2F7,DNAJC3,2.918536756154804
E2F7,MPHOSPH6,11.564931878930874
E2F7,DAB1,5.245296469549076
E2F7,SNX24,1.5263356214396129
E2F7,ANLN,7.746844561710377
E2F7,ABHD13,2.8001204311175427
E2F7,CEP68,0.962029367703161
E2F7,RIF1,47.04891280011736
E2F7,ATAD2,55.71781456137027
E2F7,KCTD3,1.6989937723014
E2F7,DGKI,1.2098268290921603
E2F7,ABHD3,2.6350425156809334
E2F7,E2F6,1.4584593768753285
E2F7,ATXN7L3B,0.8858749592444027
E2F7,SEPT11,3.5667576879432854
E2F7,C2CD2L,2.352876991450997
E2F7,MTHFD1L,2.1674605001250797
E2F7,MAPK1,13.48209607835505
E2F7,XIAP,0.9665644757918346
E2F7,THBS1,1.2408892836533647
E2F7,RNF38,1.9105327700553936
E2F7,ACER3,1.7592015403576502
E2F7,DEGS1,1.7473147767061574
E2F7,PPP4R4,6.066412200062269
E2F7,EIF5B,0.9807283387351108
E2F7,GIGYF2,0.902745172710966
E2F7,MIS18BP1,8.318130411265605
E2F7,S100PBP,1.9394990717255445
E2F7,RBM24,0.969184908160652
E2F7,ZDHHC21,12.575246960859074
E2F7,LZTS3,3.0095282322398687
E2F7,RP9,4.455945071734082
E2F7,ACTL6A,1.2236945096601357
E2F7,ARHGEF40,1.0563289542008172
E2F7,PDZD2,12.415201051766562
E2F7,BEND5,0.8777624477800722
E2F7,E2F7,1.0
E2F7,ENPP4,7.418344565626467
E2F7,TMEM165,1.6943109454462828
E2F7,RYR3,1.95095136327184
E2F7,PHLDB1,3.1430776017664903
E2F7,CEP250,7.764549396106791
E2F7,ZYG11B,1.2191728354644888
E2F7,TATDN2,1.3741974628849685
E2F7,GALNT2,3.1275001452371
E2F7,BIN1,1.900268520936276
E2F7,CTR9,3.388152829622921
E2F7,PRPF4B,7.177687142232583
E2F7,AXIN2,6.223089038916882
E2F7,DENND6A,3.740857365155581
E2F7,RORB,1.2885453999780667
E2F7,UNC13A,3.3379760878379785
E2F7,ANKS6,3.2734241966103874
E2F7,TIAM1,1.0225378890196553
E2F7,LUZP1,12.797567218845712
E2F7,AFF2,2.266793114491691
E2F7,YTHDC1,2.880012388689404
E2F7,CPLX2,4.373821388688865
E2F7,CAMK2B,4.310048237412146
E2F7,NOL4L,6.300840830126146
E2F7,ATXN7L1,2.124459108399647
E2F7,BRMS1L,6.107588059375687
E2F7,KHDRBS3,0.8853811907828062
E2F7,ZSWIM5,2.5955501961981207
E2F7,SRRM1,7.155589389418013
E2F7,ASCL1,1.0159479250519543
E2F7,CCDC186,3.174611331692158
E2F7,SPAG9,1.0001083643132327
E2F7,CTDSPL,1.8021575936053085
E2F7,NOP56,1.700450735258207
E2F7,ZFYVE28,1.6189164064149064
E2F7,MATR3,3.7756881738673274
E2F7,CACNG4,14.27960197917389
E2F7,NAV2,4.137257195070146
E2F7,PDE1C,4.654811815078176
E2F7,MEIS2,1.6518389245586875
E2F7,DST,2.089687047820176
E2F7,CLSPN,46.13861494561208
E2F7,NRM,5.383367574376322
E2F7,MPHOSPH8,8.65462152874585
E2F7,COL8A1,3.301908200605161
E2F7,LCA5,2.3328113511558737
E2F7,KMT2A,7.645241454438128
E2F7,LUC7L3,6.70314396877701
E2F7,MKI67,17.613495362352126
E2F7,PPIG,2.91173613082697
E2F7,PNISR,3.206954219214283
E2F7,PBK,3.98430521233973
E2F7,CCNE1,11.371130152141772
E2F7,RBM25,5.773720386167574
E2F7,CSPP1,5.122217911643844
E2F7,SMAP1,3.1565629398254944
E2F7,GET4,3.272230511669742
E2F7,CEP152,14.524895033686231
E2F7,NAPEPLD,2.47731099022402
E2F7,MARCKS,10.906531470087254
E2F7,ANKRD26,14.938178905425048
E2F7,SLC22A23,0.6660820039072108
E2F7,SLC39A10,0.6479168113071512
E2F7,ABCA5,0.4386784095113919
E2F7,FAM49B,0.4704926608437527
E2F7,KLHL29,0.0557289710819314
E2F7,CACNA1D,0.2490085605754991
E2F7,SLC20A2,0.2052782995920992
E2F7,ZBTB14,0.7539897274765155
E2F7,WIPF1,0.6646229366947454
E2F7,RBPJ,0.7070393146737508
E2F7,ZFPM2,0.2312085181024675
E2F7,MEX3B,0.139682959637183
E2F7,HDAC9,0.3343906478663437
E2F7,ZDHHC14,0.0878618762369689
E2F7,DNAJC21,0.7723100243669734
E2F7,KRCC1,0.4402256558151173
E2F7,AP1S2,0.7297539583796919
E2F7,PIEZO2,0.5395660890129755
E2F7,TMTC4,0.2762838764273254
E2F7,DNAJB6,0.5875835656751951
E2F7,RIMS1,0.0735078859332001
E2F7,EOGT,0.2894888872839476
E2F7,SLC44A1,0.2636166525903715
E2F7,DENND2A,0.6475715354043636
E2F7,UACA,0.3376936559938536
E2F7,PLPP1,0.8691571581237076
E2F7,DNM3,0.5962359246368406
E2F7,BATF3,0.6322125867142029
E2F7,CHSY1,0.6943164117366344
E2F7,WAC,2.293568733580122
E2F7,ISOC1,0.3680866439104739
E2F7,RBFOX1,0.2177328892796099
E2F7,ZMAT1,0.5421099000537317
E2F7,ADO,0.5058443723988552
E2F7,ALS2,0.697493179990657
E2F7,IGF2BP2,4.552828602006576
E2F7,FMNL2,0.0599027389028232
E2F7,MEX3C,1.4645435350630218
E2F7,MSANTD3,0.598041968763904
E2F7,MSL1,0.8493187595228798
E2F7,UPF2,1.6931430093768745
E2F7,TRPC4,0.7244679174767577
E2F7,AVEN,0.2415820690185721
E2F7,MICAL3,0.6762729880791765
E2F7,CCDC122,0.3687858450575463
E2F7,DUSP10,0.6234149718536337
E2F7,HIC2,0.022558880842802
E2F7,ZEB1,0.3682476690764508
E2F7,CNNM2,0.9038257116506028
E2F7,SLC25A51,0.7720437269559124
E2F7,CADM2,0.2838378727464915
E2F7,IQSEC3,0.8560635145459788
E2F7,LSM6,0.3128805808275305
E2F7,BRINP1,0.6490529055034489
E2F7,DLG5,0.6699594364595677
E2F7,MARCH10,0.5380082214467914
E2F7,HUNK,0.3766449377498396
E2F7,HHEX,0.5172469637141016
E2F7,CHGB,0.0912986637920891
E2F7,OPTN,0.7160087494294798
E2F7,SIAH2,0.5531287677143292
E2F7,PRUNE2,0.4637458696843247
E2F7,RBBP6,5.113158811209915
E2F7,RUFY2,0.6348358443771609
E2F7,DIP2A,0.4862721760380534
E2F7,FAM184A,0.1449756658979957
E2F7,SFR1,0.478430459516789
E2F7,SRRM2,4.643400523541765
E2F7,MED26,0.1906569311913855
E2F7,ZWINT,1.4692448971856604
E2F7,ODC1,1.0973236544676543
E2F7,ZC3H13,2.0147414555679
E2F7,CENPE,2.8101986236512744
E2F7,FOXRED2,0.9857156570471024
E2F7,DOC2B,1.6716339896711636
E2F7,CTDP1,0.1348819492702026
E2F7,NFATC2,0.3045613018840923
E2F7,MAP7D2,0.3897215650145097
E2F7,SS18,0.6942287020142646
E2F7,FRAT2,2.1672379080421926
E2F7,OXSR1,0.3289964483990285
EBF1,PHF3,0.8759611022021014
EBF1,PLAGL1,2.270941155266227
EBF1,CDK8,4.278540840568959
EBF1,LSM6,2.7285524091384232
EBF1,ARHGAP29,2.0233087198658364
EBF1,PHLDB2,2.524987219398328
EBF1,GRIA2,3.5784366828640115
EBF1,CCPG1,1.981193319833901
EBF1,CSNK2A1,2.164751569701296
EBF1,TBC1D1,5.708315325049433
EBF1,EIF3F,3.389289188681009
EBF1,ZDHHC21,1.6135481679116332
EBF1,LRRC8E,1.7831848244615196
EBF1,PLCL1,0.9838688210409404
EBF1,CAMK2D,3.6523078192321465
EBF1,GOLGB1,2.582444248411296
EBF1,COL4A1,2.5919220863629007
EBF1,IFIT3,5.980277664451676
EBF1,ARGLU1,4.275235170647144
EBF1,CCDC190,9.963166756293488
EBF1,CGNL1,2.887075360989143
EBF1,KMT2A,3.0816244421699817
EBF1,CCDC36,2.819298030668977
EBF1,MICALL2,0.6636378404199833
EBF1,PDZRN3,2.177845588290796
EBF1,CDCA7,1.2429107525358656
EBF1,CEBPZ,10.718286671848062
EBF1,CEP95,0.8937150412985508
EBF1,INPP5J,6.373364039147559
EBF1,SPEG,0.3135685884052272
EBF1,DOCK8,0.3036977779036596
EBF1,NUDT12,1.2614776378606372
EBF1,UQCC3,0.5033065221169005
EBF1,FGF1,0.2823919181180809
EBF1,GNG5,1.0029919804253116
EBF1,SLC30A1,0.0923209648870172
EBF1,FMO4,2.247410482212686
EBF1,USP46,0.4937095794954301
FOS,TAF7,15.366556825507365
FOS,MEIS2,17.699875580911485
FOS,SAT1,15.921715216094867
FOS,ARGLU1,18.72519632207873
FOS,GOLGA4,18.85755977408648
FOS,PRPF4B,13.906092538063088
FOS,CCNL2,19.52204473781639
FOS,JUN,130.22853263183254
FOS,SRRM4,11.66630458931258
FOS,IER2,49.17666409232338
FOS,EGFR,15.312842025759815
FOS,EGR1,86.02255592848097
FOS,LUC7L3,12.413079402435311
FOS,ZFP36L1,13.922722913929952
FOS,TLR5,17.88659131454502
FOS,DUSP1,12.525619852169266
FOS,SRRM2,18.076339039764616
FOS,DNAJB1,15.467000818617551
FOS,SYNE1,12.832025954325118
FOS,TRIB1,14.858810239456592
FOS,ASPG,11.842558091438452
FOS,JUND,70.82478244667256
FOS,JUNB,42.2931720815652
FOS,ZFP36,13.391825472270924
FOS,FOS,1.0
FOS,RERE,14.200808690946117
FOS,RASD1,21.019087034963167
FOS,GADD45G,12.3950616850794
FOS,NEAT1,11.806224273211344
FOS,FOSB,39.61495303706065
FOS,CCDC148,13.74347586311719
FOS,PEX5L,21.358818262413163
FOS,UBE2J1,16.267919300546783
FOS,MTUS2,8.732768273728494
FOS,FHAD1,1.279940457765916
FOS,SOX5,1.3014251864927484
FOS,TRIP10,3.131892033883772
FOS,USE1,2.813646092500578
FOS,CLDN23,0.8856881915348697
FOS,CFAP46,2.1245291707716034
FOS,SIAH2,1.3965615103676172
FOS,PDE1A,4.025563713274287
FOS,DKC1,7.430990781271162
FOS,RSPRY1,5.865405837873809
FOS,IPO4,2.5843426657365507
FOSB,EGR3,4.357908655989296
FOSB,JUND,8.745890179265743
FOSB,SIK1,2.368392434506821
FOSB,OSGIN1,6.964274480900366
FOSB,BAG3,6.052698090251369
FOSB,ASPG,15.424765500035711
FOSB,SFTPB,2.550642797644032
FOSB,GOLGB1,4.139691634538758
FOSB,ZFP36L1,8.53117503878838
FOSB,NFIX,2.278639660742864
FOSB,NR4A2,3.5050311996255537
FOSB,TIMP3,18.933556586937375
FOSB,KLF6,29.73500573580221
FOSB,SETBP1,3.117782637586213
FOSB,NR4A1,4.27386442226504
FOSB,NRP2,4.422828809082995
FOSB,VEGFA,2.6738847501402527
FOSB,RND3,5.81130213173933
FOSB,ARID5A,16.23447726555096
FOSB,SOCS3,7.0800590245958
FOSB,EPHA2,19.78209696320517
FOSB,HES1,4.842189480101435
FOSB,EGR2,2.434371597337651
FOSB,NEAT1,14.317600079443624
FOSB,ATF3,30.17513849361974
FOSB,PPP1R15A,21.82994776369713
FOSB,DUSP1,12.276156020637636
FOSB,ING3,8.347990079996261
FOSB,SBNO2,6.383499349794379
FOSB,TNFAIP3,10.441331730318156
FOSB,JUNB,12.620618736877942
FOSB,ZFP36,28.554835793272428
FOSB,SERPINE1,17.245743379178077
FOSB,ERRFI1,17.742504928710208
FOSB,FOS,53.90875302652509
FOSB,DCHS2,7.647503890346869
FOSB,IER3,19.687829717493365
FOSB,JUN,41.324635383264734
FOSB,FOSB,1.0
FOSB,CXCL10,5.693371660981962
FOSB,MTFMT,1.6460034445560274
FOSB,ITPA,7.88321637665916
FOSB,KLF4,8.476609465259177
FOSB,PRRX2,3.991406908689883
FOSB,RTP4,4.4119866101377285
FOSB,ANKRD42,3.503578126547953
FOXM1,ONECUT2,16.778131157462287
FOXM1,GLI2,7.780838102307393
FOXM1,INCENP,17.632529358749096
FOXM1,SOX11,7.828960838623497
FOXM1,CENPF,26.82032716276044
FOXM1,MKI67,22.00175408927683
FOXM1,NEURL1B,10.69947485797906
GATA3,CPLX1,1.877691588807404
GATA3,PLAGL1,2.0350756702271013
GATA3,TLR5,2.0116216444373403
GATA3,KIRREL3,2.144508806924881
GATA3,SLC4A4,8.797068726558807
GATA3,COL4A1,0.9204392519490632
GATA3,HIVEP2,2.0257444727871112
GATA3,TMEM218,1.0678521413650863
GATA3,CAMKK2,4.375775542494724
GATA3,LUZP1,1.5952480803996596
GATA3,MED20,1.7779378055782424
GATA3,TNFAIP2,0.8800098427705085
GATA3,METRNL,1.1760082370300144
GATA3,IYD,10.86732798521449
GATA3,SLC26A1,4.087879147859818
GATA3,ARFGAP1,2.870951806018997
GATA3,NFIX,2.83878235168241
GATA3,EMP1,1.0244426645904745
GATA3,PPP1R14C,0.8973286519053493
GATA3,PARVA,6.602672121304619
GATA3,SNED1,0.9341290817148538
GATA3,MRPL28,3.36097724876031
GATA3,UTP11,3.578141850183014
GATA3,MAL2,2.4602428133620293
GATA3,NEK7,5.182055541638389
GATA3,NCKAP5,3.666341404406399
GATA3,PDE4DIP,4.588269806003498
GATA3,NUS1,1.6445241206410086
GATA3,IER5,5.562984917071589
GATA3,SETBP1,1.8158095000708043
GATA3,MPZL3,4.056537832172279
GATA3,TMSB4X,8.007072300179985
GATA3,HP,3.9439991278711033
GATA3,GATA3,1.0
GATA3,BCAN,7.706209664819736
GATA3,CRLF1,1.109925772045904
GATA3,KYNU,1.6341964879475603
GATA3,ATP11A,1.0494661060396475
GATA3,SCGB1A1,15.117591760011091
GATA3,MGP,1.448622876629813
GATA3,DOCK8,3.254319030972664
GATA3,VEGFA,9.81868380194987
GATA3,FGF1,5.015433338529306
GATA3,OSGIN1,1.975744192481405
GATA3,ALCAM,9.57495947509764
GATA3,USP46,2.108834551631367
GATA3,COL15A1,2.468146713195278
GATA3,HIBADH,4.502136840648635
GATA3,ARHGAP29,3.467007170708966
GATA3,PPP2R2A,4.206759954352913
GATAD1,ALG10B,2.8304537190021524
GATAD1,XIST,2.080976020113137
GATAD1,PDCD10,1.910055074199119
GATAD1,RPL28,2.197730163140497
GATAD1,RPL34,5.820064907772504
GLI2,ARHGAP39,0.368950923132807
GLI2,ZFPM2,2.500202054171611
GLI2,TRIM9,0.5894331553563059
GLI2,GRIA2,2.4773030591416947
GLI2,ZC3H6,0.7055213495639696
GLI2,UBE2E2,0.4228947923027299
GLI2,UTP23,0.255229577060607
GLI2,ENOX1,5.340183257880162
GLI2,CHPT1,0.9093452703458796
GRHL3,CYBA,0.0769595915619037
GRHL3,AMDHD2,0.923694634609708
GRHL3,CAMK2D,0.1017204559263887
GRHL3,THBS2,0.0801579533807942
GRHL3,TCP11L1,0.2882569673242685
GRHL3,DHRS1,0.2479437902225318
GRHL3,GZF1,2.534888859323456
GRHL3,ARHGAP12,2.821897155721327
GRHL3,HIC2,0.2217394240650151
GRHL3,GFRA1,0.1186934831327134
GRHL3,RPE,1.0719722314772375
GRHL3,CCDC130,0.1089416234687726
HES1,HIVEP2,4.522559253244388
HES1,SMARCA2,2.511235344831332
HES1,ADD3,3.4263238157086526
HES1,ARHGAP5,3.180065944195735
HES1,KPNA1,2.849525348119789
HES1,ERRFI1,10.157135771505503
HES1,FAR1,3.606664249462661
HES1,PTPN13,12.703418373119764
HES1,TAOK3,4.633093605444875
HES1,SEMA6A,5.75085302686958
HES1,SLC22A23,3.0704658163390235
HES1,HNRNPK,7.943100175947051
HES1,CPSF6,5.193794875590744
HES1,ARHGAP12,4.0081367451046255
HES1,RBPJ,2.956955872129001
HES1,CEPT1,7.644193858027169
HES1,TBPL1,3.69133409868721
HES1,WDSUB1,2.426798918060862
HES1,SMAD5,5.872142294713325
HES1,MET,16.129329028286786
HES1,OSMR,37.3426831552792
HES1,XIAP,2.5654459992563257
HES1,SPOPL,5.5486184125129085
HES1,MEMO1,2.8285108859876704
HES1,TXNDC16,2.3280725926936148
HES1,ABHD13,2.3850272035648725
HES1,MAGI3,4.4253434953420285
HES1,FBXO5,11.440507546516622
HES1,ATF3,4.2583678451910805
HES1,ADO,2.473720288733709
HES1,TMEM50B,6.50673788424263
HES1,ARHGAP29,6.857702044759433
HES1,PARD3B,2.76695733969806
HES1,MAGI1,8.291945742760724
HES1,ZDHHC21,2.435105449793398
HES1,SLC25A36,23.50850178075397
HES1,STOM,3.7786930908919896
HES1,MEX3B,2.723760287538252
HES1,ALCAM,32.363912620745154
HES1,CGNL1,2.472809666169984
HES1,FZD1,5.556601731538528
HES1,ZC2HC1A,4.348109628094379
HES1,ONECUT2,3.562693018534007
HES1,RAB11A,3.0535117718054203
HES1,DANCR,2.534723395117221
HES1,PHLDA1,40.696939718924085
HES1,LUZP1,6.361463297363612
HES1,RNF38,3.173877799707511
HES1,DLG1,3.408849298324898
HES1,DNAJC3,6.159157961300988
HES1,MECOM,18.497368871885293
HES1,DNAJA1,2.4170153758629134
HES1,F3,2.706149181338655
HES1,ISOC1,2.5420872299617434
HES1,UBC,2.5794210642492734
HES1,ENPP4,2.7777404738270555
HES1,EPAS1,19.185621018066364
HES1,ITPR2,3.3456077703984306
HES1,MYO1D,2.308054692820834
HES1,KLF4,12.314702685392554
HES1,KLF6,17.462977603363978
HES1,PPP1R14C,8.154206305272423
HES1,CMC4,3.3804748035493573
HES1,CD47,7.574543418271201
HES1,SNX24,2.988097415591212
HES1,ARHGAP10,3.3598282295815998
HES1,TMSB4X,28.535038519148408
HES1,DENND6A,3.314506041497853
HES1,HES1,1.0
HES1,KDSR,3.468489619650569
HES1,ZC3H15,2.2696249284468704
HES1,GALNT2,3.317113279874404
HES1,SLC25A51,3.47134380934686
HES1,DCHS2,8.628684597553237
HES1,SACM1L,2.68621235595723
HES1,EMB,9.643939748155654
HES1,MAL2,2.4365020759603966
HES1,EIF4EBP2,4.163863541108838
HES1,MAPK1,2.480955394581433
HES1,PARVA,3.6533113108151856
HES1,TIA1,2.387981571262909
HES7,ANKRD26,3.4425793115016976
HES7,SOX21,0.5379226525872294
HES7,MOSPD2,0.5315336505077942
HES7,STX16,0.0658570211265015
HES7,RSPH10B,1.0922790366342727
HES7,FIBP,0.2486733495620383
HES7,CNNM2,3.6815088040384953
HES7,BRPF1,0.450018198896612
HES7,MLKL,0.1048246764089484
HES7,DAB1,0.2969509079915695
HES7,DPM3,0.3624072808115997
HES7,KRCC1,0.6066613723254223
HES7,NAPEPLD,4.479757653749383
HES7,COX10,0.0735002903671824
HES7,NUDT12,0.9975313485698316
HES7,CAGE1,0.4471048247162354
HES7,RRP1B,1.2530850677320966
HES7,GIN1,0.7805451357049236
HES7,HES7,1.0
HES7,GRID2,1.1213082138812909
HES7,NOS1AP,0.9054991798107578
HES7,DENND2A,0.950875733695175
HES7,TWISTNB,0.085565149516298
HES7,PLCB1,1.0021026374405675
HES7,ZSWIM5,1.0355681171968056
HES7,NME2,0.1138907865286292
IRF6,ANKRD12,1.466203710357371
IRF6,FER,0.9167612349970818
IRF6,ADCY2,1.267549948820681
IRF6,AUTS2,0.9145472961375644
IRF6,ANKRD11,9.475402969350313
IRF6,RERE,2.10695420774626
IRF6,PCDH9,1.31326081400753
IRF6,EGFR,1.897627756186535
IRF6,PCLO,2.7687933214673537
IRF6,RRBP1,1.3578349690170028
IRF6,NRP1,5.233615686753369
IRF6,SH3BP4,1.574010850004154
IRF6,SPEN,5.45053789986142
IRF6,ZBTB20,1.1003722326989265
IRF6,TMTC1,1.0883454191161102
IRF6,ZFPM2,1.5347094996714927
IRF6,PPIG,2.69537992903976
IRF6,CEP152,3.658453518340899
IRF6,IRF6,1.0
IRF6,GOLGA4,6.434908963810833
IRF6,RTTN,2.4626799173674065
IRF6,SAFB2,4.1556671849029705
IRF6,ZFHX4,6.0369383632209495
IRF6,MAP1A,2.1079352311940154
IRF6,DUSP4,4.738185357422691
IRF6,MEIS2,2.2022605559908937
IRF6,MAP1B,3.18098959097202
IRF6,NOL4L,3.1651635891841323
IRF6,ZC3H13,2.94506203291912
IRF6,HIVEP3,0.8054914929389285
IRF6,NIN,0.8003424220686443
IRF6,PHF3,0.3736478092397058
IRF6,CACNB2,0.0828700678238041
IRF6,RASGRF2,0.1117375087553602
IRF6,KRCC1,0.4125824358587343
IRF6,DNAJC21,0.8589625579388552
IRF6,MAP3K9,0.3879818623088555
IRF6,THOC2,0.5116242433376579
JUN,PRRC2C,48.88784990914009
JUN,YTHDC1,35.17671686944745
JUN,PPIG,33.84880546210414
JUN,NEAT1,34.4258233959695
JUN,SPAG9,30.025827681855105
JUN,PRPF4B,51.15230562375409
JUN,FOSB,41.80807649918661
JUN,JUN,1.0
JUN,EGR1,128.00199354733974
JUN,SRRM2,59.28113389101208
JUN,RNF213,31.93631227224505
JUN,IER2,57.32580052113102
JUN,DNAJB1,41.79418202094695
JUN,UBC,53.35663131412064
JUN,ANKRD11,41.79273218991371
JUN,HIST1H1C,54.36135080561284
JUN,NAV2,28.557293889894385
JUN,EIF5B,29.427830885417823
JUN,RBBP6,43.845404863104456
JUN,FOS,135.27437397351923
JUN,SRSF11,29.02075207607435
JUN,HSP90AB1,39.35795569008904
JUN,PARP14,31.029880983399234
JUN,ACIN1,33.84830005759346
JUN,JUND,105.28559319481283
JUN,JUNB,71.46404308492042
JUN,PNISR,43.421988783717104
JUN,LARS2,30.69411487557523
JUN,DCHS2,34.156423160188844
JUN,RBM25,34.98735551298428
JUN,NKTR,24.03255347165367
JUN,SBNO2,3.731416863280767
JUN,ITPR2,9.727638943826204
JUN,CTDP1,1.578914746479863
JUN,OPTN,4.4508251619856285
JUN,MICAL3,10.27333674030237
JUN,CWC22,6.036644381189586
JUN,PTPN18,3.142342778723346
JUN,S100A13,1.837161499827053
JUN,ARL4C,6.027524650028818
JUN,MTRF1,1.433175916791337
JUN,MED12,9.14909747560034
JUN,NIFK,1.9243080556858003
JUN,SARS,6.419797955064566
JUN,ADD3,12.490664524717555
JUN,HMOX2,4.211971325594375
JUN,MAFB,2.983880944266466
JUN,RNF20,9.95008075831007
JUN,PCNT,19.37243768458301
JUN,EDN1,10.40818368862189
JUN,PDAP1,12.120349490673629
JUN,USP54,3.198373532540168
JUN,GRB14,8.484820965179633
JUN,DDX41,2.846000499895668
JUN,ENPEP,8.609766466422466
JUN,CADM2,1.0251428953178088
JUN,ODC1,3.158545967638448
JUN,TOPORS,9.055719396119413
JUN,IFIH1,17.310126753367346
JUN,GOLGB1,26.175743510416524
JUN,TATDN2,2.283660623981916
JUN,BIK,6.927549892247278
JUN,CD3EAP,1.1493080660773878
JUN,DIAPH2,3.3744929655779465
JUN,HIST2H2AC,9.821684981713693
JUN,ORC1,3.131314153049522
JUN,ZHX2,1.6709320015684046
JUN,THOC2,17.572908737288987
JUN,SLC1A4,4.933171616839056
JUN,ANKRD12,21.293487678082897
JUN,CARD10,18.95399463540089
JUN,PTGS2,4.021780924067048
JUN,RASD1,30.090176827354178
JUN,ZFP30,1.2600621990134622
JUN,ISG15,9.92921122834854
JUN,GOLGA4,46.13618163480582
JUN,SETBP1,28.39632983681466
JUN,ATF3,18.43543697121081
JUN,CHD2,23.32307693437617
JUN,TRNT1,14.550857370576688
JUN,GEM,2.229137269881884
JUN,PPP1R15A,25.493123329727144
JUN,DUSP1,25.63905560807367
JUN,FAM50A,2.251513865867772
JUN,HECA,8.587987685346915
JUN,AFG3L2,2.081622408898808
JUN,NOLC1,8.755414711754835
JUN,ALS2,1.8017423771899037
JUN,TAF7,11.85253954435147
JUN,PPP1R12B,6.659378903866962
JUN,TRMT44,1.119845854004366
JUN,ARID5A,7.168141170229402
JUN,DENND1A,2.821625264045813
JUN,REST,13.942016525182837
JUN,KCNN2,1.7848471201096994
JUN,IAH1,1.5969192335076172
JUN,ACTR5,0.9904020457578072
JUN,SRFBP1,1.1962290714319528
JUN,ZC3H13,21.48192310387858
JUN,ZBTB24,2.980796943307242
JUN,CEP89,5.110254841361555
JUN,SMARCA2,14.341438827259465
JUN,SYNPO,12.649718135751115
JUN,CMIP,3.779384859500356
JUN,PHLDA1,9.672101767136084
JUN,NOP14,5.80210459799597
JUN,DDX3Y,5.997681634418639
JUN,CLINT1,23.120445748480112
JUN,PTPN13,23.739553322598084
JUN,SRRM1,26.126003291956955
JUN,AKAP12,2.674387256083321
JUN,GADD45G,10.548826548834343
JUN,ENC1,13.48611278379064
JUN,SIK1,23.856100646352196
JUN,SLC25A25,0.7234372155711324
JUN,POLR3D,4.569124653098509
JUN,SLC4A4,11.704652353811063
JUN,KIF16B,4.095359754878716
JUN,OTUD3,1.651846538706017
JUN,ADRM1,0.8452571759672607
JUN,OTUD1,1.1930140872273864
JUN,MTA3,1.0857525677911306
JUN,FMN2,12.554097846328505
JUN,MAFF,7.881649009123181
JUN,DOCK8,4.698832751171265
JUN,RRP8,3.456817816805794
JUN,R3HCC1,1.6881720071780035
JUN,AP4E1,2.595567615433411
JUN,DCAF8,2.9737415074259963
JUN,TNFRSF12A,5.318149812544432
JUN,NSRP1,7.077776992991876
JUN,COL12A1,1.3113999218398962
JUN,DUSP4,4.622578307176737
JUN,GTF3C1,10.97698978186136
JUN,RMRP,3.2124557556587177
JUN,AKAP9,20.623806379586348
JUN,FAM184A,2.350806124959285
JUN,FSTL4,2.135365305608656
JUN,CTTNBP2,12.39883101550468
JUN,MPHOSPH8,15.96678680377279
JUN,IRS2,8.970950882131882
JUN,TRIB1,17.39577627297796
JUN,KLF4,16.471978644719613
JUN,MAGI3,14.583781271692168
JUN,ATXN2,1.9227903952432115
JUN,MICAL2,5.418091977369707
JUN,GALNT5,2.0313883436993856
JUN,DACT1,1.4109940176164106
JUN,NFIX,13.645214964381031
JUN,SEPT11,3.812018353500248
JUN,CDC42BPB,5.556009048540813
JUN,ERCC4,1.3371759456075236
JUN,PRDM1,15.146800235187731
JUN,PARP1,5.038079172567296
JUN,ZBP1,1.8650222667095837
JUN,SEC14L3,4.982869174048265
JUN,CCDC28B,2.468576522413124
JUN,STK19,8.508006056331213
JUN,CXCL1,2.3262820247970177
JUN,GNG5,5.399355774471605
JUN,CCDC171,9.088736373829816
JUN,HMGXB4,9.61063587896452
JUN,PAXBP1,24.10576185233393
JUN,KANK1,4.557890671871425
JUN,DDX21,15.296422192704828
JUN,AIRN,2.039972783930456
JUN,PQBP1,1.2204459338194744
JUN,MSANTD3,1.8340626079848383
JUN,ZCCHC10,1.3060442358591275
JUN,OSMR,23.058822587520165
JUN,SAV1,10.291052127833543
JUN,CLSPN,15.629544387612132
JUN,PERM1,1.9495243620194984
JUN,KLF6,33.73114957703103
JUN,BRF1,2.1667838695741937
JUN,IGF2BP2,10.838753974371036
JUN,GCK,3.2081875083183355
JUN,PON1,2.5858085027192947
JUN,SEC14L5,6.969876381098849
JUN,GORAB,5.535023785968547
JUN,TIMP3,13.650528602906984
