RUNX1|TCF7L2,STAT1,FOS,TEAD1,JUND,PBX1|0.062294,0.246483,0.341499,0.258403,0.192378,0.434285,0.203990,0.242490,0.006554,0.029439,0.273446,0.097798,0.047338,0.063574,0.141211,0.154566,0.244801,0.394426,0.327125,0.278925,0.070005,0.439521,0.146824,0.251311,0.236250,0.132089,0.513968,0.201016,0.144708,0.146479,0.161384,0.170562,0.217547,0.402073,0.561776,0.490810,0.440118,0.561150,0.466534,0.528458,0.193038,0.244595,0.873144,0.541829,0.197432,0.322158,0.399696,0.327782,0.904460,0.920093,0.737868,0.912613,0.467542,0.739292,0.498063,0.968384,0.992478,0.970839,0.994448,0.994086,0.694319,0.889758,0.818073,0.970776
PKNOX2|REST,RBPJ,TCF7L2,STAT1,TCF7L1|0.161495,0.590344,0.725837,0.765460,0.175822,0.541159,0.593557,0.544592,0.815530,0.940646,0.967428,0.987566,0.786911,0.792003,0.917455,0.906049,0.117136,0.523749,0.486885,0.472845,0.111063,0.160386,0.031240,0.039907,0.160432,0.735553,0.656894,0.893475,0.276952,0.383513,0.500350,0.129086
ASCL1|JUN,SIX1,RORA_RORB,JUND,HES1,EGR1|0.018420,0.134421,0.037326,0.469417,0.427048,0.651811,0.065240,0.436692,0.126224,0.408488,0.554647,0.659830,0.698121,0.848202,0.104604,0.774101,0.436634,0.592685,0.789741,0.734811,0.777418,0.804560,0.179838,0.715890,0.934596,0.960915,0.912892,0.947852,0.975544,0.993888,0.758267,0.981956,0.032107,0.097900,0.002071,0.085089,0.058009,0.223591,0.006879,0.037109,0.071143,0.209734,0.185608,0.218428,0.475464,0.529674,0.093170,0.162690,0.095461,0.229640,0.321283,0.292057,0.473748,0.485424,0.103446,0.129067,0.302427,0.466909,0.400586,0.539576,0.538621,0.934443,0.193493,0.856960
FOXO3|SOX9,RORA_RORB,FOS,MEIS2|0.160407,0.108887,0.008984,0.002839,0.696523,0.805958,0.142854,0.406965,0.866301,0.501526,0.672235,0.134473,0.952554,0.817151,0.931014,0.550558
TCF7L1|NFIA,REST,EHF,NFIB,ASCL1,RUNX1|0.020767,0.048659,0.081775,0.194880,0.214026,0.291731,0.500889,0.426711,0.270127,0.066664,0.239252,0.231910,0.493556,0.312505,0.359795,0.387579,0.023446,0.295704,0.078981,0.327636,0.249476,0.446187,0.280081,0.407489,0.317155,0.304777,0.481370,0.349918,0.690352,0.540595,0.519168,0.434906,0.270158,0.384369,0.168729,0.250966,0.432724,0.450506,0.558270,0.439235,0.657162,0.432852,0.233507,0.346336,0.898184,0.584020,0.462332,0.512114,0.667635,0.817649,0.333537,0.473555,0.429340,0.800776,0.366451,0.560783,0.771407,0.944124,0.611849,0.623471,0.898173,0.998020,0.916541,0.947879
STAT1|STAT1|0.156440,0.877053
TEAD1|NFIB,TCF4,EGR1,RUNX1,PBX1,EHF|0.002764,0.024833,0.035118,0.165298,0.002030,0.018968,0.062832,0.225174,0.035467,0.112862,0.203388,0.301146,0.322043,0.156502,0.346435,0.390618,0.184682,0.403433,0.193083,0.387675,0.369586,0.401261,0.364301,0.483448,0.448903,0.512252,0.541585,0.680345,0.670133,0.646091,0.703689,0.712579,0.410077,0.501435,0.444387,0.527973,0.211177,0.151905,0.448288,0.805692,0.484433,0.455375,0.485498,0.525938,0.607060,0.481152,0.588914,0.867592,0.969867,0.970776,0.897281,0.901197,0.904678,0.871191,0.800786,0.964374,0.950991,0.942882,0.933907,0.956304,0.921426,0.903944,0.935293,0.962868
BACH1|TCF4,TEAD1,EHF,JUND,RUNX1|0.027607,0.042752,0.217840,0.090310,0.349742,0.207088,0.384418,0.277232,0.227790,0.432266,0.484857,0.588180,0.635391,0.678746,0.586725,0.888796,0.228976,0.504774,0.653220,0.704159,0.563722,0.783807,0.771197,0.769060,0.845314,0.829626,0.892265,0.895991,0.924215,0.953830,0.941742,0.975563
CUX2|MEIS2,NFIB,TFDP1,RUNX1,EHF,RORA_RORB|0.171704,0.262506,0.225857,0.138953,0.005728,0.306127,0.016602,0.104732,0.496023,0.508694,0.259331,0.162508,0.429043,0.507110,0.118065,0.147102,0.503215,0.499728,0.564681,0.452619,0.162801,0.467665,0.038416,0.071703,0.865140,0.991113,0.833437,0.916611,0.600342,0.875342,0.118561,0.230510,0.361784,0.618286,0.612007,0.515370,0.219235,0.589574,0.236987,0.300436,0.743379,0.878866,0.662167,0.792241,0.607101,0.858757,0.333189,0.595215,0.781070,0.844026,0.825678,0.828672,0.569351,0.773136,0.505549,0.633354,0.898414,0.985177,0.875818,0.955121,0.777577,0.971365,0.646308,0.824376
EHF|RUNX1,NFIB|0.172098,0.387076,0.737937,0.865315
ZBTB20|CREB1,JUND,TBX15,JUN,ETS1,NFIA|0.009835,0.038886,0.097711,0.475610,0.018821,0.015025,0.100616,0.170848,0.188513,0.595340,0.395697,0.729254,0.082053,0.331175,0.205898,0.401227,0.305487,0.143485,0.582747,0.847155,0.066868,0.085481,0.252336,0.392586,0.679901,0.687631,0.813816,0.883209,0.377054,0.596315,0.340355,0.608000,0.327382,0.502928,0.555067,0.886652,0.171626,0.185950,0.240333,0.359408,0.654571,0.750253,0.909678,0.958344,0.315221,0.486600,0.410479,0.627808,0.606704,0.883980,0.790873,0.955866,0.335734,0.637271,0.435261,0.841720,0.859793,0.905785,0.973603,0.983152,0.646508,0.857512,0.847480,0.955612
ZEB1|ZEB1|0.143289,0.878565
NR6A1|NR6A1|0.104480,0.887466
EPCAM|TCF4,NR6A1,FOS,JUN,STAT1,HES1|0.121799,0.384806,0.570120,0.710336,0.085860,0.449355,0.259328,0.239272,0.033644,0.036738,0.350964,0.065806,0.071870,0.109226,0.191817,0.028152,0.612939,0.696758,0.802386,0.780805,0.351056,0.796008,0.560424,0.721215,0.480084,0.381080,0.662690,0.509589,0.126499,0.421491,0.401685,0.324557,0.655837,0.947832,0.932784,0.937076,0.365757,0.731161,0.631619,0.751259,0.466530,0.691343,0.702525,0.632962,0.293603,0.631141,0.478349,0.281629,0.962650,0.980032,0.990430,0.952857,0.747647,0.879627,0.900421,0.808836,0.910915,0.952406,0.962109,0.948541,0.573699,0.905634,0.855571,0.647678
TFDP1|TFDP1|0.117120,0.872413
THRB|SIX1|0.296811,0.864427
GRHL2|NFIB,NFIA,TCF4,RUNX1|0.017226,0.047141,0.271446,0.350397,0.447616,0.381948,0.743153,0.834627,0.307441,0.447011,0.861057,0.851493,0.577569,0.928524,0.932446,0.967132
CREB1|CREB1|0.075989,0.920219
JUNB|EGR1,TEAD1,PROX1|0.477438,0.634142,0.250960,0.017246,0.897900,0.792188,0.837913,0.434670
KMT2A|LMX1B,JUND,STAT1,EGR1,NFATC2,JUN|0.791979,0.637480,0.928556,0.926949,0.830846,0.967724,0.918364,0.974205,0.170572,0.023081,0.265326,0.626245,0.447474,0.779088,0.498040,0.832425,0.050778,0.042919,0.550732,0.659769,0.531780,0.685291,0.533787,0.794606,0.008091,0.006626,0.477425,0.503327,0.384672,0.042479,0.521033,0.807817,0.928513,0.940953,0.901667,0.960300,0.899723,0.987525,0.782673,0.986622,0.564313,0.686756,0.626110,0.678519,0.631530,0.922887,0.683675,0.939755,0.614905,0.748860,0.603318,0.753258,0.631412,0.933440,0.656361,0.750256,0.505552,0.570688,0.649150,0.533843,0.571442,0.860321,0.713040,0.678047
RBPJ|RBPJ|0.094343,0.897644
SMAD3|ASCL1,REST,RUNX1,PBX1,EHF|0.091441,0.323223,0.328743,0.734393,0.360517,0.439107,0.526765,0.891102,0.181269,0.412937,0.405300,0.780959,0.919788,0.978062,0.784466,0.997063,0.015203,0.066459,0.053455,0.112392,0.038763,0.101297,0.075578,0.345727,0.092480,0.213922,0.256500,0.494616,0.251674,0.391398,0.397065,0.927784
NFIA|STAT1,RUNX1,NFIB,TCF4,MEIS2,EHF|0.014625,0.033498,0.003487,0.073688,0.085838,0.120980,0.158346,0.322168,0.283482,0.314706,0.159797,0.322361,0.337854,0.849204,0.472001,0.673257,0.580474,0.499424,0.076887,0.103326,0.423911,0.256691,0.420192,0.390924,0.574586,0.704875,0.422743,0.493535,0.504437,0.783379,0.561435,0.736266,0.760316,0.296058,0.217397,0.339716,0.431464,0.487240,0.480693,0.651838,0.452497,0.451527,0.369980,0.511691,0.595657,0.939412,0.567328,0.732230,0.900538,0.972528,0.421355,0.545631,0.672701,0.947415,0.570702,0.738515,0.815476,0.997283,0.535823,0.660230,0.540221,0.995249,0.598361,0.828074
PROX1|NFATC2,RBPJ|0.056131,0.205866,0.229648,0.953032
TBX15|SIX1,NFIX,NFATC2,GRHL2,NFIA,ESR1|0.094751,0.333563,0.439857,0.439537,0.484733,0.522415,0.537985,0.586937,0.169572,0.445346,0.724094,0.699867,0.679861,0.751842,0.838058,0.833449,0.064777,0.052243,0.008886,0.002512,0.254140,0.205895,0.017944,0.039469,0.124799,0.179025,0.356604,0.285229,0.468860,0.368762,0.505628,0.523567,0.326964,0.699300,0.688133,0.796848,0.762087,0.880271,0.802613,0.770386,0.674924,0.922678,0.954416,0.964386,0.969621,0.980292,0.989424,0.986924,0.242278,0.492136,0.519145,0.437485,0.597214,0.592261,0.600359,0.270014,0.325403,0.607260,0.650486,0.660857,0.771853,0.817670,0.822074,0.808213
TCF4|TCF4|0.103658,0.874183
BACH2|ASCL1,TEAD1,NFIB|0.360391,0.804376,0.867536,0.964816,0.268436,0.141705,0.183197,0.401942
NFATC2|MEIS2,ASCL1,JUN|0.182241,0.136979,0.513976,0.323895,0.642880,0.672377,0.958491,0.917199
JUND|JUND|0.145553,0.871912
LMX1B|MEIS2,EGR1,JUND,ASCL1|0.251174,0.372605,0.003169,0.189102,0.593507,0.483264,0.069157,0.522053,0.548969,0.663540,0.579436,0.904046,0.785607,0.818272,0.878144,0.985815
NFKB1|ASCL1,NFIB,EHF,RUNX1|0.026383,0.017820,0.207974,0.270275,0.383896,0.372619,0.539312,0.922427,0.354098,0.677507,0.735782,0.809930,0.894378,0.890744,0.901292,0.953983
MEIS2|REST,RUNX1,EGR1,ASCL1|0.621872,0.715633,0.854627,0.964227,0.374248,0.729007,0.645072,0.943825,0.497395,0.575402,0.750433,0.782815,0.009580,0.070189,0.065043,0.434432
TCF7L2|NFIA,PROX1,MEIS2,TFDP1,EGR1|0.372611,0.299771,0.137431,0.284408,0.248781,0.228246,0.143668,0.143063,0.223708,0.268730,0.052165,0.179240,0.232962,0.192944,0.037196,0.057955,0.976386,0.988546,0.993775,0.928537,0.613082,0.388474,0.341064,0.249113,0.589688,0.578637,0.094067,0.134766,0.337181,0.214429,0.052353,0.059896
REST|ASCL1,HES1,SOX9|0.287687,0.581165,0.732033,0.987002,0.036680,0.036068,0.027297,0.227409
PBX1|EHF,ASCL1,NFIB,RUNX1|0.196716,0.090412,0.576847,0.449644,0.464061,0.612322,0.425952,0.558444,0.541051,0.519897,0.307183,0.961434,0.716320,0.784506,0.637808,0.810227
SOX11|CREB1,SMAD3,BACH1,JUN|0.089940,0.112841,0.679403,0.496076,0.130288,0.097102,0.370006,0.222700,0.938321,0.478652,0.962806,0.758054,0.698300,0.276256,0.447812,0.231846
ICAM1|RUNX1,MEIS2,NFIA,RORA_RORB,STAT1,EGR1|0.053547,0.092717,0.307821,0.378156,0.237341,0.324537,0.102455,0.244031,0.739181,0.221229,0.487043,0.247989,0.114817,0.214266,0.079723,0.178378,0.014903,0.030414,0.201638,0.187543,0.122818,0.175915,0.094882,0.207639,0.204432,0.111876,0.168307,0.215691,0.138944,0.286289,0.116869,0.275225,0.521775,0.549006,0.944401,0.655377,0.465294,0.579766,0.422191,0.543913,0.961187,0.743651,0.997738,0.992050,0.630570,0.658988,0.977799,0.923896,0.216446,0.371529,0.434852,0.479395,0.334796,0.318715,0.201091,0.278669,0.451662,0.499922,0.521349,0.614474,0.380885,0.384787,0.475062,0.479625
HES1|RUNX1,JUND,ASCL1,NFIB,RORA_RORB|0.014759,0.059911,0.115409,0.449890,0.022558,0.159052,0.344906,0.495126,0.388389,0.432738,0.307756,0.570203,0.163375,0.365558,0.369310,0.420447,0.700742,0.207180,0.806189,0.649766,0.291178,0.474654,0.434865,0.608841,0.987640,0.815054,0.998662,0.988456,0.587603,0.522164,0.951845,0.563368
EGR1|MEIS2,JUND,RUNX1,TFDP1,RORA_RORB,NFIB|0.148051,0.590183,0.324432,0.545523,0.484865,0.368461,0.540833,0.481156,0.031119,0.106302,0.346097,0.542757,0.424174,0.511047,0.512110,0.596349,0.248155,0.601334,0.717259,0.590879,0.819578,0.522742,0.881662,0.589029,0.050833,0.217235,0.414544,0.258328,0.279630,0.166745,0.730000,0.264470,0.364107,0.853503,0.671990,0.834419,0.769384,0.778160,0.862405,0.796801,0.290133,0.636055,0.517554,0.690077,0.603158,0.647565,0.719533,0.790022,0.906044,0.866270,0.943563,0.951527,0.943369,0.797234,0.979324,0.952075,0.667311,0.660263,0.823282,0.896026,0.761863,0.725215,0.947734,0.945609
