gene,accuracy,balanced_accuracy_score,f1,roc_auc_score,precision,recall,explained_variance,max_error,r2,log-loss,brcd,validation_set
FOS,0.7084325869461648,0.7084062392059798,0.7056513026052105,0.7385753397644845,0.7095760116072868,0.7017697704081632,0.1497003032719007,0.9998653032203996,0.1449051942821159,0.6944578634116877,6668,organoid
FOXO3,0.5731300619342544,0.5733739631757109,0.5939577039274925,0.583603782507359,0.5640106146453417,0.6272633006301348,-0.1861367409039607,1.0,-0.1931262198069854,1.2686894767256365,6668,organoid
GRHL2,0.4344926155312053,0.4342507907480006,0.3647877274348912,0.4124623540550136,0.414891458713735,0.325481457902276,-0.6622307862884056,0.999102,-0.6674034045142616,1.1970439807722209,6668,organoid
HES1,0.3850643163411148,0.3850894019358993,0.3850887292071936,0.3523779854725736,0.3820100819155639,0.3882174017449772,-1.0495421174144806,0.999999,-1.050830868771138,2.6042872930872374,6668,organoid
HSF2,0.7177227251071939,0.7175534930643128,0.7254190159882599,0.8077000725094576,0.7111918824776616,0.7402269861286255,0.3160325605124877,0.995795,0.3146407295068892,0.548164195107478,6668,organoid
ICAM1,0.4890821025885342,0.4884618935471409,0.4624253310497515,0.5216574266633992,0.4800936768149882,0.4460112812248187,-0.3164393105602547,1.0,-0.3169411651084994,1.0535335445985154,6668,organoid
JUN,0.5925837700492298,0.5927137914661682,0.6192772872300957,0.6108500735714933,0.5802683723840645,0.6639089968976215,-0.0690127927745458,0.9997949897844612,-0.0742542374908457,0.8328647315779099,6668,organoid
JUNB,0.5090122280451008,0.5083809028759972,0.4747950906697243,0.5104081503364118,0.5042395814540862,0.4485996308482465,-0.3065606113370047,0.99367,-0.3127888234264322,0.9087470009840608,6668,organoid
JUND,0.9998014927743368,0.9998059307560938,0.9997968883292034,1.0,0.9995938591503534,1.0,0.982394425404,0.066955,0.9823830688338064,0.124191645363854,6668,organoid
KMT2A,0.5945291408607273,0.5933979153867794,0.621221674146052,0.6055259654865724,0.5927944507361268,0.6525126606934164,-0.0716439782601989,1.0,-0.0924629620819987,0.8383619287265472,6668,organoid
LMX1B,0.4757821184691123,0.4758908754005841,0.4813010685103708,0.4644276669767557,0.4727581416885322,0.4901584253480557,-0.7354273105567892,0.999859,-0.7354521336327848,1.6540310998335372,6668,organoid
MEIS2,0.7856915991742099,0.7851908012411037,0.7938750572781427,0.8642967564747069,0.7838775356307971,0.8041308888373172,0.4291834851517596,0.998695,0.4263997096830437,0.5125474317658664,6668,organoid
NCAM1,0.7886692075591551,0.7863734233931425,0.8093413087861313,0.8730186564914787,0.7534009069085089,0.8742552039000232,0.4570541159748018,1.0,0.4540653971532513,0.5225713913916804,6668,organoid
NFATC2,0.7779498173733523,0.7779556556555143,0.7803307018577432,0.858761892237318,0.783129680725266,0.7775516593613024,0.4324036387483937,0.980336,0.431961231915721,0.4731587948102612,6668,organoid
NFIA,0.6161267270128633,0.6127071752158748,0.5539100346020761,0.6769684704158501,0.6363829110569278,0.4903610521156674,0.0541048271369486,1.0,0.0524280588193146,0.7589822247170523,6668,organoid
NFIB,0.2728283309512466,0.2686222510763514,0.2197324699667717,0.2184796804209038,0.2109093882891723,0.229325982571581,-1.0373451651662973,0.999987,-1.0405265738875458,1.98820082885682,6668,organoid
NFIX,0.7350325551850088,0.7337813844886927,0.7173231681490894,0.7672187858510054,0.7243798118049615,0.7104026845637584,0.182649394646286,1.0,0.1722065155940756,0.7546657565138647,6668,organoid
NFKB1,0.5575273939971415,0.5551371985974123,0.4436124007787929,0.4798874056336922,0.5854526288048492,0.3570969297540588,-0.3524604607571164,0.998729,-0.3705154866158695,0.9970760898645706,6668,organoid
NFYC,0.9997220898840716,0.9997230136119024,0.9997212377045916,1.0,0.9994426307827056,1.0,0.984175617975,0.064069,0.9841677700658024,0.1218708450445971,6668,organoid
NR6A1,0.999602985548674,0.999603080098436,0.99960292249047,1.0,1.0,0.9992061601968724,0.985282185511,0.0619389999999999,0.985275325615676,0.1193637353071783,6668,organoid
PBX1,0.3934016198189614,0.3880883162575659,0.5031381093297779,0.4126780307664176,0.4336322869955157,0.5991789946557199,-0.2544946501620451,0.989422,-0.2653954601492079,0.9193513539523852,6668,organoid
PKNOX2,0.5521676989042401,0.5527761551985562,0.5946528676153514,0.5542449283763986,0.5406076445606011,0.6607043040804919,-0.3889300806324638,0.998992,-0.4323429682614601,1.177972673067511,6668,organoid
PROX1,0.7122836271240273,0.7148665906734135,0.6580797357867422,0.8527579199179032,0.8293495064811511,0.545440325355858,0.3362012922295938,0.995093,0.3142757671403363,0.5854375696009537,6668,organoid
RBPJ,0.9998411942194696,0.9998407770082,0.9998407516522017,1.0,1.0,0.9996815540164,0.988757002911,0.0538049999999999,0.9887553906117056,0.1117316616528288,6668,organoid
REST,0.7498808956646021,0.7488185109162835,0.7347591781744696,0.8175630697650887,0.7543222683264177,0.7161851608667105,0.2115990275054926,0.999836,0.2115925620304184,0.7686506948775417,6668,organoid
RORA_RORB,0.5247737017627442,0.5249870235359111,0.57411228919092,0.5729886234773315,0.519343418088188,0.6417946066343171,-0.2991440875536522,1.0,-0.3430936865324991,1.8304178625058385,6668,organoid
RUNX1,0.5552644116245832,0.5576086206290216,0.5691538461538461,0.5910440656537075,0.5309270952927669,0.6133123342175066,-0.0783526321162251,1.0,-0.0946816119783569,0.8494672682849074,6668,organoid
SIX1,0.5665396220422423,0.5659347003282507,0.5243530539339548,0.5893365400271535,0.5758851674641148,0.4812859884836852,-0.3324049326956411,0.999273,-0.3367914372214737,1.264022592911442,6668,organoid
SIX4,0.614459266317294,0.6165156018298593,0.6828439857604756,0.7314130740709235,0.5762319479660456,0.8378616654644546,0.1751647332224815,1.0,0.1490089161883472,0.6535011124861302,6668,organoid
SMAD3,0.4024138478640622,0.4042444525666441,0.4322142587702753,0.4162076286132525,0.4013028859624544,0.4682851070786333,-0.9097394209351548,0.999995,-0.9242474959121296,1.6162426003177237,6668,organoid
SOX11,0.598261076703192,0.5985109311563686,0.5822220387267247,0.6758232309685079,0.6103704986149584,0.5565553713789565,-0.0095259803675307,0.995017,-0.0103870700846468,0.7476409905057783,6668,organoid
SOX9,0.9996823884389392,0.9996591393268002,0.9996590231011848,1.0,1.0,0.9993182786536003,0.981238123324,0.070447,0.9812299761059636,0.1202808080716265,6668,organoid
STAT1,0.9996823884389392,0.9996852376455776,0.99967958987504,1.0,0.9993593850096092,1.0,0.981296155356,0.069477,0.9812853346576008,0.1271799286095907,6668,organoid
STAT2,0.7154994441797682,0.7155001551255067,0.7188260221297967,0.7542228713490048,0.7222266025388315,0.7154573146918691,0.2091850681192351,0.969203,0.1977523534592403,0.6167795230328987,6668,organoid
TBX15,0.6558678735905987,0.653966578474541,0.6973675022693946,0.6945502246995985,0.6296973518284994,0.7813331247066186,0.0988014859198711,0.999999,0.0746098246044688,0.7342692454334073,6668,organoid
TCF4,0.9999205971097348,0.9999203568015292,0.9999208422385816,1.0,0.9998416970080736,1.0,0.989849840496,0.050851,0.9898493725736932,0.1094403462293991,6668,organoid
TCF7L1,0.3150309671272034,0.3150112466667354,0.2929388139830335,0.2931516076550924,0.3024968260685569,0.2839663117749881,-0.6140220914628585,0.999955,-0.6185130971333594,1.1289234521064353,6668,organoid
TCF7L2,0.6467365412101,0.6460812324406917,0.6272308336824466,0.6757280033082507,0.6526022142794874,0.6037583676102911,0.0325229641538328,1.0,0.022703699227325,0.7744415193324286,6668,organoid
TEAD1,0.6392726695251707,0.640742163896631,0.5067318132464712,0.7142792304910541,0.8105244876693296,0.3685831622176591,0.1307601445795917,0.999897,0.087092390205116,0.6957092967151549,6668,organoid
TFDP1,0.999880895664602,0.999879769156781,0.9998820151807134,1.0,0.9997640581989776,1.0,0.982635612924,0.066221,0.9826355932564094,0.1238558309134439,6668,organoid
THRB,0.4022153406383992,0.4021953294286648,0.4063399440129322,0.3869781242560214,0.4050145405957714,0.4076740506329114,-0.6212102176771821,0.831308,-0.6240851254378803,1.032414595019575,6668,organoid
ZBTB20,0.6567413053835159,0.6568814100541505,0.6173659054699947,0.6476699676216062,0.6985478217325989,0.5530885734676076,0.0222299603028736,0.999209,0.0195368062454522,0.7093708435858903,6668,organoid
ZEB1,0.9997220898840716,0.9997348886532345,0.9997080779014972,1.0,0.9994163261902776,1.0,0.981997874416,0.068637,0.9819349577393336,0.1245146140976488,6668,organoid
ASCL1,0.4897683831796717,0.492450244663875,0.4195446405730366,0.4926877300995855,0.5,0.3613926840017629,-0.4922013128496729,1.0,-0.5057287332451013,1.243891753196014,6668,organoid_shGFP
BACH1,0.5932089048796941,0.5926820847234017,0.5702066999287242,0.6493306709564899,0.5968664511315593,0.5458267000227428,-0.1178960229677674,0.99678,-0.1185712452570397,0.8201202054687282,6668,organoid_shGFP
BACH2,0.6515628513604678,0.6475874776405262,0.6062762037860501,0.6948938046621225,0.6567575006881365,0.563001415762152,0.0849797823504937,0.997162,0.0276281495938852,0.7878993281317195,6668,organoid_shGFP
CREB1,0.9997751293006522,0.9997740112994352,0.9997739602169982,1.0,1.0,0.99954802259887,0.990812010684,0.049049,0.9908074624913844,0.1054064636684796,6668,organoid_shGFP
CUX2,0.6541488644029683,0.6499928357426016,0.7097017742544356,0.7058357936013872,0.6221045665122436,0.8260105448154658,0.1281470296049293,0.995654,0.0850952678960331,0.6627252388808498,6668,organoid_shGFP
EGR1,0.6296379581740499,0.6279439849001455,0.7090620031796503,0.7061422931197305,0.5862421498466481,0.8969832402234637,0.1354552123506862,0.9885964405034746,0.050514293490573,0.6801828770320694,6668,organoid_shGFP
EHF,0.3159433325837643,0.3159354069278089,0.3035714285714285,0.274750686508084,0.3090188767187136,0.2983127109111361,-0.983411894272422,0.881603,-0.9850638205151176,1.2392850320367796,6668,organoid_shGFP
EPCAM,0.4535642005846638,0.4535388795786849,0.4687363358111062,0.4129002311057766,0.4564615712156696,0.4816895079757358,-0.5719298977306662,0.999114,-0.5785862817380627,1.1731774133135793,6668,organoid_shGFP
ESR1,1.0,1.0,1.0,1.0,1.0,1.0,0.981530102784,0.068255,0.9815027602864588,0.1221585561491156,6668,organoid_shGFP
ETS1,0.5453114459185968,0.5453085406168992,0.551165371809101,0.5496203239837281,0.5442788250767208,0.5582284172661871,-0.4023082571646577,0.998883,-0.4042376407648895,1.1078696191565147,6668,organoid_shGFP
FOS,0.665392399370362,0.6653871818387089,0.6632722335369993,0.6879024181054613,0.6617746669677128,0.6647765933318213,0.0268511890850273,0.999705,0.0262390877453162,0.7760935956098173,6668,organoid_shGFP
FOXO3,0.6217674836968743,0.6214840249741469,0.6071929005137786,0.6386888345318895,0.6254510464277123,0.5899705014749262,-0.1625261784219882,1.0,-0.1904070752384423,1.5345925689062556,6668,organoid_shGFP
GRHL2,0.4993253879019563,0.499185752952227,0.4834705950585778,0.4715188751638721,0.4966634890371783,0.4709604519774011,-0.6518252234125879,0.999102,-0.6521915039220949,1.364026373567235,6668,organoid_shGFP
HES1,0.4504160107937935,0.4501329523295747,0.4208530805687204,0.439048956080346,0.4419009703906444,0.4017190680841438,-0.6455983848640858,0.999999,-0.6467971078989483,1.815934727816612,6668,organoid_shGFP
HSF2,0.5912975039352373,0.591267525011169,0.5964250027756189,0.6346578737048792,0.590589270008795,0.6023772146221126,-0.042468471854683,0.995795,-0.043448277434402,0.7546553383925608,6668,organoid_shGFP
ICAM1,0.4486170451990106,0.447556026611455,0.4031158714703018,0.4498586452961722,0.4315871774824081,0.3781685316282256,-0.5943372189619924,1.0,-0.5960204803276272,1.3877909956685095,6668,organoid_shGFP
JUN,0.6086125477850236,0.6076174669889468,0.6529757750971987,0.616489493319001,0.5903028118240807,0.7305375864376533,-0.0574613695588002,0.999832,-0.0710165214446989,0.8324138452166767,6668,organoid_shGFP
JUNB,0.480211378457387,0.4801616873908919,0.4750766435789713,0.4988810283827822,0.4751305927776516,0.4750227066303361,-0.3436903312590038,0.99367,-0.3583393826813272,0.9302287803241914,6668,organoid_shGFP
JUND,0.9995502586013042,0.999557815609109,0.999542648067688,1.0,0.9990857142857142,1.0,0.982394425404,0.066955,0.9823853186446088,0.1256803982720705,6668,organoid_shGFP
KMT2A,0.5657746795592534,0.5653266015281582,0.5927878532264867,0.5716853811558508,0.5616383616383617,0.6275954454119224,-0.1342532310216797,1.0,-0.1619238386118224,0.9145562286032112,6668,organoid_shGFP
LMX1B,0.383179671688779,0.3832689531066597,0.3848396501457726,0.3616246747504272,0.3792265193370165,0.390621443205099,-0.997253167893314,0.999859,-0.9973063283021606,1.7560613683184507,6668,organoid_shGFP
MEIS2,0.7002473577692827,0.6995418959905845,0.7141325327042677,0.765610783845782,0.6956340087737622,0.7336417713152676,0.1405830646370366,0.998695,0.1399259029224876,0.7440729652863881,6668,organoid_shGFP
NCAM1,0.663593433775579,0.6622637836226953,0.6927500513452455,0.7147046198027618,0.6460448190001915,0.7467345583351782,0.0320428324831113,1.0,0.030127297259112,0.9141436727009332,6668,organoid_shGFP
NFATC2,0.6388576568473128,0.638855493379649,0.637880496054115,0.7088599984233106,0.6375929682217715,0.6381682833295736,0.0617114577887156,0.980336,0.0612181538893589,0.6955207952114333,6668,organoid_shGFP
NFIA,0.627614121879919,0.6255334409017291,0.57851870705014,0.7043710233485742,0.6494285714285715,0.5215695273061037,0.1281594981717227,1.0,0.1217365938227147,0.7183498700295797,6668,organoid_shGFP
NFIB,0.3926242410613897,0.3915338038742521,0.3388004895960832,0.373708438919784,0.3654607869025614,0.3157654574492357,-0.5048904209416043,0.999987,-0.5055132337102823,1.2052037030135203,6668,organoid_shGFP
NFIX,0.6716887789521025,0.672299052593454,0.6579194001874414,0.6929247094556383,0.6365903423260032,0.6807272727272727,0.053952783490378,1.0,0.0422055259280004,0.7979784332839588,6668,organoid_shGFP
NFKB1,0.5246233415785924,0.5223883178657478,0.425387333514542,0.544770945927185,0.5267586671154494,0.3567358103487577,-0.2633316626590816,0.998729,-0.2776951310262963,0.9422565703453012,6668,organoid_shGFP
NFYC,0.9994378232516304,0.9994423377202766,0.9994335561345872,1.0,0.9988677536231884,1.0,0.984175617975,0.064069,0.9841641914931182,0.1202593749748089,6668,organoid_shGFP
NR6A1,0.999887564650326,0.9998879175072852,0.999887904943392,1.0,1.0,0.9997758350145708,0.985282185511,0.0619389999999999,0.9852744161052532,0.1179689885085453,6668,organoid_shGFP
PBX1,0.4048796941758489,0.4000345178352182,0.5173702926962707,0.4988400125403502,0.4416251556662515,0.6244772176975567,-0.1257656452951481,0.989422,-0.1352769763894816,0.7987636056003181,6668,organoid_shGFP
PKNOX2,0.4912300427254328,0.4928485920706728,0.5689244546060779,0.4534411555045622,0.4903925110855641,0.6774047186932849,-0.511197199200766,0.998992,-0.6087684824033206,1.2641894081056158,6668,organoid_shGFP
PROX1,0.5977063188666517,0.5979910873774694,0.4906036446469248,0.6756639045158943,0.6701672500972384,0.3869301594430721,-0.0616573473717736,0.995093,-0.0922157359154269,0.8958749226956383,6668,organoid_shGFP
RBPJ,0.9997751293006522,0.9997731397459164,0.9997730882686636,1.0,1.0,0.9995462794918332,0.988757002911,0.0538049999999999,0.9887557718088146,0.1114040569754836,6668,organoid_shGFP
REST,0.6897908702496065,0.688673128186652,0.6697785757031718,0.7382630760262564,0.6951552795031056,0.646189376443418,-0.0155935583441833,0.999836,-0.0156043677256094,0.980370879782246,6668,organoid_shGFP
RORA_RORB,0.4757139644704295,0.4769663894466751,0.52403797080739,0.5125075449708075,0.4751943724546464,0.5840728100113766,-0.4072053656046572,1.0,-0.461325838711961,1.783928685962362,6668,organoid_shGFP
RUNX1,0.5666741623566449,0.5697994709764249,0.5909573338993844,0.6066844628393147,0.541002720559658,0.6510757717492984,-0.0454082274811868,1.0,-0.0611517587185943,0.8070296514579216,6668,organoid_shGFP
SIX1,0.6360467731054643,0.6350636707529231,0.5957287373548146,0.6463364030828984,0.6612143055170502,0.5420454545454545,-0.0990437905129131,0.9992226262315612,-0.1020282844821296,0.9873274932769666,6668,organoid_shGFP
SIX4,0.5530694850460985,0.5588543830155482,0.6458166265704357,0.6805921928461176,0.5275109170305677,0.8325292901447278,0.0634675618945108,1.0,0.0343953485898197,0.7416093556845541,6668,organoid_shGFP
SMAD3,0.4474926917022712,0.4483418541830971,0.4910936205468102,0.4628963876637278,0.4515330413254618,0.5382519863791146,-0.688495946739585,0.999995,-0.7083979644004221,1.3930193405523943,6668,organoid_shGFP
SOX11,0.51427928940859,0.5147938575179242,0.469157041042025,0.5890739900459834,0.5208731241473397,0.4267829197406662,-0.2231108115775835,0.995017,-0.224954178384934,0.8848292914998352,6668,organoid_shGFP
SOX9,0.9994378232516304,0.9993866535819432,0.9993862771572358,1.0,1.0,0.998773307163886,0.981238123324,0.070447,0.9812176985454352,0.1209110418926269,6668,organoid_shGFP
STAT1,0.9996626939509782,0.9996669626998224,0.9996584310600024,1.0,0.999317095379012,1.0,0.981296155356,0.069477,0.9812824469650796,0.1279679438339547,6668,organoid_shGFP
STAT2,0.5972565774679559,0.5972676707527531,0.5989699955217197,0.6022946159049114,0.5952380952380952,0.6027489860297431,-0.0796627608423208,0.969203,-0.0939296935386468,0.7688710502944809,6668,organoid_shGFP
TBX15,0.6080503710366539,0.6112833638303011,0.6660279747077984,0.6567400153517563,0.5727467457571264,0.7956054016937514,0.0208179600838414,0.999999,-0.0129879900464238,0.920617607555498,6668,organoid_shGFP
TCF4,0.999887564650326,0.9998872350022552,0.999887904943392,1.0,0.9997758350145708,1.0,0.989849840496,0.050851,0.9898493674827024,0.109815267964702,6668,organoid_shGFP
TCF7L1,0.2971666291882168,0.2969039702539548,0.2627668357117584,0.2767672915271922,0.2745194677180877,0.2519791902284551,-0.6487250987659354,0.999955,-0.6538156182526895,1.185508514281162,6668,organoid_shGFP
TCF7L2,0.6127726557229592,0.6123908946656388,0.6002785515320335,0.64242679816867,0.6071847851608358,0.5935276566444802,-0.0754616590058969,1.0,-0.0754630488893164,1.0409730883360155,6668,organoid_shGFP
TEAD1,0.6849561502136272,0.6853269024066319,0.6301478352692714,0.7553520009013087,0.7655548428479795,0.5354419021982952,0.181153755921856,0.999897,0.1699472807898012,0.673427453912099,6668,organoid_shGFP
TFDP1,0.999887564650326,0.9998884426595268,0.999886685552408,1.0,0.9997733967822344,1.0,0.982635612924,0.066221,0.9826328054514968,0.1236291077318439,6668,organoid_shGFP
THRB,0.2936811333483247,0.2936557216085897,0.2985707905314873,0.2633002938144035,0.2978391623969704,0.2993060219386613,-0.9188279378193644,0.831308,-0.9212282748881232,1.1812037310970305,6668,organoid_shGFP
ZBTB20,0.5926467281313245,0.5917728688756726,0.5528816487720597,0.5691478537039285,0.6049149338374291,0.509090909090909,-0.1372797248540298,0.997604,-0.1443518890574837,0.8050744875373494,6668,organoid_shGFP
ZEB1,0.9989880818529344,0.999043163937912,0.9989274222381124,1.0,0.9978571428571428,1.0,0.981997874416,0.068637,0.9819234147420992,0.123189288004643,6668,organoid_shGFP
ASCL1,0.5226869045696755,0.5262826705366588,0.4395145999241562,0.5455926666320238,0.5498102466793169,0.3660770688566014,-0.390008251338525,1.0,-0.4200708922604517,1.2567925387687109,6668,organoid_shRORB1
BACH1,0.5848538672694978,0.5842743692617469,0.5682619647355164,0.6316932719583399,0.5772773797338793,0.5595238095238095,-0.1704332018850076,0.99678,-0.1704332020161634,0.8659975965231358,6668,organoid_shRORB1
BACH2,0.6248990796060068,0.6217314443740918,0.5700536738848788,0.6660575522567034,0.6427378964941569,0.5121383438643166,0.0167192232640525,0.997162,-0.0239622084022173,0.7992219102425528,6668,organoid_shRORB1
CREB1,0.9998385273696108,0.99983844911147,0.9998384230085636,1.0,1.0,0.9996768982229404,0.990812010684,0.049049,0.990805955174474,0.1053394308141508,6668,organoid_shRORB1
CUX2,0.6990150169546262,0.6959275545589954,0.7500670421024404,0.7961322101236175,0.6486549165120594,0.8890654799745709,0.2944886577215031,0.9965641495789692,0.2643758018891295,0.5573736014402852,6668,organoid_shRORB1
EGR1,0.5231713224608429,0.5234132745116444,0.6070525615435796,0.5839023601681216,0.5158299412030756,0.7374717103136114,-0.2886790801471275,0.9940507959899376,-0.3290889965483885,0.976272055395863,6668,organoid_shRORB1
EHF,0.4564831261101243,0.4560663452708907,0.4404920212765957,0.4042120064279155,0.4429956536275493,0.4380165289256198,-0.5364547202056702,0.881603,-0.536455230961296,0.9940793856721551,6668,organoid_shRORB1
EPCAM,0.5076699499434846,0.5077872750977835,0.5116130065673554,0.4937811212516297,0.5029921259842519,0.5205345501955672,-0.4269581598530372,0.999114,-0.427872075539583,1.0654466833557583,6668,organoid_shRORB1
ESR1,0.9998385273696108,0.9998429648241206,0.9998338594450904,1.0,0.9996677740863787,1.0,0.981530102784,0.068255,0.98151792564478,0.1255217128771776,6668,organoid_shRORB1
ETS1,0.548199580171161,0.5485694974536458,0.5546004457179242,0.5634801022589309,0.5384853168469861,0.5717098785690844,-0.4142107256100955,0.998883,-0.414310875822323,1.109170824786106,6668,organoid_shRORB1
FOS,0.6906184401743904,0.690362074663035,0.6814100432324576,0.7270274645677701,0.6929320257017247,0.6702649656526006,0.1194833116972003,0.9997372918595951,0.1148147114537951,0.6995373111228252,6668,organoid_shRORB1
FOXO3,0.6061682544808655,0.6064818687403563,0.6208611845173325,0.5958501872065414,0.5945221792200059,0.6496421600520494,-0.169369892815691,1.0,-0.1790775797564092,1.174913825138641,6668,organoid_shRORB1
GRHL2,0.4763442596479896,0.4765350374007617,0.4583263738099215,0.458929875136107,0.4773834377174669,0.4407324124638612,-0.5486664094471361,0.999102,-0.5488954788586453,1.147633166308813,6668,organoid_shRORB1
HES1,0.5186500888099467,0.5187681340109276,0.5169340463458111,0.5321736608349183,0.5090967124162145,0.5250164581961817,-0.390435579275197,0.999999,-0.3962774739889496,1.47090080408465,6668,organoid_shRORB1
HSF2,0.683675117067657,0.6836917932801014,0.6849975880366619,0.7591657071579351,0.6802938358351964,0.6897668393782384,0.2258729238956347,0.995795,0.225358790018435,0.5978944310178,6668,organoid_shRORB1
ICAM1,0.5908283545938964,0.5884065687966498,0.5487891737891738,0.6411332834273508,0.5879435330026708,0.5145242070116861,-0.0931659740861836,1.0,-0.0960143429749365,0.8906130472630728,6668,organoid_shRORB1
JUN,0.6341030195381883,0.6344846708744738,0.6526670754138565,0.676886692090399,0.6174593967517401,0.6921326397919376,0.0077369450397442,0.999832,0.0013260267007334,0.8095892341778921,6668,organoid_shRORB1
JUNB,0.5998708218956886,0.5991127993077461,0.5807106598984771,0.6607210539255894,0.5939771547248183,0.5680238331678252,-0.026630808860061,0.99367,-0.0372550299443346,0.7541324001002566,6668,organoid_shRORB1
JUND,0.9996770547392216,0.9996806132226126,0.9996735226901732,1.0,0.9993472584856395,1.0,0.982394425404,0.066955,0.9823894464412952,0.1258266779491197,6668,organoid_shRORB1
KMT2A,0.5532052317132246,0.5505801119797165,0.5929086361630131,0.5503000373989617,0.5600333518621456,0.6298843388558925,-0.1590950793673655,1.0,-0.1788145538953487,0.8424954565042758,6668,organoid_shRORB1
LMX1B,0.5793637978362668,0.579384982342843,0.580852775543041,0.5703944857105311,0.5766773162939297,0.5850891410048622,-0.3771455320985397,0.999859,-0.3774933025710845,1.2381218649814838,6668,organoid_shRORB1
MEIS2,0.7035362506055224,0.7038501343749479,0.70223807979241,0.7819337160098152,0.7185529372718221,0.6866476371709483,0.1955509661609423,0.998695,0.1839604103309955,0.7040349074589829,6668,organoid_shRORB1
NCAM1,0.7422896818989181,0.7385824119113789,0.7721302113078241,0.8043682115116846,0.7119536598209584,0.843418590143481,0.2835126448576499,0.999994498518359,0.2799799957565522,0.6425862063128248,6668,organoid_shRORB1
NFATC2,0.716131115775876,0.7161338650919714,0.7176357211692901,0.7961962535629323,0.7135100606834877,0.7218093699515348,0.2591050291752022,0.980336,0.2589902305606368,0.5817865494643473,6668,organoid_shRORB1
NFIA,0.6255449701275634,0.6235414835583521,0.5902102845025623,0.7189946387973202,0.6292388847023361,0.5557404326123128,0.1657641764146069,1.0,0.1639589104836921,0.6497907534661397,6668,organoid_shRORB1
NFIB,0.5002422089455837,0.501723650050052,0.4686695278969957,0.4364459931331543,0.5125797972211791,0.4316888045540797,-0.5117538017802896,0.999987,-0.5154024544921305,1.4250661843881685,6668,organoid_shRORB1
NFIX,0.7263038914903924,0.7238536720618307,0.699308142629058,0.7586179263959738,0.7041800643086816,0.6945031712473573,0.1814208603457061,1.0,0.1685579958187488,0.7021274989466509,6668,organoid_shRORB1
NFKB1,0.4103019538188277,0.4076405632107411,0.3239540910773787,0.351263872567403,0.3684210526315789,0.2890650809382226,-0.7655744984476682,0.998729,-0.7703900515909203,1.2721952644201953,6668,organoid_shRORB1
NFYC,0.9991926368480544,0.9991984610452068,0.9991873882658866,1.0,0.9983760961351088,1.0,0.984175617975,0.064069,0.9841664093136736,0.1218934164907473,6668,organoid_shRORB1
NR6A1,0.9996770547392216,0.9996774193548388,0.999677315262988,1.0,1.0,0.9993548387096776,0.985282185511,0.0619389999999999,0.985274820823552,0.1188681161336293,6668,organoid_shRORB1
PBX1,0.4456644598740513,0.4437523729259063,0.5351387948544347,0.4225452994163123,0.4641766502231618,0.6317135549872123,-0.194777515715838,0.989422,-0.2003566119332411,0.8430343113613948,6668,organoid_shRORB1
PKNOX2,0.5940578072016793,0.5959599004814237,0.6368101704709621,0.6012648977952567,0.5692148760330579,0.7226229508196721,-0.2516928934800013,0.998992,-0.3045802938773287,1.1183700413144355,6668,organoid_shRORB1
PROX1,0.704182141127079,0.7066848728353573,0.6552502822732404,0.8249968547101421,0.8034148592524227,0.5532252939307277,0.2710640813839233,0.995093,0.2526200386358751,0.6417754590772794,6668,organoid_shRORB1
RBPJ,1.0,1.0,1.0,1.0,1.0,1.0,0.988757002911,0.0538049999999999,0.9887552691608488,0.1124728824408034,6668,organoid_shRORB1
REST,0.7862102373647667,0.7838903103351686,0.7659950512548603,0.8458339604419862,0.8011090573012939,0.7338300033863867,0.3427492386370008,0.999836,0.3425656559816551,0.648704175531043,6668,organoid_shRORB1
RORA_RORB,0.5599870821895688,0.5607702242162195,0.591393012445644,0.6051394626429031,0.5474736257634647,0.6429735898271927,-0.2000651245430666,1.0,-0.2441661755234143,1.473532616229534,6668,organoid_shRORB1
RUNX1,0.5887292103988374,0.5940408515375099,0.619339411149305,0.6656584248952138,0.5532710280373832,0.703326544467074,0.0660907515772061,0.999907,0.0248652634221305,0.7075649869693347,6668,organoid_shRORB1
SIX1,0.5809785241401583,0.580513170575008,0.5393218533641044,0.5910966683493184,0.5949862906384645,0.4931818181818181,-0.3119164440899566,0.999273,-0.3171368040401505,1.2169982041194267,6668,organoid_shRORB1
SIX4,0.6221540448893913,0.6258804497735919,0.6750902527075813,0.741591212958401,0.5828338527930952,0.8020455295282085,0.1811421197844347,1.0,0.1621736192362238,0.6340683974973164,6668,organoid_shRORB1
SMAD3,0.4677862102373648,0.4686288234680029,0.4743221690590111,0.5258280091867628,0.4547400611620795,0.4956666666666666,-0.6723379135967706,0.9999939262535624,-0.6791612759638874,1.3730000375269054,6668,organoid_shRORB1
SOX11,0.5846923946391087,0.5856178962821985,0.5716189207195204,0.6603717801435534,0.604012671594509,0.5425229212772684,-0.0649891398222655,0.995017,-0.0652532059382486,0.7812783458567345,6668,organoid_shRORB1
SOX9,1.0,1.0,1.0,1.0,1.0,1.0,0.981238123324,0.070447,0.9812250521643722,0.1218029727963526,6668,organoid_shRORB1
STAT1,1.0,1.0,1.0,1.0,1.0,1.0,0.981296155356,0.069477,0.9812736252023456,0.1285625801920532,6668,organoid_shRORB1
STAT2,0.5509446148877766,0.5511280539835257,0.5487587214019146,0.5490028928687218,0.5595632031767042,0.5383635784781916,-0.2021361891999038,0.969203,-0.2037587467876473,0.8330818232703707,6668,organoid_shRORB1
