source,target,weight
Ascl1,Cacnb4,2.562354082384912
Ascl1,Necab1,4.365289416155927
Ascl1,Usp1,2.867794071274885
Ascl1,Svip,6.106052910703743
Ascl1,Cdh18,4.794434063021411
Ascl1,Bzw2,1.7383983903502092
Ascl1,Cacna1a,12.75655073294528
Ascl1,Pde1a,1.84940996834841
Ascl1,Gria3,7.563122597325108
Ascl1,Mtor,4.883533253819179
Ascl1,Ust,4.079520670486769
Ascl1,Dgkg,1.7692908977121995
Ascl1,Plcxd2,2.2395876066192306
Ascl1,Sptbn4,3.047317010533948
Ascl1,Gabrb3,16.39812423552182
Ascl1,Plxna4,2.1056088840793272
Ascl1,Cry1,4.121716862417633
Ascl1,Cadps2,13.571002815339195
Ascl1,E2f3,8.28219532028572
Ascl1,Megf9,2.645757555716841
Ascl1,Dgki,4.424258252267876
Ascl1,Hoxb8,3.899404295685558
Ascl1,Jakmip2,13.47273850596461
Ascl1,Lrrtm3,2.229288881499316
Ascl1,Cdc14b,36.46343344016652
Ascl1,Gbe1,3.985179894858184
Ascl1,Fhod3,5.5365780652532415
Ascl1,Mns1,2.2876958635000424
Ascl1,Ss18,3.127139154726363
Ascl1,Sorcs1,1.7140275935822065
Ascl1,Synpr,1.2649620522550964
Ascl1,Peg3,12.742411299785603
Ascl1,Sema3e,12.275422330169786
Ascl1,Mmp24,1.62898276422971
Ascl1,Sowahb,2.2876810222010078
Ascl1,Cmc4,1.654672253587966
Ascl1,Krt18,1.9006434321292447
Ascl1,Tmem163,20.421721023826944
Ascl1,Farp2,11.90368933397476
Ascl1,Dlg2,5.975874290305545
Ascl1,Tardbp,4.218567174921795
Ascl1,Ngf,2.436337833991305
Ascl1,Erich5,6.516390838414538
Ascl1,Prickle2,21.336052921528456
Ascl1,Cntnap5b,1.9130603677198184
Ascl1,B4galnt3,3.5195615445774107
Ascl1,Cdh22,5.595020442118903
Ascl1,Tmem65,4.204917578223027
Ascl1,Agbl4,6.90657681954329
Ascl1,Ogfrl1,44.89998877013177
Ascl1,Lmx1b,8.70530310612283
Ascl1,Galnt14,7.638399702598883
Ascl1,Prkca,6.126119985437335
Ascl1,Cacna1c,16.353683151447953
Ascl1,Rgs7,14.129204564234255
Ascl1,Clstn2,19.055767537796317
Ascl1,Plcxd3,12.192206145870935
Ascl1,Lrrc9,7.522173534173553
Ascl1,Dpp6,3.913290458250742
Ascl1,Ptprn2,21.260848173097305
Ascl1,Slc38a11,8.4422315261283
Ascl1,Pld5,4.776151454265401
Ascl1,Dsg2,6.074951651427559
Ascl1,Kcnn3,11.398810995335058
Ascl1,Ccdc85a,14.043484631516083
Ascl1,Ascl1,1.0
Ascl1,Cdh11,0.4965535546176908
Ascl1,Vcan,0.7821752383391887
Ascl1,Mef2c,0.7069803749265106
Ascl1,Gabrg3,0.7105482503153444
Ascl1,Stpg2,0.2177735726407371
Ascl1,Prss23,0.9129539600238404
Ascl1,Rgs7bp,0.379161197554951
Ascl1,Lama2,2.566727913176095
Ascl1,Ggt1,1.4154992945504463
Ascl1,Lrrc66,3.481800703677018
Ascl1,Lrrc4c,0.1831069488450902
Ascl1,Grm8,0.1898476212951081
Ascl1,Sema3d,0.1045213584861286
Ascl1,Gria4,0.930259834365095
Ascl1,Pak3,0.2744509429689852
Ascl1,Dock10,0.3070379478278626
Ascl1,Phactr3,1.8397620958089955
Ascl1,Nrg1,0.5993199840022527
Ascl1,Pcsk1,22.743552758201968
Ascl1,Map1a,0.2485812817254699
Ascl1,Nell1,3.3291386842686133
Ascl1,Adarb1,0.5265364769452209
Ascl1,Tenm4,1.0290907206249418
Ascl1,Ptprn,9.369046119050822
Ascl1,Tmem45b,0.4836557792478547
Ascl1,Itga9,1.7408241494016083
Ascl1,Syt3,0.2127453169921988
Ascl1,Lmna,5.616365994030735
Ascl1,Colgalt2,9.826464830145522
Ascl1,Rgs16,1.50661714567262
Ascl1,Dcn,1.2622522095237994
Ascl1,Apc2,0.3193465122379784
Atf3,Hspa8,24.206526520963617
Atf3,Bhlhe40,14.19469786158792
Atf3,Tiparp,23.51015941928861
Atf3,Egr3,12.268356976676715
Atf3,Nrg1,11.899840459827647
Atf3,Gnas,12.180572731083569
Bach1,Gphn,3.9261004596527935
Bach1,Cadm2,2.0769201625889906
Bach1,March11,1.4551451746449189
Bach1,Fign,2.24293500651083
Bach1,Cntnap2,16.56224216768558
Bach1,Pcsk2,3.419608232047276
Bach1,Irs2,2.279554695376612
Bach1,Arhgap6,1.6178063803939948
Bach1,Slc16a10,3.051732513287986
Bach1,Cyp4b1,10.76960407586484
Bach1,Kcnc2,3.1699916213246224
Bach1,Adarb1,1.1516548711876244
Bach1,Slc35f1,15.692039708165591
Bach1,Mns1,3.611286295279628
Bach1,Basp1,3.928531331726434
Bach1,Gria2,1.3511917246872398
Bach1,Relb,2.9517903130320504
Bach1,Camk1d,2.290685541343784
Bach1,Vcl,1.7375285378897056
Bach1,Cachd1,2.460886734976892
Bach1,Incenp,2.2787987689820497
Bach1,Egr3,1.4373331945021497
Bach1,Ptgs2,1.5225765652213985
Bach1,Pid1,1.554263354317837
Bach1,Acsl3,8.938806093437412
Bach1,Utp14b,4.561181705461418
Bach1,Pappa,1.5495651961054837
Bach1,Slc8b1,2.2030863352064216
Bach1,Hsp90ab1,3.607922786292937
Bach1,Sox11,4.831261882220373
Bach1,Dcc,4.322620091500875
Bach1,Ptn,5.272575202149323
Bach1,Sox9,7.94614282798951
Bach1,Ano1,20.58179866488433
Bach1,Amotl2,3.9305471770997777
Bach1,4930520O04Rik,4.940134362501522
Bach1,Lama5,7.512638381824282
Bach1,Flrt3,9.483905986871711
Bach1,Kcnd2,15.168657246198167
Bach1,Ddit4,5.766059956770507
Bach1,Las1l,7.073074353684238
Bach1,Ero1l,6.993697710851028
Bach2,Atp10b,2.0312007738860816
Bach2,Pfkfb1,4.776079824655149
Bach2,Prlr,3.85011716052136
Bach2,Bmpr1b,13.12692420435448
Bach2,Itih4,0.661392598785305
Bach2,Phlda1,24.176398852434257
Bach2,Tbx21,2.6702779428491104
Bach2,Hc,19.124913417688237
Bach2,Rassf2,7.0098534906567895
Bach2,Sema3c,1.7906995400885906
Bach2,Lmx1a,0.4516731729897392
Bach2,Plxna4,11.613809190183977
Bach2,Tenm2,3.0914449509434334
Bach2,Adam19,3.690625905355133
Bach2,Ninj2,1.0103852427253668
Bach2,Afap1l1,7.464813787175957
Bach2,Prdx6,10.587660960913029
Bach2,Lrrk2,8.781294858725376
Bach2,Zmat2,3.1714510736817187
Bach2,Itga9,14.041535989854603
Bach2,Nell1,4.65125028975576
Bach2,Gbx1,1.9962555700979443
Bach2,Mpped2,0.8318032246234137
Bach2,Fut8,0.8582678197760729
Bach2,Ccnd2,0.3558055171032355
Bach2,Foxp2,1.128503437704866
Bach2,Mtus1,4.19211176477265
Bach2,Galnt13,0.4132110805069001
Bach2,Syt1,0.2044607572584362
Bach2,Akt3,2.4181786561400758
Bach2,Foxp1,1.92520871664146
Bach2,Basp1,2.0494586929648837
Bach2,Hivep2,8.079491956839055
Bach2,Hs3st5,1.277720191189511
Bach2,Rims2,2.166980460665394
Bach2,Gphn,7.377476791993833
Bach2,Stxbp5l,2.121080330814085
Bach2,Tanc2,3.1728975394940218
Bach2,Grid2,0.7081488576919385
Bach2,Tiparp,1.819840171928501
Bach2,Zfp804a,0.7219582673135271
Bach2,Nr2f2,0.6428424314798381
Bach2,1810062O18Rik,1.505303142832181
Bach2,Met,2.648431888903678
Bach2,P4ha1,4.235156185798808
Bach2,Nlgn1,1.667148599828348
Bach2,Rora,1.798554320969774
Bach2,2610316D01Rik,1.781689345615578
Bach2,Tox,1.5411235789783646
Bach2,Dab1,1.5314795777851498
Bach2,Fgf12,4.226917493064985
Bach2,Prr16,7.905932640337311
Bach2,Adamts6,0.2976381695036852
Bach2,Plxdc2,1.0902951086919777
Bach2,Dlgap1,2.884778959539204
Bach2,Slc16a1,0.8722457001486553
Bach2,Ptchd1,1.5466544483400628
Bach2,Magi1,2.1830522155181926
Bach2,Sema5a,2.7708609090935847
Bach2,Frmpd4,0.90561030021696
Bach2,Erbb4,2.1304850912818347
Bach2,Trpc4,2.2669675096453084
Bach2,Glis3,1.3569363121386235
Bach2,Dach1,3.081519946666003
Bach2,Ccser1,2.1993856251954536
Bach2,Kcnc2,0.5999112153098951
Bach2,Zfp521,1.0541192662474617
Bach2,Inpp4b,1.1471551105281503
Bach2,Pip5k1b,3.590209928488403
Bach2,Pak3,0.854290331977492
Bach2,Mctp1,0.0438580969265268
Bach2,Txlng,5.442565194000351
Bach2,Slc4a4,1.9980373323492893
Bach2,Stxbp6,1.2447074656898474
Bach2,Efna5,2.3322787063746717
Bach2,Gria4,1.4224505772585272
Bach2,Ptprz1,2.639556156099708
Bach2,Higd1a,0.1876879348169293
Bach2,Errfi1,1.8109393729483236
Bach2,Peak1,0.7306155156471238
Bach2,Chsy3,1.1108035128558271
Bach2,Pam,0.4956678575173112
Bach2,Nfib,9.539510256872203
Bach2,Fign,1.571852128782533
Bach2,Hecw1,0.7571318756238061
Bach2,Rere,1.465568845791733
Bach2,Ppp3ca,1.819602942922622
Bach2,Tmeff2,1.003584048186822
Bach2,Nr4a3,1.064996776433392
Bach2,Klhl13,2.3865116167028915
Bach2,Tc2n,3.781882694914731
Bach2,Klf8,0.8149941298035548
Bach2,Cadm1,3.120357050564391
Bach2,Anks1b,0.8903982802205433
Bach2,Acsl3,2.454250469610921
Bach2,Runx1t1,0.8842903104959274
Bach2,Hmgcs1,0.8259707925032641
Bach2,Dock10,0.4412335638354826
Bach2,Ppara,0.0315157598855297
Bach2,Nectin3,0.5762091541067849
Bach2,Caln1,0.4832468673276534
Bach2,Neto2,1.638526421864572
Bach2,Fn1,11.607930157008449
Bach2,Ptpn13,1.096607298178227
Bach2,Nxph1,1.7064795293565245
Bach2,Npas2,0.3200985735937917
Bach2,Cntnap2,0.838607639741762
Bach2,Msrb3,9.76480860204963
Bach2,Sox6,0.7057335475505515
Bach2,Nckap5,4.735927428873581
Bach2,Arhgap6,1.4926104510176064
Bach2,Alcam,6.276094605022806
Bach2,Cadm2,2.151285818684065
Bach2,5730522E02Rik,1.1990345255517776
Bach2,Ppp2r2b,0.6524830963640629
Bach2,Irs2,1.838434149870572
Bach2,Csgalnact1,0.7326676161644063
Bach2,Mdga2,2.579795483911709
Bach2,Stk32a,1.8082834700851007
Bach2,St3gal1,12.48943239277911
Bach2,9530026P05Rik,6.137817620503308
Bach2,Rims1,1.3654719420652306
Bach2,Gnas,1.4412077382382271
Bach2,Ppfia2,1.0730735361334445
Bach2,Ldlrad4,5.164845643816585
Bach2,Gpc6,3.613900149867694
Bach2,Dapk1,2.343602219897303
Bach2,Ctnna2,0.8612016426483874
Bach2,Pcdh9,0.7264675631473446
Bach2,Dnm3,1.082057438732875
Bach2,Fgf14,0.3363942343389142
Bach2,Abca5,1.401410101479981
Bach2,Cecr2,1.1040780709272953
Bach2,Zfp804b,1.0685618716048164
Bach2,Zbtb2,3.4957972423795183
Bach2,Plekhg1,1.5312409832349685
Bach2,Pik3r3,1.278156387459574
Bach2,Nfia,7.075113969897909
Bach2,Mob3b,2.796722418665217
Bach2,Nrxn1,0.3367713703841555
Bach2,Dlgap2,0.7784842338423189
Bach2,Chrm3,4.499065956091677
Bach2,Arhgap24,0.3918302735759795
Bach2,Rai14,3.166631582650214
Bach2,Nfe2l2,2.1456732471416657
Bach2,Epha4,1.8886303731863625
Bach2,Magi2,0.25039707788116
Bach2,Khdrbs2,0.5558452216549665
Bach2,Xkr4,2.7462938092338907
Bach2,Ctnnd2,1.459137864367765
Bach2,Ypel5,5.210725427868044
Bach2,Prmt8,0.2923066003673294
Bach2,Immp2l,1.3176441022310368
Bach2,Klf6,5.309970950883991
Bach2,Shroom4,1.6504611204026534
Bach2,Msn,2.8057523931125834
Bach2,Lhfpl2,1.528567702519343
Bach2,Pcsk2,8.652819845450331
Bach2,Map1b,1.392628711929977
Bach2,Lrrc8c,18.194268076733387
Bach2,Plcb1,1.347608395469173
Bach2,Bmp2,0.7378903524853894
Bach2,Hcn1,1.0513563853561243
Bach2,Lyn,0.7318687713618165
Bach2,Dclk1,0.864985431228606
Bach2,Jarid2,4.066037193251844
Bach2,1700012D14Rik,7.203599372752834
Bach2,Prickle1,1.6546409709481615
Bach2,Car2,2.0634240480485357
Bach2,Glt28d2,0.8665672190201618
Bach2,9530059O14Rik,2.6008532947118024
Bach2,Pcdh7,0.725560012030603
Bach2,Camta1,1.822386474289386
Bach2,Vcl,4.540356789340313
Bach2,Enah,1.4243813971960202
Bach2,Kcnq3,1.4076592252014537
Bach2,Slc35f1,2.2733328488143063
Bach2,Ptchd4,2.830153986852771
Bach2,Ptprr,0.3650331120410397
Bach2,Grb14,8.106844034953486
Bach2,Sox11,2.539128097772808
Bach2,Neat1,10.515761465493068
Bach2,Tspan9,0.841339888139133
Bach2,Kdr,2.278955711467717
Bach2,Onecut2,0.977448788552556
Bach2,Kcnh7,3.622102559280913
Bach2,Creb5,2.9890604471166444
Bach2,Kctd8,0.3984054131758051
Bach2,E2f7,6.586425778148746
Bach2,Lhfp,1.7557752235090054
Bach2,Tgfbr3,1.9355301786007104
Bach2,Tgfbr1,4.969761843505743
Bach2,Luzp1,4.64799928134636
Bach2,Nwd2,4.525745478814195
Bach2,Sh3kbp1,0.902032665563341
Bach2,Casp8ap2,4.885035231876365
Bach2,Por,1.5557285557810216
Bach2,Ralgapa2,1.8352491950969665
Bach2,Cacng8,1.2816002012730288
Bach2,Osmr,6.42254118571221
Bach2,Cacnb2,1.088869929391758
Bach2,Clip4,6.84453391094509
Bach2,Gprin3,1.0348467722171166
Bach2,Swap70,1.1800904116447148
Bach2,Pou5f1,0.1127080174073956
Bach2,Grb10,1.197054863164417
Bach2,Samd5,0.6155243787587609
Bach2,Tmem196,6.132648585588636
Bach2,March3,5.42339578756585
Bach2,Fbxo5,3.529036656254991
Bach2,Nrg3,0.9935469379498828
Bach2,Ahr,4.084696830115655
Bach2,Osbpl3,4.72595324769805
Bach2,Glul,12.25242186300884
Bach2,Stox2,0.9312846027987524
Bach2,Fam155a,0.8983860727673346
Bach2,Ptprt,5.537876645370623
Bach2,Kcnn2,0.5780826580309475
Bach2,Col8a1,0.7352292887603671
Bach2,Megf11,0.0474966443154276
Bach2,Pard3b,2.0350791155411714
Bach2,Ncam2,0.9797397001710586
Bach2,Etv5,7.917808552237051
Bach2,Kcnq5,1.5803831484960051
Bach2,Phldb2,2.393017835726256
Bach2,Iqgap2,1.9794822807446253
Bach2,Zfp36l1,2.905826865146102
Bach2,Prps1l3,0.7837222713036605
Bach2,Cnst,0.8243872645492978
Bach2,Zc3h11a,1.3004539053530544
Bach2,Cacna2d3,0.6469695240685405
Bach2,Tmem168,5.356215403883593
Bach2,Egfr,0.6450042048739885
Bach2,Ifrd1,2.360207937629068
Bach2,Grip1,2.0552647443469105
Bach2,Fam135b,3.026517478085472
Bach2,Rbms3,1.9144372448537372
Bach2,Kcnd2,2.811843199188181
Bach2,Pitpnc1,0.8299706095214768
Bach2,Ipo11,0.9117627282792388
Bach2,Epha7,0.7206495069586676
Bach2,Gabrb1,6.545025000595442
Bach2,Tll1,0.3266948438685103
Bach2,Tspan11,1.6207581602090406
Bach2,Ntrk3,0.4409790605594698
Bach2,Pkia,1.5504708756750762
Bach2,Palld,0.4416049889557057
Bach2,Samd4,3.2952766789853305
Bach2,Kif21a,6.620867615584269
Bach2,Ank2,0.5520318153568503
Bach2,Arf4,2.517876179645577
Bach2,Kcnma1,3.0983409603424805
Bach2,Me1,4.902894746122785
Bach2,Macrod2,1.6047244205114146
Bach2,Fzd5,1.898212480825199
Bach2,Porcn,1.3414943343077517
Bach2,Lepr,3.7750142748060713
Bach2,Atp6v1c2,2.880380249898147
Bach2,Hmgcr,0.5844089900131866
Bach2,Anln,1.9052589835850855
Bach2,Cacng4,1.1515146652248904
Bach2,Cfap221,0.0311542717384649
Bach2,Sdk1,3.288318133928391
Bach2,Ppp1r14c,7.48434688034949
Bach2,Dock4,5.584097546284063
Bach2,Cpm,2.089943060293907
Bach2,Mgat5b,1.3438299912225675
Bach2,Lpp,2.803317766877426
Bach2,Prag1,0.4271222563439476
Bach2,Otud7a,2.665045768673185
Bach2,Zkscan8,0.9910171311368462
Bach2,Malt1,7.131687132084373
Bach2,Btc,0.1989744769248308
Bach2,Agbl3,2.2992707213308545
Bach2,Fzd1,0.4468035026004269
Bach2,Def6,2.2757550103840534
Bach2,Ubb,2.119052868675308
Bach2,Esr1,0.9543954709461184
Bach2,Phactr1,2.4087249427086337
Bach2,Lurap1l,6.016320353582043
Bach2,Wwc2,1.0302709363477034
Bach2,Itga5,0.5579208844346678
Bach2,Ptgs2,0.4823195091590777
Bach2,Airn,5.487701610158889
Bach2,Aff3,1.86492855634165
Bach2,Bmp5,0.995454154131394
Bach2,Nebl,3.829436439883217
Bach2,Edn1,0.1481146070207678
Bach2,Slc24a2,3.603372729997525
Bach2,Pcx,2.8658489473281814
Bach2,Midn,3.705609176345931
Bach2,Runx1,2.0345042168008782
Bach2,Plcl2,0.7591044239639462
Bach2,Pclo,0.8176993599448846
Bach2,Mctp2,0.5445087473053347
Bach2,B3gat2,3.6489339108819543
Bach2,Dpyd,1.1652884675732669
Bach2,Lsamp,0.3292357437716378
Bach2,Gmds,2.929935581777424
Bach2,Adarb1,0.4939908197254411
Bach2,Shisa6,3.263996567657513
Bach2,Enpp1,4.3661171258757525
Bach2,Msc,0.0134135690562226
Bach2,Hdac9,6.248753167435827
Bach2,Smad3,0.6753604192563378
Bach2,Ptprk,4.471748144076755
Bach2,Dusp22,0.8255493158545884
Bach2,Meis2,0.5457048907738757
Bach2,Atp8a1,5.724242891825574
Bach2,Ugcg,1.818193991479284
Bach2,Fhit,2.387982887138356
Bach2,Hmcn1,0.3089181340078216
Bach2,Tshz2,1.1617053331126652
Bach2,Smc1b,0.0923364292385973
Bach2,Celf2,4.997228711271647
Bach2,Cd44,6.950511704156281
Bach2,Lipe,2.1287637610736048
Bach2,Stpg1,1.3184468935406
