source,target,sign
ASCL1,CXCR7,0
ASCL1,CXXC4,0
ASCL1,CXXC5,0
ASCL1,CYB561D1,0
ASCL1,CYP1A2,0
ASCL1,CYP26B1,0
ASCL1,CYP4A31,0
ASCL1,CYP4A32,0
ASCL1,CYR61,0
ASCL1,CYTH1,0
ASCL1,D0H4S114,0
ASCL1,D11WSU99E,0
ASCL1,D130043K22RIK,0
ASCL1,D14ABB1E,0
ASCL1,D16H22S680E,0
ASCL1,D17WSU104E,0
ASCL1,D17WSU92E,0
ASCL1,D18ERTD653E,0
ASCL1,D3BWG0562E,0
ASCL1,D430041D05RIK,0
ASCL1,D430042O09RIK,0
ASCL1,D4ERTD22E,0
ASCL1,D630003M21RIK,0
ASCL1,D630045J12RIK,0
ASCL1,D8ERTD82E,0
ASCL1,D930048N14RIK,0
ASCL1,D9ERTD402E,0
ASCL1,DAAM1,0
ASCL1,DAB1,0
ASCL1,DACT1,0
ASCL1,DACT2,0
ASCL1,DAGLA,0
ASCL1,DALRD3,0
ASCL1,DAP,0
ASCL1,DAPK1,0
ASCL1,DAPK2,0
ASCL1,DAPP1,0
ASCL1,DARS,0
ASCL1,DAZL,0
ASCL1,DBC1,0
ASCL1,DBPHT2,0
ASCL1,DBX1,0
ASCL1,DBX2,0
ASCL1,DCAF5,0
ASCL1,DCBLD2,0
ASCL1,DCDC2B,0
ASCL1,DCDC2C,0
ASCL1,DCLK1,0
ASCL1,DCLRE1B,0
ASCL1,DCP1A,0
ASCL1,DCP1B,0
ASCL1,DCX,0
ASCL1,DDAH1,0
ASCL1,DDC,0
ASCL1,DDIT4,0
ASCL1,DDOST,0
ASCL1,DDR1,0
ASCL1,DDX18,0
ASCL1,DDX25,0
ASCL1,DDX28,0
ASCL1,DDX50,0
ASCL1,DDX51,0
ASCL1,DDX55,0
ASCL1,DEAF1,0
ASCL1,DEAR1,0
ASCL1,DEFB42,0
ASCL1,DEFB48,0
ASCL1,DEGS2,0
ASCL1,DENND1A,0
ASCL1,DENND1C,0
ASCL1,DENND3,0
ASCL1,DENND4A,0
ASCL1,DERA,0
ASCL1,DERL1,0
ASCL1,DFNA5,0
ASCL1,DGCR6,0
ASCL1,DGKI,0
ASCL1,DGKZ,0
ASCL1,DHCR24,0
ASCL1,DHRS2,0
ASCL1,DHRS3,0
ASCL1,DHRS4,0
ASCL1,DHX15,0
ASCL1,DHX35,0
ASCL1,DHX40,0
ASCL1,DIAP1,0
ASCL1,DIAP2,0
ASCL1,DICER1,0
ASCL1,DIEXF,0
ASCL1,DIO3,0
ASCL1,DIP2B,0
ASCL1,DIP2C,0
ASCL1,DIRAS2,0
ASCL1,DIS3L2,0
ASCL1,DISC1,0
ASCL1,DKK3,0
ASCL1,DLEC1,0
ASCL1,DLEU7,0
ASCL1,DLGAP1,0
ASCL1,DLL1,0
ASCL1,DLL3,0
ASCL1,DLL4,0
ASCL1,DLX2,0
ASCL1,DMPK,0
ASCL1,DMRTA2,0
ASCL1,DMRTB1,0
ASCL1,DMXL1,0
ASCL1,DMXL2,0
ASCL1,DNAHC2,0
ASCL1,DNAHC9,0
ASCL1,DNAIC1,0
ASCL1,DNAJB12,0
ASCL1,DNAJC1,0
ASCL1,DNAJC16,0
ASCL1,DNAJC21,0
ASCL1,DNAJC5,0
ASCL1,DNAJC5B,0
ASCL1,DNALC4,0
ASCL1,DNER,0
ASCL1,DNLZ,0
ASCL1,DNM3,0
ASCL1,DNMT1,0
ASCL1,DNMT3A,0
ASCL1,DOCK10,0
ASCL1,DOCK4,0
ASCL1,DOCK5,0
ASCL1,DOCK6,0
ASCL1,DOK7,0
ASCL1,DOPEY2,0
ASCL1,DOS,0
ASCL1,DPEP2,0
ASCL1,DPF1,0
ASCL1,DPP4,0
ASCL1,DPP6,0
ASCL1,DPP7,0
ASCL1,DPP9,0
ASCL1,DPYSL5,0
ASCL1,DRD2,0
ASCL1,DRD5,0
ASCL1,DSCAM,0
ASCL1,DSCAML1,0
ASCL1,DSE,0
ASCL1,DSP,0
ASCL1,DTD1,0
ASCL1,DTL,0
ASCL1,DTNB,0
ASCL1,DTNBP1,0
ASCL1,DTX1,0
ASCL1,DUOX2,0
ASCL1,DUSP1,0
ASCL1,DUSP16,0
ASCL1,DUSP4,0
ASCL1,DUSP5,0
ASCL1,DUSP6,0
ASCL1,DVL3,0
ASCL1,DYNC1I1,0
ASCL1,DYNLRB2,0
ASCL1,DYRK1A,0
ASCL1,DYRK2,0
ASCL1,E030010A14RIK,0
ASCL1,E030019B06RIK,0
ASCL1,E030025P04RIK,0
ASCL1,E130114P18RIK,0
ASCL1,E130309F12RIK,0
ASCL1,E2F2,0
ASCL1,E2F8,0
ASCL1,E330009J07RIK,0
ASCL1,EBF1,0
ASCL1,EBF4,0
ASCL1,ECE1,0
ASCL1,ECI2,0
ASCL1,ECI3,0
ASCL1,EDARADD,0
ASCL1,EDEM3,0
ASCL1,EDN2,0
ASCL1,EDN3,0
ASCL1,EDNRA,0
ASCL1,EEA1,0
ASCL1,EED,0
ASCL1,EEF1G,0
ASCL1,EEPD1,0
ASCL1,EFCAB1,0
ASCL1,EFCAB5,0
ASCL1,EFCAB6,0
ASCL1,EFEMP1,0
ASCL1,EFHD2,0
ASCL1,EFNA5,0
ASCL1,EFNB2,0
ASCL1,EFTUD1,0
ASCL1,EGF,0
ASCL1,EGFL6,0
ASCL1,EGFL8,0
ASCL1,EGFLAM,0
ASCL1,EGFR,0
ASCL1,EGLN1,0
ASCL1,EGR3,0
ASCL1,EGR4,0
ASCL1,EHBP1,0
ASCL1,EHF,0
ASCL1,EIF1B,0
ASCL1,EIF2B1,0
ASCL1,EIF2B2,0
ASCL1,EIF2C1,0
ASCL1,EIF2C2,0
ASCL1,EIF2C3,0
ASCL1,EIF2D,0
ASCL1,EIF3B,0
ASCL1,EIF3G,0
ASCL1,EIF3H,0
ASCL1,EIF3M,0
ASCL1,EIF4E,0
ASCL1,EIF4G2,0
ASCL1,EIF4G3,0
ASCL1,ELAC2,0
ASCL1,ELAVL4,0
ASCL1,ELF2,0
ASCL1,ELF3,0
ASCL1,ELF5,0
ASCL1,ELFN1,0
ASCL1,ELFN2,0
ASCL1,ELK3,0
ASCL1,ELL2,0
ASCL1,ELMO1,0
ASCL1,ELMO2,0
ASCL1,ELN,0
ASCL1,ELOVL6,0
ASCL1,EMB,0
ASCL1,EMCN,0
ASCL1,EMID1,0
ASCL1,EMILIN3,0
ASCL1,EMP2,0
ASCL1,EMP3,0
ASCL1,EN2,0
ASCL1,ENAH,0
ASCL1,ENC1,0
ASCL1,ENGASE,0
ASCL1,ENHO,0
ASCL1,ENOX1,0
ASCL1,ENPEP,0
ASCL1,ENPP1,0
ASCL1,ENPP2,0
ASCL1,ENPP3,0
ASCL1,ENPP6,0
ASCL1,ENTHD1,0
ASCL1,ENTPD3,0
ASCL1,EP400,0
ASCL1,EPAS1,0
ASCL1,EPB4.1,0
ASCL1,EPB4.1L2,0
ASCL1,EPB4.1L4A,0
ASCL1,EPC1,0
ASCL1,EPC2,0
ASCL1,EPHA2,0
ASCL1,EPHA4,0
ASCL1,EPHA8,0
ASCL1,EPHB2,0
ASCL1,EPHB3,0
ASCL1,EPHB6,0
ASCL1,EPHX3,0
ASCL1,EPPK1,0
ASCL1,EPS15,0
ASCL1,EPS8,0
ASCL1,EPS8L2,0
ASCL1,ERC2,0
ASCL1,ERN1,0
ASCL1,ERO1LB,0
ASCL1,ERRFI1,0
ASCL1,ESD,0
ASCL1,ESPN,0
ASCL1,ESR1,0
ASCL1,ESRP2,0
ASCL1,ESRRB,0
ASCL1,ESYT1,0
ASCL1,ETNK1,0
ASCL1,ETS2,0
ASCL1,ETV1,0
ASCL1,ETV4,0
ASCL1,ETV6,0
ASCL1,EVL,0
ASCL1,EVPL,0
ASCL1,EXOC2,0
ASCL1,EXOC4,0
ASCL1,EXOC6B,0
ASCL1,EXOC7,0
ASCL1,EXOC8,0
ASCL1,EXOG,0
ASCL1,EXOSC9,0
ASCL1,EXTL3,0
ASCL1,EYA1,0
ASCL1,EYA2,0
ASCL1,F3,0
ASCL1,F7,0
ASCL1,F830045P16RIK,0
ASCL1,FA2H,0
ASCL1,FAAH,0
ASCL1,FABP5,0
ASCL1,FABP7,0
ASCL1,FAF1,0
ASCL1,FAHD2A,0
ASCL1,FAIM2,0
ASCL1,FAM101A,0
ASCL1,FAM101B,0
ASCL1,FAM102B,0
ASCL1,FAM105A,0
ASCL1,FAM108C,0
ASCL1,FAM110B,0
ASCL1,FAM110C,0
ASCL1,FAM116B,0
ASCL1,FAM117A,0
ASCL1,FAM120A,0
ASCL1,FAM120B,0
ASCL1,FAM122A,0
ASCL1,FAM125B,0
ASCL1,FAM129A,0
ASCL1,FAM129B,0
ASCL1,FAM129C,0
ASCL1,FAM131C,0
ASCL1,FAM135B,0
ASCL1,FAM136A,0
ASCL1,FAM13A,0
ASCL1,FAM13C,0
ASCL1,FAM155A,0
ASCL1,FAM159A,0
ASCL1,FAM160B2,0
ASCL1,FAM163B,0
ASCL1,FAM164B,0
ASCL1,FAM167A,0
ASCL1,FAM167B,0
ASCL1,FAM174A,0
ASCL1,FAM174B,0
ASCL1,FAM176B,0
ASCL1,FAM178B,0
ASCL1,FAM184A,0
ASCL1,FAM190A,0
ASCL1,FAM19A2,0
ASCL1,FAM19A4,0
ASCL1,FAM19A5,0
ASCL1,FAM20C,0
ASCL1,FAM26F,0
ASCL1,FAM38B,0
ASCL1,FAM40A,0
ASCL1,FAM43A,0
ASCL1,FAM43B,0
ASCL1,FAM46C,0
ASCL1,FAM49A,0
ASCL1,FAM49B,0
ASCL1,FAM53A,0
ASCL1,FAM53B,0
ASCL1,FAM55B,0
ASCL1,FAM55D,0
ASCL1,FAM5B,0
ASCL1,FAM63A,0
ASCL1,FAM64A,0
ASCL1,FAM65B,0
ASCL1,FAM65C,0
ASCL1,FAM78A,0
ASCL1,FAM78B,0
ASCL1,FAM83B,0
ASCL1,FAM83H,0
ASCL1,FAM84B,0
ASCL1,FAM86,0
ASCL1,FAM92A,0
ASCL1,FAM92B,0
ASCL1,FAM98A,0
ASCL1,FAN1,0
ASCL1,FANCC,0
ASCL1,FANCE,0
ASCL1,FAR1,0
ASCL1,FARP1,0
ASCL1,FARP2,0
ASCL1,FASN,0
ASCL1,FASTKD1,0
ASCL1,FASTKD2,0
ASCL1,FAT1,0
ASCL1,FAT2,0
ASCL1,FAT3,0
ASCL1,FAT4,0
ASCL1,FBLN2,0
ASCL1,FBN2,0
ASCL1,FBP1,0
ASCL1,FBRSL1,0
ASCL1,FBXL16,0
ASCL1,FBXL17,0
ASCL1,FBXL18,0
ASCL1,FBXL22,0
ASCL1,FBXL3,0
ASCL1,FBXO10,0
ASCL1,FBXO32,0
ASCL1,FBXO47,0
ASCL1,FBXO48,0
ASCL1,FBXO7,0
ASCL1,FBXW7,0
ASCL1,FCAMR,0
ASCL1,FCGR1,0
ASCL1,FCHO2,0
ASCL1,FCHSD2,0
ASCL1,FCNB,0
ASCL1,FCRL1,0
ASCL1,FDFT1,0
ASCL1,FEM1A,0
ASCL1,FERMT1,0
ASCL1,FERMT2,0
ASCL1,FERT2,0
ASCL1,FETUB,0
ASCL1,FEZ1,0
ASCL1,FFAR2,0
ASCL1,FGD2,0
ASCL1,FGF14,0
ASCL1,FGF2,0
ASCL1,FGF21,0
ASCL1,FGF9,0
ASCL1,FGFR1OP,0
ASCL1,FGFR2,0
ASCL1,FH1,0
ASCL1,FHAD1,0
ASCL1,FHDC1,0
ASCL1,FHIT,0
ASCL1,FHL2,0
ASCL1,FHOD3,0
ASCL1,FIG4,0
ASCL1,FIGNL1,0
ASCL1,FILIP1L,0
ASCL1,FITM2,0
ASCL1,FKBP11,0
ASCL1,FKBP15,0
ASCL1,FKBP5,0
ASCL1,FKBP6,0
ASCL1,FKBP9,0
ASCL1,FLNB,0
ASCL1,FLRT1,0
ASCL1,FMN1,0
ASCL1,FMNL1,0
ASCL1,FMOD,0
ASCL1,FN1,0
ASCL1,FNBP1L,0
ASCL1,FNDC3A,0
ASCL1,FOSL2,0
ASCL1,FOXA2,0
ASCL1,FOXA3,0
ASCL1,FOXD1,0
ASCL1,FOXD2,0
ASCL1,FOXD3,0
ASCL1,FOXJ1,0
ASCL1,FOXJ3,0
ASCL1,FOXK1,0
ASCL1,FOXL1,0
ASCL1,FOXN1,0
ASCL1,FOXN4,0
ASCL1,FOXO1,0
ASCL1,FOXO6,0
ASCL1,FOXP1,0
ASCL1,FOXQ1,0
ASCL1,FRAS1,0
ASCL1,FREM1,0
ASCL1,FREM2,0
ASCL1,FRMD3,0
ASCL1,FRMD4B,0
ASCL1,FRMD5,0
ASCL1,FRMD6,0
ASCL1,FRMD8,0
ASCL1,FRMPD4,0
ASCL1,FRRS1,0
ASCL1,FRY,0
ASCL1,FRYL,0
ASCL1,FSCB,0
ASCL1,FSHB,0
ASCL1,FSTL4,0
ASCL1,FTSJD2,0
ASCL1,FUBP3,0
ASCL1,FUT1,0
ASCL1,FUT8,0
ASCL1,FXN,0
ASCL1,FXYD6,0
ASCL1,FYN,0
ASCL1,FZD1,0
ASCL1,FZD10,0
ASCL1,FZD2,0
ASCL1,FZD4,0
ASCL1,FZD9,0
ASCL1,G630016D24RIK,0
ASCL1,GAB1,0
ASCL1,GABRA5,0
ASCL1,GABRG3,0
ASCL1,GABRP,0
ASCL1,GAD1,0
ASCL1,GADD45B,0
ASCL1,GADD45G,0
ASCL1,GADL1,0
ASCL1,GAL,0
ASCL1,GALNT10,0
ASCL1,GALNT11,0
ASCL1,GALNT2,0
ASCL1,GALNT4,0
ASCL1,GALNT7,0
ASCL1,GALNT9,0
ASCL1,GALNTL4,0
ASCL1,GALR1,0
ASCL1,GALR3,0
ASCL1,GAN,0
ASCL1,GAPDH,0
ASCL1,GAPVD1,0
ASCL1,GARNL3,0
ASCL1,GARS,0
ASCL1,GAS1,0
ASCL1,GAS6,0
ASCL1,GATA2,0
ASCL1,GATA5,0
ASCL1,GATA6,0
ASCL1,GATSL2,0
ASCL1,GATSL3,0
ASCL1,GBE1,0
ASCL1,GBF1,0
ASCL1,GBX2,0
ASCL1,GCA,0
ASCL1,GCFC1,0
ASCL1,GCNT4,0
ASCL1,GCNT7,0
ASCL1,GDAP1L1,0
ASCL1,GDAP2,0
ASCL1,GET4,0
ASCL1,GFI1,0
ASCL1,GFRA2,0
ASCL1,GFRA4,0
ASCL1,GIN1,0
ASCL1,GINS1,0
ASCL1,GINS2,0
ASCL1,GIT1,0
ASCL1,GJB6,0
ASCL1,GJD2,0
ASCL1,GLB1L2,0
ASCL1,GLCCI1,0
ASCL1,GLCE,0
ASCL1,GLDN,0
ASCL1,GLE1,0
ASCL1,GLI2,0
ASCL1,GLI3,0
ASCL1,GLIS1,0
ASCL1,GLIS3,0
ASCL1,GLMN,0
ASCL1,GLRA3,0
ASCL1,GLRX,0
ASCL1,GLRX2,0
ASCL1,GLRX3,0
ASCL1,GLRX5,0
ASCL1,GLT1D1,0
ASCL1,GLT25D1,0
ASCL1,GLT25D2,0
ASCL1,GLTSCR2,0
ASCL1,GLUL,0
ASCL1,GM10100,0
ASCL1,GM10220,0
ASCL1,GM10318,0
ASCL1,GM11541,0
ASCL1,GM11818,0
ASCL1,GM12695,0
ASCL1,GM12824,0
ASCL1,GM13242,0
ASCL1,GM13251,0
ASCL1,GM13547,0
ASCL1,GM14483,0
ASCL1,GM1564,0
ASCL1,GM15800,0
ASCL1,GM1587,0
ASCL1,GM1631,0
ASCL1,GM1679,0
ASCL1,GM17296,0
ASCL1,GM1965,0
ASCL1,GM221,0
ASCL1,GM239,0
ASCL1,GM2663,0
ASCL1,GM3417,0
ASCL1,GM3646,0
ASCL1,GM4906,0
ASCL1,GM4980,0
ASCL1,GM5134,0
ASCL1,GM5136,0
ASCL1,GM5148,0
ASCL1,GM527,0
ASCL1,GM5347,0
ASCL1,GM5415,0
ASCL1,GM5458,0
ASCL1,GM5506,0
ASCL1,GM5567,0
ASCL1,GM572,0
ASCL1,GM5803,0
ASCL1,GM608,0
ASCL1,GM628,0
ASCL1,GM6588,0
ASCL1,GM7102,0
ASCL1,GM765,0
ASCL1,GM826,0
ASCL1,GM9524,0
ASCL1,GM98,0
ASCL1,GM9920,0
ASCL1,GM9961,0
ASCL1,GMDS,0
ASCL1,GMPPA,0
ASCL1,GNA12,0
ASCL1,GNA14,0
ASCL1,GNAO1,0
ASCL1,GNAQ,0
ASCL1,GNAS,0
ASCL1,GNAT1,0
ASCL1,GNAZ,0
ASCL1,GNB1L,0
ASCL1,GNB2L1,0
ASCL1,GNB5,0
ASCL1,GNE,0
ASCL1,GNG7,0
ASCL1,GNPNAT1,0
ASCL1,GNS,0
ASCL1,GOLGA1,0
ASCL1,GOLGA7B,0
ASCL1,GORASP2,0
ASCL1,GP2,0
ASCL1,GP9,0
ASCL1,GPA33,0
ASCL1,GPC1,0
ASCL1,GPC5,0
ASCL1,GPR114,0
ASCL1,GPR123,0
ASCL1,GPR132,0
ASCL1,GPR139,0
ASCL1,GPR142,0
ASCL1,GPR15,0
ASCL1,GPR153,0
ASCL1,GPR156,0
ASCL1,GPR17,0
ASCL1,GPR183,0
ASCL1,GPR26,0
ASCL1,GPR30,0
ASCL1,GPR37,0
ASCL1,GPR37L1,0
ASCL1,GPR39,0
ASCL1,GPR55,0
ASCL1,GPR56,0
ASCL1,GPR6,0
ASCL1,GPR83,0
ASCL1,GPR88,0
ASCL1,GPR97,0
ASCL1,GPR98,0
ASCL1,GPRC5C,0
ASCL1,GPSM1,0
ASCL1,GPSM3,0
ASCL1,GRAMD1B,0
ASCL1,GRAMD2,0
ASCL1,GRAMD3,0
ASCL1,GRASP,0
ASCL1,GRB10,0
ASCL1,GRB7,0
ASCL1,GREB1,0
ASCL1,GREB1L,0
ASCL1,GREM1,0
ASCL1,GRID1,0
ASCL1,GRIFIN,0
ASCL1,GRIN2A,0
ASCL1,GRIN3A,0
ASCL1,GRIP1,0
ASCL1,GRIP2,0
ASCL1,GRK5,0
ASCL1,GRM2,0
ASCL1,GRM4,0
ASCL1,GRM5,0
ASCL1,GRM8,0
ASCL1,GRP,0
ASCL1,GRPR,0
ASCL1,GRXCR1,0
ASCL1,GSC,0
ASCL1,GSDMC,0
ASCL1,GSE1,0
ASCL1,GSG1,0
ASCL1,GSG1L,0
ASCL1,GSK3B,0
ASCL1,GSTM5,0
ASCL1,GSTP2,0
ASCL1,GTF2E2,0
ASCL1,GTF2F2,0
ASCL1,GTF2I,0
ASCL1,GTF2IRD1,0
ASCL1,GTF3A,0
ASCL1,GTF3C4,0
ASCL1,GTPBP4,0
ASCL1,GTPBP5,0
ASCL1,GTSF1L,0
ASCL1,GUCY1B2,0
ASCL1,GXYLT1,0
ASCL1,GYLTL1B,0
ASCL1,H1FOO,0
ASCL1,H2-M10.1,0
ASCL1,H2-M10.3,0
ASCL1,H2AFB1,0
ASCL1,H2AFY2,0
ASCL1,H6PD,0
ASCL1,HABP4,0
ASCL1,HAGH,0
ASCL1,HAND1,0
ASCL1,HAO2,0
ASCL1,HAP1,0
ASCL1,HAS2,0
ASCL1,HBP1,0
ASCL1,HCFC1,0
ASCL1,HCK,0
ASCL1,HCN1,0
ASCL1,HCN4,0
ASCL1,HCRTR1,0
ASCL1,HDAC11,0
ASCL1,HDAC4,0
ASCL1,HDAC7,0
ASCL1,HDAC9,0
ASCL1,HDC,0
ASCL1,HDGFRP3,0
ASCL1,HECTD1,0
ASCL1,HECTD2,0
ASCL1,HECTD3,0
ASCL1,HECW1,0
ASCL1,HELT,0
ASCL1,HEPACAM2,0
ASCL1,HERC1,0
ASCL1,HERPUD1,0
ASCL1,HERPUD2,0
ASCL1,HES1,0
ASCL1,HES6,0
ASCL1,HEXA,0
ASCL1,HEXIM1,0
ASCL1,HEXIM2,0
ASCL1,HEYL,0
ASCL1,HHATL,0
ASCL1,HHLA1,0
ASCL1,HIF1A,0
ASCL1,HIPK1,0
ASCL1,HIPK2,0
ASCL1,HIVEP1,0
ASCL1,HIVEP3,0
ASCL1,HK3,0
ASCL1,HMGA1,0
ASCL1,HMGB1,0
ASCL1,HMGB2,0
ASCL1,HMGB3,0
ASCL1,HMGCR,0
ASCL1,HMGN2,0
ASCL1,HMGN3,0
ASCL1,HMGXB4,0
ASCL1,HMX3,0
ASCL1,HNRNPA0,0
ASCL1,HNRNPR,0
ASCL1,HP1BP3,0
ASCL1,HPCAL1,0
ASCL1,HPGD,0
ASCL1,HPGDS,0
ASCL1,HPS1,0
ASCL1,HPX,0
ASCL1,HRASLS,0
ASCL1,HRH2,0
ASCL1,HRH3,0
ASCL1,HS1BP3,0
ASCL1,HS3ST2,0
ASCL1,HS3ST3A1,0
ASCL1,HS3ST3B1,0
ASCL1,HS3ST6,0
ASCL1,HS6ST1,0
ASCL1,HS6ST2,0
ASCL1,HSBP1,0
ASCL1,HSBP1L1,0
ASCL1,HSD17B2,0
ASCL1,HSD17B3,0
ASCL1,HSPA4,0
ASCL1,HSPA4L,0
ASCL1,HSPB11,0
ASCL1,HSPB7,0
ASCL1,HSPB8,0
ASCL1,HTR1D,0
ASCL1,HTR2A,0
ASCL1,HTR6,0
ASCL1,HTT,0
ASCL1,HUS1,0
ASCL1,IARS2,0
ASCL1,ICA1,0
ASCL1,ICOS,0
ASCL1,ID1,0
ASCL1,ID2,0
ASCL1,ID3,0
ASCL1,ID4,0
ASCL1,IDH2,0
ASCL1,IER2,0
ASCL1,IER5L,0
ASCL1,IFFO2,0
ASCL1,IFI27L1,0
ASCL1,IFIT1,0
ASCL1,IFITM1,0
ASCL1,IFITM3,0
ASCL1,IFITM6,0
ASCL1,IFLTD1,0
ASCL1,IFNAR1,0
ASCL1,IFNG,0
ASCL1,IFT122,0
ASCL1,IFT57,0
ASCL1,IFT80,0
ASCL1,IGF1,0
ASCL1,IGF1R,0
ASCL1,IGF2,0
ASCL1,IGF2R,0
ASCL1,IGFALS,0
ASCL1,IGFBP5,0
ASCL1,IGFBP7,0
ASCL1,IGSF21,0
ASCL1,IGSF3,0
ASCL1,IGSF9B,0
ASCL1,IL10,0
ASCL1,IL10RB,0
ASCL1,IL12A,0
ASCL1,IL12B,0
ASCL1,IL17B,0
ASCL1,IL17RD,0
ASCL1,IL19,0
ASCL1,IL1B,0
ASCL1,IL1RN,0
ASCL1,IL20RA,0
ASCL1,IL22RA1,0
ASCL1,IL22RA2,0
ASCL1,IL28A,0
ASCL1,IL2RB,0
ASCL1,IL5RA,0
ASCL1,IL6RA,0
ASCL1,IL6ST,0
ASCL1,IMMP2L,0
ASCL1,IMPG1,0
ASCL1,IMPG2,0
ASCL1,INADL,0
ASCL1,INHA,0
ASCL1,INHBA,0
ASCL1,INMT,0
ASCL1,INO80B,0
ASCL1,INO80D,0
ASCL1,INPP5A,0
ASCL1,INPP5E,0
ASCL1,INPP5J,0
ASCL1,INPPL1,0
ASCL1,INSC,0
ASCL1,INSIG1,0
ASCL1,INSM1,0
ASCL1,INSRR,0
ASCL1,INTS12,0
ASCL1,INTS6,0
ASCL1,INTS9,0
ASCL1,IPCEF1,0
ASCL1,IPMK,0
ASCL1,IPO9,0
ASCL1,IPPK,0
ASCL1,IQCA,0
ASCL1,IQCF4,0
ASCL1,IQCJ-SCHIP1,0
ASCL1,IQGAP1,0
ASCL1,IQSEC1,0
ASCL1,IQSEC2,0
ASCL1,IQSEC3,0
ASCL1,IRAK1BP1,0
ASCL1,IRAK2,0
ASCL1,IREB2,0
ASCL1,IRF2,0
ASCL1,IRF2BP1,0
ASCL1,IRF2BP2,0
ASCL1,IRF6,0
ASCL1,IRGM2,0
ASCL1,IRS1,0
ASCL1,IRS2,0
ASCL1,IRX1,0
ASCL1,IRX2,0
ASCL1,IRX3,0
ASCL1,IRX4,0
ASCL1,IRX5,0
ASCL1,IRX6,0
ASCL1,ISL1,0
ASCL1,ISX,0
ASCL1,ITFG3,0
ASCL1,ITGA1,0
ASCL1,ITGA10,0
ASCL1,ITGA3,0
ASCL1,ITGA9,0
ASCL1,ITGAL,0
ASCL1,ITGB1,0
ASCL1,ITGB1BP1,0
ASCL1,ITGB2L,0
ASCL1,ITGB3,0
ASCL1,ITGB5,0
ASCL1,ITGBL1,0
ASCL1,ITM2C,0
ASCL1,ITPK1,0
ASCL1,ITPKB,0
ASCL1,ITPR1,0
ASCL1,ITPR2,0
ASCL1,ITPR3,0
ASCL1,ITSN2,0
ASCL1,IYD,0
ASCL1,IZUMO1,0
ASCL1,IZUMO2,0
ASCL1,JAG1,0
ASCL1,JAG2,0
ASCL1,JAK1,0
ASCL1,JAKMIP1,0
ASCL1,JARID2,0
ASCL1,JHDM1D,0
ASCL1,JKAMP,0
ASCL1,JMJD5,0
ASCL1,JOSD2,0
ASCL1,JPH3,0
ASCL1,JUP,0
ASCL1,KALRN,0
ASCL1,KATNAL1,0
ASCL1,KAZN,0
ASCL1,KBTBD10,0
ASCL1,KBTBD11,0
ASCL1,KBTBD2,0
ASCL1,KBTBD8,0
ASCL1,KCNA10,0
ASCL1,KCNA2,0
ASCL1,KCNA4,0
ASCL1,KCNA5,0
ASCL1,KCNAB2,0
ASCL1,KCNB1,0
ASCL1,KCNB2,0
ASCL1,KCNC1,0
ASCL1,KCNC3,0
ASCL1,KCND3,0
ASCL1,KCNE4,0
ASCL1,KCNF1,0
ASCL1,KCNG1,0
ASCL1,KCNH2,0
ASCL1,KCNH3,0
ASCL1,KCNH5,0
ASCL1,KCNH6,0
ASCL1,KCNH7,0
ASCL1,KCNH8,0
ASCL1,KCNIP1,0
ASCL1,KCNIP2,0
ASCL1,KCNIP3,0
ASCL1,KCNJ11,0
ASCL1,KCNJ15,0
ASCL1,KCNJ4,0
ASCL1,KCNJ5,0
ASCL1,KCNJ6,0
ASCL1,KCNK1,0
ASCL1,KCNK2,0
ASCL1,KCNK9,0
ASCL1,KCNMA1,0
ASCL1,KCNMB1,0
ASCL1,KCNMB2,0
ASCL1,KCNN3,0
ASCL1,KCNQ1,0
ASCL1,KCNQ3,0
ASCL1,KCNQ4,0
ASCL1,KCNRG,0
ASCL1,KCNT1,0
ASCL1,KCTD14,0
ASCL1,KCTD17,0
ASCL1,KCTD21,0
ASCL1,KCTD3,0
ASCL1,KDM4B,0
ASCL1,KDM4C,0
ASCL1,KDM6B,0
ASCL1,KHDRBS3,0
ASCL1,KHK,0
ASCL1,KIF17,0
ASCL1,KIF1B,0
ASCL1,KIF26A,0
ASCL1,KIF2A,0
ASCL1,KIF4-PS,0
ASCL1,KIF5B,0
ASCL1,KIF5C,0
ASCL1,KLC1,0
ASCL1,KLF10,0
ASCL1,KLF13,0
ASCL1,KLF14,0
ASCL1,KLF17,0
ASCL1,KLF3,0
ASCL1,KLF4,0
ASCL1,KLF6,0
ASCL1,KLF7,0
ASCL1,KLHDC7A,0
ASCL1,KLHL25,0
ASCL1,KLHL29,0
ASCL1,KLHL8,0
ASCL1,KLK1,0
ASCL1,KLK15,0
ASCL1,KLK1B7-PS,0
ASCL1,KLRAQ1,0
ASCL1,KLRB1C,0
ASCL1,KRAS,0
ASCL1,KRBA1,0
ASCL1,KRR1,0
ASCL1,KRT18,0
ASCL1,KRT7,0
ASCL1,KRT78,0
ASCL1,KRT8,0
ASCL1,KRT80,0
ASCL1,KRT81,0
ASCL1,KRT84,0
ASCL1,KRT86,0
ASCL1,KRTAP10-10,0
ASCL1,KRTAP10-4,0
ASCL1,KRTAP12-1,0
ASCL1,KRTAP17-1,0
ASCL1,KRTAP5-4,0
ASCL1,KRTAP9-5,0
ASCL1,KRTDAP,0
ASCL1,KSR1,0
ASCL1,KTI12,0
ASCL1,KY,0
ASCL1,L1TD1,0
ASCL1,L3MBTL3,0
ASCL1,LACTB,0
