Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
0,0,145,0,0,0,0,1855,6187638982929373,36
20,0,44,0,0,0,0,1936,6187638982929373,37
94,0,73,0,0,0,0,1833,6187638982929373,38
179,0,9,0,35,0,0,1777,6187638982929373,39
104,0,119,0,0,0,0,1777,6187638982929373,40
523,0,0,0,0,0,0,1477,6187638982929373,41
11,0,29,0,0,0,0,1960,6187638982929373,42
237,0,57,0,0,0,0,1706,6187638982929373,43
0,0,73,0,0,0,0,1927,6187638982929373,44
785,0,24,0,104,0,0,1087,6187638982929373,45
88,0,68,0,0,0,0,1844,6187638982929373,46
480,0,4,0,0,0,0,1516,6187638982929373,47
346,0,75,0,0,0,0,1579,6187638982929373,48
201,0,53,0,0,0,0,1746,6187638982929373,49
123,0,146,0,459,0,0,1272,6187638982929373,50
21,0,58,0,0,0,0,1921,6187638982929373,51
291,0,55,0,0,0,0,1654,6187638982929373,52
346,0,96,0,0,0,0,1558,6187638982929373,53
232,0,19,0,521,0,0,1228,6187638982929373,54
784,0,61,0,0,0,0,1155,6187638982929373,55
69,0,120,0,0,0,0,1811,6187638982929373,56
147,0,195,0,0,0,0,1658,6187638982929373,57
500,0,44,0,0,0,0,1456,6187638982929373,58
352,0,36,0,0,0,0,1612,6187638982929373,59
532,0,55,0,331,0,0,1082,6187638982929373,60
19,0,17,0,0,0,0,1964,6187638982929373,61
378,0,81,0,0,0,0,1541,6187638982929373,62
299,0,51,0,153,0,0,1497,6187638982929373,63
369,0,18,0,0,0,0,1613,6187638982929373,64
631,0,55,0,0,0,0,1314,6187638982929373,65
2,0,80,0,0,0,0,1918,6187638982929373,66
79,0,36,0,0,0,0,1885,6187638982929373,67
313,0,144,0,0,0,0,1543,6187638982929373,68
208,0,58,0,4,0,0,1730,6187638982929373,69
398,0,48,0,0,0,232,1322,6187638982929373,70
14,0,52,0,0,0,0,1934,6187638982929373,71
643,0,89,0,125,0,0,1143,6187638982929373,72
5,0,212,0,0,0,0,1783,6187638982929373,73
548,0,27,0,0,0,0,1425,6187638982929373,74
525,0,26,0,0,0,0,1449,6187638982929373,75
64,0,67,0,0,0,0,1869,6187638982929373,76
497,0,17,0,0,0,0,1486,6187638982929373,77
15,0,49,0,0,0,0,1936,6187638982929373,78
327,0,148,0,0,0,0,1525,6187638982929373,79
579,0,60,0,0,0,0,1361,6187638982929373,80
625,0,48,0,0,0,0,1327,6187638982929373,81
0,0,301,0,0,0,0,1699,6187638982929373,82
0,0,39,0,0,0,0,1961,6187638982929373,83
0,0,98,0,401,0,0,1501,6187638982929373,84
134,0,46,0,0,0,0,1820,6187638982929373,85
123,0,3,0,0,0,0,1874,6187638982929373,86
0,0,188,0,0,0,0,1812,6187638982929373,87
1114,0,70,0,347,0,0,469,6187638982929373,88
21,0,2,0,0,0,0,1977,6187638982929373,89
0,0,15,0,0,0,0,1985,6187638982929373,90
418,0,77,0,0,0,0,1505,6187638982929373,91
11,0,86,0,2,0,0,1901,6187638982929373,92
108,0,9,0,0,0,0,1883,6187638982929373,93
23,0,66,0,0,0,0,1911,6187638982929373,94
607,0,55,0,228,0,0,1110,6187638982929373,95
28,0,91,0,0,0,0,1881,6187638982929373,96
0,0,57,0,0,0,0,1943,6187638982929373,97
520,4,167,0,0,0,0,1309,6187638982929373,98
22,0,82,0,0,0,0,1896,6187638982929373,99
244,0,136,0,0,0,0,1620,6187638982929373,100
181,0,84,0,0,0,0,1735,6187638983189469,1
0,0,110,0,0,0,0,1890,6187638983189469,2
406,0,83,0,0,0,0,1511,6187638983189469,3
404,0,129,0,0,0,0,1467,6187638983189469,4
114,0,54,0,0,0,0,1832,6187638983189469,5
12,0,76,0,0,0,0,1912,6187638983189469,6
398,0,19,0,0,0,0,1583,6187638983189469,7
489,0,59,0,0,0,0,1452,6187638983189469,8
0,0,29,0,0,0,0,1971,6187638983189469,9
674,0,52,0,132,0,0,1142,6187638983189469,10
706,0,99,0,0,0,0,1195,6187638983189469,11
0,0,67,0,0,0,0,1933,6187638983189469,12
320,0,117,0,0,0,0,1563,6187638983189469,13
0,0,71,0,0,0,0,1929,6187638983189469,14
860,0,79,0,0,0,0,1061,6187638983189469,15
188,0,23,0,0,0,0,1789,6187638983189469,16
434,0,15,0,0,0,0,1551,6187638983189469,17
172,47,41,0,0,0,0,1740,6187638983189469,18
243,0,79,0,0,0,7,1671,6187638983189469,19
190,0,33,0,0,0,0,1777,6187638983189469,20
0,0,113,0,0,0,0,1887,6187638983189469,21
287,0,61,0,0,0,0,1652,6187638983189469,22
0,0,141,0,0,0,0,1859,6187638983189469,23
0,0,97,0,0,0,0,1903,6187638983189469,24
0,0,27,0,0,0,0,1973,6187638983189469,25
205,0,22,0,0,0,0,1773,6187638983189469,26
736,0,49,0,0,0,0,1215,6187638983189469,27
200,0,11,0,0,0,27,1762,6187638983189469,28
74,0,99,0,504,0,0,1323,6187638983189469,29
703,0,5,0,96,0,0,1196,6187638983189469,30
0,0,106,0,0,0,0,1894,6187638983189469,31
295,0,11,0,0,0,0,1694,6187638983189469,32
0,0,102,0,0,0,0,1898,6187638983189469,33
0,0,59,0,0,0,0,1941,6187638983189469,34
751,0,14,0,0,0,0,1235,6187638983189469,35
0,0,82,0,0,0,0,1918,6187638983189469,36
0,0,28,0,0,0,0,1972,6187638983189469,37
111,0,38,0,0,0,0,1851,6187638983189469,38
58,0,31,0,0,0,0,1911,6187638983189469,39
0,0,80,0,0,0,0,1920,6187638983189469,40
136,0,26,0,0,0,0,1838,6187638983189469,41
119,45,71,0,0,0,0,1765,6187638983189469,42
62,245,145,60,0,0,0,1488,6187638983189469,43
0,0,70,0,175,0,0,1755,6187638983189469,44
174,0,101,0,8,0,0,1717,6187638983189469,45
49,0,120,0,0,0,0,1831,6187638983189469,46
0,0,41,0,0,0,0,1959,6187638983189469,47
160,0,0,0,0,0,0,1840,6187638983189469,48
187,10,19,0,0,0,0,1784,6187638983189469,49
0,0,102,0,0,0,0,1898,6187638983189469,50
53,0,132,0,0,0,0,1815,6187638983189469,51
1226,0,69,0,300,0,0,405,6187638983189469,52
0,0,36,0,0,0,0,1964,6187638983189469,53
79,0,84,0,0,0,0,1837,6187638983189469,54
321,0,28,0,0,0,0,1651,6187638983189469,55
405,0,494,0,0,0,0,1101,6187638983189469,56
0,0,76,0,0,0,0,1924,6187638983189469,57
0,0,45,0,0,0,0,1955,6187638983189469,58
223,0,25,0,0,0,0,1752,6187638983189469,59
459,0,48,0,0,0,0,1493,6187638983189469,60
54,0,58,0,0,0,0,1888,6187638983189469,61
365,0,25,0,0,0,0,1610,6187638983189469,62
112,0,71,0,0,0,0,1817,6187638983189469,63
219,0,34,0,98,0,0,1649,6187638983189469,64
114,0,116,0,0,0,0,1770,6187638983189469,65
41,0,73,0,0,0,0,1886,6187638983189469,66
67,0,121,0,0,0,0,1812,6187638983189469,67
552,0,22,0,0,0,0,1426,6187638983189469,68
0,0,41,0,0,0,0,1959,6187638983189469,69
133,0,89,0,0,0,0,1778,6187638983189469,70
349,0,291,0,112,0,0,1248,6187638983189469,71
15,0,20,0,0,0,0,1965,6187638983189469,72
116,0,76,0,0,0,0,1808,6187638983189469,73
199,0,65,0,0,0,0,1736,6187638983189469,74
600,0,195,0,0,0,0,1205,6187638983189469,75
322,0,49,0,0,0,0,1629,6187638983189469,76
708,0,35,0,0,0,0,1257,6187638983189469,77
228,0,97,0,0,0,0,1675,6187638983189469,78
407,0,81,0,0,0,0,1512,6187638983189469,79
0,0,105,0,0,36,0,1859,6187638983189469,80
743,0,27,0,0,0,0,1230,6187638983189469,81
299,0,41,0,0,0,0,1660,6187638983189469,82
496,0,190,0,0,0,0,1314,6187638983189469,83
379,0,64,0,0,0,0,1557,6187638983189469,84
0,0,36,0,0,0,0,1964,6187638983189469,85
925,0,12,0,112,0,0,951,6187638983189469,86
399,0,63,0,0,0,0,1538,6187638983189469,87
397,0,101,0,0,0,0,1502,6187638983189469,88
0,162,30,0,0,0,0,1808,6187638983189469,89
212,0,63,0,0,0,0,1725,6187638983189469,90
29,0,142,0,0,0,0,1829,6187638983189469,91
64,0,48,0,0,0,0,1888,6187638983189469,92
673,0,23,0,47,0,0,1257,6187638983189469,93
35,0,63,0,0,0,0,1902,6187638983189469,94
124,0,94,0,355,0,0,1427,6187638983189469,95
443,0,77,0,327,0,0,1153,6187638983189469,96
49,0,17,0,0,0,0,1934,6187638983189469,97
33,0,22,0,0,0,0,1945,6187638983189469,98
261,0,53,0,202,0,0,1484,6187638983189469,99
0,0,132,0,0,0,0,1868,6187638983189469,100
