Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
288,0,75,0,0,0,0,1637,6187638982929373,35
266,0,253,0,138,0,0,1343,6187638982929373,36
101,0,134,0,0,0,0,1765,6187638982929373,37
135,0,124,0,0,0,0,1741,6187638982929373,38
0,0,174,0,0,0,0,1826,6187638982929373,39
41,0,554,0,0,0,0,1405,6187638982929373,40
3,0,427,0,0,0,0,1570,6187638982929373,41
84,0,442,0,0,0,0,1474,6187638982929373,42
0,0,152,0,0,0,0,1848,6187638982929373,43
0,0,28,0,0,0,0,1972,6187638982929373,44
2,0,89,0,0,0,0,1909,6187638982929373,45
0,0,36,0,0,0,0,1964,6187638982929373,46
0,0,530,0,0,0,0,1470,6187638982929373,47
939,0,15,0,0,0,0,1046,6187638982929373,48
159,0,469,0,0,0,0,1372,6187638982929373,49
184,0,317,0,25,0,0,1474,6187638982929373,50
97,0,318,0,0,0,0,1585,6187638982929373,51
0,0,24,0,0,0,0,1976,6187638982929373,52
391,0,224,0,0,0,0,1385,6187638982929373,53
0,0,205,0,0,0,0,1795,6187638982929373,54
96,0,33,0,0,0,0,1871,6187638982929373,55
678,0,770,0,0,0,0,552,6187638982929373,56
139,0,33,0,57,0,0,1771,6187638982929373,57
0,0,305,0,0,0,0,1695,6187638982929373,58
171,0,419,0,0,0,0,1410,6187638982929373,59
24,0,44,0,0,0,0,1932,6187638982929373,60
0,0,107,0,0,0,0,1893,6187638982929373,61
197,0,390,0,0,0,0,1413,6187638982929373,62
182,0,229,0,0,0,0,1589,6187638982929373,63
0,0,430,0,0,0,0,1570,6187638982929373,64
152,0,275,0,0,0,0,1573,6187638982929373,65
142,145,95,8,0,0,0,1610,6187638982929373,66
241,0,280,0,0,0,0,1479,6187638982929373,67
0,0,437,0,0,0,0,1563,6187638982929373,68
107,0,76,0,0,0,0,1817,6187638982929373,69
280,0,22,0,0,166,0,1532,6187638982929373,70
72,0,191,0,0,0,0,1737,6187638982929373,71
0,0,471,0,0,0,0,1529,6187638982929373,72
35,0,380,0,0,0,0,1585,6187638982929373,73
36,0,299,0,0,0,0,1665,6187638982929373,74
0,0,299,0,0,0,0,1701,6187638982929373,75
114,0,142,0,0,0,0,1744,6187638982929373,76
75,0,230,0,133,0,0,1562,6187638982929373,77
569,0,124,0,200,0,0,1107,6187638982929373,78
240,0,120,0,52,0,0,1588,6187638982929373,79
0,0,232,0,0,0,0,1768,6187638982929373,80
126,0,310,0,0,0,0,1564,6187638982929373,81
94,0,78,0,0,0,0,1828,6187638982929373,82
19,0,92,0,0,0,0,1889,6187638982929373,83
0,0,513,0,0,0,0,1487,6187638982929373,84
99,0,182,0,0,0,0,1719,6187638982929373,85
0,0,72,0,0,0,0,1928,6187638982929373,86
99,0,52,0,0,0,0,1849,6187638982929373,87
0,0,1014,0,0,0,0,986,6187638982929373,88
69,0,82,0,0,0,73,1776,6187638982929373,89
0,0,706,0,0,0,0,1294,6187638982929373,90
0,0,116,0,0,0,0,1884,6187638982929373,91
106,0,243,0,0,0,0,1651,6187638982929373,92
280,0,38,0,122,0,0,1560,6187638982929373,93
2,0,704,0,0,0,0,1294,6187638982929373,94
6,0,99,0,0,0,0,1895,6187638982929373,95
232,0,192,0,0,0,0,1576,6187638982929373,96
428,0,176,0,20,0,0,1376,6187638982929373,97
166,0,435,0,0,0,0,1399,6187638982929373,98
0,0,167,0,0,0,0,1833,6187638982929373,99
77,0,38,0,0,0,0,1885,6187638982929373,100
0,0,157,0,0,0,0,1843,6187638983189469,1
166,0,241,0,0,0,0,1593,6187638983189469,2
85,0,132,0,231,0,0,1552,6187638983189469,3
733,11,104,0,0,0,0,1152,6187638983189469,4
0,0,150,0,0,0,0,1850,6187638983189469,5
0,0,92,0,0,0,0,1908,6187638983189469,6
105,0,38,0,0,0,0,1857,6187638983189469,7
55,0,234,0,0,11,0,1700,6187638983189469,8
0,0,53,0,0,0,0,1947,6187638983189469,9
0,0,541,0,0,0,0,1459,6187638983189469,10
0,68,50,0,0,0,0,1882,6187638983189469,11
0,0,135,0,0,0,0,1865,6187638983189469,12
0,0,148,0,0,0,0,1852,6187638983189469,13
0,0,74,0,0,0,0,1926,6187638983189469,14
0,0,81,0,0,0,0,1919,6187638983189469,15
0,0,83,0,0,0,0,1917,6187638983189469,16
192,0,21,0,0,0,0,1787,6187638983189469,17
67,0,57,0,0,0,0,1876,6187638983189469,18
0,0,395,0,0,0,0,1605,6187638983189469,19
0,0,41,0,0,0,0,1959,6187638983189469,20
11,0,58,0,0,62,0,1869,6187638983189469,21
0,10,115,0,0,0,0,1875,6187638983189469,22
0,0,52,0,0,0,0,1948,6187638983189469,23
424,0,116,0,0,0,0,1460,6187638983189469,24
55,0,39,0,0,0,0,1906,6187638983189469,25
37,0,14,0,0,0,0,1949,6187638983189469,26
0,0,46,0,0,0,0,1954,6187638983189469,27
0,0,97,0,0,0,0,1903,6187638983189469,28
359,0,72,0,0,0,0,1569,6187638983189469,29
76,0,2,0,0,0,0,1922,6187638983189469,30
0,0,95,0,0,0,0,1905,6187638983189469,31
0,0,37,0,0,0,0,1963,6187638983189469,32
121,0,0,0,0,0,0,1879,6187638983189469,33
0,0,44,0,0,0,0,1956,6187638983189469,34
21,93,1,0,0,163,0,1722,6187638983189469,35
0,0,245,0,0,0,0,1755,6187638983189469,36
0,0,121,0,0,0,0,1879,6187638983189469,37
0,0,106,0,0,0,0,1894,6187638983189469,38
0,34,90,0,0,0,0,1876,6187638983189469,39
43,0,417,0,0,0,0,1540,6187638983189469,40
57,0,48,0,0,0,0,1895,6187638983189469,41
3,0,40,0,0,0,0,1957,6187638983189469,42
0,0,233,0,0,0,0,1767,6187638983189469,43
0,0,52,0,0,0,0,1948,6187638983189469,44
372,0,68,0,0,0,0,1560,6187638983189469,45
0,0,56,0,0,0,0,1944,6187638983189469,46
0,0,67,0,0,0,0,1933,6187638983189469,47
0,0,265,0,0,0,0,1735,6187638983189469,48
0,0,155,0,0,0,0,1845,6187638983189469,49
0,0,58,0,0,0,0,1942,6187638983189469,50
0,0,83,0,0,0,0,1917,6187638983189469,51
51,0,5,0,0,0,0,1944,6187638983189469,52
67,0,96,0,0,0,0,1837,6187638983189469,53
0,10,36,0,0,396,0,1558,6187638983189469,54
20,0,439,0,0,0,0,1541,6187638983189469,55
0,0,84,0,0,0,0,1916,6187638983189469,56
236,0,69,0,0,0,0,1695,6187638983189469,57
774,0,59,0,0,0,0,1167,6187638983189469,58
341,0,51,0,0,0,0,1608,6187638983189469,59
0,0,83,0,0,0,0,1917,6187638983189469,60
130,0,63,0,0,26,0,1781,6187638983189469,61
0,330,226,0,0,0,0,1444,6187638983189469,62
0,0,152,0,0,0,0,1848,6187638983189469,63
43,0,722,0,0,0,0,1235,6187638983189469,64
0,0,127,0,0,0,0,1873,6187638983189469,65
0,0,51,163,0,0,0,1786,6187638983189469,66
0,0,67,0,0,0,0,1933,6187638983189469,67
0,0,302,0,0,0,0,1698,6187638983189469,68
0,0,152,0,0,0,0,1848,6187638983189469,69
43,0,224,0,0,0,0,1733,6187638983189469,70
48,0,81,0,0,0,0,1871,6187638983189469,71
87,0,27,0,69,0,0,1817,6187638983189469,72
0,0,55,0,0,0,0,1945,6187638983189469,73
20,0,259,0,0,0,0,1721,6187638983189469,74
122,0,7,0,0,0,0,1871,6187638983189469,75
0,0,58,0,0,0,0,1942,6187638983189469,76
0,0,202,0,0,0,0,1798,6187638983189469,77
0,0,29,0,0,0,0,1971,6187638983189469,78
11,0,157,0,0,0,0,1832,6187638983189469,79
95,0,118,0,264,0,0,1523,6187638983189469,80
0,0,140,0,0,0,0,1860,6187638983189469,81
10,0,15,0,0,0,0,1975,6187638983189469,82
0,0,78,0,0,0,0,1922,6187638983189469,83
0,0,134,0,0,0,0,1866,6187638983189469,84
0,0,93,0,0,0,0,1907,6187638983189469,85
301,0,5,0,0,0,0,1694,6187638983189469,86
83,0,21,0,0,0,0,1896,6187638983189469,87
0,0,359,0,0,0,0,1641,6187638983189469,88
367,0,119,0,98,0,0,1416,6187638983189469,89
0,0,33,0,0,0,0,1967,6187638983189469,90
150,0,24,0,0,0,0,1826,6187638983189469,91
2,0,131,0,46,0,0,1821,6187638983189469,92
0,0,209,0,0,0,121,1670,6187638983189469,93
0,9,29,0,0,0,0,1962,6187638983189469,94
0,0,109,0,0,0,0,1891,6187638983189469,95
0,0,42,0,0,0,0,1958,6187638983189469,96
50,0,101,0,0,0,0,1849,6187638983189469,97
0,0,173,0,0,0,0,1827,6187638983189469,98
266,0,268,0,0,0,0,1466,6187638983189469,99
0,0,64,0,0,0,0,1936,6187638983189469,100
