Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
41,61,92,0,0,0,0,1806,6187638982929373,35
326,0,96,0,0,0,0,1578,6187638982929373,36
540,0,10,0,0,0,0,1450,6187638982929373,37
57,0,243,0,0,0,0,1700,6187638982929373,38
288,0,393,0,0,0,0,1319,6187638982929373,39
79,0,170,0,0,0,0,1751,6187638982929373,40
233,0,74,0,0,0,0,1693,6187638982929373,41
207,0,26,0,0,0,0,1767,6187638982929373,42
63,2,98,0,0,44,0,1793,6187638982929373,43
121,0,41,0,0,0,0,1838,6187638982929373,44
416,0,79,0,0,0,0,1505,6187638982929373,45
62,0,317,0,0,0,0,1621,6187638982929373,46
15,0,44,0,0,0,0,1941,6187638982929373,47
787,0,57,0,58,0,0,1098,6187638982929373,48
112,0,126,0,0,0,0,1762,6187638982929373,49
283,0,312,0,0,0,0,1405,6187638982929373,50
0,0,148,0,0,0,0,1852,6187638982929373,51
375,130,68,33,0,0,0,1394,6187638982929373,52
243,0,34,0,0,0,0,1723,6187638982929373,53
105,0,163,0,73,0,0,1659,6187638982929373,54
276,0,244,0,0,0,0,1480,6187638982929373,55
229,299,51,0,0,0,0,1421,6187638982929373,56
120,0,88,0,44,0,0,1748,6187638982929373,57
74,0,41,0,0,0,0,1885,6187638982929373,58
21,0,29,0,0,0,0,1950,6187638982929373,59
156,0,177,0,0,0,0,1667,6187638982929373,60
23,0,130,0,0,0,0,1847,6187638982929373,61
35,0,305,0,0,0,0,1660,6187638982929373,62
326,0,177,0,0,0,0,1497,6187638982929373,63
176,0,57,0,0,0,0,1767,6187638982929373,64
0,0,111,0,0,0,0,1889,6187638982929373,65
263,0,157,0,0,0,0,1580,6187638982929373,66
140,0,149,0,0,0,0,1711,6187638982929373,67
0,0,95,0,0,0,0,1905,6187638982929373,68
71,0,263,0,0,0,0,1666,6187638982929373,69
62,0,218,0,0,0,0,1720,6187638982929373,70
34,0,36,0,0,0,0,1930,6187638982929373,71
43,0,297,0,0,0,0,1660,6187638982929373,72
442,0,105,0,24,0,0,1429,6187638982929373,73
306,0,244,0,0,0,0,1450,6187638982929373,74
250,0,32,0,0,0,0,1718,6187638982929373,75
210,0,272,0,0,0,0,1518,6187638982929373,76
72,0,92,0,0,0,0,1836,6187638982929373,77
32,0,156,0,0,0,0,1812,6187638982929373,78
192,0,125,0,0,0,0,1683,6187638982929373,79
0,0,216,0,0,0,0,1784,6187638982929373,80
0,0,256,0,0,0,0,1744,6187638982929373,81
123,0,320,0,0,0,0,1557,6187638982929373,82
161,0,89,0,641,0,0,1109,6187638982929373,83
146,0,73,0,0,0,0,1781,6187638982929373,84
34,66,89,0,0,0,0,1811,6187638982929373,85
54,0,134,0,0,0,0,1812,6187638982929373,86
177,0,85,0,0,0,0,1738,6187638982929373,87
335,0,438,0,0,0,0,1227,6187638982929373,88
0,0,36,0,0,0,0,1964,6187638982929373,89
308,0,19,0,0,0,0,1673,6187638982929373,90
0,0,68,0,0,0,0,1932,6187638982929373,91
301,0,479,0,0,0,0,1220,6187638982929373,92
8,0,78,0,0,0,0,1914,6187638982929373,93
0,0,261,0,0,0,0,1739,6187638982929373,94
437,0,43,0,0,0,0,1520,6187638982929373,95
0,0,131,0,0,0,0,1869,6187638982929373,96
86,257,149,238,0,0,0,1270,6187638982929373,97
60,0,188,0,0,0,0,1752,6187638982929373,98
0,0,105,0,0,0,0,1895,6187638982929373,99
13,0,64,0,0,0,0,1923,6187638982929373,100
0,0,163,0,0,0,0,1837,6187638983189469,1
491,0,44,0,0,0,0,1465,6187638983189469,2
37,0,145,0,0,0,0,1818,6187638983189469,3
156,0,154,0,0,0,0,1690,6187638983189469,4
0,316,141,574,0,128,0,841,6187638983189469,5
49,0,173,0,73,0,0,1705,6187638983189469,6
851,0,221,0,0,0,0,928,6187638983189469,7
6,0,149,0,64,0,0,1781,6187638983189469,8
386,0,153,0,0,0,0,1461,6187638983189469,9
0,230,78,0,0,83,0,1609,6187638983189469,10
33,0,94,0,0,0,0,1873,6187638983189469,11
0,0,151,0,0,0,0,1849,6187638983189469,12
4,0,74,0,0,0,0,1922,6187638983189469,13
61,0,1343,0,0,0,0,596,6187638983189469,14
53,0,108,0,0,0,0,1839,6187638983189469,15
116,0,87,0,0,0,0,1797,6187638983189469,16
111,0,336,0,0,120,0,1433,6187638983189469,17
131,0,167,0,61,0,0,1641,6187638983189469,18
0,0,1258,0,0,0,0,742,6187638983189469,19
89,0,191,0,0,0,0,1720,6187638983189469,20
54,0,126,0,0,0,0,1820,6187638983189469,21
83,0,77,0,0,0,0,1840,6187638983189469,22
374,0,99,0,0,0,0,1527,6187638983189469,23
199,0,165,0,0,0,93,1543,6187638983189469,24
0,0,518,0,0,0,0,1482,6187638983189469,25
0,0,106,0,0,0,0,1894,6187638983189469,26
128,0,108,0,32,0,0,1732,6187638983189469,27
456,0,32,0,226,0,0,1286,6187638983189469,28
448,0,67,0,0,0,0,1485,6187638983189469,29
870,0,27,0,0,0,0,1103,6187638983189469,30
238,0,34,0,0,0,0,1728,6187638983189469,31
0,0,103,0,0,0,0,1897,6187638983189469,32
94,0,284,0,0,0,0,1622,6187638983189469,33
147,0,158,0,0,0,0,1695,6187638983189469,34
436,0,414,0,0,0,0,1150,6187638983189469,35
360,0,403,0,391,0,0,846,6187638983189469,36
0,0,233,0,0,0,0,1767,6187638983189469,37
96,0,217,0,0,0,0,1687,6187638983189469,38
0,0,122,0,0,0,0,1878,6187638983189469,39
217,37,122,0,0,0,0,1624,6187638983189469,40
0,0,121,0,0,0,0,1879,6187638983189469,41
142,16,38,0,0,487,0,1317,6187638983189469,42
181,0,164,0,0,0,0,1655,6187638983189469,43
962,0,92,0,0,0,0,946,6187638983189469,44
367,0,341,0,223,0,0,1069,6187638983189469,45
11,0,37,0,0,0,0,1952,6187638983189469,46
94,0,167,0,16,0,0,1723,6187638983189469,47
737,0,114,0,277,0,0,872,6187638983189469,48
28,0,53,0,0,0,0,1919,6187638983189469,49
135,0,56,0,0,0,0,1809,6187638983189469,50
162,0,67,0,0,0,0,1771,6187638983189469,51
484,0,36,0,0,0,0,1480,6187638983189469,52
342,0,524,0,0,0,0,1134,6187638983189469,53
33,0,400,0,54,0,0,1513,6187638983189469,54
168,0,255,0,0,0,0,1577,6187638983189469,55
289,0,411,0,0,0,0,1300,6187638983189469,56
0,0,63,0,0,0,0,1937,6187638983189469,57
0,0,66,0,0,0,0,1934,6187638983189469,58
20,0,101,0,0,0,0,1879,6187638983189469,59
74,0,141,0,0,0,0,1785,6187638983189469,60
198,0,46,0,0,0,0,1756,6187638983189469,61
11,0,145,0,0,0,0,1844,6187638983189469,62
72,0,157,0,0,78,0,1693,6187638983189469,63
470,0,38,0,0,0,0,1492,6187638983189469,64
0,0,408,0,0,0,0,1592,6187638983189469,65
51,0,220,0,0,0,0,1729,6187638983189469,66
0,0,103,0,0,0,0,1897,6187638983189469,67
96,0,12,0,0,0,0,1892,6187638983189469,68
65,0,163,0,0,0,0,1772,6187638983189469,69
0,0,133,0,0,0,0,1867,6187638983189469,70
0,0,199,0,0,0,0,1801,6187638983189469,71
141,0,129,0,0,69,0,1661,6187638983189469,72
0,0,193,0,0,0,0,1807,6187638983189469,73
0,0,169,0,0,0,0,1831,6187638983189469,74
502,0,149,0,0,0,0,1349,6187638983189469,75
621,0,111,0,0,0,0,1268,6187638983189469,76
6,0,165,0,0,0,0,1829,6187638983189469,77
97,0,195,0,0,0,0,1708,6187638983189469,78
26,0,104,0,0,0,0,1870,6187638983189469,79
19,0,136,0,0,0,0,1845,6187638983189469,80
93,0,45,0,0,0,0,1862,6187638983189469,81
91,0,320,0,0,0,0,1589,6187638983189469,82
0,0,636,0,0,0,0,1364,6187638983189469,83
166,0,183,0,0,0,0,1651,6187638983189469,84
120,0,236,0,0,0,0,1644,6187638983189469,85
282,0,231,0,0,0,0,1487,6187638983189469,86
81,0,75,0,0,0,0,1844,6187638983189469,87
0,0,149,0,0,0,0,1851,6187638983189469,88
84,0,115,0,0,0,0,1801,6187638983189469,89
24,0,121,0,0,0,0,1855,6187638983189469,90
0,0,140,0,0,0,0,1860,6187638983189469,91
8,0,71,0,0,0,0,1921,6187638983189469,92
68,0,132,0,313,0,0,1487,6187638983189469,93
0,0,413,0,0,0,0,1587,6187638983189469,94
180,0,171,0,0,0,0,1649,6187638983189469,95
0,0,79,0,0,0,0,1921,6187638983189469,96
0,0,206,0,0,0,0,1794,6187638983189469,97
136,0,51,0,0,0,0,1813,6187638983189469,98
0,0,73,0,0,0,0,1927,6187638983189469,99
799,0,276,0,0,0,0,925,6187638983189469,100
