Generalist,Arc_4,Arc_6,Arc_1,Arc_5,Arc_2,Arc_5_Arc_6,None,Start,Walk
0,0,25,0,0,0,0,1975,6187638982929373,35
0,0,33,0,0,0,0,1967,6187638982929373,36
0,0,17,0,0,0,0,1983,6187638982929373,37
0,133,49,0,0,122,0,1696,6187638982929373,38
0,0,73,0,0,0,0,1927,6187638982929373,39
0,0,31,0,0,0,0,1969,6187638982929373,40
2,0,35,0,0,0,0,1963,6187638982929373,41
0,0,40,0,0,0,0,1960,6187638982929373,42
0,0,18,0,0,0,0,1982,6187638982929373,43
0,0,20,0,0,0,0,1980,6187638982929373,44
0,0,45,0,55,0,0,1900,6187638982929373,45
0,0,25,0,0,0,0,1975,6187638982929373,46
0,0,73,0,0,0,0,1927,6187638982929373,47
46,0,22,0,0,0,0,1932,6187638982929373,48
0,0,72,0,0,0,0,1928,6187638982929373,49
0,0,43,0,0,0,0,1957,6187638982929373,50
89,0,48,0,0,0,0,1863,6187638982929373,51
404,0,59,0,0,0,85,1452,6187638982929373,52
74,0,24,0,0,0,0,1902,6187638982929373,53
0,0,9,0,0,0,0,1991,6187638982929373,54
0,0,116,0,0,0,0,1884,6187638982929373,55
0,0,24,0,0,0,0,1976,6187638982929373,56
63,0,22,0,0,0,0,1915,6187638982929373,57
0,0,25,0,0,0,0,1975,6187638982929373,58
0,0,15,0,0,0,0,1985,6187638982929373,59
0,0,73,0,0,0,0,1927,6187638982929373,60
26,0,50,0,0,0,28,1896,6187638982929373,61
54,0,20,0,0,0,0,1926,6187638982929373,62
0,0,55,0,0,0,0,1945,6187638982929373,63
14,0,12,0,0,0,0,1974,6187638982929373,64
0,0,42,0,0,0,0,1958,6187638982929373,65
0,0,17,0,0,0,0,1983,6187638982929373,66
0,0,28,0,0,0,0,1972,6187638982929373,67
0,0,12,0,0,0,0,1988,6187638982929373,68
0,0,63,0,0,0,0,1937,6187638982929373,69
0,0,23,0,0,0,0,1977,6187638982929373,70
0,0,102,0,0,0,0,1898,6187638982929373,71
0,0,30,0,0,0,0,1970,6187638982929373,72
76,63,27,0,0,0,0,1834,6187638982929373,73
23,0,31,0,0,0,0,1946,6187638982929373,74
0,0,49,0,0,0,0,1951,6187638982929373,75
35,0,50,0,0,0,0,1915,6187638982929373,76
0,0,22,0,0,0,0,1978,6187638982929373,77
55,0,53,0,25,0,0,1867,6187638982929373,78
28,0,19,0,0,456,0,1497,6187638982929373,79
0,0,64,0,0,0,0,1936,6187638982929373,80
0,0,71,0,0,0,0,1929,6187638982929373,81
10,0,71,0,0,0,0,1919,6187638982929373,82
434,0,46,0,0,0,0,1520,6187638982929373,83
0,0,50,0,0,0,0,1950,6187638982929373,84
45,0,43,0,0,0,0,1912,6187638982929373,85
0,0,37,0,0,0,0,1963,6187638982929373,86
232,0,68,0,0,0,232,1468,6187638982929373,87
0,0,94,0,0,0,0,1906,6187638982929373,88
20,0,52,0,0,0,0,1928,6187638982929373,89
21,0,17,0,34,0,0,1928,6187638982929373,90
0,0,21,0,0,0,0,1979,6187638982929373,91
0,0,40,0,0,0,0,1960,6187638982929373,92
0,0,47,0,0,0,10,1943,6187638982929373,93
0,0,21,0,0,0,0,1979,6187638982929373,94
0,0,29,0,0,0,0,1971,6187638982929373,95
0,0,24,0,0,0,0,1976,6187638982929373,96
24,0,52,0,0,0,0,1924,6187638982929373,97
0,0,65,0,0,0,0,1935,6187638982929373,98
0,0,56,0,0,0,0,1944,6187638982929373,99
0,0,32,0,0,0,0,1968,6187638982929373,100
0,0,66,0,0,0,0,1934,6187638983189469,1
4,0,101,0,0,0,0,1895,6187638983189469,2
8,0,21,0,0,0,0,1971,6187638983189469,3
0,0,10,0,0,0,0,1990,6187638983189469,4
0,0,26,0,0,0,0,1974,6187638983189469,5
0,0,28,0,0,0,0,1972,6187638983189469,6
0,0,59,0,0,0,0,1941,6187638983189469,7
96,0,58,0,0,0,0,1846,6187638983189469,8
0,0,28,0,0,0,0,1972,6187638983189469,9
0,0,8,0,98,0,0,1894,6187638983189469,10
33,0,27,0,0,0,0,1940,6187638983189469,11
0,0,31,0,29,0,0,1940,6187638983189469,12
0,0,34,0,0,0,0,1966,6187638983189469,13
0,0,21,0,0,0,0,1979,6187638983189469,14
0,0,15,0,0,126,0,1859,6187638983189469,15
0,0,45,0,0,0,0,1955,6187638983189469,16
0,0,90,0,0,0,0,1910,6187638983189469,17
0,0,17,0,0,0,0,1983,6187638983189469,18
824,0,23,0,0,0,0,1153,6187638983189469,19
0,0,19,0,0,0,0,1981,6187638983189469,20
131,0,25,0,0,0,0,1844,6187638983189469,21
12,0,30,0,0,0,0,1958,6187638983189469,22
0,0,21,0,0,0,0,1979,6187638983189469,23
1190,0,17,0,0,0,0,793,6187638983189469,24
16,0,48,0,0,0,0,1936,6187638983189469,25
2,0,45,0,0,0,0,1953,6187638983189469,26
475,0,51,0,0,0,0,1474,6187638983189469,27
94,0,19,0,0,0,204,1683,6187638983189469,28
0,0,12,0,0,0,0,1988,6187638983189469,29
0,0,51,0,0,0,0,1949,6187638983189469,30
110,0,8,0,0,0,0,1882,6187638983189469,31
0,0,29,0,0,0,0,1971,6187638983189469,32
45,0,21,0,0,0,0,1934,6187638983189469,33
29,0,30,0,0,0,0,1941,6187638983189469,34
0,0,26,0,0,0,0,1974,6187638983189469,35
0,0,66,0,0,0,0,1934,6187638983189469,36
0,0,34,0,0,0,0,1966,6187638983189469,37
0,0,19,0,0,0,0,1981,6187638983189469,38
35,0,17,0,0,0,0,1948,6187638983189469,39
0,0,78,0,20,0,0,1902,6187638983189469,40
0,0,14,0,0,0,0,1986,6187638983189469,41
0,0,27,0,0,0,0,1973,6187638983189469,42
0,0,40,0,0,0,0,1960,6187638983189469,43
0,0,58,0,0,0,0,1942,6187638983189469,44
35,0,123,0,0,0,0,1842,6187638983189469,45
0,0,32,0,0,0,0,1968,6187638983189469,46
0,0,46,0,0,0,0,1954,6187638983189469,47
0,0,41,0,0,0,0,1959,6187638983189469,48
0,0,23,0,0,0,0,1977,6187638983189469,49
2,0,97,0,0,0,0,1901,6187638983189469,50
12,0,43,0,0,0,0,1945,6187638983189469,51
0,0,28,0,0,0,0,1972,6187638983189469,52
0,0,36,0,0,0,0,1964,6187638983189469,53
0,93,28,0,0,0,0,1879,6187638983189469,54
0,0,15,0,0,0,0,1985,6187638983189469,55
0,0,20,0,0,0,0,1980,6187638983189469,56
11,36,35,0,0,0,0,1918,6187638983189469,57
0,0,34,0,0,0,0,1966,6187638983189469,58
0,0,29,0,0,0,0,1971,6187638983189469,59
0,0,36,0,0,0,0,1964,6187638983189469,60
0,0,47,0,0,0,0,1953,6187638983189469,61
2,0,65,0,0,0,0,1933,6187638983189469,62
0,0,8,0,0,0,0,1992,6187638983189469,63
169,128,12,191,0,0,0,1500,6187638983189469,64
14,0,40,0,0,0,0,1946,6187638983189469,65
0,0,59,0,0,0,0,1941,6187638983189469,66
20,0,1,0,0,0,0,1979,6187638983189469,67
0,0,25,0,0,0,0,1975,6187638983189469,68
0,0,99,0,0,0,0,1901,6187638983189469,69
0,0,45,0,0,0,0,1955,6187638983189469,70
0,0,40,0,0,0,0,1960,6187638983189469,71
0,0,53,0,0,0,0,1947,6187638983189469,72
0,0,43,0,0,0,0,1957,6187638983189469,73
0,0,38,0,0,0,0,1962,6187638983189469,74
20,0,32,0,0,0,0,1948,6187638983189469,75
0,0,24,0,0,0,0,1976,6187638983189469,76
0,94,38,0,0,0,0,1868,6187638983189469,77
0,0,42,0,0,0,0,1958,6187638983189469,78
42,0,24,0,0,0,0,1934,6187638983189469,79
22,0,64,0,0,0,0,1914,6187638983189469,80
6,0,28,0,0,0,0,1966,6187638983189469,81
84,0,26,0,0,0,0,1890,6187638983189469,82
0,0,24,0,0,0,0,1976,6187638983189469,83
0,0,29,0,0,0,0,1971,6187638983189469,84
0,0,31,0,0,0,0,1969,6187638983189469,85
0,0,21,0,0,0,0,1979,6187638983189469,86
0,0,45,0,0,0,0,1955,6187638983189469,87
0,0,55,0,0,0,0,1945,6187638983189469,88
0,0,48,0,0,0,0,1952,6187638983189469,89
0,0,109,0,0,0,0,1891,6187638983189469,90
58,0,82,0,0,0,0,1860,6187638983189469,91
7,0,34,0,0,0,0,1959,6187638983189469,92
0,0,27,0,0,0,0,1973,6187638983189469,93
0,0,15,0,0,0,0,1985,6187638983189469,94
34,0,18,0,0,0,0,1948,6187638983189469,95
0,10,16,0,0,0,0,1974,6187638983189469,96
0,0,75,0,0,0,0,1925,6187638983189469,97
1,0,144,0,0,0,0,1855,6187638983189469,98
0,0,64,0,0,0,0,1936,6187638983189469,99
0,0,37,0,0,0,0,1963,6187638983189469,100
