"","Npas2","Stat4","Stat1","Creb1","Sp100","Pbx1","Prox1","Lmx1b","Nr6a1","Nfe2l2","Ehf","Meis2","Nfatc2","Mecom","Tbx15","Nfkb1","Bach2","Nfib","Jun","Nfia","Nfyc","Prdm16","Cux2","Cux1","Tcf7l1","Pparg","Sox5","Fosb","Tead1","Sox6","Tfdp1","Jund","Nr3c2","Nfix","Junb","Ets1","Pknox2","Kmt2a","Smad3","Tcf12","Esr1","Foxo3","Hsf2","Arid5b","Ascl1","Stat2","Ahr","Six1","Six4","Hif1a","Fos","Rarb","Thrb","Grhl2","Trps1","Zbtb20","Bbx","Bach1","Runx1","Epas1","Zeb1","Egr1","Tcf4","Kdm2a","Rorb","Glis3","Lcor","Tcf7l2"
"Ascl1",-0.126504733963026,0.0121769003337214,-0.00158567560688439,0.14303274647015,-0.162330054097405,0.182877489587659,0.306905247966086,0.0887378900787824,0.0472660266396943,-0.064519004973113,-0.0795643040578799,0.455382618915846,0.180326045453091,-0.296856227902824,0.173159273600147,0.0214565294271987,-0.0495255409215871,0.106684515574873,-0.144512061490407,-0.135128898828735,0.0532931206940869,-0.223987971948229,0.121802643422342,-0.01351431259826,-0.0913048578507763,-0.0538513059802365,-0.147060326433625,-0.0921188807166165,0.0273965808942435,0.165128489082931,0.127542846163964,-0.0082092613384873,0.226388221603032,-0.18133813217485,-0.0462379455931838,0.03805048782032,0.127688617545847,0.0538832640409059,-0.190640602581877,0.267242300135184,-0.123340924109923,-0.00459477251096563,0.129042830375438,-0.0774500464102989,1,-0.0710990723177352,-0.18219973409871,0.164976825717723,0.171887261384847,0.0804632826873373,-0.0895513663107975,-0.162740520917084,0.0179971885059731,-0.0441780291354191,0.229829285971236,0.312979488973619,0.151273399509195,-0.0103994110839372,-0.230203882950565,-0.1562311280172,0.0919788683428094,0.02396844676667,0.29066020020523,0.143799841781229,0.198499474601264,-0.0401753473118698,0.136175203239453,-0.155859797818048
"Stat2",0.0501929769581256,0.00313034504676166,0.193367335095195,0.00349343878182204,0.184586877087805,0.0173139078038467,-0.0091944650430589,-0.000856422624910224,0.0439061323774766,0.0483948878206514,0.0608868925189409,-0.101656394500678,-0.0257544421798403,0.11719532597167,-0.0167463025334366,0.0507704353287444,0.0477308136164642,0.0268109042399443,0.0460811453860414,0.07944701882885,0.02697602273705,0.119171002517043,-0.00134720947541335,0.0309593180532562,0.0815115035660574,-0.00830658428844954,0.0482277474638201,0.00432470030666573,0.0346582944696384,-0.0199532332761297,-0.00720692866900699,0.0300268588355329,0.00333877924211077,0.112201045370809,0.0228755039002338,0.0153253906349081,0.000540056048157473,-0.0112883976556119,0.0750482133303487,-0.0299488161552008,0.0426161046589306,0.041247439234415,-0.0111042918176146,0.0635079000302656,-0.0710990723177352,1,0.11706053222201,-0.00896032917952319,-0.0159140326885368,0.0170037378223239,0.0262615083062349,0.076273695260054,0.039935496389306,0.0676496184414902,-0.00763761251481721,-0.0125528225255632,0.00646836631868732,0.0216671994696837,0.0940554023428818,0.1110719658651,0.00707187866068203,0.0180076825480923,0.00913174376644535,0.0216134541509573,-0.0270589508589971,0.0812497195779284,-0.0029417693204679,0.0716111070117006
"Ahr",0.325196842083068,0.091295568780129,0.154070313034614,0.0556801671259402,0.309023897870014,0.162595699106366,-0.133923045250598,-0.123531558068516,0.110460014642365,0.255602499222341,0.225763221290339,-0.335305831542454,-0.143955531154741,0.514469461046125,-0.104971110395671,0.147789250774029,0.177938751357156,0.172470176331185,0.0579529241814997,0.404004553396541,0.123590175320851,0.393453848876618,-0.0191726172327194,0.234487597427338,0.262109883165807,0.14082260233788,0.390577372425558,0.0679118860184145,0.136765418418573,0.0317218989127282,-0.0511825756803839,0.116297328953771,0.00286920385780322,0.281422408797956,5.41395481445995e-05,0.0371624624529005,-0.0592406186422918,-0.0888148101734612,0.284457896495406,0.0579095478196026,0.281833757919584,0.187791493588904,-0.0314293781149973,0.298972751771773,-0.18219973409871,0.11706053222201,1,-0.0899207258392171,-0.0575028607101108,-0.0437974920969187,0.0397094951116469,0.315283679292327,0.203631483249867,0.230659963940887,-0.0521453929490389,0.0959433529286903,0.0693995445003295,0.0330090070802117,0.47968342059469,0.291626289750782,-0.000694798583752991,-0.0294443854114075,0.007641858242476,0.0279399807954225,-0.138467107415718,0.242148026183276,0.0123243230572136,0.327441267107101
"Six1",-0.0525912580094046,0.035058629133565,0.00412060467446472,0.063369086574122,-0.0926745122980596,0.0870668266378824,0.110465999113136,0.0621830161331681,0.0107654991991961,-0.0473256352940581,-0.0131592025034188,0.210948755624973,0.0954686667216715,-0.172526807457449,0.0890752199051325,0.0278573588658634,-0.0416935391416221,0.0387334434094581,-0.0285963105391519,-0.0862987934020509,0.0267662670750713,-0.124576497628795,0.0460901363296525,-0.0386994335011671,-0.0539278789977851,-0.0204237613616361,-0.0986308462759079,-0.0418863715897706,0.0107172254823053,0.0797032060433844,0.058270482592172,0.00187327475060568,0.107932444926981,-0.104108649681182,-0.00495745532779985,0.0530774583730515,0.0851009010084873,0.0464534458096641,-0.076387923555379,0.108843211158632,-0.0707114742219706,-0.00882183216462105,0.0834041271143737,-0.0397921174078578,0.164976825717723,-0.00896032917952319,-0.0899207258392171,1,0.14013923536804,0.0432277648282644,-0.0174308863235573,-0.0839387898756623,-0.00847752463239738,-0.0346285435365502,0.0988285899103088,0.119831410985324,0.0678786283989287,0.029879368696503,-0.129307147096542,-0.0730111602655402,0.0505458219237129,0.0746166145345449,0.114583425363131,0.0626456305523869,0.150651888432197,-0.034423933468211,0.0878774334099464,-0.08991518710747
"Six4",-0.0550873405497067,0.00608214156455876,0.00655954720584201,0.0908210539503448,-0.071852854959417,0.0902860718233078,0.136713174088616,0.0574455750875823,0.0391996911561675,-0.0253539203170276,0.00321023825016545,0.169776599954361,0.0686137986710069,-0.129920102320388,0.0963000888560668,0.0197383699918635,-0.0127854737378539,0.0630641035946857,-0.0519502352108555,-0.0554267273516716,0.0320295291019096,-0.100962379358547,0.0576603625129835,-0.0077796694537237,-0.0265015492032075,-0.0175644284962375,-0.0646309370180551,-0.035967551102853,0.0361490900542899,0.0651616644684817,0.0622977175902946,-0.00872703236912541,0.125341728598836,-0.0732997072372971,-0.032862651978143,0.0497447807411023,0.0839749347567924,0.0400661487904598,-0.061728059195221,0.110885720496297,-0.044207464664095,0.0139361330699208,0.0973490739340542,-0.0154829328948869,0.171887261384847,-0.0159140326885368,-0.0575028607101108,0.14013923536804,1,0.064176618795471,-0.0317756289910552,-0.057987531898021,0.0181211215061549,-0.0045706566787959,0.112753058058407,0.123865451652634,0.0763940219063505,0.0395703349505166,-0.0902502405677119,-0.0555803526106849,0.0496853516129871,0.0154634842672449,0.12202805718777,0.0898771292735894,0.1010277495326,-0.00841390287102017,0.073210775475584,-0.0688329401027041
"Hif1a",-0.010462613837533,0.0129543578510043,0.00824260598803542,0.0460730117890441,-0.0545222400654813,0.0536209963045528,0.0962773841035883,0.0162612805573684,0.0255571498946531,-0.00957489078070012,0.0199644085074617,0.119663601593919,0.0416783537067891,-0.106331524234375,0.056699476718959,0.0237640366026938,-0.0134531481780512,0.0484577505400332,-0.0296756444617572,-0.0376617752267026,0.0383120788550082,-0.065208886140707,0.0215039697328588,-0.00169824640284977,-0.0224668890696681,0.00656775696006973,-0.0569280785668201,-0.02488642025873,0.0279086380588295,0.0295956504404416,0.0422830393622596,-0.0162434636604919,0.0807820521728715,-0.0579981319903793,-0.00624507694080015,0.0488680650649432,0.0460323955756152,0.0250017189856943,-0.00875783125918978,0.0838656052592877,-0.0477686341707285,0.022042223390843,0.0576547074942527,-0.00969572689969972,0.0804632826873373,0.0170037378223239,-0.0437974920969187,0.0432277648282644,0.064176618795471,1,-0.0241164584148041,-0.0571930348750378,-0.0111498937943422,-0.0199243411167513,0.069759236867311,0.0837981686870587,0.0509501331979143,0.00817495849639631,-0.0649331996644861,-0.0109979978138435,0.0316509579360601,0.0455274614381041,0.0841696458313875,0.0561810960594287,0.0698149983439857,-0.00505821514527695,0.0701625267785467,-0.0520061607559315
"Fos",0.0146254002542194,-0.00942510280958146,-0.0114449164867089,-0.0624133998590444,0.038589861358559,-0.0603256814567942,-0.0489086585512494,0.0480397035042776,-0.00299316053194022,0.029083304091458,0.0143537421783614,-0.0378048458656376,-0.0183098152843233,0.0698497076648462,-0.0291222495166072,0.000333831210260792,0.0180197810225111,-0.046879018595751,0.340620832068978,0.0194199882504178,-0.0311732805704761,0.0753365652630991,-0.00976868291474503,-0.00708354846094912,0.0299302236078769,-0.0217983624022039,0.0383596068505789,0.321578260864111,-0.0349632941162382,-0.00777263807543961,-0.0436883320527157,0.181125385635093,-0.0469142183704774,0.0676762042680136,0.191074318056614,-0.0420127607494628,-0.0314996875502913,-0.00991988269390428,0.00699456209927403,-0.0967552550972259,0.0197518625314308,-0.00842613147890295,-0.0381344901446453,0.0141148442810816,-0.0895513663107975,0.0262615083062349,0.0397094951116469,-0.0174308863235573,-0.0317756289910552,-0.0241164584148041,1,0.0498259044862117,0.0105372094629345,0.0270770452791389,-0.0551841841064989,-0.0565500172259541,-0.042140646012238,0.0116819401240948,0.0475941021321747,0.0404177992061943,-0.0172539028704221,0.252071464538942,-0.0787138953095916,-0.0402824607343782,-0.0234385364915837,0.0116616057932759,-0.0223897108073459,0.0598116261076378
"Rarb",0.297122441943102,0.14016929987587,0.131973376149904,0.0501213919183214,0.296371047356409,0.192476083113071,-0.126011645842191,-0.118398168532419,0.111441615297014,0.23388866020204,0.192814747095279,-0.30544344962446,-0.139194379595601,0.539749693026263,-0.107338648344239,0.125556838849842,0.173658123599917,0.193293574317992,0.0663432397576325,0.406780268536696,0.145750397537401,0.392038957506037,-0.00493479338430173,0.257816426508953,0.26569405757626,0.148263043083527,0.418532319471731,0.0733044298825626,0.138214650512348,0.0769836052085081,-0.0383109312397668,0.135217344122729,0.0231351674232671,0.279689152675009,0.0136944286753009,0.0160426641898486,-0.0400099752739219,-0.0931424820791432,0.293897558023008,0.0735853637664556,0.31759428415852,0.17128270503329,-0.0380934313442139,0.276261469433476,-0.162740520917084,0.076273695260054,0.315283679292327,-0.0839387898756623,-0.057987531898021,-0.0571930348750378,0.0498259044862117,1,0.218489930678701,0.239262721528718,-0.0249794334131013,0.141738546212794,0.0678758883328696,0.0094510284311008,0.456617771524171,0.218130187639865,0.0399121964521988,-0.0250791375795127,0.0240907963910185,0.0224852145133183,-0.115910517968081,0.177337225188875,0.0178424343790186,0.315949120266735
"Thrb",0.225224506277712,0.0904877176566979,0.118705230555815,0.126888431763108,0.170008548031382,0.254464402037123,-0.000864682498180818,-0.0653874709962632,0.129178105973211,0.171633025998375,0.131036770061453,-0.106217466255867,-0.0444701459339508,0.355582014458068,-0.0221986967650486,0.118226179370677,0.135108292120863,0.207080726867093,-0.0100398363165463,0.301847838234767,0.12951894332527,0.23667731225139,0.048986984023971,0.216059093196828,0.216361079498212,0.12073270241584,0.292322401098475,0.0324057464090728,0.100834960133462,0.0853938783536345,0.00527239410886547,0.122412726781655,0.131837718546944,0.156493790341184,0.00744373785178785,0.0370731936866633,0.0419265723745495,-0.0723580679880821,0.140431628863086,0.176814147825843,0.254530167661316,0.15098533203735,0.00173143254550246,0.221963445012078,0.0179971885059731,0.039935496389306,0.203631483249867,-0.00847752463239738,0.0181211215061549,-0.0111498937943422,0.0105372094629345,0.218489930678701,1,0.194278346097463,0.0730252802953091,0.245219711817796,0.152465555281359,0.00476525370228789,0.318593221947943,0.145064510648812,0.0552675181785652,-0.00507638151876758,0.158661923204176,0.049632188521437,-0.0355655312758617,0.176746263521194,0.0607037340159405,0.26491837768737
"Grhl2",0.241520931446119,0.0802661549411517,0.102212300394551,0.093394141866939,0.213550183210991,0.201196512699155,-0.0344547588014267,-0.0548931425267076,0.116338482795579,0.165477103609437,0.143176218417747,-0.140929841910924,-0.0647945463408325,0.359624023396549,-0.0304274970559178,0.107149169279294,0.11847155877674,0.206920264990181,0.00222729881326416,0.313406960978668,0.143182312743748,0.280984836515157,0.0212802099771094,0.223787125866525,0.184243140074937,0.109868308298724,0.283077802612894,0.0283069175519438,0.0991628322304749,0.0808671018314188,0.00860651857644553,0.10601931985189,0.0853353018109494,0.209370053993037,0.00453869059051585,0.0414267282609899,0.0140734087520902,-0.0436287948965695,0.162570244249842,0.138480503418596,0.242506028113432,0.166283842684589,0.0037256945761957,0.214607182469372,-0.0441780291354191,0.0676496184414902,0.230659963940887,-0.0346285435365502,-0.0045706566787959,-0.0199243411167513,0.0270770452791389,0.239262721528718,0.194278346097463,1,0.0423939124409838,0.189228338895916,0.109531756295617,0.00363248316957213,0.340347512329268,0.155834290397984,0.0597731419957039,0.00745438705358975,0.0888535091347845,0.069554514292908,-0.0318805262190655,0.122666196145971,0.0482245317088659,0.2580311958785
"Trps1",0.0159156622990346,0.079524346010736,0.0354382572456095,0.142990896236638,-0.0607977017133702,0.253413114290127,0.179498085457519,0.0316388200920823,0.10650025513832,-0.00970359906668555,0.00739602915721408,0.284796358585485,0.118229324523585,-0.116532666566317,0.137588747313692,0.0827310160893677,0.0292976518483522,0.172442399001291,-0.0855274330804075,0.0183561894124194,0.114632478006215,-0.096037787036582,0.0906754282176558,0.0379595844336909,-0.0146234052771601,0.0330711156465562,-0.0192912937215763,-0.0458487373958717,0.073642036186426,0.204903943144537,0.0880278140118473,0.0186856056112814,0.23228775548505,-0.0865194685218272,-0.0222654737099491,0.086376561935248,0.0945206422679137,0.0218247773986823,-0.0570708207490938,0.277133370175367,-0.0343311497413161,0.0697256168541011,0.0919030560189972,0.0265723734357145,0.229829285971236,-0.00763761251481721,-0.0521453929490389,0.0988285899103088,0.112753058058407,0.069759236867311,-0.0551841841064989,-0.0249794334131013,0.0730252802953091,0.0423939124409838,1,0.312386688841913,0.148967235612378,0.00446071217888905,-0.0678822492033396,-0.0509726057823337,0.158286656557673,0.078194342322068,0.255889869640352,0.1080703765587,0.245412980216633,0.0527001347791331,0.145733522036309,-0.0352425281939216
"Zbtb20",0.196515476513307,0.185362972593252,0.108348307953562,0.255363287661409,0.0828058624755853,0.502796724910545,0.203141881270262,-0.000925503652978001,0.226292684098609,0.135224968785069,0.10307872444337,0.301811550377909,0.0843875429797049,0.158086791924019,0.156700070200486,0.156334961698876,0.109015476771445,0.369165106301674,-0.119873842241789,0.27845361880435,0.233720076408373,0.0901917571670695,0.153197666065718,0.269360997998966,0.137338459243551,0.142121614145279,0.220768451536572,-0.00577136052272888,0.177282865954926,0.381444566968586,0.124188334417705,0.102946622029033,0.379307954946077,0.0372433363209288,-0.0313656753437767,0.113013138596234,0.156277516670829,-0.0517586690484508,0.0549806424088072,0.499645305175313,0.174619951044425,0.19917183350887,0.117843924437688,0.197519859398141,0.312979488973619,-0.0125528225255632,0.0959433529286903,0.119831410985324,0.123865451652634,0.0837981686870587,-0.0565500172259541,0.141738546212794,0.245219711817796,0.189228338895916,0.312386688841913,1,0.309375209193578,0.00263730738985373,0.198525678168959,0.00744581213652914,0.235021153067246,0.0922020532308185,0.410547566168146,0.20768470801286,0.265782204991216,0.149119775785184,0.213483912246436,0.156343092457796
"Bbx",0.0988468422795384,0.0704703790982715,0.0666728662304411,0.132071348682901,0.0493665106794822,0.233525752054139,0.110170776934888,-0.0129397499737173,0.114052028321286,0.0658582126945455,0.0717313700631395,0.135001148684145,0.0452185603307654,0.0842960701881879,0.0760162065046996,0.0978823880423392,0.0553221930126199,0.216628821227809,-0.0600465944585722,0.135756822490905,0.119996299537456,0.0475389799664516,0.0632598772155321,0.130809856887699,0.0834023438278012,0.0824955200518068,0.112137194799724,-0.0226358277908512,0.0825088060050381,0.156687464597689,0.0536551152554164,0.0484393171390359,0.192580225488348,0.0262675836724722,-0.0208853235786644,0.0609392994389766,0.0901328209588169,0.00638585460222869,0.011462876237917,0.249363322822658,0.0961711646688988,0.105189748520229,0.0703255401837093,0.125519663187639,0.151273399509195,0.00646836631868732,0.0693995445003295,0.0678786283989287,0.0763940219063505,0.0509501331979143,-0.042140646012238,0.0678758883328696,0.152465555281359,0.109531756295617,0.148967235612378,0.309375209193578,1,-0.00103193415306161,0.0999124340542035,-0.00264508038827636,0.11732375294398,0.0232683699342089,0.227589728418048,0.119977404321426,0.0959328950331571,0.0979236709816052,0.125352609692828,0.0855496083639464
"Bach1",0.0179871656841522,0.0159166312755141,0.00899525911952514,-0.00605670394416075,0.00481947305015211,0.0128412535670437,-0.000869978683663241,0.0128655325845001,0.00841925980651418,0.0309238367308861,0.0333008572269201,-0.0151779571329196,0.0145976820778893,0.00348740963947514,0.0184957554461516,0.0080750570729434,0.0301188271662705,0.00901879569312791,0.00445940487215909,-0.00192445453755412,0.00485366425546211,0.0190798510786521,-0.00941935912172532,0.024230650893982,0.014873504322704,0.0114838785636795,-0.00450732675075684,0.0141710260953655,0.0118971767303376,-0.014785147051304,-0.00718703661905531,0.00836247865631797,0.000483893123124693,0.0159021865286898,-0.0130803590496094,0.006158109432249,-0.00654391704929169,-0.00541277591615846,0.0195545943454777,0.0136909753092049,0.00956677547945901,0.00680608206093737,0.0310128610244471,0.0397979646392653,-0.0103994110839372,0.0216671994696837,0.0330090070802117,0.029879368696503,0.0395703349505166,0.00817495849639631,0.0116819401240948,0.0094510284311008,0.00476525370228789,0.00363248316957213,0.00446071217888905,0.00263730738985373,-0.00103193415306161,1,0.0184928973063966,0.0364201047939047,-0.00888149356219579,0.00961456413220105,0.000881163533741687,0.0274424375445521,0.0204284950628234,0.017017972425303,0.0248010649781747,0.00275754246572881
"Runx1",0.475681512378721,0.136249650831816,0.167315902362586,0.0976981551381155,0.407826774676956,0.272892284903974,-0.192011463383322,-0.166048524511639,0.146660695533333,0.338346302629273,0.290603077351147,-0.445247120613505,-0.196330845662359,0.751499545920948,-0.150352778958048,0.170843854625368,0.252648108593984,0.274880749688985,0.0653208263188426,0.614702797738287,0.183257874262297,0.55067192581852,-0.0250645604999727,0.372738136210717,0.378740134289493,0.231846734667679,0.572424218223518,0.103290385082652,0.156378098873389,0.0571642704239068,-0.0554980311035858,0.179161391834614,0.00837793171013504,0.387002510252416,0.0174540121603809,0.0165227873194935,-0.0626408387750993,-0.13181312778489,0.364830106974904,0.120464969134816,0.48476625540263,0.244215905212791,-0.0598655328787524,0.405309700048362,-0.230203882950565,0.0940554023428818,0.47968342059469,-0.129307147096542,-0.0902502405677119,-0.0649331996644861,0.0475941021321747,0.456617771524171,0.318593221947943,0.340347512329268,-0.0678822492033396,0.198525678168959,0.0999124340542035,0.0184928973063966,1,0.325810510227627,0.0369207960009953,-0.0172645635334363,0.0495157077534963,0.0374769334119667,-0.183167440521131,0.269259875033084,0.0114712370834508,0.499023269530211
"Epas1",0.205332386292827,0.0500397751262728,0.11366509012925,0.00660458920284278,0.228056127480809,0.0798511285385974,-0.119145221764571,-0.08711904496743,0.0489273787142129,0.179157675024229,0.155205939294772,-0.270845152511476,-0.107218469498672,0.359616292738213,-0.0812248287977891,0.104383963445394,0.116326261400582,0.0679426615108409,0.0690158154523921,0.257993288221459,0.0706137020132398,0.285596608849854,-0.0254234918511353,0.12385748100617,0.174597217682185,0.06450428308515,0.223298195192105,0.0749812077579121,0.0957151029661796,-0.0163856852594865,-0.0377951354931243,0.0659367084293099,-0.0132339443692337,0.215390986835918,0.0312688982431321,0.0140343836961249,-0.0516036200697557,-0.0688867537547533,0.187267539814582,-0.0148248859230146,0.183179790286662,0.119853004971052,-0.0214045535039404,0.202687575187979,-0.1562311280172,0.1110719658651,0.291626289750782,-0.0730111602655402,-0.0555803526106849,-0.0109979978138435,0.0404177992061943,0.218130187639865,0.145064510648812,0.155834290397984,-0.0509726057823337,0.00744581213652914,-0.00264508038827636,0.0364201047939047,0.325810510227627,1,-0.00453240799476379,-0.022774806420888,-0.022595995967468,-0.000779525929200773,-0.112994229288115,0.141590528911749,-0.0117657133279433,0.256166848407106
"Zeb1",0.0706557955892482,0.122380054411965,0.0551629888796941,0.0800619497181444,0.0120218211644855,0.201940307128214,0.0838628086001514,0.0390676460231231,0.0867562469699249,0.0362453393243157,0.030098038376991,0.151130959537891,0.0821483693016927,0.00372843800076197,0.0973136185602724,0.0826330249543625,0.0360317730339036,0.109927698516863,-0.0404854551312522,0.086710388555627,0.0900704117222565,0.0037259447365999,0.0681798476298734,0.0738269866806695,0.0206461229430504,0.0507391460249706,0.0364102612765487,-0.0205382905305052,0.071688861536182,0.1845041938597,0.0559257031265396,0.0116514913214459,0.14830885668655,-0.00979563472429324,0.0209315849519068,0.0628215782569256,0.084477136227888,0.0205934399582618,0.00223059440240556,0.195064069323866,0.0299269996945691,0.0532061244974587,0.0446309306482385,0.0549687031481864,0.0919788683428094,0.00707187866068203,-0.000694798583752991,0.0505458219237129,0.0496853516129871,0.0316509579360601,-0.0172539028704221,0.0399121964521988,0.0552675181785652,0.0597731419957039,0.158286656557673,0.235021153067246,0.11732375294398,-0.00888149356219579,0.0369207960009953,-0.00453240799476379,1,0.0696008561381452,0.15765889104877,0.0734290184776189,0.137214414728687,0.0599831739107625,0.102047231112422,0.0238843945328333
"Egr1",0.00227129775771229,0.0202826530801235,0.00935954614262947,0.00655736952121273,-0.030650070183368,0.0903055197932093,0.0593178724155364,0.0671337510927774,0.0481149263412618,0.000956504330983591,0.00328994467810151,0.145612136509238,0.079074143763002,-0.0623326717252632,0.0584914506004287,0.0299366866204099,0.0209195327369699,0.0461580368935768,0.245916249735248,-0.0215180576357371,0.00284130657316584,-0.0392850690562605,0.0120705170025985,-0.00475902785661342,-0.0174165574711869,-0.0121652686267362,-0.0301558462664694,0.205874670334347,0.0348968225739368,0.0956637265772219,0.0192177900853526,0.13846186261618,0.0774847880733088,-0.0378186116560924,0.188326802442451,0.0260677358856883,0.0306025303156853,0.0401888416380402,-0.0416346917599227,0.0801077488408282,-0.0328536360085138,0.000626506829133183,0.0204271289954691,0.00232755462274512,0.02396844676667,0.0180076825480923,-0.0294443854114075,0.0746166145345449,0.0154634842672449,0.0455274614381041,0.252071464538942,-0.0250791375795127,-0.00507638151876758,0.00745438705358975,0.078194342322068,0.0922020532308185,0.0232683699342089,0.00961456413220105,-0.0172645635334363,-0.022774806420888,0.0696008561381452,1,0.0739984216129235,0.00673764637440325,0.114345344516669,0.0132578637152026,0.0424426914702515,-0.00844595613731183
"Tcf4",0.0764042884241862,0.108083612594479,0.0774103073801966,0.191065494360821,-0.0125159236829744,0.354913360046557,0.19016369729034,0.00247462675450614,0.160304412475235,0.0461785198537036,0.0436485727342867,0.257697739882504,0.0938186965842739,-0.0237470091841921,0.133176602454007,0.106935356269776,0.0725849453479644,0.280085620059942,-0.119257791542189,0.120141656075881,0.145900717116095,-0.0327439179287395,0.106016364415397,0.138823243794075,0.0712606171022684,0.0954448149204406,0.0822100196818645,-0.0528637237037397,0.141443060658632,0.205237643860758,0.107401165715853,0.0270973969206313,0.286470130446305,-0.037762911739276,-0.0527119046474812,0.0957793942101068,0.120058431443338,0.0171362681988878,0.00171835896092293,0.385918516742041,0.0622132774504328,0.128992551661568,0.120442528563827,0.096284788598684,0.29066020020523,0.00913174376644535,0.007641858242476,0.114583425363131,0.12202805718777,0.0841696458313875,-0.0787138953095916,0.0240907963910185,0.158661923204176,0.0888535091347845,0.255889869640352,0.410547566168146,0.227589728418048,0.000881163533741687,0.0495157077534963,-0.022595995967468,0.15765889104877,0.0739984216129235,1,0.178705204152151,0.192257312917725,0.110194490072569,0.18849679107232,0.0327581705630123
"Kdm2a",0.0578133254365672,0.0499163594121194,0.059803099150919,0.10289476446206,0.0104492578413735,0.158062411451604,0.126171455816064,0.0197541926622469,0.0923199371876684,0.0522647316574028,0.0535123868912217,0.117677553621121,0.0319949830828073,0.0128441946297163,0.0604637867585403,0.0663357187254539,0.0406551163988185,0.138125965316598,-0.0783338764980003,0.0802028065016488,0.0778649445016376,0.0142357773544091,0.0682124879533795,0.0913425646449837,0.0650267899868828,0.0577699631416917,0.0442129461056541,-0.0264932423825865,0.0914914166588107,0.0841231071749272,0.0634677416450694,0.0109963686936207,0.134742633775301,0.0262640492923982,-0.0369541276167046,0.0458480374329856,0.0668352222881591,0.0117370007158252,0.0182080093966665,0.190223449948724,0.0458090369960259,0.0770523237376707,0.0667457651886383,0.0776269612704653,0.143799841781229,0.0216134541509573,0.0279399807954225,0.0626456305523869,0.0898771292735894,0.0561810960594287,-0.0402824607343782,0.0224852145133183,0.049632188521437,0.069554514292908,0.1080703765587,0.20768470801286,0.119977404321426,0.0274424375445521,0.0374769334119667,-0.000779525929200773,0.0734290184776189,0.00673764637440325,0.178705204152151,1,0.0796036005178805,0.0535405538863435,0.121751178608071,0.0216273610237775
"Rorb",-0.0512093269716866,0.124195894823675,-0.0166136899878803,0.0923405226574886,-0.129283909016683,0.233308094558784,0.149661745447686,0.0978116789251689,0.0849169858141493,-0.0723047146816457,-0.0296066119349127,0.403677087446199,0.152662327838541,-0.25993059261502,0.194299485012618,0.0405018481257487,-0.0589213979470182,0.0508132954526729,-0.0793229416266595,-0.0755922495733999,0.0494199304255834,-0.194961054882126,0.0408805210661438,-0.0374109388924889,-0.138071143888071,0.00340305494398065,-0.171401417485773,-0.0269955923074022,0.0285930853922502,0.286810749691822,0.0633074041117816,-0.0178404820551621,0.244800508843851,-0.158947804985484,0.00583096217022271,0.0731208020669516,0.107451927232865,0.0432004787786165,-0.0923568216233846,0.210929430183321,-0.129245564477651,-0.00890608234633557,0.0986958999318909,-0.0468709497504109,0.198499474601264,-0.0270589508589971,-0.138467107415718,0.150651888432197,0.1010277495326,0.0698149983439857,-0.0234385364915837,-0.115910517968081,-0.0355655312758617,-0.0318805262190655,0.245412980216633,0.265782204991216,0.0959328950331571,0.0204284950628234,-0.183167440521131,-0.112994229288115,0.137214414728687,0.114345344516669,0.192257312917725,0.0796036005178805,1,-0.0177397500340794,0.178005407376855,-0.143977785056362
"Glis3",0.198595432465222,0.112698224460905,0.117916889579349,0.0863872781254878,0.150787822523077,0.195667477781389,-0.0299957560258771,-0.0530191943044182,0.125237338842295,0.139045758109517,0.123558298848313,-0.0997273720076691,-0.0552362337105563,0.263034837211195,-0.0135117723818479,0.127574779654057,0.128711045696843,0.144804379174655,0.0294324920970803,0.243538338755267,0.097401949525986,0.188965285358176,0.00396163901519319,0.14598890401286,0.175353703549932,0.0954523855503755,0.2339552288574,0.0437342206655541,0.124735448819451,0.0474139552606524,-0.0171807330260098,0.0961513555957316,0.0952953962043072,0.122536569458064,0.000826198182866821,0.0642653981473342,0.0109157276220976,-0.0271331756677675,0.177302257235485,0.123255047882565,0.17930849152964,0.139295385630055,0.00506345807253802,0.206687137614775,-0.0401753473118698,0.0812497195779284,0.242148026183276,-0.034423933468211,-0.00841390287102017,-0.00505821514527695,0.0116616057932759,0.177337225188875,0.176746263521194,0.122666196145971,0.0527001347791331,0.149119775785184,0.0979236709816052,0.017017972425303,0.269259875033084,0.141590528911749,0.0599831739107625,0.0132578637152026,0.110194490072569,0.0535405538863435,-0.0177397500340794,1,0.0872207110321459,0.203297045563083
