Cell,clusters
RU1145_236768101022558,6
RU1145_126836637031845,6
RU1145_204403343539060,6
RU1145_196715471555996,6
RU1145_170180404754270,6
RU1145_125042427546459,6
RU1145_239587835922845,6
RU1145_125719930656604,6
RU1145_204954185645365,6
RU1145_192806944364381,6
RU1145_161960489602478,6
RU1145_195547389410548,6
RU1145_126836668545372,6
RU1145_191576455658731,6
RU1145_235548433303403,6
RU1145_195547375254956,6
RU1145_122436474296043,6
RU1145_239382663227614,6
RU1145_130126433078182,6
RU1145_135150517239211,6
RU1145_197068881808758,6
RU1145_170660079749940,6
RU1145_231891434883893,6
RU1145_197145251502308,6
RU1145_235763060559262,6
RU1145_164818809710302,6
RU1145_134377511499693,6
RU1145_133854492543397,6
RU1145_126765636410782,6
RU1145_240094668536747,6
RU1145_195546182236509,6
RU1145_121955419084580,6
RU1145_126227557050219,6
RU1145_162078888455084,6
RU1145_121337990834467,6
RU1145_130761029545181,6
RU1145_156933517924709,6
RU1145_191647276451749,6
RU1145_235120022743276,6
RU1145_235214377966813,6
RU1145_205870221969332,6
RU1145_161462648724379,18
RU1145_240617702939956,6
RU1145_191691448806180,6
RU1145_232321046964654,6
RU1145_165188426389725,6
RU1145_234992234785710,6
RU1145_192315304865123,6
RU1145_235188998814507,20
RU1145_230652424599326,6
RU1145_235129955601635,6
RU1145_157486610011947,6
RU1145_196043578235678,6
RU1145_165385744541414,6
RU1145_160903094975414,6
RU1145_121276833847213,6
RU1145_239946780011237,6
RU1145_227305183463261,6
RU1145_170877915122022,6
RU1145_130142271039332,6
RU1145_192747083589494,12
RU1145_134376303573788,6
RU1145_129978418448732,6
RU1145_226874778119078,6
RU1145_191760436980075,6
RU1145_204358277880630,6
RU1145_160440043625821,12
RU1145_200441268488028,12
RU1145_205381669185956,12
RU1145_200561527512500,6
RU1145_235189011396444,6
RU1145_134540466277164,6
RU1145_157684197976301,6
RU1145_130184147065077,6
RU1145_197188201142062,6
RU1145_241057681554291,6
RU1145_235199346101173,6
RU1145_235737693239670,6
RU1145_204427100089627,6
RU1145_235550880942453,6
RU1145_204358277807005,6
RU1145_161411826673389,6
RU1145_160440044141996,6
RU1145_227981806491956,6
RU1145_130754438125877,6
RU1145_130184174070492,4
RU1145_164761096047542,6
RU1145_157477590690526,6
RU1145_135150498892149,6
RU1145_239596337741156,6
RU1145_200511148973405,6
RU1145_240136813168477,6
RU1145_200363958712117,6
RU1145_204358231714613,11
RU1145_231760540625182,6
RU1145_165741390321446,6
RU1145_170327488968611,6
RU1145_236846752656606,6
RU1145_195623342422963,6
RU1145_241106375338333,6
RU1145_195967119907251,6
RU1145_164769551472989,6
RU1145_205510787418851,6
RU1145_129978418248115,6
RU1145_170343479043883,6
RU1145_192255444240237,6
RU1145_166400399195502,6
RU1145_134938018863854,6
RU1145_236167177554275,6
RU1145_234992266823596,6
RU1145_165325615291173,2
RU1145_226822402524956,4
RU1145_121812496013172,6
RU1145_200561507912566,6
RU1145_160903109438380,6
RU1145_130529086323619,6
RU1145_192745875630821,6
RU1145_200363912613099,6
RU1145_235198540114334,6
RU1145_192747070778677,6
RU1145_165327851112307,6
RU1145_205870209554283,6
RU1145_227853896707299,6
RU1145_240001521502950,6
RU1145_192729654377707,6
RU1145_236167189682918,6
RU1145_126886732286254,6
RU1145_122293398653357,6
RU1145_200511177054491,6
RU1145_240490732509534,6
RU1145_126227588700581,6
RU1145_155888882666421,6
RU1145_191760468462837,6
RU1145_161889622615844,6
RU1145_164631947163510,6
RU1145_241106374813613,6
RU1145_227975332485556,6
RU1145_192653667813227,6
RU1145_230652470738355,6
RU1145_192859692756196,6
RU1145_162078870092014,4
RU1145_166332114323372,6
RU1145_122282763827566,6
RU1145_162001547908916,6
RU1145_157537765603254,6
RU1145_239477240482540,6
RU1145_126364069583094,6
RU1145_130736365194011,12
RU1145_200562838231964,12
RU1145_157536914958638,6
RU1145_191691461376294,6
RU1145_235007414749494,6
RU1145_192788798064878,6
RU1145_121276814540070,6
RU1145_161548575399150,6
RU1145_157690352522998,6
RU1145_235697696065837,6
RU1145_227357156666284,6
RU1145_134376318191468,4
RU1145_231754935487275,12
RU1145_226806174730595,6
RU1145_240094688237988,6
RU1145_191647276776740,6
RU1145_157004384884453,6
RU1145_201523568229613,6
RU1145_166402846813411,6
RU1145_135700004390836,6
RU1145_130126447504302,6
RU1145_230809084319460,6
RU1145_192180166453659,6
RU1145_240634646121819,6
RU1145_226273437112030,6
RU1145_130194213595939,6
RU1145_160910657402726,6
RU1145_160996556762036,6
RU1145_204911370497269,6
RU1145_240482308511581,6
RU1145_192315304826590,6
RU1145_170198358415277,6
RU1145_120703436384118,6
RU1145_236650092678045,6
RU1145_125042427063093,6
RU1145_235737693506268,6
RU1145_170180373274036,6
RU1145_133974589851507,6
RU1145_200561495301428,6
RU1145_121339883931997,6
RU1145_235120042129325,6
RU1145_227425455327587,6
RU1145_166416893996261,6
RU1145_236176840977251,4
RU1145_235129942731188,6
RU1145_133974617418587,6
RU1145_170877887900469,6
RU1145_170344419343662,6
RU1145_204911389035379,6
RU1145_228042051009779,6
RU1145_196527715999014,18
RU1145_230611668556587,6
RU1145_231711820167011,6
RU1145_240136786437997,6
RU1145_157477617752804,6
RU1145_226343110948715,6
RU1145_200426638235885,6
RU1145_235007414815971,6
RU1145_192678095640363,6
RU1145_239475388767476,6
RU1145_240154798123942,6
RU1145_157684179089781,6
RU1145_131310502463261,6
RU1145_192745848625500,6
RU1145_236221701438893,6
RU1145_232439011563750,6
RU1145_192255431403379,6
RU1145_201465617922269,6
RU1145_170343448364846,6
RU1145_236633971932588,6
RU1145_121965754632989,6
RU1145_197060188917171,6
RU1145_161451938561374,6
RU1145_204351803939614,6
RU1145_192678083606246,6
RU1145_192678114514805,6
RU1145_205510786796380,6
RU1145_204954205055267,6
RU1145_134531727079851,3
RU1145_231897711663517,6
RU1145_236175645949149,6
RU1145_155911431010598,6
RU1145_160785117689763,6
RU1145_126132160224486,6
RU1145_156515920177069,6
RU1145_227921676916957,6
RU1145_122436428949747,6
RU1145_160447856012581,6
RU1145_191096730277788,6
RU1145_227930516154091,6
RU1145_231770101802926,6
RU1145_239458046626539,6
RU1145_200562869758189,6
RU1145_169156994349484,6
RU1145_121276802395379,6
RU1145_121812450695532,6
RU1145_204756770286502,6
RU1145_134938018892133,6
RU1145_192255431202595,6
RU1145_169014021187443,6
RU1145_239477255261534,6
RU1145_236177524746091,6
RU1145_130203891165619,6
RU1145_235199333260507,6
RU1145_134448003074348,6
RU1145_204763032378292,6
RU1145_200511164148148,12
RU1145_192806932048668,6
RU1145_191576409337076,6
RU1145_235122009426269,6
RU1145_226958798699382,6
RU1145_239391520970478,6
RU1145_131217369517412,6
RU1145_226883187992942,6
RU1145_164818777430251,6
RU1145_164753399310627,6
RU1145_230732733037427,6
RU1145_226394681531118,6
RU1145_192306983844716,6
RU1145_126706311707044,6
RU1145_226949775084269,18
RU1145_201585845291382,15
RU1145_170265211256091,6
RU1145_230799393044836,6
RU1145_204959676226981,6
RU1145_161548548093798,6
RU1145_201670670891374,6
RU1145_134530834521524,6
RU1145_161890937460662,6
RU1145_192325927000494,15
RU1145_166402847066028,6
RU1145_122436443593117,1
RU1145_155842576800605,6
RU1145_126834221180700,6
RU1145_170798611393261,6
RU1145_191026833611182,6
RU1145_133982152177949,6
RU1145_169795602471347,6
RU1145_231291346611445,20
RU1145_169572514355483,6
RU1145_166416920988077,6
RU1145_165232421816620,6
RU1145_130754452614454,6
RU1145_205392394274598,6
RU1145_227982982630307,6
RU1145_135149175596917,6
RU1145_191645412181867,6
RU1145_170877903367412,6
RU1145_129663562627804,6
RU1145_201585876979036,6
RU1145_161478648482531,6
RU1145_165302230006180,6
RU1145_121339916008163,6
RU1145_197145264868078,12
RU1145_170660098928038,6
RU1145_134376303741734,6
RU1145_197188213926238,6
RU1145_157004353366259,6
RU1145_160996510260651,6
RU1145_170745979919604,6
RU1145_235070765618916,6
RU1145_129457491917750,6
RU1145_201585877211358,6
RU1145_155888854972211,6
RU1145_121339897371934,6
RU1145_241098873028003,6
RU1145_135699986344756,6
RU1145_226953430252252,6
RU1145_130693147086173,2
RU1145_130134888892276,6
RU1145_120864498207459,6
RU1145_165188398640422,6
RU1145_157004352899419,6
RU1145_231365404154612,6
RU1145_205922701302629,6
RU1145_204816854142381,6
RU1145_129497354426076,6
RU1145_201474310004013,6
RU1145_165325596900702,6
RU1145_232302631606644,6
RU1145_236785396733814,6
RU1145_239946760607597,6
RU1145_201670683642092,6
RU1145_169158170823075,6
RU1145_192859711625438,12
RU1145_129663562012532,6
RU1145_241114589652852,6
RU1145_192255444049181,6
RU1145_120726943553885,6
RU1145_197068867422517,6
RU1145_226343095847150,6
RU1145_236221681810294,6
RU1145_227973438846814,4
RU1145_201595509160675,6
RU1145_236650123679644,6
RU1145_227973484928420,6
RU1145_170258473314740,6
RU1145_235119995967836,6
RU1145_236175645596574,6
RU1145_230741438293940,6
RU1145_121879202261941,6
RU1145_133829903214964,6
RU1145_161478648421172,6
RU1145_204358259235238,6
RU1145_192729635567518,6
RU1145_170265211455325,6
RU1145_239477285893990,6
RU1145_230749732288307,6
RU1145_231891434138933,6
RU1145_135081932277998,6
RU1145_121896068377436,6
RU1145_126776224892763,0
RU1145_205392407389931,6
RU1145_130761060412701,12
RU1145_134540479122268,6
RU1145_227990498825957,6
RU1145_204351804423083,6
RU1145_130142297873636,6
RU1145_157690325285291,6
RU1145_239596337290486,6
RU1145_192180120570293,6
RU1145_135081885846324,6
RU1145_162001579366646,6
RU1145_121339915918123,6
RU1145_227903376608684,6
RU1145_125239699926260,6
RU1145_164753426300277,6
RU1145_228042050784052,6
RU1145_204213425653620,6
RU1145_199865992137004,6
RU1145_169022490000677,6
RU1145_204954158877531,6
RU1145_161411780725149,6
RU1145_169158202255259,6
RU1145_200922554067804,6
RU1145_200994199066933,6
RU1145_160910626208172,6
RU1145_227930488859933,6
RU1145_161462663367988,6
RU1145_231366208744757,6
RU1145_192747070941980,6
RU1145_235550834318644,6
RU1145_165327878339939,6
RU1145_126218818701725,6
RU1145_201111639902556,6
RU1145_200994226126197,6
RU1145_236167208778542,6
RU1145_204213457218484,6
RU1145_200363940199843,6
RU1145_228042070440755,6
RU1145_191576436493166,6
RU1145_231822817704676,6
RU1145_164818809404206,6
RU1145_227364270624051,6
RU1145_204959689166246,6
RU1145_201585830512941,6
RU1145_226874759960797,6
RU1145_231340573052269,6
RU1145_169014006311211,6
RU1145_192718916930867,6
RU1145_197185770482526,6
RU1145_231891387997542,6
RU1145_133829949020068,6
RU1145_192306983390045,6
RU1145_231711850838253,6
RU1145_160440043891107,6
RU1145_201474322582771,6
RU1145_121319736596275,6
RU1145_165325596912051,6
RU1145_155911430522606,6
RU1145_200562823547622,6
RU1145_134540497966821,6
RU1145_195625772804013,6
RU1145_131309562713822,6
RU1145_161548563274484,6
RU1145_205449200101101,6
RU1145_235697714649884,6
RU1145_165232422570334,12
RU1145_239391489510708,6
RU1145_130142297864998,6
RU1145_126132128533236,6
RU1145_227921645652382,6
RU1145_191210559523230,6
RU1145_236650092455853,6
RU1145_235548446158067,6
RU1145_239458093512494,6
RU1145_195967101286251,6
RU1145_227844186651549,6
RU1145_134041161386293,6
RU1145_126835160464678,6
RU1145_192788813170996,6
RU1145_241106389460909,6
RU1145_239475407306013,6
RU1145_227853896732022,6
RU1145_196715487021805,6
RU1145_169156962799028,6
RU1145_231891388196699,12
RU1145_166351441704877,6
RU1145_205870209649396,6
RU1145_231711832160628,6
RU1145_169174277676468,12
RU1145_232439042435443,12
RU1145_197206083815781,4
RU1145_155911449599395,6
RU1145_122282764093660,6
RU1145_235069798042011,6
RU1145_165739005897958,12
RU1145_200426619587939,6
RU1145_170137167813942,6
RU1145_204351790004124,6
RU1145_161548594724059,6
RU1145_199962360404259,6
RU1145_201474322880869,6
RU1145_126227557038381,6
RU1145_130624811056054,6
RU1145_122428805040947,6
RU1145_205922673809188,6
RU1145_191645397702900,6
RU1145_236785415155116,6
RU1145_230741437990709,6
RU1145_228042023593756,6
RU1145_192806932043612,6
RU1145_170276773325211,6
RU1145_200363927563187,6
RU1145_239596305569582,6
RU1145_164631946652901,6
RU1145_236633986096436,1
RU1145_236650092481892,6
RU1145_226874732755310,6
RU1145_156933486401756,6
RU1145_157536928876403,6
RU1145_231917023513390,6
RU1145_192788825329070,12
RU1145_192653640809692,6
RU1145_197264019405222,6
RU1145_232311370173859,6
RU1145_121338036698012,6
RU1145_227853878017379,6
RU1145_126680944469875,6
RU1145_133982120274150,15
RU1145_130675142678819,6
RU1145_227516876209516,6
RU1145_129565671483627,6
RU1145_230611636836188,6
RU1145_200511163853229,6
RU1145_200563762346796,6
RU1145_239475406891757,6
RU1145_227516856823083,6
RU1145_130736318175027,6
RU1145_205870209326516,6
RU1145_126885773302494,6
RU1145_231291328083814,6
RU1145_126886700018404,6
RU1145_236633998969765,6
RU1145_191215678445285,12
RU1145_129457519221093,6
RU1145_204959688801523,6
RU1145_156453523831646,6
RU1145_126885773924635,6
RU1145_129497381649781,6
RU1145_135081900596532,6
RU1145_135150517246702,6
RU1145_125042445739820,6
RU1145_157140450494382,6
RU1145_120726925011189,6
RU1145_169022508911542,6
RU1145_169082606438251,6
RU1145_165232468216109,6
RU1145_240154816993003,6
RU1145_239932686907740,6
RU1145_165741376191275,6
RU1145_226806161951476,6
RU1145_227921630817500,6
RU1145_166416907946414,12
RU1145_130144732867814,6
RU1145_230654484368222,6
RU1145_230732732459957,6
RU1145_236167177619821,6
RU1145_169156962896101,6
RU1145_126765667315043,6
RU1145_227991438969563,6
RU1145_230611668318070,6
RU1145_161451958032109,6
RU1145_165188444834227,12
RU1145_126776224107446,6
RU1145_165851882773300,6
RU1145_169587518658934,6
RU1145_161893246974901,6
RU1145_169795583429494,6
RU1145_236650123607347,6
RU1145_164631946582373,6
RU1145_164631958965595,6
RU1145_134522359461734,6
RU1145_235559305266998,6
RU1145_122436456234403,6
RU1145_121202342320860,6
RU1145_191080757844907,6
RU1145_201474322623333,6
RU1145_130736345988022,6
RU1145_121202311379316,6
RU1145_191096761534702,6
RU1145_165302230235381,6
RU1145_192729654442734,6
RU1145_191645397182891,6
RU1145_192180167065004,6
RU1145_135081931728693,6
RU1145_199866011051757,6
RU1145_231770082364260,6
RU1145_164698906613492,6
RU1145_191210546444574,6
RU1145_131175257103067,6
RU1145_122428805003686,6
RU1145_235548446420275,6
RU1145_160785144626539,6
RU1145_241106389227947,6
RU1145_157072012003051,6
RU1145_226901487700269,6
RU1145_126886731996580,6
RU1145_195547390171549,6
RU1145_156515935344885,6
RU1145_235198527756076,6
RU1145_126364068796854,6
RU1145_235000971774189,6
RU1145_157537766427356,6
RU1145_191691480034091,6
RU1145_201595540137771,6
RU1145_170344372886372,6
RU1145_235626667293099,6
RU1145_204911343225117,12
RU1145_157477604613020,6
RU1145_204959707519211,12
RU1145_236082083059438,6
RU1145_121826155556261,6
RU1145_236177496894251,6
RU1145_121202296117598,6
RU1145_227846629803765,6
RU1145_134539673759013,6
RU1145_121742671694054,6
RU1145_135150498932467,6
RU1145_235122055403766,6
RU1145_231891415525156,12
RU1145_192101738015580,6
RU1145_134522346823092,6
RU1145_131089741506475,12
RU1145_134377557669805,6
RU1145_235188998031779,6
RU1145_166469238909148,6
RU1145_199865979325668,6
RU1145_226883203095845,6
RU1145_235214365964150,6
RU1145_195615872211187,6
RU1145_170343447837091,6
RU1145_227493120003421,6
RU1145_129663530842845,6
RU1145_204403343841707,6
RU1145_126706297006902,6
RU1145_131310529726885,6
RU1145_135014267897694,6
RU1145_236634017847533,6
RU1145_192317694068979,6
RU1145_231270765410550,6
RU1145_169156948220252,6
RU1145_192653668505844,12
RU1145_230611649751334,6
RU1145_134376349153630,6
RU1145_195623357434221,6
RU1145_129978437619035,6
RU1145_231897711634349,6
RU1145_204954173656349,6
RU1145_195958645111670,6
RU1145_196180795153637,6
RU1145_231917024295860,6
RU1145_192101783846252,6
RU1145_130736333114275,6
RU1145_165945566677429,6
RU1145_126834206234460,12
RU1145_231340604833054,6
RU1145_235069825993653,6
RU1145_165385713346989,6
RU1145_195615826598685,6
RU1145_239458061564716,6
RU1145_231270811818405,6
RU1145_169579749460212,6
RU1145_235697715464564,6
RU1145_204825337154971,6
RU1145_239932668562659,6
RU1145_205922674075893,6
RU1145_227305183169892,6
RU1145_121896114023348,6
RU1145_133974589885733,12
RU1145_241057699846940,6
RU1145_130185535576795,6
RU1145_232328267261787,6
RU1145_196113283628396,6
RU1145_126765648502045,6
RU1145_231692895369461,6
RU1145_157537765551349,6
RU1145_232311355796315,6
RU1145_204403344260469,6
RU1145_231907655535859,6
RU1145_226970295495524,6
RU1145_239946734188381,6
RU1145_130184192842531,6
RU1145_162001559964590,6
RU1145_135571526793053,6
RU1145_240634626984293,6
RU1145_134531754682091,6
RU1145_232318630513396,6
RU1145_227991423769963,6
RU1145_227305183430964,6
RU1145_226953429736229,6
RU1145_169174276949933,6
RU1145_200994245498718,6
RU1145_195546167068982,12
RU1145_239932686592411,6
RU1145_201465617825053,6
RU1145_235533414030069,6
RU1145_231340604865398,6
RU1145_241098858814262,6
RU1145_155911404076251,12
RU1145_230611622516526,6
RU1145_192255444277020,6
RU1145_191774111787373,6
RU1145_122282749671707,6
RU1145_196174320455030,6
RU1145_197058291419565,6
RU1145_236082095572917,6
RU1145_195606445942701,6
RU1145_170327489001717,6
RU1145_240482262563763,6
RU1145_131293502917979,6
RU1145_226205925264811,6
RU1145_235214377995678,6
RU1145_195967120234213,6
RU1145_231692880005429,6
RU1145_195622417128157,6
RU1145_191210559527214,6
RU1145_157072011487523,8
RU1145_169082591530347,18
RU1145_239448263674782,18
RU1145_235602017675102,4
RU1145_230611668134196,6
RU1145_205922720213788,6
RU1145_195426042210670,6
RU1145_191691461639093,6
RU1145_231711832173278,6
RU1145_133829903367459,6
RU1145_129565718101421,6
RU1145_162090681265573,6
RU1145_126294026512302,6
RU1145_129457492183899,6
RU1145_226273451232499,6
RU1145_122514677652900,19
RU1145_135571558787429,6
RU1145_170268049140124,6
RU1145_129565717285747,6
RU1145_227357110462182,6
RU1145_191647322619115,12
RU1145_201523600214300,6
RU1145_126776252254958,6
RU1145_126218818733853,6
RU1145_165327850655003,6
RU1145_170660098919733,6
RU1145_231897696528613,6
RU1145_192678114315612,6
RU1145_200922541190574,6
RU1145_236176840472428,6
RU1145_166264153761509,6
RU1145_135150516947892,6
RU1145_227516845025643,6
RU1145_192325880833774,6
RU1145_230807875729845,12
RU1145_232311355819875,12
RU1145_231365403654430,6
RU1145_199934576867053,6
RU1145_130126433437539,6
RU1145_227981774703973,6
RU1145_227853865273126,6
RU1145_197188233414579,12
RU1145_192788797712619,6
RU1145_130126448282334,12
RU1145_155888854882094,6
RU1145_201111685425508,12
RU1145_191226652248413,6
RU1145_204403375762333,6
RU1145_204816868588253,6
RU1145_227973452908893,6
RU1145_235120041848158,6
RU1145_240136832535270,12
RU1145_232330294640035,6
RU1145_166351395809115,6
RU1145_196043578166636,6
RU1145_236785369212790,12
RU1145_191210546645940,6
RU1145_235601971566835,6
RU1145_201523568433588,6
RU1145_235737711766883,6
RU1145_121812477728676,6
RU1145_166469265681205,6
RU1145_200562838255334,6
RU1145_126835145981237,6
RU1145_192678083319709,6
RU1145_235119995964709,6
RU1145_126293980396277,6
RU1145_134531754347763,12
RU1145_170343433680734,6
RU1145_121338018260707,6
RU1145_165738974701924,6
RU1145_157613955663724,6
RU1145_197206037653917,6
RU1145_191708928591788,6
RU1145_161889622910701,6
RU1145_200363958492451,6
RU1145_122310444399988,6
RU1145_227975364008157,12
RU1145_196527728740781,6
RU1145_201474310059820,6
RU1145_125745344145205,6
RU1145_170877902767988,6
RU1145_129978437627238,12
RU1145_235007433103086,6
RU1145_232311383083419,6
RU1145_235007414290733,6
RU1145_236650105334054,6
RU1145_191080789892326,6
RU1145_204954158950197,6
RU1145_204762107829467,6
RU1145_201474341980515,6
RU1145_200426637973725,6
RU1145_239407492675510,6
RU1145_122514677294939,6
RU1145_226283234712869,6
RU1145_192306983889187,6
RU1145_192678082865891,6
RU1145_133895266876723,6
RU1145_200563762771830,6
RU1145_204816881400684,6
RU1145_231291328551275,6
RU1145_227983013924134,6
RU1145_121955391757148,6
RU1145_197058263935862,6
RU1145_129457538616667,12
RU1145_155972621950388,6
RU1145_130134934739181,6
RU1145_161883152567086,6
RU1145_160928758458091,6
RU1145_169158171082091,6
RU1145_227853896477612,6
RU1145_235695816989467,6
RU1145_125197064727332,6
RU1145_120797898365851,6
RU1145_156463306852149,6
RU1145_226953384356068,6
RU1145_197185785453404,6
RU1145_156024173676845,6
RU1145_232311370168685,6
RU1145_231711819287388,6
RU1145_230611649451886,6
RU1145_170198371101019,6
RU1145_192255431760291,6
RU1145_230816706575774,6
RU1145_169572513569651,6
RU1145_231897723484582,6
RU1145_200441267709740,12
RU1145_191691434093869,6
RU1145_236650105620827,6
RU1145_197058264484197,12
RU1145_227991451220267,6
RU1145_191760448998117,6
RU1145_126227542133147,6
RU1145_192101783328549,6
RU1145_240482308180405,6
RU1145_161478635801526,6
RU1145_204403356093236,6
RU1145_239458093021085,6
RU1145_131310528874870,6
RU1145_126886731496862,6
RU1145_230611649715100,6
RU1145_170198389872421,6
RU1145_165325615622500,6
RU1145_200562837669748,6
RU1145_231270793238756,6
RU1145_227364239428333,6
RU1145_130057606486950,6
RU1145_235678502906677,6
RU1145_170268017748380,6
RU1145_165946219223782,12
RU1145_205449180858220,6
RU1145_205870240553780,6
RU1145_169022508947294,6
RU1145_196163837513124,6
RU1145_121202324167476,6
RU1145_230749732554595,6
RU1145_195426069629276,6
RU1145_192788825008997,6
RU1145_227354875410717,6
RU1145_204359620840219,4
RU1145_199934550330222,6
RU1145_239382616520550,6
RU1145_239408789441836,6
RU1145_166351422479581,6
RU1145_130531368023910,6
RU1145_122308384378268,6
RU1145_169727151259060,6
RU1145_227357111241446,6
RU1145_197058263936285,6
RU1145_169174289804196,6
RU1145_226883187915053,6
RU1145_126293994793246,6
RU1145_200563777517813,6
RU1145_126776238857524,6
RU1145_170265198937894,6
RU1145_230816734362476,6
RU1145_130144701431147,6
RU1145_197068881582813,6
RU1145_201111667141467,6
RU1145_236846734568171,6
RU1145_231754888566518,6
RU1145_170660067400037,6
RU1145_204351789287835,6
RU1145_231291315969438,6
RU1145_227305195759907,6
RU1145_230592309778140,6
RU1145_134592171825460,6
RU1145_170181029412214,12
RU1145_164761064630196,6
RU1145_227844201797533,6
RU1145_227357110422454,6
RU1145_164769505598765,6
RU1145_200562823548324,6
RU1145_170181030231332,6
RU1145_134600608303341,6
RU1145_120703408884021,6
RU1145_200967489477531,6
RU1145_235533401480092,6
RU1145_231900159036213,6
RU1145_239587835197741,6
RU1145_226953429904739,6
RU1145_231366221547237,6
RU1145_191226664937892,6
RU1145_230807894976948,12
RU1145_122293398432493,6
RU1145_161960508452123,6
RU1145_197185770732470,6
RU1145_199865964653812,6
RU1145_204762108250526,6
RU1145_157684197407068,6
RU1145_227357157411100,6
RU1145_204756739111332,6
RU1145_227493087931749,6
RU1145_236175664568101,6
RU1145_130754438195948,12
RU1145_227844232764212,12
RU1145_126776270509861,6
RU1145_195426069462389,12
RU1145_195546213105051,6
RU1145_157536960535843,6
RU1145_130194259536228,6
RU1145_164698952952603,6
RU1145_235695804902643,6
RU1145_236167189355805,12
RU1145_165946219518246,6
RU1145_157071999416604,6
RU1145_165946238560094,6
RU1145_204762120079709,6
RU1145_122436475051358,6
RU1145_227357110524725,6
RU1145_201585830516587,6
RU1145_197264047009013,6
RU1145_126707773893411,6
RU1145_232302645794742,6
RU1145_133829917563700,6
RU1145_204763032348390,6
RU1145_131293502621555,12
RU1145_130142317264300,12
RU1145_200363939421043,6
RU1145_231890226735460,6
RU1145_192306956909854,6
RU1145_235122023675748,6
RU1145_226205971954476,6
RU1145_227516844494198,6
RU1145_129978406189867,6
RU1145_226265813444532,6
RU1145_126836668775843,6
RU1145_204762107727156,6
RU1145_126835192448819,6
RU1145_121896113958307,12
RU1145_196163864062260,6
RU1145_134448002776414,6
RU1145_226901441832685,6
RU1145_165945521420598,6
RU1145_126834206435766,6
RU1145_200983461453084,6
RU1145_165188413081957,6
RU1145_197256817896173,6
RU1145_236167209110299,6
RU1145_227493088279835,6
RU1145_169158874188213,6
RU1145_240482262597043,6
RU1145_195606458026740,6
RU1145_226953411054324,6
RU1145_126707819538267,6
RU1145_120726943558382,6
RU1145_156453523544421,6
RU1145_129497369569716,6
RU1145_201474322918302,6
RU1145_236288361064363,6
RU1145_192255444540643,6
RU1145_239408803690795,6
RU1145_236785384511707,6
RU1145_134033660664027,6
RU1145_170268048668972,6
RU1145_169022462814436,6
RU1145_235122054842803,6
RU1145_226874746854758,12
RU1145_200562850085595,6
RU1145_197060170464045,12
RU1145_191756825115891,6
RU1145_161462649276651,6
RU1145_201523568228638,6
RU1145_230816734435101,6
RU1145_191226683734828,6
RU1145_231270780098917,6
RU1145_156024174167862,6
RU1145_204959707970795,6
RU1145_170276753959846,6
RU1145_204762120416044,6
RU1145_227493088507622,6
RU1145_236221669951347,6
RU1145_235626713738659,6
RU1145_192317708162987,6
RU1145_120726912153526,6
RU1145_231365435149749,12
RU1145_165327865596726,6
RU1145_160996510845212,12
RU1145_169723777661166,6
RU1145_120786785876342,6
RU1145_130203922909485,6
RU1145_160447874886579,6
RU1145_157562564929972,6
RU1145_125239745993643,6
RU1145_230749747464038,6
RU1145_200922526562150,6
RU1145_197206052322013,6
RU1145_130675161642925,6
RU1145_162001559927653,6
RU1145_192653686586267,6
RU1145_133982120996190,6
RU1145_130531414166261,12
RU1145_200348254988710,15
RU1145_191096715434782,6
RU1145_165302230203764,12
RU1145_226829515738355,6
RU1145_227973439055796,6
RU1145_195547375192923,6
RU1145_235214351296740,6
RU1145_192255417281261,6
RU1145_200441236221228,6
RU1145_155972653235059,6
RU1145_121338017835740,6
RU1145_131089741240748,6
RU1145_197145283128155,6
RU1145_230652424083884,6
RU1145_169014021810980,6
RU1145_230807849068772,6
RU1145_201114458385637,6
RU1145_227363580467622,6
RU1145_201465617632115,6
RU1145_160910625913133,6
RU1145_200348223630646,12
RU1145_196638189734252,6
RU1145_164631947201253,6
RU1145_165945536112923,12
RU1145_120786804762461,6
RU1145_135699958253299,6
RU1145_197068913817901,6
RU1145_227357157189915,6
RU1145_227846618041187,6
RU1145_228042070441179,6
RU1145_130761060935982,6
RU1145_166351395305694,6
RU1145_126836637386603,6
RU1145_131309608261413,12
RU1145_235601972058995,6
RU1145_157537766394165,6
RU1145_227363553757539,6
RU1145_169587546639285,6
RU1145_191096761477532,6
RU1145_131175225440614,6
RU1145_155888901635419,6
RU1145_196113251351331,6
RU1145_122308384680363,6
RU1145_231280322656163,6
RU1145_166290909673774,6
RU1145_169793543059309,6
RU1145_204816881695651,6
RU1145_197058291743966,12
RU1145_165188398660515,6
RU1145_232449780432244,6
RU1145_160903109732635,6
RU1145_200570488346475,6
RU1145_162001560431909,6
RU1145_169174309189486,6
RU1145_240094641604468,6
RU1145_197185785718635,6
RU1145_170180373592422,6
RU1145_232327507728678,6
RU1145_200416687736555,6
RU1145_134540466538333,6
RU1145_231891415559069,6
RU1145_205870209579947,6
RU1145_230732701809446,6
RU1145_134041188841324,7
RU1145_165164925762853,6
RU1145_204765494627236,6
RU1145_134033645620590,6
RU1145_191756812306358,6
RU1145_239382630947166,6
RU1145_235697715505389,12
RU1145_170344373217582,6
RU1145_227981774698861,6
RU1145_155971445246379,6
RU1145_130761061255900,6
RU1145_231897723983718,6
RU1145_227921630259038,6
RU1145_230799438727924,6
RU1145_236175664474862,6
RU1145_227930488859037,6
RU1145_227982995474668,6
