Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44,RORA_RORB
RU1231A_165738066894237,0.31282562,0.28112087,0.67632437,0.0008017808,0.061600924,2.7384428e-06,8.95777e-06,2.7337204e-05,0.07557903,0.40640736,0.104870774,3.961764e-08,0.110971734,0.16077921,0.15566835,0.21042216,0.034332585,2.0610256,0.13499525,0.1311897,3.1038167,2.9843173,0.4997835,0.2075184,0.2661105,0.0027941274,1.0854906e-05,0.0036897222,0.0044770287,1.2620809,2.29095,0.8247531,0.0016954347,0.46475342,1.1684662,0.19955899,0.44837207,1.1541009,0.280958,0.113948464,0.032753587,0.07921016,6.605968e-07,0.13351195,3.3106036,1.6950083,0.20178327,0.0039129034,0.470792,0.5982719,0.23510323,0.035156514,4.0404215,0.43621236,0.102779366,0.14806727,0.7065632,1.5669674,0.79384285,0.31048486,0.4968242,1.0753369,0.008759952,0.007708509,1.4638764,0.0179293,0.6935062,1.2477417,3.7003071,2.0708723,7.84475e-09,4.6466907e-06,0.20768604,0.40431622,0.04580743,6.548766e-07,0.0076863174,1.4742935,0.4574814,0.0020308874,0.93912697,0.31448847,0.34992498,0.44287452,0.43025333,2.2766648e-05,0.066379115,0.8762252,0.10598911,0.036630012,0.24883223,0.133066633324
RU1231A_232372470507291,0.38710287,0.39253426,0.6521879,0.0034882745,0.06319494,0.0014121745,2.8873578e-07,5.742221e-07,0.1065785,0.9111713,0.26188123,0.0012638294,0.08420749,0.08406714,0.16079195,0.23167022,0.024155835,2.3028681,0.09571917,0.22297646,3.359288,2.714016,0.38495076,0.20284368,0.30149737,4.2549555e-06,0.0024244592,0.010356367,0.023532277,1.2932707,2.1704788,1.1955713,0.017195733,0.56380916,0.7374554,0.21267389,0.28461316,1.6025847,0.49871904,0.082380265,0.032284267,0.10728523,6.8901296e-05,0.43971837,3.3736289,1.6254474,0.18087876,0.00096739194,0.3358717,0.6739884,0.461143,0.13751139,4.305058,0.8112369,0.25542584,0.36197662,0.6776815,2.1870892,0.8643608,0.2633151,0.50566524,1.3786763,0.027847087,0.012870311,1.2373575,0.040764034,0.5710757,1.384364,3.2088377,2.179539,0.00017205391,0.0044535706,0.18336567,0.36826745,0.053984806,2.6793775e-06,0.014243648,1.1942909,0.4085714,0.009425811,1.2606066,0.3621105,0.1900473,0.46580407,0.6264079,0.00081869424,0.07442935,0.84768015,0.043453388,0.073353045,0.39670873,0.15115803211999998
RU1231A_201446647250229,0.39732963,0.42427838,0.69600385,0.015575565,0.0845457,0.00011179056,5.7597517e-06,0.00013505058,0.028144287,1.5689805,0.37110218,0.0056017605,0.048092,0.08624163,0.12524734,0.252616,0.0076293442,2.6060486,0.07880443,0.31175038,3.2974443,1.0476722,0.43376642,0.23450373,0.35655808,4.460323e-05,0.00070969167,0.021747736,0.056525912,1.2401874,1.3117794,1.5889851,0.025847597,0.66727453,0.68281496,0.21263407,0.24902315,1.1803235,0.7134957,0.16715045,0.048471887,0.06698272,6.12877e-05,0.70197064,3.626896,1.8766598,0.2376045,0.0010909993,0.5840033,0.8204102,0.47440767,0.24570507,4.4114075,1.1572697,0.24402536,0.41381937,0.7474706,2.6776378,0.9295961,0.30600402,0.4683529,1.6789951,0.03694381,0.017261194,1.3666017,0.002384131,0.7470206,1.5123209,3.5292997,2.4240801,0.000723767,0.0015582371,0.306122,0.31876072,0.057684425,0.000289685,0.02245423,1.4786649,0.63976675,0.0056191436,1.6437514,0.3090328,0.2495814,0.4018428,0.68817115,0.0003952917,0.020999813,0.94549704,0.022076322,0.046977956,0.7056482,0.17847668585
RU1231A_227921676659950,0.42555884,0.5734804,0.77243465,0.0008540365,0.03659773,0.00021759632,1.8447057e-05,6.578923e-05,0.17328896,0.5715365,0.19661812,0.0031115334,0.12210698,0.09715603,0.19174847,0.33271945,0.056216266,3.2091358,0.31814796,0.1276729,3.9942532,2.8191311,0.52290535,0.24414778,0.48275468,0.0022442252,0.0001625007,0.008295564,0.021249514,2.1834638,3.0312848,1.157916,0.007088995,0.839136,0.9677703,0.25713468,0.25058362,1.5451256,0.4515765,0.16796155,0.0488284,0.09039862,2.2678529e-05,0.403869,3.879652,2.3376195,0.3298913,0.009272495,0.46376485,0.82349116,0.6206808,0.22669822,4.9965057,0.75014323,0.10428706,0.30990866,0.9194597,2.0779257,0.85380626,0.44856957,0.5301465,1.6801754,0.062134184,0.01966099,2.0162456,0.027930006,0.9254304,1.5880557,4.6277113,2.530853,0.00023213448,0.00022286788,0.1937471,0.46885893,0.1399064,0.0004544025,0.00809365,1.9159817,0.69089997,0.00040059874,1.1581484,0.48633146,0.20690367,0.77147406,0.77846825,0.0008926444,0.10412218,0.9208713,0.048765294,0.08187852,0.32423168,0.24182366219999998
RU1231A_192667779459950,0.28773862,0.43646577,0.73614377,0.0023547376,0.064939305,3.127656e-06,0.00015670134,0.0082996525,0.029842338,1.0936186,0.2404536,8.9844354e-05,0.0737774,0.17947286,0.100283615,0.20434722,0.0224401,2.5726264,0.1356122,0.1936566,3.1730864,1.3052261,0.5895591,0.27574745,0.3812822,0.00012179764,0.0005824451,0.0093562445,0.037743516,1.4980174,1.5765362,1.2209344,0.0034531914,0.64410293,1.0919435,0.1746902,0.4947651,0.9778352,0.6899992,0.21354514,0.044746403,0.05253319,1.2644168e-06,0.2830664,3.7357578,2.0945807,0.29125437,0.00077107124,0.6450111,1.0047171,0.39934137,0.19607113,4.4309597,0.7602238,0.19036338,0.25183812,0.8242049,2.2357516,1.0388253,0.31720072,0.48652363,1.330388,0.056974832,0.005113919,1.5819981,0.0022622447,0.7066992,1.4516281,4.2299423,2.335953,1.5855223e-07,0.00026406025,0.25179783,0.32738137,0.079665326,2.3599969e-06,0.030647526,1.7661864,0.7503615,0.00047006522,1.3635347,0.24311168,0.40465954,0.36017048,0.5621533,5.0882805e-05,0.040499855,0.86014116,0.10325028,0.029439405,0.8336465,0.1906665414025
RU1231A_169150386661085,0.6054035,0.40968248,0.43859088,0.010452978,0.10855841,0.00033039146,0.0,9.491448e-05,0.01972789,1.1312312,0.29004708,6.426943e-08,0.058842786,0.12984385,0.14407241,0.16552672,0.016795574,2.3250585,0.061998334,0.20826502,3.0733263,1.0731802,0.2785377,0.118669644,0.51509726,1.04437695e-05,0.0030754416,0.06233127,0.11050499,1.2291582,1.2034004,0.8681943,0.01949964,0.40612444,0.31061307,0.18505293,0.2501309,1.2488374,0.5249703,0.11395558,0.019781034,0.10621946,0.00014666218,0.52019405,3.5318778,1.1432673,0.19562179,0.0050199153,0.3668914,0.6503312,0.54843223,0.31905776,4.446502,1.1683295,0.39702326,0.3555542,0.52195364,1.305123,0.8534703,0.19623218,0.39927423,1.1899475,0.050624523,0.017958477,1.1143322,0.0021565878,0.60565734,1.3028938,3.4665537,1.693762,0.00027096955,0.026421173,0.15089488,0.13680051,0.059858475,0.0010486132,0.04090331,0.89048326,0.39520302,0.006898439,1.1611594,0.23620787,0.13171592,0.1895907,0.42442596,0.0001453275,0.01664821,0.65174717,0.016340964,0.064612284,0.72779226,0.25762129375
RU1231A_130003773373742,0.4602985,0.30400467,0.3747136,0.02144218,0.11126572,0.0069531705,3.2448056e-06,0.00039066444,0.08066408,0.66693854,0.21424958,0.0004861443,0.05688802,0.12483124,0.17105837,0.15963396,0.02038532,2.6577773,0.04825453,0.1880361,3.3165922,2.4105313,0.21035871,0.12232395,0.42400193,0.00023449548,0.0004308993,0.026976267,0.059723448,1.6932474,1.5758443,0.82428277,0.02211963,0.3807952,0.33341494,0.21993369,0.23362225,1.2668893,0.40520892,0.06900507,0.021178603,0.11938548,0.0019203861,0.38938165,3.851157,1.3509341,0.15506817,0.00022208517,0.2243345,0.9041654,0.68341315,0.34627458,4.6570916,1.1403095,0.3135074,0.2896143,0.5511331,1.0483546,0.6559439,0.19682829,0.42267975,1.0820754,0.031948607,0.018682573,1.1781749,0.014678771,0.5208057,1.182908,3.862049,1.5877308,0.0005787408,0.023170302,0.124429315,0.1600328,0.08052908,0.0003760163,0.060202416,0.6957047,0.34421146,0.003382923,0.9089459,0.22342154,0.13718925,0.27849314,0.39106366,6.0656446e-05,0.048637073,0.6231829,0.013748678,0.093778014,0.60459256,0.21203129322300002
RU1231A_235144557292956,0.43166652,0.5302654,0.8461252,0.0012263344,0.049439292,0.0014566816,5.8110705e-05,1.04399505e-05,0.123638235,0.7474887,0.20227298,0.00084049994,0.102418326,0.17624949,0.15871291,0.29542238,0.02699046,2.9942849,0.23239328,0.15354218,3.849596,2.453632,0.6175447,0.21527988,0.6391129,0.0065140207,0.00029307068,0.018772637,0.031081676,2.0314872,2.494797,1.061698,0.0121144615,0.8430501,1.0543133,0.22343239,0.36423212,1.2636349,0.49819618,0.1686914,0.046244834,0.12283047,2.9145966e-05,0.38826862,3.9394095,2.257365,0.37104863,0.012930295,0.5549744,1.0010673,0.54232,0.21056013,4.8432183,0.83717006,0.18440971,0.29876027,0.92047894,1.9081213,0.9243948,0.41207162,0.5895678,1.5106989,0.07131226,0.014414629,1.9895514,0.020067098,0.9662062,1.7057458,4.59813,2.568746,0.00014022994,0.00011773969,0.2291437,0.4493658,0.1376663,0.00055592175,0.016908271,1.8678501,0.735211,0.00079376396,1.2088711,0.44431365,0.27410558,0.78048795,0.730161,0.00082726777,0.100936025,0.9086187,0.059610095,0.08190552,0.53657925,0.319970083885
RU1231A_191072019101596,0.34714538,0.3405325,0.6489371,0.0072711892,0.055644996,0.00027254428,1.9443764e-06,4.3324035e-05,0.07616501,0.91079557,0.2423425,0.00304494,0.08311517,0.07989829,0.12211938,0.24810174,0.018054781,2.2084796,0.10012764,0.21912964,3.224229,2.1408463,0.41977623,0.17199941,0.2394215,1.6665454e-05,0.0010477152,0.0114307,0.019056488,1.124631,1.9861636,1.2279333,0.016586913,0.56426585,0.83897555,0.19184119,0.26261067,1.3189467,0.49402747,0.085919164,0.03991141,0.058145616,3.5569226e-06,0.40403244,3.4058456,1.6376991,0.18211292,0.0035295568,0.46597046,0.530735,0.37938327,0.0947847,4.1619434,0.7862368,0.1628722,0.2951491,0.65362597,2.2408676,0.8593149,0.27223682,0.49210766,1.4058839,0.024123615,0.008440098,1.2502978,0.019307673,0.64795166,1.3319066,3.171166,2.1537478,0.00018726803,0.0015910116,0.21201476,0.36224648,0.04106628,5.5267108e-05,0.008288297,1.3255135,0.47624552,0.005065028,1.3877386,0.31698665,0.2298729,0.37294877,0.54228044,0.0002957491,0.054123435,0.8399175,0.048772566,0.054922618,0.44849426,0.11985862455
RU1231A_200363927530780,0.3520929,0.40795472,0.5927334,0.00781664,0.08594052,0.0026557955,3.9993085e-07,3.2632852e-06,0.055068903,1.1037601,0.27046743,0.00075935794,0.08290584,0.0927188,0.13490166,0.22734478,0.016047524,2.3789139,0.090657674,0.24880569,3.2605407,1.9248148,0.36427537,0.1693579,0.3523948,4.2040288e-06,0.0021225149,0.020519705,0.03778985,1.1764305,2.058627,1.1136969,0.013914925,0.5733673,0.60788697,0.19732323,0.25223377,1.4835056,0.5369931,0.12483553,0.037809215,0.1015402,0.00033651193,0.46963495,3.5801075,1.5907795,0.17577954,0.0032414824,0.41556573,0.7294307,0.47282782,0.1766064,4.3264813,0.9177065,0.28482866,0.34448388,0.63535887,2.1677618,0.8412732,0.2443048,0.49332127,1.2968992,0.03412459,0.014681795,1.2792587,0.019274343,0.63866276,1.4545583,3.2024548,2.0228004,0.0003315246,0.007537475,0.18383723,0.3300125,0.046449956,9.219167e-06,0.016677711,1.2466686,0.41619346,0.009175633,1.2871466,0.3110848,0.19745727,0.38444042,0.5463185,0.0016998795,0.049995977,0.81209093,0.028327387,0.06262509,0.49954376,0.17704733975
RU1231A_191208162482101,0.31691718,0.3291486,0.68485785,0.00096721476,0.06515945,2.6024849e-05,0.00016996218,5.9849343e-05,0.084550016,0.4595936,0.12327857,1.5927708e-06,0.11276883,0.1855525,0.16685781,0.20918176,0.034904838,2.2213488,0.13698548,0.14602388,3.17847,2.9512496,0.5065985,0.21609792,0.30006254,0.0028419995,2.99446e-05,0.0042171064,0.01057278,1.4649588,2.2745428,0.86271787,0.0047306777,0.4869637,1.1723931,0.22203398,0.45221993,1.195198,0.3413522,0.12606949,0.040956818,0.10019031,5.676224e-07,0.17100734,3.4445634,1.7570456,0.2337707,0.0033219333,0.47225276,0.80383193,0.2994264,0.056615707,4.235317,0.49522203,0.12239035,0.18030688,0.72370917,1.591452,0.85062075,0.2878631,0.5101601,1.1337187,0.019169101,0.008559659,1.5387537,0.015321285,0.708953,1.3358341,3.9589093,2.1764727,0.0,5.5449236e-05,0.19499953,0.41646105,0.06032536,8.138636e-07,0.008053045,1.565123,0.51232404,0.0021473896,0.9677823,0.29164574,0.38643357,0.47798458,0.44998333,8.398099e-06,0.06275844,0.8679609,0.12187887,0.043789513,0.35386294,0.1500354690495
RU1231A_227861635713774,0.46848497,0.57691,0.79817814,0.01684052,0.12959732,0.004571821,7.09575e-05,5.1862744e-06,0.0451185,1.3652065,0.20981869,0.00028688388,0.056168757,0.10249114,0.13557719,0.2851939,0.013616994,3.0176775,0.1403752,0.22814061,3.619401,1.2028414,0.5502761,0.20190759,0.6177883,0.0006407378,0.00025785292,0.022046354,0.117568806,1.7844877,1.8349811,1.1965686,0.011872904,0.80398405,0.74078494,0.22692811,0.29033074,1.184515,0.50661457,0.19182798,0.03556771,0.13201106,1.0261315e-05,0.7125224,3.9575183,2.3161445,0.27276364,0.0011083258,0.54258466,1.0969002,0.44512525,0.4117049,4.6776466,1.1434904,0.32205796,0.34477624,0.86257225,2.2067535,0.92537016,0.36855677,0.5686282,1.5598297,0.055979986,0.012091058,1.7436705,0.008923469,0.8835902,1.6967937,4.4564285,2.3626516,1.9325682e-05,0.0020829854,0.22019514,0.3263692,0.1154067,0.000102537415,0.07156105,1.8020428,0.68092334,0.0008321742,1.4652886,0.30631787,0.23452353,0.7756639,0.68349063,0.00026704004,0.04498542,0.8866967,0.055369556,0.041374598,0.83889914,0.30902767002
RU1231A_126224501229867,0.43690497,0.372224,0.6364338,0.0025864511,0.04002502,0.0030102865,9.73717e-07,3.869478e-06,0.11549737,0.550508,0.24685375,0.0012555871,0.10476895,0.04221015,0.13023596,0.28098056,0.027782658,2.1914651,0.10435567,0.16951813,3.5486653,3.2820334,0.31929255,0.17304125,0.27468997,2.7811382e-06,0.002515711,0.013839998,0.025079075,1.2911371,2.5606248,1.1216174,0.020076342,0.5451284,0.6553288,0.17430381,0.19056445,1.7288855,0.4624998,0.06452361,0.037091073,0.07368334,5.5592795e-05,0.42289224,3.1784544,1.6444526,0.19381629,0.0026021907,0.2831175,0.5399368,0.4394258,0.14353193,4.217125,0.75634545,0.13284989,0.2616442,0.722192,2.16611,0.79073066,0.22971992,0.4944789,1.3566211,0.02382531,0.02321172,1.1902864,0.04967665,0.56473416,1.3678658,3.302885,2.0454886,0.0006153859,0.0008913737,0.17015968,0.37301642,0.06194483,1.2093404e-05,0.016843561,0.9414368,0.34650093,0.006039688,1.4312899,0.3833485,0.17195469,0.44418496,0.6664239,0.00075147,0.118887596,0.75421494,0.017151244,0.087824225,0.33159876,0.13772072
RU1231A_157689547505076,0.33984807,0.26375148,0.5139394,0.007764761,0.03918253,0.0037719745,8.547446e-07,8.858174e-06,0.06852647,0.45092642,0.16927014,0.00029215936,0.12051378,0.044656534,0.1037257,0.2135796,0.030135905,1.8474029,0.07347411,0.1391835,3.163723,2.7003922,0.32586312,0.13361688,0.20232867,3.2076838e-05,0.00062407873,0.010707667,0.010655791,0.9901943,2.1704803,0.9001992,0.01114464,0.47933143,0.69608146,0.14366466,0.21549304,1.2748326,0.36084718,0.061679423,0.031795684,0.05450199,0.0005475232,0.29084468,2.985113,1.359725,0.14371109,0.005306105,0.34407172,0.4338829,0.30859858,0.07677118,3.7809875,0.6184887,0.10031568,0.1913568,0.59842646,1.9130827,0.67701685,0.22421302,0.38963252,1.1072965,0.020680366,0.008988883,1.0346552,0.037665483,0.500849,1.1316776,2.780405,1.6863683,0.00053189887,0.0017627538,0.13636035,0.28780687,0.029088417,0.0003237407,0.010305013,0.87575996,0.3010281,0.0036481875,1.2273297,0.24213809,0.14224873,0.3519009,0.44318944,0.00051633734,0.068284035,0.6754968,0.028342605,0.0605157,0.25389636,0.10142250367
RU1231A_231901098068275,0.3026348,0.41107315,0.7303032,0.004061592,0.064427525,2.0181218e-05,0.00013116423,0.004008273,0.036502775,1.0041854,0.23485793,0.00015194678,0.08296442,0.15752602,0.10286178,0.20941694,0.030347537,2.4586163,0.15054701,0.19119708,3.178832,1.4975308,0.5776741,0.25513735,0.37195948,0.00028251822,0.00070879783,0.009799713,0.032087,1.3708059,1.7470199,1.1051396,0.004360449,0.6090711,1.0528736,0.18547928,0.44707295,1.026115,0.60185957,0.17707138,0.045486234,0.050893918,2.7435233e-05,0.27320278,3.659654,1.9979248,0.30144045,0.0026050974,0.6114166,0.8784033,0.3628005,0.1449031,4.3511133,0.6998854,0.1787358,0.23078825,0.8006228,2.1548924,1.0130129,0.27675334,0.47015274,1.31303,0.046056308,0.006577334,1.5277883,0.0060993475,0.71566457,1.446253,4.047396,2.3140328,3.411704e-05,0.00025313153,0.22942472,0.3393864,0.06613535,5.263485e-05,0.023460653,1.7839539,0.70753515,0.0013045844,1.320785,0.24720429,0.3875547,0.36262885,0.55969393,0.0002878189,0.04426505,0.8581397,0.09795351,0.028138962,0.74704254,0.18612364945
RU1231A_228058949926197,0.39917907,0.32846612,0.5667864,0.0038723622,0.048176654,0.0029901532,8.1909303e-07,3.0212918e-06,0.10130053,0.5141835,0.21088801,0.00077627867,0.12219238,0.05825642,0.15520558,0.2274152,0.03639989,2.356355,0.09706423,0.18500355,3.508891,2.9146874,0.34194955,0.15686643,0.24803184,1.3043458e-06,0.0030587364,0.01483234,0.016829489,1.5756786,2.2542377,1.096372,0.01714115,0.5045043,0.77397656,0.19074129,0.239806,1.4359285,0.46887156,0.07810025,0.041809987,0.0866251,6.294562e-05,0.356869,3.4375112,1.573728,0.17457478,0.0025094666,0.3608095,0.54011875,0.44588536,0.10592125,4.387814,0.788987,0.11981306,0.28532323,0.6026331,2.0573285,0.7828139,0.26455352,0.5154159,1.3734139,0.01984891,0.01129186,1.2462026,0.05492086,0.53923714,1.2615119,3.5063534,2.0273025,0.00033439964,0.00093124964,0.1643771,0.38226506,0.046464134,4.106864e-05,0.013458629,1.0415729,0.3932248,0.0042297365,1.2384328,0.3395114,0.19660607,0.41475773,0.52217203,0.00013531376,0.087754734,0.75174004,0.02925934,0.07709716,0.3371882,0.12408357688
RU1231A_160919093925803,0.49893326,0.56847143,0.6366588,0.0036961057,0.08490237,0.0013856615,5.3225094e-06,3.784571e-07,0.18307915,0.5982095,0.16604494,0.0028517935,0.114276394,0.10605531,0.15140364,0.2923265,0.04426404,3.0566177,0.25848305,0.11359445,3.9370587,2.722979,0.43806505,0.20670697,0.5530375,0.00019942611,0.00023750844,0.010724854,0.046313792,2.1618671,3.089112,1.1088027,0.009083515,0.79353034,0.7549793,0.21976075,0.17032778,1.5449797,0.3600895,0.11005768,0.042262223,0.10113767,9.206553e-06,0.4547317,3.9388683,2.3460095,0.23241979,0.0038894515,0.3845619,0.89618504,0.63705933,0.2942061,4.9004955,0.85015166,0.13510987,0.26922083,0.79763186,1.9611632,0.8397358,0.41532886,0.56436706,1.540814,0.040629517,0.018851943,1.6551799,0.032247134,0.8881958,1.5554235,4.6176624,2.2690215,0.0001581527,0.00012382277,0.20105731,0.38063627,0.087767266,1.5097108e-05,0.026699819,1.7152306,0.58206517,0.00077784935,1.2032737,0.45227093,0.17057618,0.80748373,0.63776386,0.00025442825,0.09135244,0.83658576,0.022288824,0.09112753,0.3972676,0.276645964125
RU1231A_134378209897691,0.45379776,0.46229258,0.59141237,0.016691899,0.14012477,0.004240317,6.773827e-05,2.2260807e-05,0.10162566,1.0650444,0.32546616,0.0021713695,0.09558402,0.15904409,0.24811696,0.23152606,0.03708082,2.8686163,0.10040187,0.2668031,3.4990783,2.3336644,0.35164183,0.19278368,0.47995514,2.2137778e-05,0.0010604451,0.030948069,0.08194606,1.9661454,1.805271,1.2040852,0.018151218,0.61134934,0.61917436,0.24877822,0.30270928,1.465638,0.5751331,0.17408647,0.050704163,0.15991266,0.00053424557,0.61015713,3.9266791,1.7998554,0.21991564,0.0005672799,0.41992894,1.0293093,0.68405443,0.3485573,4.7598033,1.205585,0.35647738,0.40784913,0.72606814,1.8991302,0.8947053,0.27768242,0.5805543,1.3685062,0.038968813,0.024319869,1.4598346,0.02368629,0.7135193,1.5335938,4.1128125,2.11595,0.00016682483,0.010447008,0.17815821,0.34260598,0.077153735,7.5007183e-06,0.043200083,1.1675847,0.5084148,0.00527099,1.2738193,0.33850232,0.21289223,0.47275364,0.6169596,0.00030150756,0.07094112,0.88881654,0.04278236,0.09241377,0.643639,0.24012832378
RU1231A_196166701665004,0.59269345,0.51999444,0.6706035,0.008714565,0.10651253,0.0065645496,7.7324396e-05,2.7002585e-05,0.07893602,1.0182751,0.17359199,0.00027602114,0.12737674,0.13813525,0.10809147,0.27423877,0.018887995,2.5182097,0.18552499,0.106950276,3.4787972,1.8749782,0.62839144,0.17942959,0.8133293,0.00029562012,0.0004850276,0.011153975,0.06250745,1.5433464,2.7357943,0.88733655,0.014753623,0.69387037,0.6502192,0.17133348,0.27878106,1.2841556,0.38377157,0.10819714,0.05133365,0.08338218,3.8928512e-05,0.40888909,3.5227602,2.1205149,0.28203383,0.0084548835,0.4831568,0.8952596,0.40052095,0.2306116,4.3206577,0.9631703,0.27129847,0.24162525,0.76634943,1.9068034,0.961311,0.3153966,0.60153675,1.5016522,0.05833812,0.009457204,1.5452645,0.008118778,0.80799943,1.6255803,4.054932,2.2810972,0.0009245274,0.00092770264,0.23810665,0.29265454,0.10068096,0.00011458463,0.026680376,1.7328718,0.61984915,0.00091373135,1.4135774,0.36747843,0.19117545,0.63590544,0.6115532,0.00069226295,0.049993336,0.7787986,0.022881053,0.043508228,0.49822542,0.407010781475
RU1231A_120786773228403,0.4211672,0.31135812,0.40303117,0.0353736,0.104480125,0.009705377,3.861527e-06,0.00047341597,0.13625191,0.5167802,0.21294923,0.002345943,0.07888315,0.13939427,0.20618354,0.14513853,0.018852698,2.8127866,0.048115592,0.20011213,3.4756367,3.0171049,0.2298941,0.12673563,0.41946903,0.00022114505,0.00053148175,0.02980417,0.067140594,1.9735966,1.8460728,0.86342895,0.02056853,0.3837867,0.42240822,0.2313324,0.2201765,1.2770954,0.36335793,0.06473484,0.02769772,0.10846879,0.0030831313,0.41291687,3.945732,1.5030537,0.17194834,0.0001580876,0.18989004,1.1049832,0.81103784,0.36283302,4.7308197,1.1522273,0.256933,0.24770015,0.58469766,1.1125689,0.6198604,0.20067501,0.43833226,1.0636003,0.029972032,0.012017859,1.2850091,0.024939105,0.47937846,1.218644,4.1621304,1.5637394,0.0006097941,0.014853019,0.11781939,0.22141536,0.07825087,0.00013088388,0.05934343,0.7209206,0.36908084,0.0024914008,0.89614475,0.25861895,0.13790612,0.37507212,0.42275903,0.000117004034,0.066023394,0.6896596,0.01852675,0.10432196,0.6536961,0.209793017017
RU1231A_170139154008867,0.41478533,0.48189893,0.6203157,0.002793266,0.036158178,0.00045339353,5.3691947e-06,4.3532286e-06,0.1316563,0.6766159,0.15048976,0.0009967495,0.081307866,0.094517924,0.099295065,0.2573285,0.05019522,2.023546,0.1887094,0.19361308,3.1480384,2.81715,0.31262615,0.1616115,0.3766444,1.1871552e-05,0.01956554,0.0050667175,0.06417009,1.012184,3.2790248,0.9873187,0.010001069,0.5513539,0.55127186,0.16855785,0.18048614,2.0279815,0.3811754,0.05003701,0.02846794,0.07555627,5.56524e-05,0.39534128,2.965188,1.8979212,0.22974065,0.0012872649,0.32229316,0.6546784,0.5496031,0.34869787,3.6883004,0.76063865,0.21300216,0.21146329,0.7195608,1.9371526,0.7916812,0.28674784,0.63113415,1.009169,0.028583352,0.0146534825,1.2623159,0.022922153,0.6545947,1.3719308,3.1066003,2.0219493,0.004914333,0.0030420213,0.20777619,0.34008908,0.079012126,1.7355014e-05,0.02270012,1.0737193,0.5279317,0.010234853,1.6076206,0.46103764,0.14313695,0.52181095,0.5378961,0.008832281,0.055720236,0.5735116,0.045775454,0.06465079,0.31374508,0.1927383405
RU1231A_121940359429365,0.33501336,0.33127135,0.76280284,0.00059696916,0.05921031,3.3926408e-06,7.716959e-05,3.7496873e-05,0.09382687,0.520129,0.13085629,2.1280405e-06,0.1292522,0.17997907,0.16737242,0.22235149,0.03915277,2.2247827,0.14632733,0.1431406,3.1673868,2.8880737,0.5109017,0.23641782,0.29154712,0.00140285,4.067668e-05,0.0027957805,0.007869786,1.3331481,2.2888925,0.89649594,0.0033829745,0.5376394,1.1829702,0.22600943,0.44644675,1.1950568,0.35586467,0.12861757,0.05002245,0.08422868,1.2145608e-06,0.18201046,3.3614259,1.7961435,0.26923522,0.0049543893,0.5018217,0.60645264,0.26560342,0.046881314,4.170987,0.5127378,0.11563319,0.18176723,0.77842337,1.72419,0.84810185,0.3059678,0.51535106,1.2071892,0.015907565,0.011178383,1.5703006,0.021779463,0.7275713,1.3924049,3.894238,2.239778,6.183009e-07,4.7612743e-06,0.22808512,0.40872508,0.06323186,1.741521e-06,0.0056709982,1.6407461,0.5334834,0.0025327106,1.0389912,0.3226973,0.3864059,0.48471576,0.4914078,4.85763e-05,0.073063605,0.9115118,0.12659465,0.04644791,0.33284488,0.14579784815
RU1231A_161547086613731,0.53954834,0.5257496,0.7080032,0.0020328406,0.051673267,0.00021315046,3.2561188e-06,2.689986e-09,0.20551012,0.7973583,0.18169428,0.0074507105,0.10168479,0.09742219,0.16084366,0.3078614,0.038795434,2.7113395,0.27886492,0.14892013,3.576915,2.614685,0.44375134,0.25250855,0.47430298,0.0002446396,0.00033980352,0.001440583,0.029085383,1.7856079,2.9849102,1.305213,0.0044481144,0.8235399,0.7016073,0.23305477,0.12330795,1.6045562,0.32918853,0.08351581,0.035505842,0.09037576,0.0,0.58092856,3.5072489,2.260987,0.22103354,0.00041538922,0.42839098,0.5246752,0.5818694,0.307172,4.541988,0.90456975,0.16670737,0.3091814,0.77082634,2.2238402,0.8672964,0.47759342,0.54400843,1.5659785,0.022664817,0.016325597,1.561722,0.023024585,0.91928273,1.47034,4.036486,2.269091,2.3077835e-05,0.00033198722,0.20267951,0.3700287,0.10248414,8.996423e-06,0.013594633,1.640229,0.54457825,0.0008849441,1.4022295,0.4965217,0.13610372,0.8889309,0.6399172,0.000111900124,0.070908144,0.90102184,0.025734326,0.07867674,0.38055024,0.23720744006199998
