Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1124A_LN_196569604668830,0.07585495,0.020343326,0.42931673,0.004113643,0.007783721,0.0026831597,3.0527465e-06,0.0030943973,0.046103608,0.018809848,0.0013442768,0.00055715395,4.799774e-05,0.12451893,0.0654873,0.0419804,0.010714744,0.09381514,0.0147700505,0.00040788646,2.5893579,1.6633092,0.40701348,0.36309683,0.045823984,1.5327905e-05,0.0023184137,0.030482285,0.020657029,0.08856559,3.4819756,0.16273858,0.036129706,0.2748636,0.80104667,0.08024004,0.06803463,0.26136127,0.5910772,0.023343455,0.010255577,0.028963065,0.0057013207,0.3095167,0.3780794,0.850275,0.06678318,0.0020054027,0.16247551,0.52251166,0.04051699,0.00813022,0.33427805,0.008272171,0.31426165,0.0012340426,0.16415949,0.23790951,0.98967946,0.30184737,0.10244265,0.040173665,0.0012317424,0.00012115236,0.5646976,0.03822133,0.3792327,0.44656134,1.1609666,0.3348763,6.391536e-05,3.3503275e-05,0.15586561,0.00012899592,0.012306521,0.03483667,0.06059242,0.123679034,0.119780615,0.003867192,0.17285888,0.06161892,0.0021361583,0.22939472,0.28465083,0.0005554321,0.049460396,0.26001891,0.054367892,0.055786323,0.019302113
RU1124A_LN_192197434395995,0.06605121,0.009073,0.25663957,0.0022186046,0.0040518492,0.00021966088,1.6941964e-05,7.30796e-05,0.019520978,0.029296184,0.0115255695,5.697946e-05,0.0021587939,0.06811941,0.03417704,0.085219204,0.019897327,0.09575832,0.010378718,0.010748339,1.4626107,0.83087647,0.17232767,0.166001,0.04266631,0.00019021251,0.0027606406,0.018386105,0.039524794,0.07776143,2.250944,0.1659408,0.014771818,0.17121625,0.39293033,0.040077034,0.022305872,0.26996833,0.2066662,0.0035480324,0.0089902375,0.006394791,0.003978798,0.27383843,0.26543292,0.47190014,0.026081154,0.019886253,0.12085162,0.16084778,0.011710252,0.011871773,0.41199988,0.032066017,0.0925538,0.0039612595,0.0906266,0.26759857,0.44011432,0.12412456,0.07984066,0.10124638,0.0017802417,0.00042486412,0.30801308,0.058388278,0.17021568,0.15897113,0.884701,0.17424248,0.002223792,0.0011777128,0.11171748,0.0015516776,0.007972517,0.009743174,0.017169176,0.07863951,0.08563473,0.004193361,0.23799582,0.020780472,0.0041344487,0.10621583,0.14082128,0.0058706044,0.037101965,0.15384799,0.010542855,0.047049932,0.05944057
RU1124A_LN_160370412706611,0.05926084,0.00541713,0.20983152,0.001726048,0.002834771,0.00018152475,7.229486e-07,1.7211876e-05,0.014217203,0.02616798,0.006677202,9.696084e-06,0.0031569432,0.042680804,0.027439212,0.06932625,0.012566413,0.08131706,0.0067388024,0.0042708428,1.1079729,0.6058229,0.12419345,0.11565044,0.025735382,0.00024859756,0.004649186,0.020333389,0.024969416,0.05803133,1.6899508,0.12706079,0.013798129,0.12792183,0.32820138,0.02902702,0.0224108,0.17301162,0.13860856,0.0014300526,0.008473916,0.0060348315,0.007406355,0.202345,0.2531543,0.36172897,0.019382605,0.02257816,0.11610481,0.1095481,0.010830632,0.013628688,0.39574635,0.03544248,0.052597117,0.0012467732,0.06603816,0.26102632,0.32696393,0.09732573,0.06613587,0.06269088,0.0006261045,0.000183566,0.21483777,0.05482029,0.0987618,0.101905726,0.74106896,0.14280406,0.0046935063,0.0011454042,0.08018286,0.0015243554,0.0068741036,0.005776154,0.01060906,0.061185647,0.064085856,0.0038259919,0.19595663,0.019364003,0.0076281126,0.071075045,0.09622413,0.012808421,0.022203827,0.09454515,0.014526782,0.03980582,0.0564496
RU1124A_LN_240482289306973,0.066671625,0.0130924955,0.4109477,0.0030500798,0.013510786,0.003390283,4.93461e-06,0.0034365787,0.04275425,0.023771623,0.0015947549,0.0009921326,0.00010646956,0.1830127,0.060695007,0.03696689,0.0058909226,0.116317794,0.012497138,0.0006950038,2.395165,1.7571518,0.3362126,0.35078302,0.054473776,4.777275e-05,0.0025586104,0.03338595,0.023180408,0.114860624,3.353778,0.15207234,0.02865831,0.27148098,0.660851,0.09583443,0.09489682,0.24587226,0.6188323,0.021959178,0.008049907,0.035954293,0.006541654,0.24296643,0.37959886,0.7614774,0.07808618,0.00071789155,0.15706639,0.6167318,0.031745695,0.0055535915,0.38816312,0.0071359365,0.33462703,0.0008579459,0.12463556,0.2106559,0.97561556,0.2625205,0.11297596,0.052514926,0.0009037829,9.383238e-05,0.50219846,0.039238505,0.34763935,0.46537998,1.0269517,0.33491212,0.00019483957,9.38006e-05,0.156723,7.80928e-05,0.020546535,0.021139923,0.054566137,0.110072054,0.11080811,0.0043692407,0.12944436,0.05388852,0.004925222,0.20326033,0.28846595,0.0012239644,0.055327762,0.27692705,0.051831186,0.044501696,0.022971537
RU1124A_LN_228058981911908,0.076447636,0.059225556,0.5337171,0.0035345207,0.01363161,0.0044314726,2.3149927e-05,0.005949815,0.1257243,0.09508842,0.004974932,0.0104028005,0.00022349034,0.19994119,0.08292268,0.13895866,0.026623158,1.5504764,0.16012782,0.0062908507,3.155292,2.5391407,0.5994207,0.6570897,0.1594842,0.0038103473,0.026347114,0.05260065,0.073711574,1.4227272,4.404048,0.34945098,0.3372195,0.5265418,0.9683137,0.14467786,0.29087868,0.28945675,1.4178869,0.006073861,0.019527074,0.02281204,0.021507874,0.8305966,1.9040538,1.8258159,0.22526437,0.023778645,0.37076396,0.5880841,0.13906388,0.0208365,3.0950296,0.06603868,0.8488542,0.009560723,0.37599552,0.68258923,1.2261839,0.39815608,0.3142436,0.47859675,0.010007278,0.00073350774,0.73644674,0.28523937,1.188272,0.8983178,3.0562122,1.3356637,0.005472019,0.002456834,0.4690477,0.0007826423,0.03883833,0.060798015,0.20921192,0.8705408,0.39914006,0.008627516,0.47365493,0.15333131,0.047822736,0.47488153,0.74465805,0.0021530227,0.20732121,0.6170282,0.04144166,0.09953489,0.060452946
RU1124A_LN_135080723832219,0.07544211,0.032524478,0.45602754,0.013195802,0.0011516709,0.000539469,2.4385317e-05,0.0008802726,0.07937554,0.009255762,0.008719331,0.0008443563,0.00026840117,0.08625884,0.06751436,0.05353535,0.037215978,0.097790845,0.018266583,0.00093866023,2.7595923,1.5789292,0.52109784,0.46985018,0.037116185,9.244895e-05,0.007017884,0.021612177,0.03279631,0.0833743,3.6178923,0.1764437,0.042822715,0.36115324,1.140151,0.08965154,0.05347571,0.27854842,0.57289577,0.013746546,0.008404587,0.010526016,0.02382321,0.44554147,0.41924644,1.0392478,0.066437535,0.011483457,0.15556473,0.39891413,0.041394968,0.008495094,0.3946713,0.011637005,0.2828912,0.0086616725,0.19738577,0.30008796,1.0192176,0.40039486,0.07526931,0.06348795,0.0058716354,0.00079906115,0.6863457,0.038323622,0.50552684,0.41914347,1.4530134,0.4053316,0.00018246789,0.00050731207,0.16696654,0.0004616952,0.022478271,0.06625902,0.069518015,0.12933938,0.12554573,0.00615061,0.22173902,0.0468232,0.0018868706,0.2503918,0.24861373,0.0016531649,0.055142663,0.28352824,0.060878087,0.07998184,0.019687496
RU1124A_LN_170113786927846,0.07790806,0.084661774,0.4740036,0.0018827165,0.03136684,0.0109879775,6.201593e-05,0.009577677,0.17296423,0.072346486,0.009887671,0.005817177,0.00148274,0.23576766,0.105168104,0.19372325,0.028613774,1.4021299,0.15029337,0.01083671,3.0950382,2.4848204,0.5647644,0.6473559,0.1633408,0.0032024235,0.033702705,0.05456191,0.09374278,1.5342743,3.9967067,0.31151718,0.38469765,0.51137054,1.0223087,0.16466892,0.28496265,0.31097373,1.382146,0.00838846,0.02791552,0.025042335,0.012690165,0.78664255,1.835191,1.7353446,0.26619914,0.03566552,0.339049,0.59000844,0.16391696,0.029977404,3.1635797,0.11963376,1.0285199,0.011070515,0.42511034,0.66774803,1.1297828,0.4589602,0.35902792,0.5339787,0.015902178,0.00077002356,0.69618064,0.5022487,1.3235933,0.8072984,3.1269267,1.3485168,0.0075516184,0.00582176,0.4046381,0.0003405238,0.060803562,0.057033047,0.19209103,0.8618701,0.42398825,0.007326634,0.42795146,0.16738199,0.064288445,0.44720918,0.73031294,0.010153383,0.25035653,0.6679807,0.026192306,0.1030649,0.07874216
RU1124A_LN_241030005380901,0.07105449,0.004981901,0.18632363,0.0010051505,0.0016207818,2.2007227e-05,5.2331825e-07,6.742777e-05,0.025347296,0.019201938,0.010403338,1.1690658e-05,0.0019610538,0.012425968,0.033716083,0.056013256,0.0027511932,0.091345996,0.0029403367,0.0014660677,0.9157376,0.636165,0.10801554,0.06802835,0.021011073,0.0002529241,0.0020062202,0.033660337,0.018583408,0.044737957,1.2104932,0.07280298,0.012823181,0.09100345,0.33207127,0.018793372,0.023067571,0.14371052,0.11603559,0.0005162792,0.004799665,0.0041881166,0.006045589,0.19963631,0.28059584,0.24709672,0.015926773,0.016149135,0.104322776,0.06598611,0.00879125,0.01504759,0.42646608,0.03788739,0.027486403,0.0007233193,0.048636615,0.32031897,0.25121617,0.09132325,0.043622106,0.049240325,0.0009153731,0.00014961451,0.16089697,0.040653147,0.082884856,0.06838457,0.7235701,0.10609198,0.0056392252,0.0015907653,0.029181937,0.0048144413,0.0077472827,0.003549605,0.0114823105,0.06197096,0.055791758,0.0020532783,0.23568247,0.008690064,0.009775213,0.06403783,0.0789209,0.0040978882,0.02525685,0.062835895,0.03578205,0.027412916,0.036493
RU1124A_LN_204746121234868,0.07313721,0.06298605,0.5215244,0.0039253724,0.008868555,0.0036811708,1.9837391e-05,0.005163889,0.11267305,0.085787214,0.0033552805,0.010872083,0.00011700297,0.16608202,0.08901278,0.124429695,0.03352127,1.4572692,0.15215288,0.0054142415,3.0596533,2.503889,0.57547307,0.64169884,0.1422655,0.002006298,0.015610385,0.048955876,0.06279061,1.2294207,4.4341826,0.36519834,0.30865735,0.50744605,0.90583044,0.12632747,0.2610556,0.30606744,1.3241568,0.0068594953,0.015226534,0.024382832,0.018783985,0.85639447,1.7621727,1.7525545,0.19207852,0.01881756,0.37564713,0.564667,0.1318064,0.014718056,2.8467226,0.0493808,0.6986688,0.007505014,0.33639625,0.64491093,1.2079426,0.35589162,0.27515808,0.39694336,0.008119089,0.0019418013,0.70996785,0.19801737,1.0966188,0.8227484,2.8568323,1.172272,0.005865285,0.0007360385,0.42491493,0.0014270863,0.026254259,0.059401408,0.20957993,0.7836408,0.37633958,0.0106053455,0.45487225,0.15995936,0.03787967,0.49050313,0.6781943,0.002620987,0.18029745,0.5488353,0.050905783,0.08942853,0.047240708
RU1124A_LN_135143760284013,0.08966865,0.060533658,0.42752254,0.003380963,0.016431944,0.005576733,0.000631066,0.00951555,0.08366335,0.11970128,0.024097476,0.005928234,0.009317459,0.24884103,0.07162145,0.21983449,0.030505605,0.8223325,0.090556376,0.007695661,2.3837748,1.9184272,0.55523837,0.3878118,0.16591533,0.0034411126,0.010543038,0.048461143,0.059821386,0.696026,3.3318026,0.22126716,0.1302544,0.35734782,0.618364,0.13730435,0.26049006,0.38777074,0.86654,0.008559076,0.011543809,0.012008036,0.0351079,0.4850653,1.2372673,0.9699104,0.18374254,0.030816583,0.31288168,0.6914365,0.09639049,0.04661164,1.9632039,0.0874012,0.5046507,0.011853556,0.2648587,0.5370543,1.0775737,0.2716999,0.30052903,0.35367826,0.011562223,0.0019076688,0.5706242,0.1622027,0.8178371,0.5887189,2.3379474,0.9477746,0.0049369414,0.0013886445,0.25496006,0.0009546707,0.031563558,0.03581496,0.088118,0.47089016,0.34045425,0.006929637,0.38387302,0.18994261,0.023682965,0.29169255,0.44779226,0.016744804,0.1337495,0.4479542,0.040377945,0.07770086,0.10536689
RU1124A_LN_227920840181998,0.08250851,0.027443739,0.5018726,0.017667985,0.00064198417,0.00021712531,1.23398e-05,0.00094128563,0.07215962,0.0071939034,0.007414375,0.0008229507,0.00012571256,0.08402771,0.06080213,0.034289155,0.03768847,0.09053952,0.016158296,0.0005929601,2.8320596,1.527533,0.53702486,0.49248478,0.032199204,5.4952026e-05,0.0074254246,0.019059312,0.025110997,0.07946413,3.7112608,0.16796248,0.037769094,0.3819771,1.2307727,0.10573788,0.049551934,0.26376405,0.6040405,0.01123207,0.00803418,0.008652719,0.026506888,0.41495457,0.4580126,1.0844345,0.059066404,0.014669902,0.16828288,0.3801524,0.029497962,0.0058197496,0.38798186,0.006770446,0.31359947,0.010907025,0.18787935,0.2933927,1.0527693,0.3861932,0.076341525,0.059517182,0.004254611,0.00065852294,0.72220147,0.024467926,0.5247574,0.4125679,1.4909525,0.42764488,6.893524e-05,0.00013477875,0.17902608,0.00057094084,0.023625402,0.06918184,0.077540174,0.11426916,0.11217323,0.0048376974,0.2363727,0.038610794,0.0014079991,0.24741139,0.25501278,0.00081049284,0.05499749,0.28942227,0.062111363,0.073322505,0.018672567
RU1124A_LN_170251106602229,0.060447454,0.058158047,0.49460024,0.0038629794,0.012558618,0.0047429386,3.4773338e-06,0.0055674394,0.10467559,0.08251757,0.0035795143,0.007989094,7.024142e-05,0.14828007,0.074001856,0.11739719,0.029345682,1.4259577,0.16723418,0.00620949,3.1090722,2.6387918,0.5725333,0.6259798,0.13568123,0.0016980466,0.01682325,0.041668925,0.05535931,1.2360892,4.3859854,0.3446719,0.31664136,0.5098917,0.9689026,0.12678736,0.24054442,0.2854648,1.3693314,0.006798404,0.012387176,0.027811088,0.01692665,0.8201177,1.7899656,1.8063593,0.18765406,0.017699812,0.34806344,0.488548,0.12103323,0.010979163,2.8787172,0.05031369,0.72152644,0.009916687,0.3266246,0.63746864,1.2156551,0.36342105,0.26538384,0.40998548,0.0055039343,0.0015356386,0.6974299,0.21889068,1.0772418,0.82597655,2.8488026,1.204586,0.006051921,0.0016746166,0.42983398,0.001302255,0.023545356,0.051380467,0.21249737,0.7896772,0.34999362,0.011405503,0.44997987,0.13168246,0.035417046,0.47779885,0.6570289,0.0011852365,0.17002244,0.5613275,0.04267812,0.08424752,0.051360887
