Cell,clusters
RU1215_227499964549043,15
RU1215_135071981235509,15
RU1215_170328428558197,15
RU1215_241046962431916,9
RU1215_122283703257510,9
RU1215_170869478779814,9
RU1215_192859665480491,9
RU1215_125050614836140,15
RU1215_197211702320374,9
RU1215_239595666721574,9
RU1215_130133995251438,9
RU1215_162070010915557,15
RU1215_239597513824182,15
RU1215_156051956422901,9
RU1215_200418719554462,15
RU1215_160988887137118,9
RU1215_125786529852277,9
RU1215_235600092974436,9
RU1215_228066881652581,15
RU1215_135547770006940,9
RU1215_169658278635891,9
RU1215_122378473392870,15
RU1215_227293384853926,15
RU1215_129447740431084,9
RU1215_161952141260643,15
RU1215_156994689461163,9
RU1215_165309509192475,9
RU1215_166273844469085,9
RU1215_192306956941532,9
RU1215_197075175693732,15
RU1215_195488065116454,15
RU1215_134034880648926,9
RU1215_192256237258996,15
RU1215_201542908720990,15
RU1215_166273832402213,9
RU1215_191215631723235,9
RU1215_231282323078430,9
RU1215_192129413901021,9
RU1215_239596337319204,9
RU1215_160432811105502,9
RU1215_227293371775918,15
RU1215_165395408772444,15
RU1215_195427027543901,9
RU1215_169640025544924,9
RU1215_164707376786165,9
RU1215_135501343779763,9
RU1215_131302227097947,9
RU1215_162004665788852,15
RU1215_232370411034934,9
RU1215_192661037140844,9
RU1215_201129505503460,15
RU1215_134583282252533,15
RU1215_130134903733094,15
RU1215_130005114730340,9
RU1215_236220447153388,9
RU1215_131164518923126,15
RU1215_166402815543653,9
RU1215_131163580161262,15
RU1215_169649573608884,9
RU1215_134060504136613,9
RU1215_161394780989659,9
RU1215_192186295179054,15
RU1215_129661637683549,15
RU1215_135692456680294,9
RU1215_239381811194603,9
RU1215_239611726719267,9
RU1215_165309509228766,9
RU1215_232372425058531,15
RU1215_170755630185189,9
RU1215_156598223392163,9
RU1215_129661664652644,15
RU1215_191139711502755,15
RU1215_134542492327158,15
RU1215_232252165733811,15
RU1215_227509462488805,9
RU1215_129663543142811,15
RU1215_192248752334645,9
RU1215_196662873157038,12
RU1215_195418284837619,9
RU1215_130204816521142,15
RU1215_125033721548006,15
RU1215_164830736140701,9
RU1215_156049513823516,9
RU1215_192248752237412,15
RU1215_157491698285349,9
RU1215_236230156445534,9
RU1215_160218227890550,15
RU1215_199807089634716,9
RU1215_160432823945517,15
RU1215_226212280187187,9
RU1215_166479170787637,9
RU1215_157072030128940,15
RU1215_129509046479589,9
RU1215_227929308424564,9
RU1215_232313261865836,9
RU1215_239406521706934,9
RU1215_134945432522028,9
RU1215_197145251499315,15
RU1215_236770351533300,9
RU1215_156395285376422,9
RU1215_135071968675558,9
RU1215_170797759908644,9
RU1215_122499691398963,9
RU1215_155888901372852,9
RU1215_227920840378787,9
RU1215_169649555073766,15
RU1215_200905124342060,15
RU1215_232455954185501,9
RU1215_196664871570293,15
RU1215_227293403241715,9
RU1215_134405321570603,15
RU1215_227983014357366,15
RU1215_239459032841140,15
RU1215_129508119795620,9
RU1215_200905093496117,9
RU1215_135143787547564,9
RU1215_161394780683046,9
RU1215_170866391305517,9
RU1215_122487995284787,15
RU1215_201542907947742,9
RU1215_205441817594787,15
RU1215_122436443032812,9
RU1215_160361956137259,15
RU1215_169038970738550,9
RU1215_192859664760036,9
RU1215_166407947008812,9
RU1215_191141973552037,9
RU1215_130673800301805,9
RU1215_197211675282742,15
RU1215_156031677226412,9
RU1215_157561610255651,9
RU1215_134447975287211,15
RU1215_129440089758004,15
RU1215_200494283676899,9
RU1215_195547420871459,9
RU1215_134954962279331,15
RU1215_200897607886683,15
RU1215_156945431543013,9
RU1215_161538750666550,9
RU1215_126905222810550,15
RU1215_126347847326427,9
RU1215_240152489420587,9
RU1215_164707408178524,9
RU1215_133837043648749,15
RU1215_156051956754294,15
RU1215_196157018955101,5
RU1215_192104065358245,9
RU1215_134585710144932,9
RU1215_195486051907939,9
RU1215_126836668545957,9
RU1215_157013895499045,15
RU1215_235067382908709,15
RU1215_170875890055012,9
RU1215_121405260871478,15
RU1215_196114176994531,9
RU1215_226960812226781,9
RU1215_122506907864299,9
RU1215_126748603312427,9
RU1215_129981223921974,15
RU1215_157148368520998,9
RU1215_169787262200165,9
RU1215_133855316687093,9
RU1215_121955438516083,9
RU1215_196576824900972,9
RU1215_192306971040485,15
RU1215_239543724239707,9
RU1215_121869089782710,15
RU1215_122436442773302,15
RU1215_241109208577955,15
RU1215_162072311741364,9
RU1215_135066497181430,15
RU1215_205913427466989,9
RU1215_201448659806444,9
RU1215_226212248238435,15
RU1215_161409007990693,15
RU1215_196104781523172,15
RU1215_135485256813924,9
RU1215_226394663184741,9
RU1215_201587052996444,9
RU1215_227921676614517,15
RU1215_133837031434469,9
RU1215_165849601784566,15
RU1215_239589192219062,9
RU1215_170797787110245,9
RU1215_169768846802356,9
RU1215_165714310354739,9
RU1215_126680929520947,9
RU1215_231898663804134,9
RU1215_197264065850093,15
RU1215_170672160201460,9
RU1215_191139691772766,9
RU1215_231753009708339,9
RU1215_130615939880731,15
RU1215_195547421068012,9
RU1215_126347801389797,9
RU1215_231906420411828,9
RU1215_133837062888220,9
RU1215_241055686643051,15
RU1215_236158216222438,15
RU1215_205315070150515,9
RU1215_240152489913588,15
RU1215_129455103101173,9
RU1215_205925090223836,9
RU1215_125798194989870,15
RU1215_241030004696925,9
RU1215_130142285262180,15
RU1215_236161808091949,9
RU1215_239596305857893,15
RU1215_133924304407988,9
RU1215_226960780716342,9
RU1215_235748449438116,15
RU1215_157689519921574,9
RU1215_129978437319460,15
RU1215_170182284270901,9
RU1215_134044517260189,15
RU1215_226331285151029,15
RU1215_192129413561117,9
RU1215_129524078398773,15
RU1215_205294938025187,9
RU1215_155911450147126,9
RU1215_192662364973917,15
RU1215_122444911622499,15
RU1215_131164488222437,9
RU1215_227434300561125,9
RU1215_134590782982446,15
RU1215_121886431205172,15
RU1215_157148354075445,15
RU1215_239451619056868,9
RU1215_200914116982708,9
RU1215_204746135890165,9
RU1215_166273863506214,9
RU1215_165397778251059,9
RU1215_200905078791462,9
RU1215_165378344536996,12
RU1215_191164541254379,9
RU1215_125813239241501,9
RU1215_240550893698397,9
RU1215_170755643292388,9
RU1215_169150386464988,15
RU1215_200907360196533,15
RU1215_226401077802846,9
RU1215_129998538819366,9
RU1215_135501330640238,9
RU1215_135143001310966,9
RU1215_240135592631541,15
RU1215_231349282531164,9
RU1215_135501343833516,15
RU1215_160432823131363,9
RU1215_162070010969317,9
RU1215_126682823772467,9
RU1215_131106640448308,9
RU1215_126284343916789,15
RU1215_169245980609899,15
RU1215_227921658268021,9
RU1215_192745057504107,15
RU1215_196095815924531,15
RU1215_169589847222187,9
RU1215_125262294543092,9
RU1215_134395523390301,9
RU1215_191636941695899,9
RU1215_191622876195549,9
RU1215_126224482392803,15
RU1215_122379400333165,15
RU1215_130665344358707,15
RU1215_121963875297060,9
RU1215_227853850265334,9
RU1215_164698953239461,9
RU1215_126889129265579,15
RU1215_126820516219814,9
RU1215_231161123958059,9
RU1215_236107987598118,9
RU1215_164698952980845,9
RU1215_200991395429668,9
RU1215_191140632127708,15
RU1215_156945432100196,9
RU1215_126888162506659,9
RU1215_205861516396332,15
RU1215_130538508606365,9
RU1215_170672132373213,9
RU1215_235122023877356,9
RU1215_165849569848692,9
RU1215_200372663770403,9
RU1215_126224470232355,9
RU1215_135622783617819,15
RU1215_130213137792285,9
RU1215_169012813516132,9
RU1215_122350440758622,15
RU1215_196115565071133,9
RU1215_170728683853621,9
RU1215_197066466219955,9
RU1215_204842785008477,9
RU1215_165800190622963,9
RU1215_161952155945763,9
RU1215_239597514090910,9
RU1215_197057056532771,9
RU1215_230818632588061,15
RU1215_130142298326876,9
RU1215_227501946398572,9
RU1215_121390228690653,9
RU1215_135621993252596,9
RU1215_122359146757419,9
RU1215_130608302046572,9
RU1215_192661069187869,15
RU1215_192721152227742,9
RU1215_235128451394806,9
RU1215_162072280291765,9
RU1215_192118649117998,4
RU1215_129447708478253,9
RU1215_131302207936757,9
RU1215_120703423536483,9
RU1215_126843065420190,15
RU1215_227921676430061,15
RU1215_195554918975916,9
RU1215_227373262945195,9
RU1215_227501931707165,9
RU1215_165782090344798,15
RU1215_125049828165366,15
RU1215_196157019405091,15
RU1215_156941807728939,9
RU1215_170257534045603,15
RU1215_130005146200814,9
RU1215_227903391844190,9
RU1215_160439400062251,9
RU1215_230670723893988,15
RU1215_226829515810598,9
RU1215_195486083344740,15
RU1215_135692456741747,9
RU1215_240135623825644,15
RU1215_166288877337827,15
RU1215_164761854491572,15
RU1215_169039017233715,9
RU1215_126912903920877,15
RU1215_166273832408805,15
RU1215_134405309033692,15
RU1215_134585683135277,9
RU1215_161461172652789,22
RU1215_227911878462709,9
RU1215_129447709301475,15
RU1215_196653241255782,9
RU1215_230749732820827,9
RU1215_200923734293732,9
RU1215_191621924276981,9
RU1215_126748575840557,9
RU1215_157698021510003,9
RU1215_169658297989979,9
RU1215_227373232077221,9
RU1215_156022953667870,15
RU1215_241055655381339,9
RU1215_130049258416493,9
RU1215_157534915545326,15
RU1215_240497443400118,9
RU1215_121339915979621,15
RU1215_160364226004893,9
RU1215_129515608488805,9
RU1215_165258072839989,9
RU1215_240633659910964,15
RU1215_191689554619677,9
RU1215_205315084602675,9
RU1215_239956443458342,9
RU1215_131223663569645,15
RU1215_165371901492148,15
RU1215_161326283734299,9
RU1215_155888869820780,9
RU1215_131164473321323,8
RU1215_160432842824933,22
RU1215_134445184436148,9
RU1215_196172070403365,15
RU1215_227501931359070,9
RU1215_228044320136420,9
RU1215_134592152591724,9
RU1215_157553840536885,9
RU1215_125606160677101,9
RU1215_125720897383197,9
RU1215_201448674409260,15
RU1215_227516876211958,9
RU1215_227862620786100,15
RU1215_199954844563885,9
RU1215_197075175622515,9
RU1215_120718455855389,9
RU1215_231703529352108,9
RU1215_230677838155187,15
RU1215_169021703374747,15
RU1215_121338661592501,15
RU1215_156600477637868,9
RU1215_200501500263710,9
RU1215_156039896054684,9
RU1215_125804771424052,15
RU1215_129440058362716,9
RU1215_232319570012958,9
RU1215_200570519636323,9
RU1215_196157007152875,9
RU1215_131080096234915,15
RU1215_126347802000669,15
RU1215_122497275739035,9
RU1215_129574576536355,9
RU1215_227501977845021,9
RU1215_121254253837749,9
RU1215_161394761551261,15
RU1215_196664917945117,15
RU1215_122427481741173,9
RU1215_133906809605030,9
RU1215_121829810617053,9
RU1215_166265510840238,15
RU1215_226952042146541,9
RU1215_227853878119707,9
RU1215_155954380654318,15
RU1215_126680944232173,9
RU1215_165191531740382,9
RU1215_125813227408228,9
RU1215_157053777266477,15
RU1215_200975945722726,9
RU1215_161452762488043,9
RU1215_166400399128939,9
RU1215_197075202893742,9
RU1215_200005597419885,9
RU1215_157623933393693,9
RU1215_131165949381430,9
RU1215_157070688414622,15
RU1215_134542492547483,9
RU1215_191697890692341,15
RU1215_199877553735925,9
RU1215_126904045582061,15
RU1215_166480124427123,15
RU1215_165713619937067,9
RU1215_191148388702062,9
RU1215_126150260209893,9
RU1215_160911865108710,9
RU1215_199937951651702,9
RU1215_169793570133805,9
RU1215_231686484118758,9
RU1215_130693146270958,15
RU1215_134585682904933,15
RU1215_228049554365230,15
RU1215_170122122554164,9
RU1215_157002352256822,9
RU1215_226764271598940,9
RU1215_199944347761883,9
RU1215_121184491784621,15
RU1215_170755662236406,9
RU1215_131235474269934,9
RU1215_134060535592876,9
RU1215_134044563237150,9
RU1215_204902633458077,9
RU1215_166477708871462,9
RU1215_169081814043060,15
RU1215_161384178075949,15
RU1215_169156975422884,9
RU1215_134540451768755,15
RU1215_240152516676379,9
RU1215_157064467799387,9
RU1215_200967503955766,9
RU1215_134462248736604,9
RU1215_196653222607086,9
RU1215_192197449956643,9
RU1215_192318660856091,9
RU1215_239451631639782,9
RU1215_135132263431022,15
RU1215_157070688642987,9
RU1215_240153831790446,9
RU1215_236161821498675,9
RU1215_126748621658485,15
RU1215_134385074064758,9
RU1215_192324002007907,15
RU1215_130675114949549,9
RU1215_134594407382428,9
RU1215_192256236804467,12
RU1215_162081956617462,15
RU1215_120864470129574,9
RU1215_170265183971564,9
RU1215_126760279533491,9
RU1215_131095903026413,15
RU1215_195617033935590,9
RU1215_170265211497259,9
RU1215_231772383754611,15
RU1215_129567999352091,9
RU1215_232252165961972,9
RU1215_125236628090086,9
RU1215_160990900411182,9
RU1215_169079773031331,9
RU1215_160905377232614,15
RU1215_200418688350045,9
RU1215_134936708700517,9
RU1215_129574556789147,15
RU1215_170113801054571,9
RU1215_200994226560411,15
RU1215_195975959963934,9
RU1215_134602640223540,9
RU1215_120718468438875,9
RU1215_235619331562733,15
RU1215_121887370963675,9
RU1215_191072033790379,15
RU1215_235214396582131,15
RU1215_130132606868765,9
RU1215_230586685245876,9
RU1215_120786772772788,9
RU1215_126912857795884,9
RU1215_125257175711156,15
RU1215_192739567352749,15
RU1215_196104808975779,9
RU1215_122488800896755,9
RU1215_191706627427749,9
RU1215_126227588443435,9
RU1215_165397824687019,9
RU1215_232379718687468,9
RU1215_235617018665387,15
RU1215_134542492056349,9
RU1215_121735006842276,9
RU1215_156941838859501,15
RU1215_230818585958702,9
RU1215_125804757018412,15
RU1215_165380330208179,15
RU1215_155911431055774,9
RU1215_239381839001835,9
RU1215_241176034097437,9
RU1215_130187816979228,9
RU1215_226212280228596,9
RU1215_197051836685044,9
RU1215_130118782676195,15
RU1215_169560810120934,15
RU1215_130074639526179,9
RU1215_135071968975092,15
RU1215_232328293927844,15
RU1215_192308984624941,9
RU1215_200005596929334,9
RU1215_241054881803571,15
RU1215_196115533552549,15
RU1215_226942289927004,9
RU1215_121886431370587,9
RU1215_227905820093157,15
RU1215_122350422313709,9
RU1215_227295685142894,9
RU1215_170678333586843,15
RU1215_192815688280366,15
RU1215_197211675348331,9
RU1215_134402905917286,15
RU1215_231296446945589,9
RU1215_126888189279004,9
RU1215_240153831366044,9
RU1215_231821372446956,9
RU1215_126913556203436,9
RU1215_165784102812507,9
RU1215_161409794231140,15
RU1215_195634080107443,9
RU1215_204342171712860,15
RU1215_192739567941470,9
RU1215_192747102981476,9
RU1215_230746940721894,9
RU1215_196662858537269,9
RU1215_239594439359795,9
RU1215_121416373721971,9
RU1215_134465290193645,15
RU1215_161409008319772,9
RU1215_239586942343588,9
RU1215_134602640738140,9
RU1215_232313234287013,9
RU1215_130691236523364,15
RU1215_196087379520876,15
RU1215_232303598685092,9
RU1215_200417914506075,9
RU1215_157072011480366,9
RU1215_121414897023908,9
RU1215_192237968936174,9
RU1215_239381838739356,9
RU1215_126278189103916,9
RU1215_157680527075164,9
RU1215_160911833554164,9
RU1215_235748403632541,15
RU1215_169787234598307,9
RU1215_191767581941094,9
RU1215_227905839185203,15
RU1215_130134935465181,9
RU1215_201532561282790,15
RU1215_129576409447779,15
RU1215_166402815343029,9
RU1215_130118797440934,9
RU1215_122499672173277,9
RU1215_160364257459483,15
RU1215_131106671803675,15
RU1215_240550847928236,15
RU1215_121405248755430,9
RU1215_121735021812957,9
RU1215_166333993142187,9
RU1215_156024146671452,15
RU1215_226967254612262,9
RU1215_121946426984230,15
RU1215_165371874229085,15
RU1215_121338707721118,9
RU1215_227920871118771,9
RU1215_135143775168862,9
RU1215_192868167310558,9
RU1215_235067382098795,9
RU1215_135132245079837,9
RU1215_155843803932956,15
RU1215_130615000353628,9
RU1215_199884245457844,15
RU1215_135503643794861,15
RU1215_165729323607899,9
RU1215_192101765238067,12
RU1215_121748845389677,9
RU1215_227293357095142,9
RU1215_165182761712563,9
RU1215_135632474756829,9
RU1215_121886403840923,9
RU1215_122378473847524,9
RU1215_122298766838628,9
RU1215_169717307926427,9
RU1215_239612559018788,15
RU1215_230677806270838,9
RU1215_122307625217269,9
RU1215_232319542848309,9
RU1215_133896474881379,9
RU1215_170139154069302,15
RU1215_232379699390190,9
RU1215_206061366598363,9
RU1215_122490833292572,9
RU1215_131106671089948,9
RU1215_125168042854262,15
RU1215_169768861944742,9
RU1215_197137766726885,15
RU1215_205984011766181,15
RU1215_165371920465316,9
RU1215_157560268503389,15
RU1215_125238506278244,9
RU1215_192661050280358,9
RU1215_164642012944158,9
RU1215_126836649618339,9
RU1215_205381657087283,9
RU1215_236230156701019,12
RU1215_169768847002422,9
RU1215_166265541740405,15
RU1215_191234959686052,9
RU1215_200502452075382,9
RU1215_231753010005940,9
RU1215_129515622910892,9
RU1215_235600119458523,9
RU1215_204198512872357,15
RU1215_230739022101916,15
RU1215_170122154498781,9
RU1215_191096742923166,9
RU1215_122488773307115,15
RU1215_157002353031597,9
RU1215_195634125785827,15
RU1215_157491698292462,15
RU1215_131080077891382,15
RU1215_134517097426332,9
RU1215_165713638513891,15
RU1215_199807042959789,15
RU1215_200501513078693,9
RU1215_192256237321637,15
RU1215_191697904069548,9
RU1215_240162199423725,15
RU1215_157070656748765,15
RU1215_169580942804790,15
RU1215_134395510844716,9
RU1215_169580956969318,9
RU1215_227494309063389,9
RU1215_192188622495014,9
RU1215_165191532101019,9
RU1215_227922884291811,15
RU1215_129430394682227,9
RU1215_164707408763228,15
RU1215_161959837591836,9
RU1215_226419480151988,9
RU1215_204292748363502,15
RU1215_134034853346037,9
RU1215_165191531583222,9
RU1215_231901098523435,9
RU1215_155842577546596,9
RU1215_161867092580268,15
RU1215_235688990722859,15
RU1215_240617688092003,15
RU1215_240628337162483,15
RU1215_164830735887261,9
RU1215_204214664903963,9
RU1215_121817834085276,9
RU1215_134530802596269,9
RU1215_230747746290525,15
RU1215_162004647688118,9
RU1215_165739006183651,9
RU1215_204968385690931,9
RU1215_165926910675702,9
RU1215_165371874261749,15
RU1215_231282323404595,9
RU1215_165789560325867,15
RU1215_169038986243422,15
RU1215_161547118140763,15
RU1215_231133475687725,9
RU1215_226419512076531,15
RU1215_164698952456606,15
RU1215_162081975188395,9
RU1215_169727151991141,9
RU1215_165851837086045,15
RU1215_192718897637796,15
RU1215_122352301358005,9
RU1215_169717354065308,9
RU1215_120847171533668,15
RU1215_126268612687787,9
RU1215_196569623026086,9
RU1215_191646651562804,22
RU1215_232242502363947,9
RU1215_122444930242990,9
RU1215_135690563275501,9
RU1215_200896637156125,15
RU1215_232252165705118,4
RU1215_204359574632750,9
RU1215_236158197328819,9
RU1215_204359601180077,15
RU1215_196592945981662,9
RU1215_131163579664619,9
RU1215_235000991016691,9
RU1215_131106652994862,15
RU1215_134060535302573,15
RU1215_122436474334555,15
RU1215_201446693394166,1
RU1215_125744673156020,9
RU1215_196172070148381,9
RU1215_228067686697333,9
RU1215_231365435615982,15
RU1215_192256249031387,9
RU1215_196114176431966,9
RU1215_201463738555307,9
RU1215_241176034293478,9
RU1215_241184503908779,9
RU1215_129576436422380,9
RU1215_135621977992438,9
RU1215_201104123680547,9
RU1215_235617004436790,15
RU1215_134585683134886,9
RU1215_236700589738742,15
RU1215_126820516248878,9
RU1215_240550088239988,9
RU1215_165875774047987,4
RU1215_196653210000740,9
RU1215_195536683985310,9
RU1215_133837031075108,9
RU1215_121338661584094,15
RU1215_170251091658539,9
RU1215_135632461688163,9
RU1215_241184516990710,9
RU1215_240135578242470,9
RU1215_126836669074788,9
RU1215_126278189147934,9
RU1215_164822433257267,15
RU1215_165789587138269,9
RU1215_226410756173092,15
RU1215_227905807465827,15
RU1215_160905391627483,9
RU1215_192883153099173,9
RU1215_232319588656989,9
RU1215_192722494502635,15
RU1215_160988874881379,9
RU1215_126150279030683,15
RU1215_240559720971107,9
RU1215_204772964690846,9
RU1215_164641998034668,9
RU1215_200372651673885,15
RU1215_191020345801974,15
RU1215_227982983182062,9
RU1215_166477694717229,9
RU1215_130546044385693,9
RU1215_195562300655340,9
RU1215_205381688486195,9
RU1215_200983489230686,9
RU1215_192662365170421,15
RU1215_205933591321838,15
RU1215_131223678213476,9
RU1215_126888207895844,9
RU1215_130615032076645,9
RU1215_125813258086645,15
RU1215_157623887285604,9
RU1215_169707690113966,9
RU1215_197281514216884,9
RU1215_156048588429220,15
RU1215_130538509129436,9
RU1215_157689566390173,9
RU1215_228040709454579,15
RU1215_227922838735211,9
RU1215_227983014082924,9
RU1215_227929308675371,15
RU1215_235600107433380,15
RU1215_191227443141406,15
RU1215_157131054443765,9
RU1215_157561637977374,15
RU1215_200432928025516,9
RU1215_155973277665142,9
RU1215_236700558874397,15
RU1215_125813212014389,9
RU1215_134594421541814,15
RU1215_200914085305780,15
RU1215_156034480852275,15
RU1215_161408976112884,9
RU1215_231906466543348,9
RU1215_160919113324323,9
RU1215_235128451128734,15
RU1215_191553070296302,9
RU1215_227303154903908,15
RU1215_134594421971189,9
RU1215_134393241913196,9
RU1215_231133475924389,9
RU1215_191621936601398,15
RU1215_130546012666275,9
RU1215_122427435603878,15
RU1215_122285057788342,15
RU1215_126836637612790,9
RU1215_121955391753115,9
RU1215_130194911411117,9
RU1215_226401092328870,15
RU1215_130132621866923,9
RU1215_126268613478260,9
RU1215_199934596049844,9
RU1215_236847692703515,9
RU1215_239460328265950,15
RU1215_169014033533860,15
RU1215_161952187410661,9
RU1215_157684178279131,15
RU1215_239458986937245,9
RU1215_125745297808805,9
RU1215_191648499165548,9
RU1215_191096715438389,9
RU1215_131164473052446,15
RU1215_226273463778142,15
RU1215_228052673379614,9
RU1215_240618642455398,9
RU1215_201119826896733,9
RU1215_134594453203379,9
RU1215_160904034802596,15
RU1215_134994524498158,9
RU1215_169038986200989,9
RU1215_165860320372644,9
RU1215_197057056455917,15
RU1215_227425427770213,9
RU1215_133896489588595,9
RU1215_201104137602987,9
RU1215_121399105706716,9
RU1215_126904014359971,9
RU1215_170678352209820,15
RU1215_204842804103963,9
RU1215_235748430068086,15
RU1215_126216026639595,9
RU1215_204746135857516,9
RU1215_201119854385580,15
RU1215_230677791819571,15
RU1215_205294937229739,9
RU1215_157632236308278,9
RU1215_236847692430235,9
RU1215_121869117868269,9
RU1215_191096715622132,9
RU1215_169727151791451,9
RU1215_135547783374644,9
RU1215_156039877442293,9
RU1215_156945463327525,9
RU1215_165173246781365,9
RU1215_134034853325541,9
RU1215_197066451184563,9
RU1215_165329239227115,15
RU1215_125720917043555,15
RU1215_191621955176373,9
RU1215_197254773431070,9
RU1215_165251763887027,9
RU1215_156022952904557,9
RU1215_231753037539124,9
RU1215_230818586188067,9
RU1215_157606868834037,15
RU1215_192110507801948,9
RU1215_135143759931246,9
RU1215_192859692747486,9
RU1215_196104827034036,9
RU1215_157605499983582,9
RU1215_160361956727524,9
RU1215_192677397575516,9
RU1215_135083764600227,15
RU1215_126278170204382,15
RU1215_135022711036131,15
RU1215_125813239798556,15
RU1215_161867061443806,9
RU1215_134396853471989,9
RU1215_157053744998708,9
RU1215_166288877112051,9
RU1215_126347816126196,15
RU1215_205441818286366,9
RU1215_200005578017189,9
RU1215_192101752425318,9
RU1215_196707165105372,9
RU1215_226283281333533,15
RU1215_160783789841765,9
RU1215_196662904961245,15
RU1215_192788825041126,15
RU1215_205990602585974,9
RU1215_192788844439788,15
RU1215_134602609538910,15
RU1215_241097696537963,15
RU1215_160921498049381,9
RU1215_134945432586094,9
RU1215_192186322413925,9
RU1215_192237983652764,9
RU1215_156598241544628,15
RU1215_135023528695581,9
RU1215_126905234910045,15
RU1215_169079787669734,9
RU1215_191697904057246,15
RU1215_122488787684597,9
RU1215_232389351204764,9
RU1215_169589801118445,15
RU1215_240152517200094,9
RU1215_197075203124070,9
RU1215_170728665762651,15
RU1215_165326938618605,9
RU1215_164698953275180,9
RU1215_121338676337444,15
RU1215_235060851751662,15
RU1215_230809056790315,9
RU1215_165806651947740,9
RU1215_130599846010155,9
RU1215_126913529362790,9
RU1215_134445171862451,9
RU1215_191140604893427,12
RU1215_231289973004190,9
RU1215_205984011250926,9
RU1215_231161156228894,15
RU1215_231365404191140,15
RU1215_195424714378595,9
RU1215_165808933550939,15
RU1215_160904062064350,9
RU1215_235058926374323,9
RU1215_166273844468574,9
RU1215_156524134907235,9
RU1215_227517769627955,15
RU1215_120788146894643,9
RU1215_134376349132646,22
RU1215_125813212474139,9
RU1215_201448674777014,9
RU1215_231772382943525,9
RU1215_196525312621340,15
RU1215_133855284751708,15
RU1215_165926864897891,9
RU1215_157002371844957,9
RU1215_199954831468772,9
RU1215_197271831931613,9
RU1215_134060516691180,15
RU1215_134396853771699,9
RU1215_157491710879524,9
RU1215_231906448403357,9
RU1215_126267451459484,9
RU1215_227861649799517,15
RU1215_197075221502764,9
RU1215_131148528142684,9
RU1215_192868147907997,15
RU1215_129430394620828,9
RU1215_226417184491956,9
RU1215_129430380198246,9
RU1215_135005293665589,9
RU1215_200905093135590,9
RU1215_135022696360691,9
RU1215_191648483896622,9
RU1215_226960811977011,9
RU1215_170728652990198,9
RU1215_227905838639525,15
RU1215_129981256190188,15
RU1215_160990888148189,15
RU1215_129515623464174,9
RU1215_230739041249499,4
RU1215_230738055609574,9
RU1215_239594426752413,9
RU1215_200982549129452,9
RU1215_122291500268469,9
RU1215_230738995308323,9
RU1215_164623790828446,9
RU1215_125033690840476,9
RU1215_170139200436581,9
RU1215_130546024766260,15
RU1215_236770351869235,9
RU1215_232319557949172,9
RU1215_200992186096043,8
RU1215_201542926822110,9
RU1215_232455954185051,9
RU1215_227517783984555,9
RU1215_204842804394734,9
RU1215_133906836609948,9
RU1215_134044531420526,9
RU1215_134585728812957,15
RU1215_196046411119533,9
RU1215_230612607613747,15
RU1215_195617034259180,15
RU1215_200967535868339,9
RU1215_191072034311413,9
RU1215_196516964350254,9
RU1215_160301799562669,9
RU1215_239939098402206,9
RU1215_129455090941149,15
RU1215_160921483400947,9
RU1215_165329239390964,9
RU1215_236245158156507,9
RU1215_135562668194526,9
RU1215_130194898828661,9
RU1215_126912885836660,15
RU1215_226967254361971,9
RU1215_133992889108381,15
RU1215_155973278189285,15
RU1215_231751847927027,9
RU1215_130143774992292,9
RU1215_157491698265309,9
RU1215_129998523886380,15
RU1215_232370439146204,9
RU1215_131234293303646,9
RU1215_204359574142171,9
RU1215_241046916119453,9
RU1215_133896520977764,15
RU1215_196654134119859,9
RU1215_165714291447595,9
RU1215_135547783428325,9
RU1215_196172024014710,15
RU1215_165395377024419,9
RU1215_156941808232868,9
RU1215_166288877570421,9
RU1215_134402924984094,9
RU1215_160990900469158,9
RU1215_239406507050726,15
RU1215_162070011734941,15
RU1215_130546044358067,15
RU1215_200570501293925,15
RU1215_230738101157107,9
RU1215_135080723987765,9
RU1215_157561610234652,12
RU1215_235058954426587,9
RU1215_195975978642141,9
RU1215_135573418719469,9
RU1215_126836649675677,9
RU1215_161538777209563,15
RU1215_236220461463990,15
RU1215_240162199484211,15
RU1215_120726911925678,15
RU1215_161394780425461,15
RU1215_230586685278956,9
RU1215_195536652561755,15
RU1215_160372425120099,9
RU1215_164828857093428,9
RU1215_204772965038876,9
RU1215_120864516815710,9
RU1215_162081957177179,15
RU1215_192677443484572,15
RU1215_161384146320692,9
RU1215_162080064682293,15
RU1215_160990888090526,9
RU1215_239997916506996,9
RU1215_165371874499428,9
RU1215_228050775521654,9
RU1215_191148388892012,9
RU1215_170728637717797,9
RU1215_125606128990563,9
RU1215_121322601667420,9
RU1215_200968846919454,9
RU1215_192883167713501,9
RU1215_156031676999518,9
RU1215_227501932140259,15
RU1215_122378461079843,9
RU1215_134396852943731,15
RU1215_191705273264414,15
RU1215_120769893588204,9
RU1215_121963875355941,9
RU1215_227903376841126,9
RU1215_195959558138085,9
RU1215_162080096151923,15
RU1215_157560282933683,9
RU1215_235559290779892,9
RU1215_160432796589475,15
RU1215_121405233818396,15
RU1215_126680930139366,9
RU1215_195562319006637,9
RU1215_135006456016284,9
RU1215_195634107373411,9
RU1215_134540466011372,9
RU1215_166400385247987,9
RU1215_239517130213726,9
RU1215_135023516104931,9
RU1215_200372682348460,9
RU1215_201106048346923,9
