Cell,clusters
RU1124A_LN_191706627718061,4
RU1124A_LN_204770998171563,12
RU1124A_LN_195613946661734,12
RU1124A_LN_205441012550948,4
RU1124A_LN_195613946763108,12
RU1124A_LN_155842576767789,12
RU1124A_LN_239396857953181,12
RU1124A_LN_134378209593574,4
RU1124A_LN_131223677951275,12
RU1124A_LN_195613973997869,12
RU1124A_LN_122291500476315,12
RU1124A_LN_200493075975579,12
RU1124A_LN_235748449798445,12
RU1124A_LN_131081016596828,12
RU1124A_LN_226960811936539,12
RU1124A_LN_232389336263581,12
RU1124A_LN_200897577045286,12
RU1124A_LN_192815641283893,12
RU1124A_LN_135475995012380,12
RU1124A_LN_231901066344868,7
RU1124A_LN_129447709240230,14
RU1124A_LN_231898636568374,12
RU1124A_LN_165309509691804,12
RU1124A_LN_196707150576357,12
RU1124A_LN_239997884984606,12
RU1124A_LN_156941793323317,12
RU1124A_LN_204359589280094,12
RU1124A_LN_226764298536742,12
RU1124A_LN_196087348087203,12
RU1124A_LN_162020740753118,12
RU1124A_LN_129661652299061,12
RU1124A_LN_169039925012398,12
RU1124A_LN_156024192814299,7
RU1124A_LN_240618628136165,12
RU1124A_LN_230679133477276,12
RU1124A_LN_235619312953126,12
RU1124A_LN_230799407265708,12
RU1124A_LN_196592945523099,12
RU1124A_LN_239611772061484,12
RU1124A_LN_227425455069611,7
RU1124A_LN_240559732938603,12
RU1124A_LN_165920870979302,5
RU1124A_LN_160432842725212,12
RU1124A_LN_169640025607461,12
RU1124A_LN_121184459832037,12
RU1124A_LN_200992185871133,12
RU1124A_LN_205294937689013,12
RU1124A_LN_126681600968613,12
RU1124A_LN_166425348988325,12
RU1124A_LN_126227588795702,12
RU1124A_LN_241030050835372,12
RU1124A_LN_195613961963419,6
RU1124A_LN_160364238355235,12
RU1124A_LN_130049257618339,12
RU1124A_LN_125262248459693,12
RU1124A_LN_134043592452509,12
RU1124A_LN_120728790689581,12
RU1124A_LN_197051867687331,22
RU1124A_LN_121339896846686,12
RU1124A_LN_131163561027502,12
RU1124A_LN_240018586258291,12
RU1124A_LN_160919067150772,12
RU1124A_LN_122497256344366,12
RU1124A_LN_230807089362868,12
RU1124A_LN_191714028637414,12
RU1124A_LN_170672146757494,7
RU1124A_LN_135485237967268,12
RU1124A_LN_199934565042420,12
RU1124A_LN_135501316020661,12
