Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44,RORA_RORB
RU1152_133906837387038,0.53290224,0.12967844,0.810341,0.004481382,0.0019694502,0.0024166969,0.00026439741,0.001741176,0.15037453,0.6795448,0.1062045,0.00023406353,0.0057049915,0.009213399,0.01783158,0.59646183,0.017050948,1.6589434,0.16070884,0.031315606,3.5780413,2.1043735,0.8200543,0.68680465,0.14979541,5.957279e-05,0.00084071764,0.0069364463,0.20974168,1.0276085,4.115682,0.9759947,0.4207204,0.6950274,1.049423,0.15886772,0.21971357,0.39140925,0.9485017,0.03158316,0.012079727,0.019591438,0.02208425,1.2140343,2.5563064,2.226655,0.27063596,0.23001179,0.69897085,0.32601726,0.19055709,0.016144963,3.579001,0.31036857,0.051258758,0.014706236,0.44599873,1.4074639,1.7893207,0.46620908,0.6304542,1.056635,0.08269979,0.002373309,1.0127671,0.05298391,1.032081,0.8942636,3.3507257,1.5638059,0.008144654,1.8985018e-05,0.44439343,0.00022840213,0.06304522,0.22574802,0.25394297,1.6124657,0.8257017,0.008862156,1.4031953,0.1938094,0.12827237,0.82890445,0.58790267,0.038013242,0.04228852,0.9830333,0.019172875,0.04873668,0.016134642,0.093904326
RU1152_120703409150774,0.50834453,0.07149267,0.82311785,0.0032289699,0.007979499,0.0030094099,1.6273012e-06,0.0006630596,0.06513071,0.5788907,0.11989453,0.0005701934,0.013054685,0.022482753,0.011807376,0.5577685,0.011376371,1.5391107,0.18068564,0.05868969,3.7260642,2.490576,0.82957,0.59165186,0.15607618,0.0002116162,0.004063652,0.0054297964,0.08361866,0.9639657,3.8948026,1.1504892,0.20195459,0.5760246,1.0454266,0.1960343,0.26720288,0.53132,1.2182242,0.034252737,0.009100024,0.01604658,0.02461178,0.83257174,2.353709,1.8708807,0.33619636,0.18305905,0.39787942,0.27952048,0.070538744,0.009185148,3.5267892,0.11972711,0.089904316,0.007219001,0.41426757,1.2581135,1.8374135,0.30035117,0.70544523,0.9904327,0.03385026,0.008328553,0.8208315,0.04035596,0.71201164,0.75969326,3.6095269,1.5905619,0.0012219942,0.00019059052,0.4231787,1.4519561e-05,0.06951617,0.132104,0.23719797,1.2240579,0.6773774,0.0061007943,1.2681051,0.1647307,0.16621237,0.553329,0.55868256,0.061992705,0.055645593,0.9241283,0.016269002,0.04790039,0.0142607,0.10903444250000001
RU1152_192677411769701,0.5930484,0.1516392,0.74954957,0.006499284,0.0045439536,2.1044194e-05,1.948687e-06,0.008753281,0.1401615,0.5130475,0.19216289,0.007736519,0.014402004,0.01745402,0.011772826,0.7329573,0.012108871,1.3773448,0.12149453,0.06732345,3.8316615,2.81883,0.66420734,0.80832076,0.09848763,3.7904316e-05,0.00061493693,0.005729374,0.2118605,0.7433982,4.4097414,1.2556446,0.27916312,0.45229384,0.7617367,0.12128966,0.18528093,0.5086324,1.4805367,0.02092023,0.021029798,0.047048338,0.025962515,1.079981,2.2717679,1.8618089,0.27936345,0.14020279,0.3071578,0.59250176,0.15737875,0.024782348,3.3774083,0.32124534,0.04472475,0.0030150374,0.38967142,1.1756678,1.9264134,0.29349792,0.7196334,0.9751935,0.057753287,0.0084973425,0.7508138,0.03458829,0.6904372,0.92485964,3.3089588,1.3180369,0.004520987,7.968736e-05,0.70221806,1.196846e-05,0.15241264,0.1104603,0.24735527,1.0545117,0.59108305,0.0022350713,1.573767,0.25432718,0.08248908,0.7362124,0.6262497,0.061727904,0.030860733,0.7699106,0.007923668,0.045679547,0.015210886,0.080107767
RU1152_239451618826142,0.7729076,0.14635408,0.79142183,0.0072170733,0.012905084,0.0006973095,0.0005664439,0.0027348688,0.27218014,0.5417163,0.14199145,0.006571219,0.01458493,0.020714583,0.029451296,0.6246717,0.03549107,0.7967342,0.122391514,0.046424262,3.2319493,2.237849,0.71934533,0.7097214,0.07551223,8.388744e-05,0.0021165519,0.023077438,0.24623786,0.5705885,4.1328163,0.9256729,0.20800489,0.59116447,0.7328097,0.16327477,0.18337855,0.5493161,0.92172825,0.031486213,0.028517097,0.039715577,0.010756113,1.5454499,1.8149551,2.1677237,0.23407164,0.17564559,0.4692228,0.31977737,0.1719922,0.046392437,2.5681443,0.5469685,0.06664263,0.010613649,0.4052527,1.5896857,1.767419,0.37785062,0.7660493,0.75783926,0.08018202,0.0025362018,0.8312647,0.071690574,0.82001525,0.84269077,2.650197,1.4254524,0.0226823,0.00017178667,0.596589,0.0015066887,0.08366378,0.15607762,0.1629422,1.4204648,0.60106784,0.0063958135,1.8153329,0.35554144,0.10606643,0.8569289,0.6146598,0.10016722,0.024502276,0.7998256,0.016894506,0.036766447,0.036744483,0.08783972500000001
RU1152_227517815254388,0.49274355,0.059119496,0.8540929,0.0020500673,0.0012268362,0.00036888698,8.521862e-06,0.003990621,0.06630687,0.8323688,0.21582009,0.0035089315,0.022919957,0.013280532,0.011668769,0.54863805,0.019273829,1.4662085,0.15463915,0.039446637,3.8745651,2.0752468,0.8398941,0.54441077,0.18755409,0.0012174121,0.0069294684,0.01614404,0.056582313,0.8312175,4.079478,0.91341156,0.2510965,0.5854038,0.80376387,0.1845279,0.22858286,0.37199095,1.1533518,0.038454134,0.015883552,0.02157618,0.011338796,0.9897153,2.1132445,1.7356755,0.3608243,0.16972132,0.57577723,0.20943263,0.053425208,0.020157835,3.4387517,0.16053656,0.08725589,0.007781468,0.42002505,1.5014336,1.989696,0.28347185,0.7644471,1.2146591,0.02908455,0.0026903606,0.69646955,0.030749021,0.6783523,0.97612894,3.3960252,1.6034079,0.0033987446,0.0010819033,0.53238916,0.00012034594,0.067307346,0.14196295,0.22034007,1.2452787,0.681752,0.006958877,1.5926365,0.13544212,0.13863741,0.4166467,0.62040925,0.04316734,0.042484026,0.9339089,0.009445823,0.04023591,0.034491334,0.115360715
RU1152_161944774043507,0.4937506,0.13014618,0.79717004,0.005181623,0.0022591888,0.0020363175,7.354294e-05,0.0016493176,0.14416465,0.59860647,0.09555953,0.00031156113,0.005403538,0.010220863,0.016777808,0.5720645,0.013586021,1.6926653,0.1511171,0.031213302,3.6111126,2.1577988,0.8036751,0.67846495,0.14437406,3.757915e-05,0.000556456,0.0073528257,0.21342504,1.0408274,4.072693,0.9861356,0.38333598,0.676821,1.0582485,0.15758382,0.21590286,0.38212267,0.9183674,0.027197244,0.012357634,0.019966789,0.026325261,1.1450659,2.6127443,2.142389,0.2628386,0.21640147,0.6422315,0.35269603,0.18824466,0.016397743,3.6218405,0.27438197,0.04885966,0.010724642,0.41034415,1.2968913,1.7350442,0.43172768,0.618692,0.9947019,0.086772345,0.0017886925,0.99023277,0.054881003,1.0019293,0.8482816,3.3652294,1.4650427,0.0071981703,1.8067649e-05,0.38688165,0.00023345907,0.06110768,0.2127573,0.23781076,1.5148959,0.794335,0.008798031,1.333792,0.17450723,0.11263659,0.8582905,0.5412789,0.031955216,0.042861853,0.92290366,0.023127047,0.04905824,0.018556135,0.088164638
RU1152_231358946568045,0.5439096,0.091621265,0.79103136,0.00412797,0.0041196947,0.00065012806,2.8389331e-05,0.0034108523,0.084949,0.61508214,0.15779136,0.0032265098,0.034673586,0.020238468,0.016111424,0.53758293,0.0138319805,1.6247015,0.1521196,0.061917216,3.8046124,2.4319856,0.79939246,0.5988349,0.1670597,0.00063288293,0.004325292,0.014599063,0.0974926,0.9993862,4.031207,1.1982493,0.20019399,0.58685386,0.86516315,0.19393763,0.21989717,0.55231535,1.2696029,0.048415206,0.013395656,0.021627177,0.022018792,0.8232972,2.3511655,1.6889592,0.35151812,0.121624395,0.32613203,0.39113933,0.07928753,0.021304911,3.7074058,0.19184014,0.094311215,0.0060952064,0.41426876,1.2295634,1.8830802,0.27957404,0.7491743,1.0703177,0.027561773,0.0060613453,0.7599126,0.031665552,0.62500066,0.8896601,3.5881014,1.5218754,0.00081695104,0.001462218,0.47913834,9.7396594e-05,0.12157051,0.12700246,0.22167078,1.1789132,0.6747193,0.004847892,1.2665812,0.17629224,0.15465131,0.5026512,0.60090256,0.07437877,0.051159464,0.8967126,0.01515997,0.04989137,0.027742647,0.12071923500000001
RU1152_160372412833187,0.44101897,0.06769306,0.69037783,0.0031211555,0.0020970665,0.00020139689,2.1011789e-05,0.0016257735,0.0655232,0.5076652,0.120801106,0.0016638349,0.025642058,0.013724468,0.010627231,0.4586261,0.011300898,1.2565917,0.11043487,0.035843194,3.523682,2.2267952,0.68884647,0.51095754,0.12481416,0.00018988531,0.005463566,0.0075588915,0.054975536,0.63618684,3.848538,0.91716987,0.15834336,0.5070081,0.81834936,0.16136639,0.16342969,0.4202037,1.0605268,0.025667919,0.0049357554,0.008784508,0.010390678,0.7621189,1.8717971,1.5335512,0.25553566,0.13792624,0.34844825,0.2523596,0.050650522,0.010811,2.9527488,0.12143662,0.061615013,0.0041796546,0.31820875,1.1447684,1.7380536,0.2707858,0.6301617,0.8682787,0.019138401,0.00363566,0.60180765,0.019197324,0.5389096,0.7496737,2.8176506,1.2067289,0.0025511475,0.00024175338,0.42074743,0.0011758294,0.07176834,0.10190313,0.17886496,0.97879887,0.5643972,0.0088222325,1.1934506,0.10771932,0.095206425,0.36442512,0.44945377,0.038703598,0.03823583,0.77720594,0.008242789,0.04498517,0.021040192,0.08175887899999999
RU1152_195975959435494,0.35424268,0.06125928,0.60578233,0.013692306,0.0012410323,0.00090341107,3.3528417e-05,0.00035931132,0.06359364,0.25888494,0.040964928,8.352707e-05,0.01027966,0.0088114375,0.026702268,0.36850604,0.004478323,0.75291866,0.06671435,0.012924508,3.0744488,1.9156749,0.5795296,0.44657758,0.09704133,1.0760237e-05,0.0016539991,0.022551447,0.081143595,0.43043104,2.9219842,0.62954336,0.14953412,0.42569998,0.99788857,0.10291691,0.13674386,0.3541625,0.67951554,0.032210268,0.0043051625,0.011592726,0.012642157,0.6575165,1.200193,1.2332757,0.138235,0.1110125,0.26985776,0.19329397,0.06643496,0.008113156,1.7128689,0.096353956,0.0777151,0.002922428,0.22107644,0.74370724,1.3327748,0.26533827,0.39315683,0.44720796,0.034054473,0.0017872956,0.6534185,0.027589971,0.5977691,0.5306812,1.8611064,0.7614577,0.003192636,4.3278113e-05,0.22309439,0.0003692521,0.03287857,0.10209087,0.1495318,0.6389506,0.5048895,0.010100059,0.7761025,0.069318235,0.05256773,0.5733142,0.3139108,0.021964457,0.030584665,0.5256941,0.016861076,0.04755932,0.04583273,0.0595028935
RU1152_165371920144798,0.44413522,0.058202114,0.757348,0.007508165,0.001164517,0.00027887095,4.273064e-06,0.0020373075,0.07220074,0.5876728,0.13581572,0.0016320611,0.025100093,0.034806024,0.012158779,0.4953161,0.017634008,0.8753106,0.1456807,0.044758774,3.3542254,2.3356245,0.8130415,0.515151,0.25385568,0.001507837,0.010417594,0.011540055,0.050376985,0.5230745,4.0054984,0.87293917,0.19639407,0.55795586,0.7761594,0.1516438,0.1902767,0.3924708,1.1701531,0.038297858,0.0052359193,0.014113289,0.012820754,0.91514117,1.5042454,1.5641081,0.31885436,0.13542993,0.44861388,0.31416854,0.059264924,0.013656197,2.3815305,0.13727185,0.079752654,0.0032190366,0.3926073,1.1627078,1.9185828,0.24663971,0.69992125,1.0247293,0.02477414,0.0044578156,0.76369405,0.027683211,0.6082388,0.9679425,2.5049849,1.5871745,0.0014618926,0.0002533893,0.4446467,5.026716e-05,0.08137229,0.13531952,0.20201138,1.1603172,0.69554055,0.013759245,1.2190396,0.13716103,0.11999621,0.39295134,0.55313534,0.041482404,0.051479843,0.9236177,0.009219028,0.05138305,0.026781572,0.14766904199999997
RU1152_197074370619110,0.49584547,0.079977125,0.8187514,0.003892602,0.0050430843,0.0001521127,1.5702546e-05,0.0021323068,0.0855123,0.64554113,0.18154441,0.004947368,0.03129513,0.020676145,0.026902454,0.55013305,0.015016941,1.5747427,0.14125796,0.060685914,3.821053,2.4186294,0.8058463,0.59786963,0.17903216,0.001593665,0.004561446,0.032894928,0.08896234,0.9133503,4.1439943,1.068162,0.22445537,0.5927055,0.8342751,0.16416015,0.21602798,0.44802406,1.2818835,0.041797027,0.013259999,0.03269594,0.021449309,0.86911213,2.2905445,1.659117,0.3616454,0.13802545,0.37943426,0.3587903,0.07223595,0.030719275,3.606655,0.16886224,0.12381259,0.006090574,0.41754255,1.2672329,1.9369981,0.29065442,0.7356109,1.0470617,0.025464108,0.005332201,0.7353648,0.03547101,0.6572064,0.9340461,3.4185061,1.5247161,0.0017650928,0.00084200007,0.52474684,2.2179553e-05,0.10641904,0.13582473,0.24032766,1.1868811,0.64063406,0.006548384,1.3611505,0.16238895,0.12059573,0.52471143,0.6093765,0.05304564,0.05132364,0.9164144,0.010494197,0.057182133,0.046186075,0.1160389
RU1152_130127238740341,0.5766916,0.15337469,0.7378634,0.008401203,0.0059024612,1.3285099e-05,6.218359e-07,0.007321271,0.13916856,0.49663532,0.18339095,0.006626692,0.013941213,0.02009461,0.012225414,0.71514213,0.010454419,1.4255694,0.11516716,0.076490745,3.8296916,2.8968704,0.64388615,0.8143406,0.104439184,9.28338e-06,0.00048631974,0.0039054316,0.21286745,0.7742586,4.3414493,1.3865912,0.28935826,0.45508018,0.76256377,0.13297412,0.17126414,0.54433036,1.5305558,0.017997267,0.015247276,0.047613174,0.030591218,1.0332146,2.3620317,1.8331017,0.2936556,0.118549846,0.24782762,0.6878528,0.16431852,0.019258257,3.4334037,0.29696396,0.052654557,0.00160721,0.38260347,1.12768,1.9577076,0.28916535,0.6893439,1.0129143,0.051756676,0.01054308,0.7654739,0.033563767,0.66973364,0.93847495,3.3634758,1.2943836,0.0024547998,3.8545917e-05,0.6892047,3.964053e-09,0.1653845,0.10870193,0.26357722,1.01012,0.6077323,0.002474377,1.4593911,0.2421117,0.09998903,0.7599655,0.60010874,0.06170861,0.03499984,0.80056465,0.006842613,0.05184402,0.015742088,0.08307389700000001
RU1152_231916084096285,0.084233664,0.016119288,0.32681325,0.003924011,0.0075924764,0.0007414799,0.00019641247,0.00019698897,0.015403076,0.08879366,0.014885492,5.145076e-05,0.0051080524,0.06657678,0.022659123,0.13817441,0.008587244,0.3872358,0.02258261,0.012770069,1.6258514,0.92541474,0.24509992,0.114883564,0.06418461,0.0009780274,0.0030058662,0.033989273,0.033739723,0.31308463,1.8452744,0.2167035,0.019193636,0.093024775,0.2871055,0.07592498,0.03353414,0.33941558,0.19035846,0.0068143927,0.0063549746,0.008384436,0.01097645,0.24631383,0.7832894,0.4908769,0.06776781,0.060656007,0.12425168,0.14803801,0.04244577,0.018465038,1.5351812,0.05663538,0.04378318,0.004611407,0.13314946,0.32966572,0.44052652,0.12017775,0.1117042,0.22274075,0.0087519325,0.002835307,0.18933447,0.05506885,0.18454492,0.15112853,1.6926248,0.2540724,0.0032235072,0.006158601,0.090926185,0.006690886,0.011166532,0.011776747,0.018803637,0.21865703,0.14079842,0.007869852,0.32827494,0.029982306,0.0085424725,0.09586688,0.17172694,0.008161895,0.018486196,0.15428656,0.015798567,0.028105402,0.06849997,0.0361732525
RU1152_162080096139181,0.51248944,0.08017199,0.75129026,0.0032253938,0.0065220953,0.0011297974,1.6311508e-07,0.0007960325,0.06368318,0.50891995,0.0988112,0.0012314679,0.023732299,0.0180091,0.012922089,0.5121924,0.010587261,1.5504649,0.15702806,0.052929714,3.7065632,2.5096781,0.8035728,0.5677916,0.13657062,0.00011761044,0.004863486,0.0029820686,0.087801084,0.96593183,3.8657663,1.2462832,0.1513891,0.55941963,1.0025432,0.17097849,0.24761635,0.5822683,1.1578151,0.034584306,0.007546469,0.013991434,0.0231548,0.76510775,2.4454632,1.7355901,0.303453,0.13728693,0.30755585,0.36450127,0.084418766,0.008512567,3.5973141,0.14493619,0.0698932,0.0052960212,0.3627533,1.1316745,1.7881404,0.2890723,0.672893,0.9925169,0.024237415,0.010759251,0.7711117,0.022488559,0.5954693,0.7229447,3.545505,1.4172553,0.0007974812,0.00025729154,0.364519,1.755743e-06,0.08915159,0.10996905,0.1902613,1.113386,0.66138023,0.006815954,1.1525781,0.15142399,0.15575673,0.53235424,0.5251911,0.0786232,0.048834734,0.8577711,0.011358477,0.047615398,0.015181464,0.10759691
RU1152_204292760721197,0.7701818,0.18736424,0.7979071,0.010018533,0.005091732,0.00011472313,2.9310586e-05,0.0035286888,0.2613845,0.43040255,0.14370218,0.007163441,0.01353222,0.02375795,0.025017219,0.64336544,0.02505442,0.834019,0.091715276,0.068722755,3.2715726,2.3034225,0.69580126,0.7218906,0.06862486,1.1454004e-05,0.003528811,0.018412597,0.2836243,0.5956171,4.230712,0.9597879,0.192502,0.5970305,0.7353937,0.14943798,0.18168887,0.6538873,0.8939578,0.02714578,0.036374435,0.036191985,0.016041113,1.5270858,1.9596518,2.137391,0.23964155,0.14605524,0.35062826,0.40881276,0.19142303,0.031551823,2.7114275,0.6483542,0.048629157,0.008172211,0.33657873,1.4752637,1.7571353,0.38632095,0.7662298,0.6421649,0.093550995,0.0036211384,0.82924014,0.06829225,0.8171898,0.7568985,2.791457,1.2925537,0.021177156,1.5460822e-05,0.551325,0.00039220048,0.113738514,0.14737546,0.15276326,1.340494,0.59132546,0.0078392485,1.6938251,0.35394228,0.08188162,0.92886657,0.5425008,0.08858801,0.017105363,0.7282142,0.023749212,0.03720133,0.032236673,0.078606435
RU1152_232448526531811,0.59403586,0.1447739,0.79079497,0.0045153145,0.0030921325,0.00082265213,7.588457e-05,0.0042752996,0.19639094,0.59137046,0.09990166,0.0004263471,0.0049227155,0.0057268874,0.017528068,0.5552762,0.018713037,1.4094938,0.13019001,0.035630256,3.4113245,2.0880353,0.7472498,0.6623592,0.11159312,1.0099204e-05,0.002301788,0.008380739,0.1940573,0.84573597,4.0997543,0.9862311,0.394519,0.6274615,0.9051041,0.15292114,0.14949307,0.33897024,0.8645389,0.023358343,0.014126621,0.019195992,0.021128943,1.2770678,2.2800884,2.1749194,0.22219512,0.1990574,0.63275224,0.3279941,0.17823456,0.021376627,3.2113419,0.37489915,0.036571927,0.009455236,0.37665683,1.4540893,1.762112,0.46243548,0.5714505,0.96221524,0.07513213,0.00071271573,0.92871755,0.05927129,1.001929,0.8224458,3.0385196,1.3688679,0.007307358,3.5658425e-06,0.44711158,0.00039289184,0.062420234,0.20210198,0.21037425,1.5879582,0.6969447,0.008438993,1.4743577,0.1977702,0.10141687,0.88111657,0.5174787,0.041077014,0.038489554,0.9286716,0.014670319,0.03566235,0.022263473,0.076335067
RU1152_199954862861102,0.51265514,0.072568744,0.8689852,0.0025808623,0.0059536197,0.0019302431,2.3187944e-05,0.001663354,0.0632342,0.6656748,0.16101606,0.0017973479,0.018304236,0.019233936,0.011999212,0.61452794,0.009599526,1.540216,0.17607374,0.06399756,3.7858498,2.391587,0.8409409,0.6049759,0.15544735,0.00019208813,0.00306162,0.00835079,0.084521934,0.8970966,3.9322565,1.188522,0.22967547,0.59603834,0.9965518,0.18680826,0.24746597,0.53976965,1.2641293,0.04008611,0.012911016,0.017717546,0.02429054,0.8369462,2.2691896,1.8741152,0.3584498,0.20029156,0.3921455,0.2461784,0.057096645,0.012807479,3.4886837,0.14245471,0.08243544,0.007954909,0.41893846,1.4208463,1.9181428,0.31556347,0.73860407,1.0215707,0.034034178,0.0055172597,0.780942,0.04177129,0.7080777,0.8380384,3.6030047,1.575847,0.0020976325,0.0006542905,0.50649047,0.00018444934,0.07301315,0.13838743,0.24673289,1.1931497,0.66238683,0.004832521,1.3793914,0.16814071,0.15540767,0.5098945,0.5938476,0.05861775,0.048830215,0.94519,0.016318178,0.042538166,0.01734494,0.10703255
RU1152_231133475432294,0.4545167,0.114912115,0.7920537,0.006112739,0.0014515913,0.002547794,3.2142027e-05,0.00071581436,0.12686074,0.59311986,0.09299056,4.343088e-05,0.005534551,0.011159092,0.015874568,0.56727624,0.010155367,1.6758426,0.1520901,0.025052482,3.6351786,2.1441803,0.8053517,0.6523468,0.14467755,2.4809686e-05,0.0003596775,0.005766189,0.19669917,1.0387864,3.9592779,0.9415817,0.35569233,0.6793007,1.094583,0.15006456,0.23453113,0.37653488,0.88759166,0.031527605,0.009468099,0.021061147,0.026339417,1.1133208,2.6068048,2.0968215,0.25574794,0.22273478,0.6378192,0.32197538,0.168392,0.011720329,3.6051657,0.22910205,0.05116339,0.009982342,0.40239877,1.2452457,1.688155,0.38759488,0.62390155,0.9683989,0.09079564,0.0016716685,0.9831119,0.048450705,0.9644207,0.82419264,3.329482,1.4715828,0.0074577895,1.9168006e-06,0.34831637,6.706304e-05,0.049811292,0.20938325,0.23264644,1.4455152,0.79599863,0.007938596,1.2931186,0.15664706,0.1144575,0.844817,0.5312373,0.029153919,0.038890667,0.9054073,0.028046994,0.05274366,0.017612495,0.0869157345
RU1152_170678321036517,0.49646908,0.08787088,0.8083776,0.003405192,0.002908643,4.716076e-05,2.8930236e-07,0.0021837254,0.101502135,0.62295014,0.17666633,0.008709998,0.033629246,0.013895765,0.01160285,0.58928794,0.012290459,1.5823771,0.11554289,0.06890835,3.7983274,2.469701,0.7633504,0.64481014,0.12185796,0.00013317114,0.0033997837,0.005866088,0.11795061,0.81186354,4.1134553,1.270413,0.23194438,0.60728335,0.79430133,0.16043662,0.17249933,0.5435507,1.338067,0.037019737,0.010171415,0.025743257,0.032534402,0.8684155,2.2841747,1.6781095,0.34920603,0.13103165,0.25648937,0.41251564,0.08849317,0.015004759,3.5234861,0.22674963,0.04999794,0.0024641464,0.40350404,1.2622801,2.0020192,0.28161412,0.7214767,1.1044556,0.02653078,0.0061031296,0.67960185,0.025077745,0.5363065,0.9431195,3.3814106,1.3569671,0.0012690838,0.0007893711,0.6039837,1.544349e-05,0.13274089,0.12419357,0.24330893,1.0755092,0.6282618,0.0050657433,1.3291172,0.17477359,0.12381145,0.4965619,0.60728127,0.051616192,0.036788475,0.92266655,0.0074641523,0.048199397,0.013873658,0.086737076
RU1152_195418258073949,0.4356653,0.107912086,0.761442,0.007157715,0.0019057825,0.0013894425,7.202247e-06,0.0011057559,0.122555815,0.4649776,0.07955981,2.5663736e-05,0.0060468917,0.00942402,0.015510562,0.5276749,0.0076142675,1.5560174,0.13596243,0.02695259,3.568012,2.1829026,0.7505112,0.62448925,0.12363772,1.3757094e-06,0.0004756729,0.007468025,0.1812529,0.9599455,3.7941236,0.9293244,0.31469613,0.6220852,1.082495,0.14048946,0.21168354,0.38378522,0.8522309,0.031918406,0.009395022,0.019776486,0.029260274,1.0141038,2.436127,1.930019,0.22250944,0.20408805,0.5187027,0.32276884,0.15938847,0.011950281,3.3298275,0.20133828,0.048952036,0.006425488,0.35309672,1.1001899,1.6032705,0.35461318,0.58806956,0.84267944,0.084015,0.001317901,0.91092557,0.047296155,0.89786273,0.7403143,3.1374269,1.2844583,0.0061323596,9.3055553e-07,0.295918,5.448895e-05,0.05087168,0.18468344,0.21724907,1.2594824,0.72499,0.008925701,1.1683089,0.13645838,0.101971924,0.8607215,0.47218397,0.026756994,0.03936798,0.8341112,0.030457474,0.047890287,0.02278742,0.075197357
RU1152_121946426795819,0.47444695,0.08129348,0.7494371,0.0034594429,0.0028176024,4.0903715e-06,4.366494e-08,0.0019252199,0.09302057,0.55579054,0.15907063,0.005857758,0.040453676,0.0145833595,0.015758593,0.56395054,0.009737362,1.521133,0.10008267,0.072946504,3.7400966,2.4443135,0.7173438,0.6315528,0.11668631,0.00011543409,0.004577621,0.008397314,0.10121737,0.766115,4.1337414,1.1662612,0.2018348,0.6158839,0.79325354,0.14435862,0.15300754,0.5182053,1.3023074,0.03156666,0.008193255,0.020150496,0.028379219,0.7891149,2.216451,1.5713352,0.3294952,0.13125892,0.24083042,0.41719678,0.07516382,0.01642604,3.4009342,0.1857173,0.049703524,0.0014561639,0.374851,1.2056448,1.9752243,0.28242952,0.7004778,0.9992552,0.015194499,0.0056409165,0.6520772,0.020187857,0.49738553,0.91236115,3.1710966,1.2710037,0.0016998751,0.0005435976,0.59049416,5.9825266e-05,0.1328217,0.11849374,0.23069066,1.0201579,0.58793384,0.0070088687,1.2205406,0.15240511,0.10983948,0.44938087,0.55806524,0.04599643,0.036110003,0.9064951,0.0059379903,0.04742273,0.015579394,0.08134137
RU1152_197075202329949,0.28851247,0.0376034,0.46106538,0.011888341,0.000954651,2.4838451e-05,1.2357113e-05,0.00021585084,0.014195594,0.13731295,0.010490484,6.996104e-05,0.016712012,0.0069160145,0.014490947,0.23478982,0.0006876929,0.20320281,0.018694026,0.0017606352,2.6280105,1.6473343,0.44146076,0.29825374,0.07217731,4.0151135e-06,0.0010555224,0.019661287,0.02991882,0.051151447,2.2731857,0.38996786,0.050963636,0.24530303,0.90381366,0.09071811,0.04574651,0.30308738,0.52514505,0.016425673,0.000614104,0.0020246527,0.001243461,0.3701817,0.29057816,0.72947043,0.061189607,0.04358172,0.0913905,0.0967995,0.005996954,0.0022875865,0.5725851,0.024858695,0.08252041,0.0008533057,0.101617806,0.5195797,1.0718406,0.21247517,0.1867837,0.13532901,0.0030367414,0.0007724907,0.3817153,0.015337464,0.35367146,0.35133624,0.9187946,0.30852965,0.0002758201,4.150622e-06,0.1643343,0.00050340994,0.020577477,0.05696183,0.07384229,0.19049633,0.3440853,0.004524066,0.47775084,0.009999348,0.005566957,0.28830686,0.19108604,0.017832397,0.015744206,0.25974023,0.008588715,0.0359515,0.036281876,0.0450048535
RU1152_239406534290276,0.51456696,0.08007726,0.753717,0.003012291,0.0027974762,6.462976e-05,0.0,0.0020882017,0.077572204,0.61530197,0.15573716,0.0050650407,0.035878614,0.011576755,0.011955729,0.5404743,0.009452521,1.5736375,0.122903064,0.0565575,3.8088207,2.3165429,0.7621646,0.5750303,0.12519814,0.000105164814,0.0052298503,0.0061203665,0.08374383,0.84470135,4.0360365,1.1783808,0.17530853,0.5925664,0.8305532,0.16565947,0.19056565,0.5268527,1.1859058,0.035621017,0.009455161,0.015647117,0.020399772,0.812778,2.3241465,1.6335905,0.31785148,0.13163124,0.30428448,0.35111672,0.065336496,0.012980509,3.5802402,0.18623886,0.05341145,0.0043396414,0.37350062,1.2982678,1.9144071,0.29210767,0.71187836,1.080123,0.017860433,0.006121172,0.6659222,0.01604538,0.53819716,0.8776612,3.4094167,1.3362226,0.0028669124,0.0007151588,0.49378562,1.9558482e-05,0.11099793,0.10600058,0.19752726,1.0593309,0.63283783,0.0073323753,1.299599,0.14424218,0.13041306,0.44005558,0.5474512,0.064754814,0.034697548,0.8706537,0.0075262906,0.041688282,0.018214446,0.094976477
