Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44
RU1311A_T_1_241176033783213,0.01753622,0.012495997,0.14562455,0.0006057952,0.007269962,0.0014356889,3.8378483e-05,0.043252405,0.14798035,0.007694942,0.083047025,0.00039059558,0.0027671,0.0917382,0.06703464,0.06595194,0.037419852,0.25616813,0.0026508304,0.0014726077,0.8130646,2.3536386,0.03879714,0.30735072,0.22071949,0.00017672677,0.031851996,0.079168655,0.047119986,0.22351146,1.1888156,0.066485286,0.009480056,0.06149877,0.18367365,0.021362072,0.09666626,0.039266713,0.22502977,0.0046409704,0.012168952,0.04029904,0.015773678,0.024862831,0.22454324,0.048995942,0.10953533,0.005362498,0.037692156,0.1756275,0.018857,0.058124382,0.41884193,0.037784256,0.006823202,0.02548474,0.18310852,0.04831207,0.7844679,0.18665111,0.083066046,0.2701109,0.032625906,0.00022681284,0.32782242,0.02221098,0.35896596,0.18463975,1.0005301,0.08700574,0.00071912096,0.013027675,0.07951709,5.4725195e-05,0.11465005,0.08800656,0.002536827,0.0059997854,0.06491442,0.0013870284,0.07349891,0.019610904,0.0052543986,0.13971198,0.016638942,0.008650568,0.0011737488,0.24644235,0.0025265582,0.084330395,0.013105797
RU1311A_T_1_231161124051811,0.18227127,0.1965083,0.7935163,0.003688136,0.008385384,0.0075797555,0.00059055514,0.013696987,0.09804639,0.18868977,0.016090022,0.010268111,0.010393813,0.20448107,0.22294562,1.0029029,0.013724396,1.0691024,0.07482922,0.08479229,3.2366834,3.1178746,0.42053798,0.7104238,0.29404968,0.0011752809,0.019709194,0.10347804,0.12185417,1.0073012,3.5926838,0.69546604,0.071815185,0.5299986,1.4788401,0.14595403,0.3266153,1.116138,1.5370626,0.057093084,0.032905463,0.044145748,0.006301596,0.7779658,1.6699127,1.2598708,0.26454502,0.1145765,0.6598223,0.4594306,0.21942504,0.015454051,3.144225,0.17460422,0.22221242,0.01337838,0.44370198,0.9002616,1.453119,0.36146095,0.53475785,1.1284711,0.016897785,0.0029915015,0.86158884,0.4784174,0.7591454,0.52223563,3.4416876,1.132805,0.0044074254,0.00192721,0.25360543,0.010050565,0.077837944,0.09422544,0.20828567,0.6781133,0.20133384,0.008501055,0.30123135,0.29669338,0.00970906,0.6053327,0.6882086,0.08447075,0.15518469,0.7270365,0.09356314,0.13232455,0.056681268
RU1311A_T_1_231151729501981,0.048686787,0.60437334,0.8161548,0.0019566556,0.010047481,0.05220657,1.7279463e-05,0.016554853,0.2136433,0.24541938,0.041734315,0.0058424384,0.0046607046,0.5814489,0.23889178,0.5707678,0.032232665,1.7566205,0.20253128,0.14976814,3.7196963,3.3553221,0.34900764,0.7352622,0.30806947,0.0008759037,0.03652129,0.20810656,0.49628982,1.1099621,3.5353563,0.260662,0.24721484,0.6341216,0.78341424,0.22750354,0.39884368,1.7532892,1.773809,0.015814375,0.037453853,0.03571854,0.008294305,1.4520341,3.177236,1.1732771,0.32893705,0.2503583,0.24186516,1.2856665,0.6245762,0.038826734,4.05039,0.5058763,0.6330872,0.028837614,0.6296533,1.0339992,1.9212127,0.38838828,0.68499184,1.1290233,0.026576716,0.0016287939,1.0942572,0.39519256,1.0159299,0.84908086,4.3247533,1.0149099,0.012026112,0.008136206,0.29163924,4.755102e-05,0.047149163,0.08023263,0.1615137,0.5119666,0.54900813,0.013227063,0.8565842,0.49697462,0.008595589,0.4974267,0.5027771,0.17197013,0.17899416,0.7135375,0.031781837,0.15768325,0.048602596
RU1311A_T_1_170728638535414,0.30803058,0.070651375,0.6335796,0.009136108,0.006742989,0.0009029781,0.000259922,0.0013903889,0.12999298,0.122975335,0.05391006,0.001335742,0.006203988,0.072433315,0.08357701,0.44696006,0.022790229,0.46615937,0.06194863,0.0187023,2.4424999,2.148782,0.49415427,0.5584563,0.09593703,5.5303135e-05,0.0058504003,0.1445045,0.08732439,0.31025633,3.267491,0.41846308,0.13985203,0.47281718,0.8355119,0.10432327,0.12661324,0.7547149,0.6441537,0.020958848,0.011561882,0.019280152,0.014189964,0.97807765,0.8659002,1.4344172,0.112092055,0.080332845,0.36223117,0.2781438,0.13850546,0.02344768,1.5601583,0.18219571,0.17841022,0.0043216906,0.26246458,1.2444123,1.0387342,0.5474073,0.27152923,0.55766314,0.03232292,0.0026738017,0.7498965,0.26782677,0.6397413,0.51870966,2.0844727,0.8056817,0.00966017,0.000561086,0.21453987,0.02762979,0.048134442,0.047514338,0.09223251,0.638056,0.2374026,0.010457127,0.96909636,0.15069176,0.010332798,0.53640664,0.43974486,0.03513473,0.04929384,0.4480112,0.022690391,0.07630568,0.06268588
RU1311A_T_1_161384131836709,0.06962942,0.016835475,0.17665586,0.0053997003,0.028140072,0.00031385283,6.8218255e-06,0.0044899727,0.019384483,0.034971867,0.0081033595,1.341487e-05,0.0071573476,0.052806847,0.036230173,0.084363244,0.029449312,0.19791448,0.007864845,0.008488358,1.0930587,1.1348245,0.08468886,0.112653576,0.06403723,0.0017168351,0.0152710555,0.033984262,0.062768504,0.15675293,0.8284451,0.11950341,0.01737445,0.09186135,0.2676509,0.04192336,0.06508687,0.1414738,0.09025439,0.0029038973,0.020350302,0.026680676,0.031611063,0.16380963,0.48660505,0.24153872,0.043559764,0.006807913,0.06258304,0.17716645,0.040603206,0.038275022,0.5725902,0.097119965,0.04853054,0.0121095795,0.088502325,0.24983324,0.3075513,0.110555306,0.06380538,0.12675215,0.0019076599,0.0019181377,0.20419201,0.07234779,0.14889324,0.15194437,0.93275756,0.1428386,0.0056298436,0.003784125,0.052918356,0.003462401,0.016187191,0.018631302,0.010266666,0.08026582,0.08620698,0.003858023,0.13605946,0.025123818,0.017486375,0.09113348,0.096303,0.012527163,0.0074365726,0.08870215,0.011140608,0.04503375,0.13640188
RU1311A_T_1_125050602011932,0.05625416,0.5955622,0.8019059,0.0025621655,0.0113492245,0.049886256,1.3349119e-05,0.017286295,0.20887141,0.24185628,0.040032804,0.00648319,0.005341827,0.573451,0.2427801,0.5894143,0.032014064,1.7441912,0.19857709,0.14215246,3.7251692,3.3496773,0.35603932,0.720499,0.3103143,0.0010460847,0.03901327,0.21013243,0.48536173,1.1205542,3.506998,0.29341313,0.2347792,0.6269334,0.7950021,0.22492146,0.402637,1.7166884,1.7512821,0.018155033,0.03602643,0.036756746,0.009168004,1.4174595,3.1294346,1.151802,0.32638398,0.23825036,0.25350612,1.2612182,0.60919684,0.038554754,4.035793,0.49688685,0.60661346,0.029404867,0.62041396,1.0239747,1.8947176,0.38872626,0.6796268,1.1336372,0.026545357,0.0019446461,1.0907459,0.4003202,1.0019009,0.8453645,4.3039756,1.0203667,0.012889321,0.00806441,0.2872915,7.083742e-05,0.050739717,0.08323078,0.1613338,0.515163,0.5410594,0.012693373,0.8178502,0.48247272,0.008942186,0.50149775,0.50955117,0.16693574,0.17699954,0.7031907,0.033756882,0.1576964,0.053945687
RU1311A_T_1_204198513072933,0.04952611,0.009115017,0.19215469,0.0014437159,0.0014285191,6.0644892e-05,3.5985977e-06,7.1487843e-06,0.014884707,0.021610375,0.0037751447,8.420205e-06,0.007518609,0.026517583,0.017327454,0.09530049,0.004510777,0.116189115,0.014932462,0.0042976774,1.4085071,0.567467,0.09345842,0.0805356,0.022165488,0.00036216457,0.0039472934,0.020382447,0.024671847,0.07438723,1.5996587,0.11144181,0.0159401,0.073761865,0.3259573,0.021775471,0.019074023,0.2630018,0.13257055,0.0015449055,0.0031291114,0.003683519,0.0075860885,0.18160018,0.3354329,0.41596213,0.021645635,0.065557025,0.09192706,0.085891776,0.016585087,0.012709192,0.6942122,0.054788172,0.06610618,0.0012840113,0.07497498,0.31496337,0.35326678,0.08475219,0.084275655,0.100292414,0.0013761019,0.00026092422,0.18523692,0.092081934,0.12263397,0.07622776,1.2579132,0.19350593,0.0029332668,0.004184536,0.047334075,0.0022688014,0.004689004,0.0040346254,0.0074368617,0.08387139,0.0819981,0.0038534754,0.24256088,0.031173611,0.00414317,0.052544523,0.10658481,0.0025281482,0.014986793,0.0829669,0.009232316,0.025107896,0.037792612
RU1311A_T_1_197211702119134,0.06171765,0.6930602,0.75581497,0.0021842883,0.011421033,0.049086384,4.4414093e-05,0.020232677,0.21685603,0.2570535,0.03883858,0.0037217475,0.0057472284,0.6342294,0.24995796,0.59225816,0.031453084,1.7971342,0.20368204,0.118748866,3.8059628,3.2775085,0.3641024,0.63951606,0.3392139,0.0014140594,0.062427204,0.24828398,0.51519114,1.1707174,3.2607942,0.27445257,0.22453871,0.6259078,0.6974246,0.22646596,0.43462202,1.7509978,1.6688347,0.015345064,0.031508353,0.039516717,0.011839694,1.4096097,3.2479677,0.98388034,0.33117983,0.23096411,0.25541955,1.2672899,0.6326041,0.040706128,4.1184278,0.5429711,0.5525494,0.029255811,0.6246406,1.0381615,1.9136856,0.38977343,0.680463,1.1744037,0.027170526,0.0024664844,1.1227556,0.34182012,0.9581112,0.8723852,4.3498945,1.0374942,0.020746697,0.00884324,0.27389646,0.00012296064,0.048688024,0.088054314,0.13609937,0.52001536,0.6094645,0.010027869,0.7803332,0.4496526,0.007870066,0.5038189,0.48601285,0.173993,0.1757097,0.6556841,0.03183783,0.15665546,0.06686479
RU1311A_T_1_170869459372789,0.14382009,0.014343581,0.25543013,0.012723622,0.018525565,0.00046832027,0.000111900255,0.0013818393,0.016091803,0.039343122,0.009172316,0.00048194797,0.0028910001,0.04794885,0.03382232,0.20125282,0.02578239,0.122389406,0.014377414,0.026555678,1.6435288,1.7649827,0.23355488,0.18932717,0.094877884,0.00026359127,0.005076553,0.04919242,0.064877324,0.16743039,2.0560846,0.3424841,0.021149617,0.18384486,0.59274644,0.035278503,0.03465258,0.38045755,0.2588207,0.020129455,0.010092501,0.011179198,0.0026924137,0.3499552,0.4106459,0.4584613,0.039635465,0.011146357,0.12309603,0.15564726,0.024164164,0.015017922,0.5433861,0.034984373,0.043485157,0.027855922,0.116552606,0.42936456,0.44952753,0.17558914,0.12079332,0.23994417,0.005625148,0.0006621696,0.39463896,0.0862333,0.23917882,0.30586183,1.0285888,0.2131181,0.0058497153,0.0016203051,0.09321757,0.0033719954,0.019605018,0.0172951,0.045120113,0.15530904,0.11542441,0.0024070027,0.3068419,0.03848618,0.0011465714,0.13945948,0.22076991,0.008041313,0.029538155,0.172687,0.019241666,0.05294574,0.21828516
RU1311A_T_1_191139711249243,0.07925897,0.60870093,0.7637835,0.002796111,0.01244634,0.039833926,4.218297e-05,0.021030776,0.195708,0.24173546,0.033289216,0.0077165207,0.0072904006,0.54719573,0.25287125,0.699135,0.027641227,1.6263974,0.18220699,0.120280586,3.715901,3.2582648,0.3724407,0.6606607,0.3261174,0.0013691627,0.053747065,0.22457044,0.44054964,1.1536764,3.3432813,0.40140927,0.1964098,0.61184573,0.7877325,0.21348125,0.40159217,1.6645991,1.7136164,0.025135804,0.030909214,0.03989345,0.011821412,1.3046207,2.9298973,1.053793,0.3229552,0.20388718,0.27664375,1.1286461,0.54969585,0.0383714,3.9842517,0.4721405,0.4975807,0.029200187,0.59743655,0.9788219,1.8415816,0.37130588,0.6641994,1.2074106,0.026116768,0.0024614856,1.0547178,0.40906593,0.93347,0.8143594,4.2270727,1.0557863,0.018502792,0.007591121,0.2858052,0.00019161878,0.06475129,0.098911665,0.1590625,0.52583975,0.51850873,0.010298404,0.66457087,0.439732,0.008872751,0.5141652,0.5438753,0.15411891,0.17414443,0.6596485,0.03835715,0.15481143,0.06645004
RU1311A_T_1_195613993588653,0.11686499,0.028920876,0.5019417,0.01631258,0.005129484,0.00031640692,6.860631e-05,0.0011596368,0.05882563,0.029503416,0.009043916,0.0002768812,0.0008009675,0.077794306,0.04871786,0.15554084,0.02134587,0.13201171,0.014278841,0.0035341005,2.4998147,1.5910337,0.45079806,0.39283037,0.04760785,0.00014311922,0.0076552113,0.05858913,0.03253634,0.08867153,3.0656545,0.22334726,0.03320057,0.314184,1.1567177,0.08432714,0.073506035,0.4816036,0.4519402,0.014203331,0.005278708,0.0125181675,0.012677656,0.3362024,0.5114997,0.98205745,0.06402358,0.02920669,0.18969394,0.26741022,0.031650368,0.0060110926,0.5216083,0.024655897,0.20783556,0.005259828,0.15973236,0.4826876,0.8518256,0.42936188,0.09901508,0.13271481,0.012120499,0.00673428,0.6285098,0.08669019,0.42337093,0.3461108,1.4699634,0.38533598,0.000586265,0.00013335669,0.11962796,0.0045347693,0.02018484,0.045989085,0.061817072,0.16310684,0.15801531,0.0061659366,0.28085408,0.043749075,0.0014599932,0.2771327,0.22852401,0.00821863,0.039391264,0.23523325,0.050937716,0.072542936,0.049795955
RU1311A_T_1_200923734297334,0.10294188,0.047071807,0.2428198,0.01360306,0.071803026,0.0009282454,7.101685e-05,0.0016183824,0.019433647,0.048052635,0.0048480113,8.990702e-06,0.021509914,0.062401753,0.04595626,0.15140332,0.05634521,0.28307104,0.018941006,0.0073017688,1.3454989,0.8862715,0.09063439,0.106701456,0.07323343,0.0038958613,0.01587042,0.0490967,0.09689459,0.27190295,0.8501176,0.18779491,0.028421873,0.10287959,0.20665024,0.071864255,0.10137474,0.24340175,0.117162004,0.003215246,0.011895613,0.025587548,0.02857619,0.21538648,0.7196452,0.29558238,0.044625092,0.014646864,0.10876315,0.26542497,0.10863935,0.037527647,1.0276092,0.09624339,0.07673478,0.02484201,0.10108175,0.30090195,0.3125887,0.064384006,0.11469389,0.26586586,0.0046449085,0.001564467,0.21740864,0.082731985,0.20484884,0.16543381,1.4211708,0.20656076,0.009997789,0.009984796,0.06032731,0.0030291413,0.018374545,0.008436943,0.030082969,0.09554535,0.133131,0.0052157156,0.121990435,0.045879256,0.013355214,0.124401405,0.15229538,0.0053706365,0.02130705,0.130888,0.015478083,0.05872019,0.16670592
