Cell,NFIX,TCF7L2,HIF1A,STAT4,ICAM1,ELF5,PKNOX2,ESR1,GRHL2,ZEB1,TRPS1,LMX1B,PRDM16,EPAS1,SP100,NR2F2,AHR,EGR1,NR6A1,TCF7L1,JUND,EPCAM,HSF2,TCF12,RORA,NR3C2,PPARG,ARID5B,RUNX1,FOSB,ASCL1,NFIA,SOX6,CREB1,TFDP1,STAT2,REL,SIX1,PROX1,TBX15,GATA6,SP110,RUNX2,PBX1,JUNB,NFIB,BACH1,EBF3,MEIS2,HES1,BCL6,REST,FOS,SOX9,ETS1,GLIS3,LCOR,TCF4,RBPJ,NFYC,ZBTB7A,ZBTB20,BACH2,RARG,NFE2L2,EHF,FOXP1,BBX,JUN,KMT2A,THRB,NPAS2,ZBTB18,CUX2,SMAD3,SOX5,MECOM,NCAM1,FOXO3,RARB,SOX11,SIX4,PLAGL1,STAT1,TEAD1,RORB,NFATC2,CUX1,TEAD4,NFKB1,CD44,RORA_RORB
RU1145_126835146247403,0.06981423,0.007234804,0.13961586,0.0167926,0.02818886,0.00062105735,6.068781e-08,0.00012167709,0.01640394,0.015303886,0.0046448647,1.2474635e-05,0.0028780801,0.027705528,0.03710812,0.05009812,0.0076160617,0.17358468,0.007436437,0.0027919235,0.65689,0.99586207,0.091692284,0.07095607,0.027334774,0.00055394834,0.0075001926,0.021269608,0.034805615,0.13836588,1.3061749,0.05621978,0.00917217,0.060899027,0.4335596,0.034018524,0.051421862,0.084133826,0.05497118,0.010890488,0.004610979,0.026018133,0.013404511,0.21003114,0.6951971,0.17729662,0.033717215,0.005054051,0.10461953,0.09681522,0.020659767,0.017357204,0.5974393,0.051735606,0.033599373,0.0029727537,0.043901917,0.18911676,0.23611067,0.07138527,0.03295229,0.064079456,0.0005232452,0.0066878623,0.11267588,0.034932584,0.10169975,0.11477293,0.7279904,0.10568891,0.0036869145,0.00084977184,0.024815584,0.0033661155,0.009024946,0.009485222,0.0075285635,0.11413214,0.049360953,0.011411019,0.21049276,0.011238161,0.029039303,0.1333614,0.07034891,0.0072559495,0.003141389,0.04943149,0.016375553,0.02608783,0.090564914,0.01729536175
RU1145_204224163370806,0.1250985,0.20978414,0.2537936,0.00916234,0.024468813,0.0039470806,0.014582132,5.5819724e-05,0.016105292,0.08177582,0.017871996,0.020318683,0.0027054062,0.018263353,0.0817654,0.08488565,0.018656649,0.5813329,0.10267288,0.07497427,0.9598816,3.0131743,0.38805112,0.5378433,0.19701445,0.0016096914,0.017173743,0.15623,0.027360722,0.19639088,4.7245674,0.026516065,0.03896297,0.44213006,1.7138009,0.110690005,0.19171828,0.026024938,0.5450238,0.079384565,0.009890596,0.016743556,0.004337288,0.72886693,1.7214388,0.24894096,0.09031104,0.0137046045,0.5083706,0.1149903,0.024132857,0.0038068553,1.176147,0.033182796,0.015043486,0.076365456,0.33911535,0.09518222,0.79992026,0.45393252,0.21473993,0.20082167,0.0017050214,0.04668902,0.40520743,0.05203272,0.6279653,0.6718227,1.400321,0.6529636,0.0048355586,0.008473872,0.14159729,0.0005156539,0.06514917,0.042171206,0.17055695,1.0583531,0.1991495,0.037007645,0.8303504,0.006941547,0.04172349,0.762237,0.22594534,0.063536406,0.047235135,0.3543438,0.09815336,0.036595684,0.023391616,0.130275428
RU1145_227844214155555,0.19170758,0.056820493,0.33859882,0.0151812835,0.008795224,0.00055109133,0.024621421,1.1738122e-06,0.0061734947,0.15724257,0.0135495365,0.023827422,2.6609168e-06,0.0058453623,0.016804326,0.03802449,0.01458723,0.5653471,0.10108479,0.043337423,1.4276934,2.357629,0.5279443,0.60869575,0.11015089,9.101009e-05,0.00419152,0.15706795,0.021068601,0.09824673,4.4898424,0.034248136,0.054241724,0.47938251,1.7291552,0.09221453,0.15524088,0.038992118,0.49489802,0.011214475,0.0058026486,0.008114228,0.0010245843,0.850852,1.4992177,0.552291,0.11722337,0.029905416,0.77181065,0.068603195,0.011360366,0.00046484522,1.2651894,0.007281691,0.0117951995,0.0066225114,0.39877647,0.18960094,0.8190735,0.482415,0.15258698,0.22339985,0.0066154515,0.021785459,0.45613775,0.012275284,0.3879816,0.5208602,1.872382,0.86518335,0.005040906,0.0049385577,0.110674925,0.0023838899,0.016643653,0.03593998,0.46687913,1.1124158,0.16550283,0.019724239,1.6960472,0.007672938,0.04116715,0.61839277,0.28722155,0.0280456,0.044275094,0.35934243,0.12619638,0.014508655,0.016338313,0.069098245
RU1145_155971398625645,0.15004739,0.1802367,0.26744637,0.007250635,0.027107744,0.003597535,0.013573576,4.069155e-06,0.011597979,0.0827165,0.010955933,0.020908918,3.4946645e-06,0.007361928,0.07789273,0.13276562,0.024133999,0.6229128,0.114793144,0.099789925,1.1548045,3.022931,0.36042982,0.52310646,0.1553927,0.001579738,0.019178452,0.1068211,0.018958298,0.18621436,4.7923145,0.014498921,0.043318808,0.4447543,2.0523853,0.10724312,0.18136461,0.026258389,0.5615839,0.05295198,0.007825095,0.018153531,0.0029514036,0.66170835,1.9837391,0.3526645,0.0842508,0.009483876,0.4448236,0.095190905,0.01947,0.0017258214,1.1451006,0.024878284,0.02424751,0.039424192,0.32406127,0.097186536,0.7289859,0.5412452,0.26290712,0.19410253,0.003010411,0.03446189,0.44309878,0.030913994,0.5661856,0.55211264,1.3672395,0.7286967,0.009086545,0.0090040285,0.13894373,0.000794788,0.091551095,0.041731745,0.15991141,1.139344,0.15888372,0.023532534,0.79636145,0.005305351,0.07202306,0.8181945,0.23084305,0.06277036,0.053204745,0.34989947,0.15446746,0.03783166,0.02246599,0.10908153
RU1145_165164910856499,0.1424769,0.13663848,0.31639948,0.0033127265,0.006702982,0.0010397368,0.052183524,0.00028222924,0.025818584,0.09729018,0.036131635,0.035775524,8.583279e-06,0.0007671875,0.036695193,0.020984795,0.033558957,0.57216036,0.13706765,0.02585643,1.3131574,2.4570112,0.4946336,0.77893263,0.11442336,7.786344e-05,0.0055159805,0.1502514,0.03188389,0.114457615,4.3654113,0.03170516,0.11182734,0.464029,1.5026443,0.13832282,0.13213071,0.01913045,0.3182389,0.019969027,0.009216626,0.0120668085,0.00034351624,1.0345962,1.5019656,0.6102379,0.1008047,0.03130781,0.9144578,0.14030802,0.009584573,0.007961548,1.3352627,0.016860764,0.023007121,0.007525477,0.30124444,0.20166434,0.7355425,0.684575,0.1753388,0.13217127,0.008517714,0.019517064,0.51756144,0.010931085,0.49103665,0.4432175,1.8508608,0.89016247,0.0040531624,0.0013351737,0.16524091,0.0037292298,0.025103416,0.030760359,0.37480435,1.2042618,0.17231618,0.048849493,2.1381514,0.04290177,0.03430225,0.72206783,0.36716703,0.042724125,0.036573745,0.281414,0.15088375,0.01184868,0.008025402,0.0785737425
RU1145_226394650299293,0.06815706,0.08326539,0.23052812,0.0044933115,0.03764956,0.0020632243,0.0034259164,2.2986287e-05,0.006810676,0.01856587,0.008853569,0.007766469,0.0014438801,0.010262756,0.054665178,0.0441334,0.0044667087,0.45126832,0.058526378,0.050626274,0.5866915,2.531878,0.16148712,0.42667502,0.08566489,0.004565532,0.0496816,0.07730007,0.010272471,0.3162555,3.9615247,0.019481298,0.016237626,0.1984889,1.5556575,0.09071968,0.10598227,0.009570229,0.19003883,0.02055333,0.014824341,0.020435825,0.00078126177,0.34885404,1.2939861,0.0978162,0.042148426,0.00075302226,0.28880244,0.18230061,0.0110692885,0.024893004,1.0449711,0.010553396,0.040551428,0.031372067,0.1412388,0.07680654,0.48756048,0.28312925,0.14874819,0.09585114,0.0006404081,0.019325927,0.28323156,0.10586206,0.500417,0.3403154,1.2051543,0.25590464,0.03643739,0.0070079467,0.05164506,4.980829e-05,0.031073768,0.03284648,0.05399462,0.59110266,0.090692446,0.05323255,0.5896605,0.0019874997,0.055847727,0.44370514,0.07780195,0.043618433,0.021044137,0.14677562,0.1012058,0.033580024,0.09465332,0.0646416615
RU1145_192729635016027,0.16685101,0.15646185,0.25859854,0.008661552,0.018126544,0.0017966753,0.013916402,8.497321e-07,0.008590224,0.08864371,0.006849934,0.02475373,4.0144502e-07,0.0037607925,0.057513174,0.12939535,0.020359788,0.6166851,0.121507525,0.079085775,1.1433268,2.992387,0.37958688,0.52003694,0.13908087,0.0002896883,0.017771998,0.103859305,0.013081692,0.127134,4.5560226,0.007356567,0.03744827,0.42679,2.1784613,0.092246674,0.20034301,0.022820862,0.464661,0.03730951,0.0133481715,0.010651614,0.0023076893,0.6459865,1.8241655,0.40495324,0.086072646,0.0114637995,0.50038886,0.06646094,0.014646661,0.0004751397,1.0952423,0.018218765,0.020529678,0.025091926,0.30450466,0.10898678,0.75766313,0.5697726,0.25877345,0.16222362,0.0025369774,0.029313028,0.4684332,0.027650183,0.53866136,0.4701937,1.3488451,0.7378528,0.014938112,0.014691997,0.1229444,0.00051371095,0.07668306,0.03866741,0.1531671,1.1575637,0.15325724,0.037643526,0.7785222,0.006127101,0.080637865,0.74453855,0.21818638,0.07829883,0.046058025,0.35013723,0.20500255,0.026941467,0.019138163,0.10868985
RU1145_169579749238686,0.0650046,0.004978867,0.1583824,0.013833185,0.020460978,0.0026162905,1.9799331e-06,0.00024445698,0.010245251,0.015527376,0.0047341147,7.215856e-05,0.0037832998,0.02450721,0.03209346,0.056452762,0.0048303134,0.121198446,0.0077006724,0.00365147,0.73611414,0.8050878,0.12245345,0.1173552,0.023536002,0.0004504888,0.00720757,0.024862334,0.021481348,0.085307874,1.6104451,0.083794616,0.012544617,0.06503272,0.49706134,0.018741274,0.044665862,0.120982505,0.07846465,0.008671768,0.0056460123,0.018845983,0.0061971745,0.18757525,0.5088245,0.21704891,0.01648933,0.017940357,0.11561351,0.08326166,0.010495621,0.013796086,0.46040156,0.030161807,0.031208776,0.001759697,0.054591715,0.21325691,0.26238775,0.08584855,0.035143875,0.058519647,0.0005888093,0.0033866628,0.15842356,0.04410922,0.102932505,0.09683062,0.60913146,0.08966705,0.0029591438,0.00094098505,0.033196837,0.0012238298,0.01647937,0.009738879,0.012041438,0.071052656,0.04451678,0.017092649,0.2394681,0.012507218,0.01965718,0.09390581,0.06795557,0.0077633583,0.0073111285,0.0513103,0.015292373,0.021006426,0.06252415,0.01564968015
RU1145_130529132919651,0.0652083,0.3819945,0.26487795,0.002440285,0.14463879,0.014164153,0.0012436619,6.157737e-05,0.038617406,0.086292855,0.04643449,0.01629714,0.00016319095,0.05856333,0.2846404,0.11180488,0.037651673,1.0115292,0.09178058,0.1517261,1.4149044,3.5247703,0.3049223,0.48597676,0.21208236,0.016637007,0.048102003,0.11386622,0.036722925,0.82462704,5.0918612,0.029873462,0.047647204,0.40878007,1.691952,0.16136816,0.24571323,0.061422076,0.7107179,0.11989884,0.006958181,0.12656106,0.004199267,0.5784027,3.3324416,0.09009463,0.090448104,0.0005619558,0.35701817,0.27380213,0.08361573,0.0077107702,1.9619267,0.07760852,0.024482343,0.13358569,0.3805676,0.068778984,0.62125677,0.54687023,0.2914524,0.32221338,0.008569974,0.037423935,0.57353765,0.15273353,0.908898,0.80870265,2.0410883,0.54182816,0.024661472,0.0026352657,0.09213379,8.981883e-05,0.0563388,0.044562332,0.025566068,0.8467656,0.17402658,0.02740011,0.37484002,0.014209929,0.12352368,1.4138826,0.17449364,0.046553478,0.101890296,0.30049646,0.0962597,0.11437886,0.04431701,0.129317919
RU1145_120703455509749,0.119639225,0.26397777,0.2669782,0.007884036,0.021795012,0.0015740639,0.015769657,5.086527e-05,0.021673184,0.06635132,0.025239905,0.03167445,0.00018539638,0.0065640183,0.06100287,0.07780522,0.017842064,0.64956295,0.112279944,0.04772399,1.0977021,3.2402709,0.33057642,0.66703695,0.19761546,0.00048761282,0.013775237,0.14544514,0.028031172,0.21163735,4.90118,0.026489455,0.07629586,0.41020283,1.4958886,0.11383203,0.17196797,0.024523215,0.6085182,0.038586427,0.017023759,0.033576615,0.003747822,0.7340012,1.7975086,0.31991526,0.08745089,0.013540993,0.48325697,0.138538,0.029691225,0.0034989116,1.1770642,0.025855238,0.017057838,0.03912862,0.34200597,0.086141504,0.8218914,0.47875926,0.20683138,0.15647745,0.0012011569,0.02497893,0.40306765,0.040587436,0.6574708,0.61042124,1.3296843,0.62737745,0.010810966,0.013702773,0.16222493,0.00025027792,0.06419873,0.035239466,0.16385545,1.0147647,0.20055813,0.052186318,1.0364939,0.0050997804,0.05473952,0.91409206,0.24448666,0.062200222,0.054411877,0.33307043,0.09667232,0.025646089,0.02925208,0.129907841
RU1145_200967535647476,0.23247653,0.047571193,0.32229295,0.0062194015,0.0067029437,0.0011112951,0.022931978,1.87784e-05,0.0048218207,0.10460903,0.009071135,0.00773647,7.637356e-06,0.013982985,0.014130451,0.027352247,0.012611606,0.6949625,0.08917725,0.07065153,1.6182888,2.406004,0.5871444,0.45363835,0.1528027,4.5588546e-05,0.0021570164,0.12018527,0.016673597,0.0768745,4.2293787,0.030252842,0.04227896,0.47200057,1.6393213,0.120961376,0.13974583,0.028862821,0.41597593,0.0065310667,0.0033145633,0.006844892,0.002204371,0.7358404,1.6461631,0.5486451,0.14085133,0.025168687,0.9006261,0.04739509,0.010849681,0.00096912426,1.289433,0.006321269,0.011165687,0.0021952773,0.369019,0.16410866,0.736868,0.46324503,0.15396076,0.19026417,0.0016737226,0.033130422,0.5021602,0.017768202,0.27432272,0.56418127,1.9695863,0.92870677,0.0016650757,0.008528692,0.08480365,0.0031113154,0.0195457,0.046288073,0.48288727,1.0909853,0.16797496,0.006474093,1.8606544,0.0106893275,0.03387359,0.53925055,0.29850903,0.00797968,0.04899963,0.34958664,0.1545322,0.02382337,0.007878002,0.08039119
RU1145_236846733809507,0.07575716,0.015370722,0.17610848,0.0071762735,0.03546424,0.0077305897,0.00076307345,0.00013830805,0.0024681708,0.01651042,0.005122066,0.0005703245,0.002387588,0.022126148,0.029594598,0.028175877,0.0011262407,0.1403201,0.014290589,0.03363712,0.32582685,1.1933231,0.18098493,0.33814275,0.030866392,0.00020014738,0.016334446,0.0368781,0.005880483,0.08994494,2.8622966,0.0251537,0.0016350346,0.14412166,1.3702173,0.049525514,0.06439955,0.022075487,0.11727559,0.0078099496,0.0011208294,0.023808086,0.0011170197,0.16130409,0.6835318,0.07867153,0.016771436,0.001992674,0.21866603,0.07615986,0.0028326837,0.017410442,0.39191496,0.009464692,0.020183958,0.0018555829,0.060625408,0.08854091,0.288496,0.21799083,0.08445201,0.06553352,0.00040107738,0.0027553197,0.27587706,0.014050498,0.14266078,0.13388875,0.61605626,0.09532228,0.005262197,0.0001554607,0.03333208,0.00023588764,0.016696338,0.016483119,0.1191181,0.14116377,0.0382186,0.020806259,0.5225595,0.0027252848,0.016783297,0.19826545,0.03435101,0.026117962,0.0033722408,0.044615682,0.071810655,0.039526828,0.06721957,0.028492177
RU1145_239475375397597,0.07245881,0.26037,0.26722574,0.0024343445,0.034184262,0.0011810182,0.0002684556,0.00011931397,0.0432538,0.016108464,0.02696764,0.02754482,3.5610333e-06,0.008604791,0.13261083,0.06662689,0.022766227,1.2269988,0.13452482,0.04301184,1.0823064,3.3702133,0.28687721,0.6156989,0.1487542,0.0002557241,0.04079516,0.10095053,0.04445465,0.49913698,4.44486,0.00925437,0.04338534,0.43337303,2.1332097,0.13562587,0.15314884,0.0052536186,0.22209705,0.06371858,0.029717013,0.056377772,0.0021427518,0.50787634,2.8063521,0.08855175,0.091787815,0.0017439742,0.49840277,0.2948525,0.04064732,0.016458666,2.0539117,0.013789351,0.010466001,0.08053465,0.22967765,0.082005486,0.6963706,0.746511,0.21867107,0.0733862,0.00043155337,0.05625853,0.527694,0.11978273,0.8446026,0.57205904,1.6908755,0.5333384,0.029303433,0.018920334,0.11583467,3.2737262e-07,0.03631315,0.04940451,0.027977506,1.053439,0.13743657,0.10536718,0.5269128,0.0074941283,0.0976534,1.3258406,0.20467898,0.13507283,0.077450834,0.3218783,0.27617797,0.06125907,0.018979087,0.141913515
RU1145_129978390768475,0.17209056,0.09835859,0.32001615,0.01411177,0.0125033185,0.00049361447,0.026200363,9.8952105e-06,0.011942895,0.15834814,0.014167247,0.021491775,1.3929903e-05,0.0039489176,0.023751823,0.051434826,0.016481167,0.5182951,0.11757207,0.03869711,1.2778327,2.5827384,0.4808371,0.6507341,0.1536685,9.377005e-05,0.006346408,0.1914253,0.0214264,0.11037461,4.5776625,0.03292245,0.064628325,0.49017596,1.7224569,0.07858257,0.16544852,0.033540837,0.57409203,0.023766972,0.009947454,0.008818601,0.0012187223,0.9401154,1.4352978,0.5720683,0.10091314,0.030108627,0.7624147,0.07225078,0.0084630065,0.0006278098,1.1513232,0.012424809,0.011799186,0.024080774,0.4154981,0.16954388,0.94545937,0.4743525,0.19200327,0.22099358,0.006157761,0.020832026,0.44589242,0.013356593,0.50209224,0.5568635,1.6947907,0.8486107,0.0073790173,0.0028536564,0.15296875,0.00083055365,0.031411424,0.033072047,0.3870759,1.209915,0.17487368,0.035782214,1.5716081,0.004520221,0.040149532,0.59975296,0.2928025,0.041742127,0.041823562,0.37404615,0.0953763,0.011198006,0.019277884,0.0977053135
RU1145_232330279893342,0.10666248,0.20360652,0.29418,0.0025859461,0.015775802,0.0029203487,0.00035270734,6.702463e-05,0.053962506,0.031511642,0.031429928,0.029726448,3.5062643e-05,0.016736941,0.1115392,0.070373915,0.0304088,1.1239783,0.14107819,0.047014307,1.0193896,3.300104,0.33081114,0.58891714,0.13809755,0.00047380922,0.047219347,0.08933351,0.028856376,0.35021138,4.10594,0.013378905,0.04700688,0.4252912,2.2752628,0.11022172,0.17912424,0.010228098,0.20418428,0.072024696,0.026189242,0.041107427,0.0017757732,0.5083224,2.4550626,0.12851062,0.09806233,0.0029789354,0.65145415,0.21060103,0.033042777,0.009284543,1.8179165,0.011376444,0.0120515395,0.06716803,0.26440227,0.08479881,0.72650635,0.6767083,0.21323237,0.06161995,0.0013953852,0.057735514,0.6080493,0.0954509,0.8321453,0.5730049,1.5894384,0.6489966,0.0194042,0.014191079,0.095852464,9.0048275e-07,0.03733342,0.05012253,0.04466822,1.0288563,0.15794802,0.10787919,0.58440024,0.008176794,0.09997352,1.1169605,0.18097167,0.153757,0.07439812,0.3368668,0.32758763,0.056526627,0.01278633,0.14592727500000002
RU1145_236221700724957,0.20161738,0.10471311,0.27995068,0.005700035,0.021249417,0.0030918838,0.025176313,0.0001612191,0.00982937,0.11453761,0.014623883,0.011147186,0.0005177584,0.025209324,0.041113704,0.066277996,0.016274871,0.6436343,0.08381632,0.08814788,1.2739363,2.4677022,0.5211443,0.45662433,0.1887245,0.0010077398,0.009946978,0.14349185,0.01474791,0.13001104,4.2801366,0.03271892,0.030808995,0.42243993,1.633249,0.13692111,0.21086581,0.036487494,0.4139707,0.039844487,0.0050804424,0.013845156,0.0066447165,0.63495153,1.8246695,0.32852378,0.12099592,0.019065777,0.6788058,0.108473405,0.0282134,0.004722911,1.251072,0.02363088,0.014000282,0.030504892,0.35588604,0.10763439,0.7647875,0.4541666,0.22307174,0.17034057,0.0030385798,0.049724936,0.49084425,0.03698434,0.43362364,0.6346024,1.593463,0.8262824,0.0037051833,0.008184892,0.09335483,0.00092636485,0.038550343,0.041968584,0.27628705,0.94779336,0.20490745,0.01677517,1.2401141,0.0070770117,0.039191213,0.60238016,0.23219228,0.022110727,0.04254306,0.33580977,0.12575838,0.027924333,0.016161066,0.1054176135
RU1145_204825355574070,0.09598081,0.255506,0.22941145,0.0028724934,0.033155356,0.005577911,0.004397295,1.0753403e-07,0.040422402,0.03634084,0.01704063,0.02390188,1.5686826e-05,0.008528085,0.1383809,0.10663312,0.020164998,0.73347825,0.09781667,0.08529041,0.8588843,3.4588935,0.2948542,0.53311396,0.1640056,0.0026992406,0.04602743,0.11313647,0.021761617,0.33554938,4.9972253,0.009686137,0.020578114,0.3653164,1.9715668,0.12622364,0.23010615,0.011547714,0.40433115,0.04660726,0.026833411,0.044770338,0.0004983493,0.52000123,2.389977,0.060262755,0.1003358,0.00051032676,0.38991246,0.1555517,0.029407488,0.0052997917,1.266093,0.022585146,0.007935853,0.07153801,0.21009322,0.070958026,0.7565305,0.5745092,0.22224082,0.10315896,0.00092970306,0.06879242,0.47133553,0.14836375,0.72029597,0.57668453,1.0898526,0.5136408,0.027331172,0.028615829,0.1266409,0.00014389817,0.050140288,0.036212176,0.030297836,0.9647538,0.19949971,0.06138236,0.38181552,0.011768124,0.09459349,1.1888818,0.17042027,0.0808139,0.04973726,0.31206444,0.18689762,0.05635128,0.013492951,0.12240975
RU1145_134936690125620,0.07704167,0.2397449,0.2624116,0.0029897615,0.029978866,0.0019541848,0.0004718748,6.645933e-05,0.042214476,0.01622754,0.026932722,0.029232012,3.3782333e-05,0.009945565,0.12714514,0.07066346,0.026791379,1.1736692,0.13165934,0.046238218,1.0751548,3.3656685,0.28787205,0.59673667,0.14359708,0.00019435391,0.042889055,0.096349746,0.0451608,0.4704287,4.391651,0.01159026,0.042419605,0.41116068,2.191926,0.13015658,0.16665608,0.009013529,0.21959314,0.060636308,0.028570816,0.049727388,0.0031064851,0.4852678,2.736714,0.09393782,0.08978003,0.0015905114,0.49285743,0.28119957,0.038894333,0.019449098,1.9887562,0.015732666,0.01007583,0.07586194,0.21948355,0.080910616,0.6983126,0.70963335,0.22232299,0.069933526,0.0003733343,0.058302533,0.53154993,0.11972911,0.8167815,0.5686003,1.6563559,0.5426757,0.02580696,0.018947264,0.11687067,1.7997823e-05,0.03689858,0.04439826,0.029741816,1.0062329,0.14404212,0.09898461,0.49922216,0.008205536,0.10839604,1.2264557,0.18396796,0.11947612,0.074959986,0.32337442,0.30099055,0.06581531,0.020341272,0.1315366
RU1145_120797944474404,0.07543446,0.2712878,0.2579856,0.004195539,0.056392793,0.011799469,0.0024904872,1.4852779e-05,0.030195566,0.04183978,0.032194268,0.0132671315,7.99267e-06,0.0110451635,0.21794458,0.12697797,0.022193773,0.7347218,0.09677945,0.099227205,0.9832445,3.5229003,0.263277,0.5017434,0.17035453,0.009683635,0.07125067,0.1137505,0.046137396,0.57856005,5.133198,0.010521413,0.021749796,0.3675275,2.0070903,0.14618032,0.23086207,0.020094115,0.46798173,0.06639997,0.015874706,0.07200739,0.0020935496,0.46219254,2.944881,0.0454656,0.104190305,0.00013628448,0.3811548,0.2234128,0.04825016,0.010565282,1.481859,0.030050557,0.01369706,0.11659541,0.25499853,0.061908625,0.66874224,0.59721905,0.24749194,0.14286551,0.0011290958,0.060967214,0.5302905,0.19330002,0.7921521,0.6192856,1.40668,0.5065576,0.029721808,0.010630373,0.11263635,3.0369209e-05,0.06177805,0.033627722,0.018004863,0.811222,0.1698861,0.03216519,0.31356153,0.017311247,0.12190991,1.3620857,0.16116017,0.037031487,0.063890256,0.2864977,0.17750396,0.08458443,0.022522578,0.1036930085
RU1145_204959707458485,0.15602987,0.16824691,0.28178656,0.007448709,0.023412123,0.0024015047,0.0051588267,9.977147e-07,0.017722452,0.059052374,0.008409613,0.027935466,8.2429274e-08,0.004147939,0.07641846,0.10690252,0.019800069,0.8496885,0.12172903,0.07220273,1.3037474,2.9679835,0.36480698,0.52632767,0.12628984,0.00016664117,0.02578305,0.07979151,0.021556225,0.21817513,4.2245517,0.010817543,0.045317627,0.4186332,2.383994,0.09737723,0.19533642,0.033796486,0.35072944,0.04166454,0.013697975,0.01914346,0.007826897,0.5389739,2.1385446,0.3575965,0.08182624,0.018093232,0.7166102,0.15153569,0.020378033,0.0026315572,1.4822663,0.025659699,0.026775157,0.04708091,0.28546998,0.08852635,0.69649816,0.6153666,0.24742709,0.124815054,0.0028036034,0.03475309,0.55725485,0.03547313,0.6104164,0.4994714,1.6508696,0.7447154,0.0077031725,0.01579197,0.0827821,0.0001955586,0.046683177,0.042926595,0.14408134,1.0430224,0.16556734,0.060918696,0.72754604,0.008058876,0.11053295,0.87489885,0.2116848,0.07509822,0.052009866,0.32829174,0.319869,0.039580457,0.016154507,0.10069402999999999
RU1145_131242065873755,0.09474098,0.23670082,0.23465513,0.0036828562,0.03003103,0.007474094,0.0044697854,1.7351461e-07,0.03382962,0.03148003,0.02190703,0.019036375,8.924491e-06,0.007839812,0.15267569,0.11285139,0.014236652,0.75895804,0.104344726,0.09033576,0.8870472,3.4382138,0.27161053,0.50130606,0.14387675,0.004209142,0.055616166,0.10644936,0.026696844,0.4418943,4.951709,0.010016384,0.015316558,0.34234497,2.0803342,0.12590015,0.23125692,0.013856017,0.35992256,0.046378206,0.020941868,0.04582994,0.00086617476,0.44537953,2.5248544,0.04996619,0.0953688,0.00022883741,0.39043364,0.18044484,0.030698478,0.007204608,1.4232509,0.01836979,0.00886801,0.08353722,0.22065155,0.061762627,0.70947033,0.58502644,0.21650727,0.1086589,0.0015703763,0.068899795,0.4865082,0.18132712,0.7508954,0.5392333,1.2372181,0.49764383,0.030302063,0.026584089,0.11974446,3.92324e-05,0.042306643,0.028668674,0.020720204,0.895799,0.17122377,0.049310047,0.31914973,0.012578553,0.11693075,1.1243436,0.15860592,0.07160469,0.06290872,0.29166526,0.21105388,0.06803504,0.01673202,0.10774072
RU1145_134938019183467,0.22970633,0.047892883,0.33353132,0.011901948,0.010750736,0.00024603246,0.0158856,1.7697203e-06,0.00461842,0.14840509,0.014009019,0.01770989,6.2202676e-06,0.0046992167,0.021370118,0.060573015,0.013373778,0.530792,0.10081442,0.04103675,1.4281027,2.2301548,0.5357509,0.52951145,0.10199058,0.00012980743,0.004289969,0.17715476,0.015552592,0.104552075,4.20305,0.032765806,0.044625577,0.4463992,1.9893821,0.07434952,0.2176725,0.040122837,0.41664186,0.013060536,0.008738653,0.0052309725,0.0028990714,0.8345967,1.4432298,0.60905063,0.1126324,0.029328851,0.9115234,0.05209724,0.005880584,0.00013799749,1.1754647,0.006653956,0.0075816736,0.010026539,0.39783838,0.20909853,0.88842255,0.46527544,0.20091091,0.22183648,0.006440965,0.020079287,0.4790165,0.011583587,0.50304174,0.43744385,1.9151791,0.9510572,0.0032051294,0.009506623,0.10077453,0.00010475337,0.01747953,0.03891824,0.37412152,1.119524,0.18524562,0.034851428,1.3597304,0.0045031877,0.05439717,0.5359421,0.29641038,0.04137432,0.03896652,0.3581118,0.17814942,0.016182015,0.01479294,0.07168245
RU1145_197060157364139,0.04775986,0.008971119,0.19057319,0.031551316,0.0804762,0.0069436166,0.00020447296,5.312859e-05,0.003060465,0.018142434,0.0055023977,0.00045112043,0.0046275132,0.04121027,0.041763857,0.026619216,0.003317882,0.24915397,0.025449298,0.02104521,0.3363518,1.8934748,0.12836114,0.26121494,0.045010634,0.0011875094,0.020736624,0.047327325,0.0043647317,0.19886327,2.9002807,0.031050717,0.0024428326,0.09647519,1.241253,0.06786582,0.039355095,0.014872071,0.054651134,0.02759174,0.0030307663,0.044340394,0.00070693967,0.15520042,1.285257,0.089576624,0.032556277,0.0011971781,0.13324852,0.1361591,0.00393644,0.02279357,0.6902065,0.01808871,0.02521784,0.0030933758,0.053780563,0.05120376,0.26306617,0.12995844,0.05526377,0.03445214,0.00041091917,0.011905233,0.22339344,0.026588047,0.26474378,0.12506397,0.70964247,0.12246,0.010168886,0.0001935197,0.028515873,0.00011948554,0.014428205,0.041825924,0.016783686,0.250718,0.03234861,0.030527111,0.52981824,0.0023719547,0.022716453,0.20401317,0.025760112,0.028804924,0.0023566848,0.07508116,0.056996226,0.01162109,0.15134169,0.036907779
