"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Zbtb8b",-0.000140406345860174,0.00102708170400027,0.00145878713676181,-0.00340651654128127,0.00152176351989045,0.00298061442791587,0.000941387681963799,-0.000940199621310163,0.00166989690703128,0.00218957660314485,0.00286848298114853,-0.00216160284363166,0.00300934689760956,0.00175526847553091,0.00264887705529934,-0.00250289793659722,-0.003936270713552,-0.00445388243016388,-0.00313250836868374,0.00171631464253858,-0.00646859694518386,0.00361690144292903,-0.00224693794864027,-0.00142212804397675,-0.00242957265390408,0.00451386241269916,-0.000371478466871002,0.00486973883394542,-0.0016975985556053,0.000395705221999464,0.0006596896592953,0.0007391152436201,-0.00100954150715547,0.0021058402962837,-0.0038865845560027,-0.0015413326013022,-0.00529554484167359,-0.00668504292806157,-0.00294167926909708,-4.07362280674435e-05,-0.00142607011046524,0.00201445554571925,0.00360224631451578,0.00186498884510524,0.00303789124436282,-0.00151934813050422,0.002921221733955,-0.00198559415349849,0.00172761538307122,0.00385292344338526
"Cyp2f2",0.051291529753251,0.0148596183028888,-0.0415702562201567,0.0014777911842743,0.000912024127569114,-0.0109304175306085,0.0136234038750199,-0.035309189638322,-0.0104601659706997,-0.0755421382495521,0.019085159111954,-0.00176770116535744,0.0384300518062764,0.0077224643464888,-0.012811334984629,0.00228084335875039,-0.0469739663778584,0.0115653390091822,0.0290864529246541,-0.020907963514134,-0.0494876156347928,-0.00866795348583607,-0.106124044991853,-0.117245581143697,-0.0114100156687575,0.0686848928066235,0.0752892048519665,-0.0259751092994017,-0.042453511466255,-0.0343477389950534,0.00232912643706841,-0.00231150504706144,0.0068441252182171,-0.0499894006189302,-0.0291641096050469,-0.0127883768623706,0.0334505073703551,-0.0481658400701936,0.0153992816084447,0.0192640139517398,-0.0285144807645053,-0.0339067481736457,0.0198898248737731,0.00585900312406144,0.00132759561920804,-0.0247565814585626,0.000391870576962727,-0.0105492938740529,-0.0079722253524552,0.00133158165906183
"Far2",-0.017407236556705,0.00218299802492322,-0.0162249313413359,0.00597989834407611,-8.47343211691207e-06,-0.0105121109227023,-0.00062021957603077,-0.0285386271542396,0.0164166114523493,0.0253618876325301,0.0164077313132722,0.00514717055852667,0.00896493988725376,-0.0105385700999604,-0.0252614624994915,0.0180173231031115,0.00869998662551472,-0.00629296981185127,0.0156978322788949,-0.0219882365822568,-0.0325256456389332,-0.0254605344036578,-0.0016183775740973,-0.000660238745656163,-0.013157343820805,0.0013789681708868,-0.0195819588534992,0.00207190497666706,0.0462989465729425,-0.0402692047064085,-0.00918671260962285,-0.00112223668366112,0.00204004869743585,0.00452146900831233,-0.00413445120964675,0.00769058948897889,-0.0048431269813672,-0.020810701075219,-0.0240408049705612,0.00440886946256849,0.01487392087215,-0.00487051914978468,-0.00799321142826818,0.000278782780731262,-0.00690294975491951,-0.0213044737724883,-0.00446745330354603,-0.0801974806265998,0.000438740479833985,-0.0314684389258024
"Akap6",-0.00237967434508141,0.00236470852321563,0.00203633087089019,0.000723575187755507,0.000352254827141815,-0.00300406808567029,-0.000403487643455242,-0.0036775906701641,0.00351976968978047,0.00169041350931618,0.00561951423112247,0.00712454871108881,0.00312321200203545,0.00501129778801616,-0.00456105476453846,-0.00295391168076984,0.000162852435640514,-0.00640739700651583,-0.000795783574603085,-2.55262041376584e-05,-0.00407650539532839,0.000108916948563564,0.00559412989667349,1.82906897264477e-05,0.00198992122133279,0.00197274510128319,0.00681904199176525,-0.012161049254472,0.00605355093815447,0.00329037462341681,-0.00196360440089915,-0.000435912072896575,-0.00997487336703725,0.00605847759706261,-0.011091361545051,0.00302819388585908,-0.00482789440959846,0.00510499831988947,0.0012014455509029,-0.0121376873686217,-0.00223318487044445,0.0062801464312728,-0.00875432721480069,-0.00173375496386932,-0.0098352870700797,-0.00419103526422843,-0.00912616015916801,0.0108821764210634,0.0139495700241711,-0.00891602585228014
"Gm15943",-0.000375529613491129,0.00151156406769803,0.000131051525514531,0.000651017793553229,0.00175982932038492,-0.00114423166036561,0.00214947079679647,0.000200761457350582,-0.00273317417923091,0.002581562330804,0.00246591319756991,0.00278493358239077,-0.00276782795283818,-0.00373749521285645,-0.00157290410861066,0.0042876979954556,-0.0006645737612345,0.000323954828964074,0.00128714118914275,0.000149486865400391,0.00264667242632897,0.00295223330674041,0.00309230196209696,-0.000284043221984366,0.00312085284420347,-0.00314334266954444,0.000453644579467342,0.00102622965776764,0.0029214511161796,-0.0038450686810211,0.00281521337146544,0.00493379860953516,-0.00598570854957289,-0.000284528579614894,0.00148519859185297,0.000367532794149918,-0.00142185264383848,0.00305010011391286,0.00269333250841103,0.00345583299179001,-0.00411499847993527,0.00133159230107683,0.00369138523619479,-0.00489596297167511,0.00598856970379838,0.00321313452639312,-0.00141574278611335,-0.000854625426788876,0.00389341899100513,0.00269642637689816
"Sema6d",-0.00546168345715634,-0.00252984904418913,0.00951771486696858,0.0257978072815305,0.0179172114135729,0.0143209921973942,-0.0154385350539059,-0.0069922178137326,-0.0115478478656958,0.046124364753915,0.0634208738247024,0.0233330192519838,0.0301079451186002,-0.0190550949579013,-0.0180576631306537,0.00898866677742741,-0.0113122765143888,-0.0059666321913267,0.0106418025385261,0.0125555078764853,-0.0319614082952876,0.0029476405712807,0.0190695797266435,-0.000352913100087961,-0.014464890698312,0.0218327964252352,-0.0103096110400267,-0.00756733633872281,0.0269255699706598,-0.0185790004535902,0.0200823037958123,-0.018228189935624,0.0126585900349684,-0.00490871883734843,0.00862232294738151,0.00186762023368069,-0.00692122921144161,-0.0161980347133159,0.0274809020391556,0.0021974158458975,0.0225060805249385,-0.0436831791539746,-0.00766103239389892,-0.0343276436116889,-0.025545327430456,-0.0144532812744943,0.0163465919794902,-0.0011101529831754,0.00242719175115173,0.0237744765995739
"Adamts3",0.000844479368183524,0.00143835839513966,0.00184337023130415,0.00143507144401051,0.00763494728014332,-0.00567341070401843,-0.00686327160133866,-0.000167257643037004,0.00291062875647815,0.0030146800495373,-0.0026352823235541,0.000123366556035479,-0.00297104367812843,0.00600154102726934,0.00857591165306563,0.00382297474080147,-0.00203742263399327,0.00140719856346984,0.00071233439685085,0.00532598760145851,-0.00103687231677449,0.00190435068028119,-2.95272318302002e-05,-0.00187199933179759,0.000184055044816494,0.00117883563981508,-0.00118582751208648,-0.00172871235303073,0.00529050990482927,0.000628827885934545,-0.000962076078536061,0.000817556938889379,0.00312237058417859,0.00633533144380185,0.00463246990258427,0.00106483488637313,-0.00371505737301805,-0.00130602815711923,0.00113800096515203,0.0018508065053397,-0.00446572325471252,0.00169488551632673,-0.00471087440200109,-0.00319286212803006,-0.000691211005107873,-0.00497994854727856,0.00133893212225452,0.00149147981422376,0.00737905513696294,-0.000115835651736903
"Cdk5r2",-0.00550480972687511,0.00584514287737584,0.00201215486702408,0.00489954104498768,-0.00172307967883815,-0.00582262626760678,0.00413119967384952,-0.014765090865735,-0.00377794872355646,-0.00442003335897572,-0.00721754092964147,0.0139387947371114,-0.0057579743935347,-0.0121210537285419,0.00319432424490976,0.00976250837802739,0.00989151941544712,-0.00387782155459725,0.0064763095451799,0.002947756110857,0.00547795803897245,0.00209026405563226,0.00169487278697501,-0.0185859740110485,-0.00513025667259222,0.00867111153444799,0.0276284882342512,0.00124578638439233,-0.000267836092195284,0.0211503248523239,-0.004415179319662,0.0121532849882381,-0.00260253640864512,-0.00965504622986926,-0.00727358533543673,-0.00995248270033874,0.00752619446773472,-0.019762632557907,0.0109403809074412,-0.0436470728083565,0.00309633672165265,0.00365467976634355,-0.000827220919791096,0.0243743273236577,0.00732863668226565,-0.0130933102887284,0.00978073112773175,-0.0074174127824543,0.0162502823065079,0.0254407831445497
"Erich6",-0.000983467466767168,0.000382638370161719,0.00125449258361703,0.00400893958347354,-7.52445082897611e-05,-0.000946106679996425,0.00150708848597528,-0.00301981103557483,-0.0034020097666747,-0.00227546485609129,-0.00479624028302864,0.00278157136451325,-0.00452251987243799,-0.00116754389009793,0.00350799810354785,-0.0102156428324702,0.00114886888108178,-0.00232955150647967,-0.000680262362213894,-0.00511655080046418,-0.0117206461451802,0.00223595398442036,-0.00339068212922693,-0.00252869017606084,0.00465866588626042,-0.000140481422793768,-0.00398802701344528,0.00250507910380945,0.00930658164151746,-0.0056022076845395,0.0059362035119717,0.00142103232639736,-0.00862747642285013,-0.00260200495608322,0.00183825012083949,0.00350738629606536,-0.00296617711657066,0.00556132394902512,-0.020906844225056,-0.00348464659867176,-0.00192396979231991,-0.0071353904005711,-0.00424747134047841,-0.000449777427387724,0.00312145022540436,0.0093811497711101,4.38446255881923e-05,0.00157774907611148,0.00315880319150152,-0.00202522678773548
"Cdh20",-0.0455204909018789,0.0169968560311991,-0.0659048901252447,0.0237462026696699,-0.00518830448912394,-0.0252193940478175,0.00291307629407462,0.0154583546067926,0.0147405894651343,0.0106193306420642,-0.0270188851339418,-0.0227625196557307,0.00489774826302375,0.000897175468126409,-0.0131739548084439,0.0177690224844737,-0.003864261388433,0.0098951087652206,-0.00247908057894148,-0.00997938780152963,-0.0163407303693061,-0.00745437935804545,0.00472002700753026,0.0150957518298514,0.0313466877288103,-0.00666269282101524,-0.00688299995086991,0.0063281979824815,0.00222050804426326,0.0434593356973558,0.005062437027299,0.0130346281989417,0.00509508068723337,0.00487058918684701,-0.0162434853549505,0.0136852517661786,-0.0120375733590436,0.00933838790354103,0.00284659602111658,0.00435564930729956,-0.00619289414746908,0.0182465972142452,-0.0177886206032983,0.0169836910161702,-0.00382723626817646,-0.00997382300612983,0.0113762085960711,-0.0447174455609967,-0.00698434705140355,-0.017998577066747
"Gm11077",-0.00133625970970684,0.000798964365831224,-0.00251785200361584,0.00323461382216012,0.00109301694554417,0.00414266101851012,-0.000164411756867021,0.00427875694799477,0.000834144127213261,0.000408997228548477,0.00101678867900597,-0.00133596531617407,-0.0016142523561592,-0.00261364712832998,0.00396550921331237,-0.00194141660783923,0.00354304051907982,-0.00332476085455918,-0.00201271100717036,-0.00260135361383261,0.00196081104373578,0.00470667496226471,-0.00135427859356847,-0.00141205665149011,0.00421633749103541,-0.0027602779367862,0.00226729746072964,-2.7633103650493e-06,0.00473532645622573,-0.00332235038788227,0.0047707607799207,-0.00335586681024732,0.00163409320793257,0.00586676895827721,0.00536577358483868,-0.00795048411892385,0.00265878845115864,0.002516491968174,0.000551969873336642,0.00877357095126923,-0.00299396796101228,-0.00480878936488542,0.000818278562678394,-0.000549445565447407,-0.00434794889757273,-0.00364996960743776,0.0137384166937906,-0.000361636077314217,-0.00532298292646466,0.00577148025957163
"Spag17",0.0005100124271249,0.000757247682572115,-0.00272306829177791,0.0048386672887373,-0.000434273192543904,0.000274898878819616,-0.00195253377434421,-0.00423454182848444,0.00107623323043806,-0.00264291804114071,-0.000380972664966772,0.00496976204667885,0.00252417258022006,0.00243931598410697,-0.00152761814573,0.000576927816053441,0.000581229688495763,0.00163638026293839,0.00435126505465693,0.00306471735121128,-0.00363298340489802,0.000348099673967557,-0.000497783743832489,0.0071253691614678,0.00179790470529994,0.00265234570862688,-0.00159971545595468,0.00354341688779246,-0.00208909945671955,0.000491583883791176,0.00525384321936296,0.00640853617826586,0.00152536469854917,-0.000695957222035283,0.00128955533925992,-0.00110096303762218,-0.00367123938658602,-0.00220684049481863,0.00349377858268713,0.000622387816928323,0.00540207632903811,0.00230757379763315,0.00494210648780598,-0.00695389402656246,0.00530038024688651,0.00435252943124312,-0.00956869846234902,-5.73182359919976e-05,0.00495113889887499,-0.00125831251674256
"Lrrc6",0.000751001349641969,0.00265763123669026,-0.00254516550820012,-0.0012963486117339,0.00190078220332474,-0.00236459658663601,0.00223472868264756,-0.00138148894992542,-0.000364258073705617,0.00361824742580688,-0.00336521898959953,0.00260168506098237,0.00083114805097685,0.0029865447918577,0.00227800097959787,-0.00479879178655131,0.00217412416799622,-0.00141600964050412,0.000531641303735055,0.0023282587767466,-0.00276990836902536,0.000908706954464438,0.0043762509210329,0.00871536849972951,0.010507469645337,-0.00368388221836293,0.00144908585607676,-0.00725284852003526,0.00160949281279936,-6.53508694619277e-05,-0.000587159153011755,0.00484902278697715,-0.00650876067498559,0.00424231133856586,-0.00123685577197864,-0.00179818786700909,-0.000228330025194813,-0.00771072588715309,0.00120458294878854,0.00323023708285338,0.0010626086105661,-0.00467771747308111,0.00605207456077789,0.00438409997933876,-0.00260669686526302,0.00199746207422216,0.00208577378352403,0.000123111051864039,0.00379704620802494,0.00242343157714504
"Lyg2",-0.000184091203576943,-0.000125983134631274,-8.87931129110418e-05,-0.00198875416323012,0.000530947864587184,0.00113468027825113,-0.00108298019123409,-0.00318781249736257,0.00300117999969458,0.00174029160043324,-0.00263013399105273,-0.000557913019380841,-0.00287226479356447,0.00316999364239765,-0.000530566944080396,-0.00350553154141439,-0.000521008663842767,0.00168668184034524,-0.00289659042624001,-0.000859250361411339,0.000472078034654695,0.00286212842658928,-0.00117077241114643,-0.00107953257242085,0.00665786265175859,-0.00063148983581943,0.00328994769379671,-0.00121963293202712,0.00256609335215052,-0.00207903575888175,-0.00128101732102559,-0.00185729210730488,-0.0029790438083534,0.000835983740917512,0.00180747160216585,-0.00280863316750787,0.000146404864052831,0.00203077359648518,-0.00306057379942067,-0.000819752215815625,0.00182336418774867,-0.00693182452630263,0.0016085845126515,-2.54669761402893e-05,0.00133104109935298,-0.00113847242855366,-0.00277637661459027,0.000787054602523299,-0.00200918825100597,0.00751946329791275
"Gm31774",-0.000583897958940229,-0.000648023239716941,0.00023258731012371,0.00502192577719645,0.000852839256210566,-0.00066282656118624,-0.000904487945663037,-0.00519328838339143,0.00337496654287162,0.00452101669044801,0.00694915214184544,-0.00697423795590112,0.00338987087888319,0.000945017358697944,0.000842969004291422,0.00522592484190409,0.00139472155978104,0.000249510768577797,-0.00197692977570059,0.00508800661564037,-0.00520908346002967,-0.00171255304136624,0.000754871168492425,-0.00367947245827552,0.00174901994722117,-0.00164395075564961,-0.00166432378993712,-0.00803722930221147,-0.00624252537051869,0.00583773302063167,0.000725298748180573,0.00100053344161615,-0.00466180507321148,0.00356025115042099,-0.00336929423824531,-0.00338120633278056,0.00262522301554717,0.00818479663179987,-0.00239384911310061,-0.0011418386128487,-0.00253320072064033,-0.00429065687383293,0.000411792993009572,0.0016931832284127,0.00464366724467701,0.00951329953249055,0.0033005693025399,-0.0012651495378691,-0.00398244753763644,0.00826072663658768
"Cngb1",-0.000231002188515655,0.000183887985595961,-0.000333861966027,0.00329952519021152,0.000729356902601135,0.00370532307529482,0.000700129813069835,0.00145004463148157,0.000422609924172461,0.00289501579021021,0.00477853700083038,0.000493054782847055,0.00266247019799011,0.000203520411858154,-0.0010115920194919,0.00170267529563115,-0.00277232752316732,0.00136669767310407,0.00304128506518752,-0.00159303634307205,-0.00375969256264352,0.00143318766481513,-0.000126009904541757,-0.00201848302602296,-0.00228494309556624,0.00274004794116157,0.00172795328622977,0.000564674055639639,-0.00121624718154751,-0.00162529497473989,0.000660612764402673,0.00237521556052465,-0.00103413411608648,-0.00153214615342042,0.00188112970203218,-0.000660441170092027,0.00224051815898012,0.000868096233746302,0.00179705641920428,0.00255348775074857,-0.000869498950915666,-0.00107292933297765,0.000228316069611675,-0.00328631678531399,0.00189645434634034,0.00106720075100529,0.000499778299795269,0.000249007174374149,-0.00377197817678213,0.00152041717147252
"Lrrk2",0.0317526428544067,0.0140401813806837,-0.0299219259214901,0.00054568436257075,0.080032127615571,-0.00477284434004626,0.113822328222154,0.0237497379400027,0.00863365712669002,0.0023297811174592,-0.00810265507223405,0.0301705666254995,-0.00324079718844975,0.0160155438755446,0.0069790402930671,0.01832519622734,-0.0140881250689034,-0.0163262798307248,0.0234547367822567,-0.000979394033140256,0.0140356280299142,-0.0377325095715208,0.0402272840455464,-0.0211374343847832,0.030003892078573,-0.00550220162556234,-0.0377558170638195,0.0491290818988146,-0.0148700152239723,-0.0017357358197277,-0.0154102512323158,-0.0182217161025037,0.0136309492748112,-0.0185096255244751,0.0192158420941741,0.0085488544293982,0.0172727327913698,-0.000292991142536641,0.0227493522800394,-0.00840275156701788,0.0269400836617758,0.0333739214975687,0.0254610620125276,-0.0231145066458728,0.0123926111301938,0.00578010611426299,0.0228991262119415,0.0295500076314621,-0.00918241067499345,-0.02703950828283
"Gm13778",0.000631247544871209,0.00019354800601663,0.000708253256025171,0.00398354247336997,-0.00157508254683409,0.000796714681956983,0.00126486871576621,0.000729692564278566,0.00470485251695265,0.00318416211333253,0.00230273821359671,0.00433310449777592,-0.0019725459062753,0.00374907411092125,-0.00324434789346739,-0.00215746600275044,0.00566625919382467,-0.00263332475326074,-0.00211605294914829,0.000190358401562667,0.00947656290995964,0.00416521581589225,-0.00239960612219034,-0.00658359120395044,-0.00518618437228271,0.000467613836908073,0.00351776273750845,-0.0048076517696387,0.00196091392135929,0.000118400077104868,-0.000308861498782756,-0.00864744062090471,-0.000357743338381919,0.00536572808487092,0.00744847107211617,0.00351900728517766,-0.000955111526371514,0.00209402890325484,0.0030981969045164,-0.00556900359794232,0.000203531766634077,0.00404324370400058,0.00368860746345148,0.00574421111526613,-0.00860410850010746,-0.00117205040026772,-0.00397000841937956,-0.000384246233933535,0.00113379413518316,-0.000328064596739425
"Gm20594",0.00306258358960105,-0.00390025883902653,0.00834409812176963,0.0132090093993366,0.00678292353508563,-0.00421436498622854,0.0104083976791847,-0.0228235039603777,-0.00644330293521271,-0.00755282296070757,0.0108014397812643,0.0207917297455339,-0.010855146196492,0.0143250415101016,0.00588230711817405,-0.00495322800535335,0.00963670141484979,-0.00323023315273602,-0.000216663385286892,0.00329596911444356,0.0205945201774365,0.0235362119838627,0.00258351417995331,0.00237865625338225,0.0114729621714393,-0.0232842448446994,0.0133999430430767,-0.0100196639847281,0.0156871880878877,0.0118625640797347,0.0220989904781559,0.011339748034316,0.00230190176292879,-0.00347249403407508,-0.000122569746309293,0.01180810994724,-0.0329956036032698,-0.017647485488504,-0.0226456065957668,0.0368312038235657,-0.0157237223069174,0.007878022663783,0.0144110054461278,-0.0265592134235812,-0.0243179424570893,-0.0138456450930277,0.00949218519827464,0.0104226003576174,-0.0365457449257473,0.00590237113321009
"Drp2",-0.000839093457614914,0.000141851026189497,-0.000210894180684794,0.00245591577804367,1.0757442214126e-05,0.00275275109967239,-0.00098165545919586,0.000798496365203319,-0.000724769021971524,0.00421433029861652,0.00441568052777119,0.00133115834375935,0.00163911473638539,-0.00330671465107639,0.000277024101465098,0.000841969286395834,-0.0057164501791711,-0.00291174244207183,0.000984253719163795,0.00145658225264297,0.000425325328961342,0.00090636432376833,-0.00432549102525538,0.00290544710724995,-0.00196303926150913,0.00103684312780585,-0.00118054293586105,-0.0027061947205418,0.00218116773266186,0.00243926040709752,0.00384479546202391,-0.00507247258785101,0.0020396225749252,0.00266206780079745,-0.00628630995079521,0.00372051331315981,-0.00297753023980165,-0.00378374498306241,0.00164845406162754,0.00109695123455101,-0.00216859563853647,-0.000113730504242694,-0.00182480484749902,0.00193549770607034,-0.000355709320960607,-0.00237865141875176,-0.00282341927217873,0.00269127810071059,-0.00275558012617386,0.00128091320786538
"Sowahc",-0.00176582186442545,0.00784673405716169,0.00852385628160657,0.0217648573636677,-0.00433770914039743,-0.00477102019627305,0.00653303008458064,-0.000507240560740278,0.0120160745066338,-0.00535518857568405,0.0167172703882416,0.0227649241151844,-0.00114533198929527,0.00851656446330605,-0.0105270732539323,0.00369323160425977,0.0126657280289645,-0.00338917744384649,-0.00523358352373565,0.0132598878801156,-0.00137018743512097,0.00575493860386773,-0.00416762561342056,0.0224711639827099,-0.0374061398551306,0.00138451711294201,-0.00130162738091911,-0.00382827859066204,-0.0249749881168063,0.0215462038960524,0.00636631421734767,0.00838721694966115,-0.00589896392129013,0.0531731187141213,0.0115293356620593,-0.0115310179343788,0.0318515885318956,0.0198614389820253,0.0153777196630522,-0.0330179040621712,-0.0172395547274994,0.0254641620368533,0.0300258933019679,0.0607851436316269,-0.0136092667529715,0.0474301167173503,-0.0165293327908045,-0.0637621130543966,0.00490185717815675,0.0202059698799222
"Chst5",-0.000366857501565874,-0.00106918376241155,0.000498837316378815,-0.000177748364333238,0.00319600021207737,0.00309551105930402,-0.00240946843564497,-0.0035224493336533,-0.00151831450928383,0.00543453051938595,0.0024006847327884,8.55148426126719e-05,-0.00494560608390931,0.00122136480736394,0.00496949365178002,0.00432029963414842,-0.000810957906069115,-0.00331608537802434,0.00192725852916339,0.00221552210296717,0.000508561919341099,0.0046497242003143,-0.00113341500880349,-0.00346187980054321,0.00327433968553524,-0.00298724844520376,-0.00182887269407882,0.00034340359826118,-0.00106161867650997,-0.00175899690546783,0.00350132415990059,-0.00104911013097339,-0.00141922971758881,0.00338774283628355,-0.00223764249446901,-0.00300920883440332,0.00344867811285437,-0.00453664336914375,-0.00310936635204785,0.00118897153608758,-0.00324280028340475,-0.00363411420573006,-0.0056760183303913,0.00503959349132257,-0.00132113410144589,0.00229381964127181,-0.00750429531850437,-0.00423636653723204,0.000317446244543731,0.00393537979224239
"AY512931",0.00177119317490462,0.00178907848377231,5.2552937357707e-05,0.000461499747794647,-0.00125482649712168,-0.00386191683851528,-0.00040425640068475,-0.00018839517137393,0.00214378849286109,0.00696490932942999,-0.00277755092659485,0.00142441395477902,-0.0064355022554625,-0.00103274984434663,-0.00166268020986021,0.000924020716787554,-0.00149049836431458,5.32990703799636e-05,0.00115014404875331,0.00398461545402452,-0.000895588275401161,0.00517524007220773,-0.00239983604431312,-0.00115879023773007,0.00158041678166191,0.00545919932397448,-0.000376041631427844,-0.00700085039309324,-0.00161724350365775,-0.000309427782170327,0.00540518512351228,0.00223970455558252,-0.00449669372056607,0.000776170509867932,0.00233638817763428,-0.000780250790257665,0.00180088186194386,0.00273231247881148,-0.00401446614316235,0.000335471639105669,0.00293770602063308,0.00296753798529743,-0.00770031899228557,-0.00231439896917567,0.00430693225261797,0.000999541354646353,-0.00725163323230027,0.00763174409692547,-8.19352525193045e-07,-0.000549436554958042
"Gm11775",-0.000714379898239079,-0.000844396264393216,0.0017052344086242,-0.000290011475385744,0.00693140188244023,-0.00588083567604703,-0.00698276132789554,0.00118405845931365,-4.30603077740914e-05,0.00165128841454555,0.000100618110781611,0.0050087839595893,-0.006101095430451,0.0018030762198049,0.015986769780871,0.00803872526577547,-0.00204300210961925,0.000415196898388623,0.00638147824654595,-0.00215845801654103,0.00114891117698862,0.00389263788630085,-0.00324591423046247,-0.000779685405727509,-0.0025769139274273,0.00228675180968468,0.0029198522456283,0.000611055195878601,-0.00414182371606871,-0.00161708407620648,0.0060667307273537,0.0016335084620868,0.00489601002689722,-0.0079055279557681,0.00670916725434394,-0.00435475924668717,-0.00371154163201078,-0.00147863108665401,-0.00279170527912161,-0.00795492112474407,0.00252676051919991,0.00135191193870914,0.00381720607431303,-0.00546243381513677,0.000353421180065896,-0.00658238759275775,-0.000777643464523909,0.00256820716981151,-0.00272536139841153,-0.00392961155831445
"Dgkg",-0.011888779019277,0.0112020580481417,-0.0109640856042699,0.00312035885045141,0.020735159576101,0.00991244670150162,0.0194708271269463,-0.00250932718526974,-0.0442758330594357,0.0173276398259071,-0.00637163768122974,0.0142457170347334,-0.000779301420129554,0.0351620871894689,-0.0133836885784122,-0.00766421914119992,0.027897395119001,0.0141159825347749,-0.00126724206292017,-0.0344835971192109,-0.0464925068627049,0.07318531713416,0.0131224311689755,0.00359732071879308,0.0326343794030717,0.0108639180145532,0.0278895626626983,0.00648675106459465,-0.0427210640507224,0.0215460877168071,-0.0112841392901426,-0.00668018614243068,0.0173641384143229,-0.00471084631850791,0.0460930677596656,-0.0243643901797409,-0.0214448110269266,0.00670487314021833,0.0199620152375863,-0.0156415188711222,-0.000392348125494129,0.00337357907156559,-0.0445503731503321,-0.00801762484946277,-0.00565445566056126,0.0101626853741322,-0.0105752459067825,0.0163844084609732,0.017501637617321,-0.00360433787240163
"Dtd2",0.000622162025570544,0.000751408687157258,-0.000974697902250373,0.00104054017879966,0.00218074066859181,0.00268759062414725,0.00316387583502589,0.0032709642147754,-0.000823204986127227,0.0023472638775013,-0.00370863658519746,0.00114409222923882,-0.00341661531422523,-0.00336525708709658,-0.00247035424781033,0.00228159116033786,-0.00213217758669594,-0.00578653949056813,-0.000867843051773427,-0.000120059847621755,-0.00326008892013868,-0.000488782788016568,0.00119656321547647,-0.000384296055773884,-0.00208129052228682,-0.000404217343376067,0.00281392682879861,-0.00183290842051045,-0.00308726582295152,0.000185078838313107,-0.00225804028966885,0.00112907259524945,-0.000435993761631021,0.00451700126593169,0.00413292405625222,0.00203786665336321,-0.00376655729349525,0.00367458657974966,0.00439505985048312,-0.00379678390723493,-0.000402396822141496,-0.00146368201990857,0.00293598775862464,-0.00170176860021575,0.0013361485800248,-0.00486859954900622,-0.00188531084279763,-0.00114455080593503,0.00167990696437019,0.00573241205200745
"Mycn",-0.00128880408682105,0.00274885032048562,0.00540132555950816,0.00573467316737845,3.02295937304296e-05,0.000457362089731553,-0.000589588836531288,0.00144009946247384,0.00100241042689985,-0.00129025491243221,-0.00103255563181642,0.00393900424218987,0.00309299191383661,-0.00066166607350867,0.00306275907148804,-0.00545837685375975,-0.000960328452089902,-0.00591838263000885,1.34853716364159e-05,0.00165876259016331,0.00715352136721564,0.000682587688757081,0.00198481220603418,-0.00182158194587741,0.00130722650722756,0.00148319403713494,0.00449072071574223,-4.67924041334264e-05,0.00274060811375374,-0.00170958359245954,0.00677652307690765,-0.00425950165402639,-0.000341659912160192,-0.00245457437831363,0.00534354063672835,0.00507566456599929,-0.00485122152435941,-0.00794327306695193,0.00722844313188744,0.00184322995954111,-0.00398225025905962,0.00273999104516341,-0.00298660772685045,-0.00762637804643334,-0.00997059740418986,0.00145741587377738,0.00472168957823623,0.000898945260986197,-0.000339327787528325,0.00596518082508592
"Rpl34",0.00879551335772538,0.00710507401064591,0.0117628627530797,0.0268220090437847,0.0229655717143904,-0.00261157566358802,0.0153948223276212,-0.0596144038119976,-0.0130724828754464,-0.0259424996331814,0.00790707654489136,-0.0662931694366028,0.0159946591880162,0.00631961315152191,0.00410241801387681,0.000169756258872227,-0.00370341280712252,-0.0136989318151813,-0.0210541668313457,0.0053107310567312,-0.00494941547358986,-0.0309660413684448,0.015873975170334,0.0110266764684882,0.0116164074949484,0.0160205477153634,-0.0316621540378603,-0.029395713151707,-0.0391738817470418,-0.0162274779523137,-0.0179739915389967,0.00466007797088369,0.0156149474950753,0.00269791183468091,0.0258463183075936,-0.0264118762415539,-0.020629592164034,-0.0311106433261928,-0.00755885527268408,-0.0284332994186486,0.0180423382859319,0.00414335859110268,0.000850693710438504,-0.010815124398539,-0.0372584778029459,-0.016897483262129,9.39941913569372e-05,0.0200544562329182,0.030397577249455,-0.0229931625495372
