Cell,clusters
RU1152_197185785706731,14
RU1152_157612103813428,14
RU1152_161452731348902,14
RU1152_157072011705630,14
RU1152_157560295512798,14
RU1152_131163548175276,14
RU1152_121184460619164,14
RU1152_134465336031469,14
RU1152_169019658876772,14
RU1152_162004635085550,14
RU1152_121817819396333,14
RU1152_230799407962550,14
RU1152_200994213718259,14
RU1152_126682823768412,14
RU1152_129663543957726,14
RU1152_205315069885164,14
RU1152_204411025415478,14
RU1152_195622449403764,14
RU1152_166477721164134,14
RU1152_204763047546083,14
RU1152_228066869000622,14
RU1152_196525285133046,14
RU1152_135142982700406,14
RU1152_232389363058998,14
RU1152_200914098580331,14
RU1152_170265230894820,1
RU1152_235678502676910,14
RU1152_204214665333171,14
RU1152_165714310117171,14
RU1152_134594421476259,14
RU1152_230739022637301,14
RU1152_165808902454693,14
RU1152_134517112068828,14
RU1152_196515636296621,14
RU1152_195424745895725,14
RU1152_235214378064094,14
RU1152_231358992862054,14
RU1152_170182284270876,14
RU1152_165310985562926,14
RU1152_129661651826524,14
RU1152_232328266726622,14
RU1152_169156962826549,14
RU1152_197120287690075,14
RU1152_130213184125364,14
RU1152_155954367879923,14
RU1152_165260097965411,14
RU1152_200967489992566,14
RU1152_231751848213749,14
RU1152_240145121888100,14
RU1152_230809861831900,14
RU1152_235128465802989,14
RU1152_240135605434228,14
RU1152_192197462538469,14
RU1152_165782070614326,14
RU1152_196586515652011,14
RU1152_206061348215715,14
RU1152_155842596169462,14
RU1152_130142297812204,14
RU1152_156033722566877,14
RU1152_157697975474091,14
RU1152_126760279993245,14
RU1152_134594434096541,14
RU1152_165926892132771,14
RU1152_126681600616302,14
RU1152_156049540508533,14
RU1152_162069998848244,14
RU1152_135573405875437,14
RU1152_133896502720941,14
RU1152_157684178302838,14
RU1152_169588472896435,14
RU1152_156034481183011,14
RU1152_230809889356571,14
RU1152_204222284117797,14
RU1152_129524091238188,14
RU1152_227499965041389,14
RU1152_232372425046838,14
RU1152_166333993146142,14
RU1152_200968877586221,14
RU1152_192650285571485,14
RU1152_135475976878430,14
RU1152_230612561422244,14
RU1152_157491683059499,14
RU1152_135143775451364,14
RU1152_239595620515118,14
RU1152_166333962176358,14
RU1152_157562564426148,14
RU1152_134585698077406,14
RU1152_157612076317939,14
RU1152_161461199387958,14
RU1152_192318679739102,14
RU1152_165371889498349,14
RU1152_135692442553270,14
RU1152_170122122816307,14
RU1152_135023500909339,14
RU1152_192265779342171,14
RU1152_169727119742878,14
RU1152_235122036004598,14
RU1152_164701724887845,7
RU1152_239406507251438,14
RU1152_239459032546651,14
RU1152_226821207186731,14
RU1152_155828752889757,14
RU1152_231365404187356,14
RU1152_165739005951331,14
RU1152_226392649877931,14
RU1152_196516978580915,14
RU1152_134540479293806,14
RU1152_122506893253926,14
RU1152_165853193427765,14
RU1152_122352320563558,14
RU1152_164779330324709,14
RU1152_134445184768294,14
RU1152_240550847367966,14
RU1152_192788797704438,14
RU1152_125257175451955,14
RU1152_230731524552622,14
RU1152_120781435489637,14
RU1152_236845364307830,14
RU1152_165723122034462,14
RU1152_192788038606195,14
RU1152_191215632566636,14
RU1152_155888870120293,14
RU1152_239451619670260,14
RU1152_232389336328603,4
RU1152_134594434317612,14
RU1152_196498710738779,14
RU1152_227921630808421,14
RU1152_122505013422876,14
RU1152_226392668854123,14
RU1152_235060820862894,14
RU1152_192324016454052,14
RU1152_131080065075116,14
RU1152_196592977766836,14
RU1152_165260070643486,14
RU1152_199937933097692,14
RU1152_122369602677086,14
RU1152_196516978806067,14
RU1152_192186321918388,14
RU1152_227906732087597,14
RU1152_191227489806635,14
RU1152_131227032962870,22
RU1152_230809056427372,14
RU1152_192745042996451,14
RU1152_191097669610739,14
RU1152_191088274069813,14
RU1152_205366790117285,14
RU1152_205933572712876,14
RU1152_230817405557156,14
RU1152_165860320107766,14
RU1152_204952172947315,1
RU1152_227516844730590,14
RU1152_157621472054189,14
RU1152_165378316719854,14
RU1152_191234973822379,14
RU1152_226949774921124,14
RU1152_131149870845164,14
RU1152_157053745256373,14
RU1152_120781435492147,14
RU1152_121946414462756,14
RU1152_134462202400100,14
RU1152_231151714285427,14
RU1152_129455103012262,14
RU1152_192722494765811,14
RU1152_239381826123500,14
RU1152_129457491695413,14
RU1152_131106639599524,14
RU1152_134945432820571,14
RU1152_204290720394094,14
RU1152_135562700179355,14
RU1152_204351835429099,12
RU1152_230738995046181,14
RU1152_230807089862491,14
RU1152_131095887993244,14
RU1152_236700558552477,14
RU1152_134540466244901,14
RU1152_121886431886118,14
RU1152_122283735076276,7
RU1152_166402827644324,14
RU1152_204359574174502,14
RU1152_205915472218532,14
RU1152_122292190205867,12
RU1152_240482290096358,14
RU1152_125102544046443,14
RU1152_165310986083101,14
RU1152_161452744400092,14
RU1152_231289985821915,14
RU1152_191648511211891,14
RU1152_200982536338267,14
RU1152_131081036229996,14
RU1152_191012709490035,14
RU1152_122497275684718,14
RU1152_122488787720436,14
RU1152_135023547864934,14
RU1152_197066478466861,14
RU1152_227494308304757,14
RU1152_156515920169709,14
RU1152_197051821537652,14
RU1152_169082618792756,14
RU1152_200511195821854,14
RU1152_170182265195300,14
RU1152_157469181172965,14
RU1152_169640044648734,14
RU1152_240618655307612,14
RU1152_126201921387437,14
RU1152_191020372486373,14
RU1152_239381811480939,14
RU1152_226764271044467,14
RU1152_165851836660958,14
RU1152_236718662765940,14
RU1152_157491710319910,14
RU1152_228052654046621,14
RU1152_170677528607982,5
RU1152_129574530311902,14
RU1152_200493076237157,14
RU1152_134954930293667,14
RU1152_226889779861230,14
RU1152_165860339010915,12
RU1152_121751127387421,14
RU1152_200905124599660,14
RU1152_166425395129716,14
RU1152_161942504331165,14
RU1152_231161110154086,14
RU1152_134393260817244,14
RU1152_157148368489886,14
RU1152_201532546443038,14
RU1152_240617734727517,1
RU1152_235197351181236,14
RU1152_126278157657956,14
RU1152_227911847271795,18
RU1152_164822432795940,14
RU1152_160301799855980,14
RU1152_130142285289835,7
RU1152_120850270251419,14
RU1152_126912885316971,14
RU1152_236167982693093,14
RU1152_236770351770348,14
RU1152_231366208699678,14
RU1152_201587053709099,14
RU1152_162011062065900,14
RU1152_157623902129507,14
RU1152_161326329904044,14
RU1152_201129536673629,14
RU1152_227517769403821,14
RU1152_240617715317532,14
RU1152_230731493828533,14
RU1152_122505028024684,14
RU1152_129447740790683,14
RU1152_195547421166382,14
RU1152_165378316725494,14
RU1152_134463456758108,14
RU1152_156524107754796,14
RU1152_165326911819062,14
RU1152_236245170739493,14
RU1152_227494281731302,14
RU1152_164701725415652,14
RU1152_230816753236772,14
RU1152_135022722796781,14
RU1152_161547098971382,14
RU1152_227862620821851,14
RU1152_169107422145780,14
RU1152_170866372884893,14
RU1152_236158197618469,14
RU1152_226970322815334,14
RU1152_162020771982115,14
RU1152_134463410592172,14
RU1152_162011077561070,14
RU1152_169717353888181,14
RU1152_191705304132381,14
RU1152_156048601537782,14
RU1152_131223663073708,14
RU1152_197074384537398,14
RU1152_133924258438043,14
RU1152_196654134908659,14
RU1152_232303617072030,14
RU1152_205381656590772,14
RU1152_192729635056350,14
RU1152_230799439419613,14
RU1152_195547421366171,5
RU1152_200494252178219,14
RU1152_125168027397405,1
RU1152_156031709210483,14
RU1152_230799392594790,14
RU1152_192859679438774,14
RU1152_156051929414493,14
RU1152_192729607945437,14
RU1152_125583611575221,2
RU1152_135546830505771,14
RU1152_236161820714925,14
RU1152_121812465411955,14
RU1152_126834234215718,14
RU1152_165191532042653,14
RU1152_230749732256500,12
RU1152_125606114811174,14
RU1152_230731478620061,14
RU1152_130751378700014,14
RU1152_239939083155891,14
RU1152_170257548723942,14
RU1152_130049284957932,14
RU1152_156049528285475,14
RU1152_134060488906651,14
RU1152_125102529334510,14
RU1152_205861517146028,14
RU1152_204746148461915,14
RU1152_126227588438389,14
RU1152_157560295868134,14
RU1152_239589205063925,14
RU1152_239459013606188,14
RU1152_165248394025190,14
RU1152_160372444247916,14
RU1152_156600477302181,14
RU1152_232250958105901,14
RU1152_236220461214555,14
RU1152_126201953113964,14
RU1152_129509059050421,14
RU1152_165258058128115,12
RU1152_196516991646558,14
RU1152_227982968048429,14
RU1152_134379436129139,14
RU1152_170182252551003,14
RU1152_191139664554357,14
RU1152_196498724961572,14
RU1152_165251763858732,14
RU1152_166400412047771,14
RU1152_170866345929124,14
RU1152_170139168172387,14
RU1152_129440071473446,14
RU1152_131105432222005,14
RU1152_192186295109484,14
RU1152_239611772090286,14
RU1152_130194930784173,22
RU1152_165784103345374,14
RU1152_170755661719462,14
RU1152_130538509388077,14
RU1152_134530815610150,14
RU1152_240135577648046,14
RU1152_196662858763628,14
RU1152_131223708882734,14
RU1152_165853206788902,14
RU1152_125168027850980,14
RU1152_191553101805996,14
RU1152_134465289874203,14
RU1152_226213456104171,14
RU1152_227501932234485,14
RU1152_156031708707237,14
RU1152_130213153029044,14
RU1152_125247350757605,14
RU1152_165182789306230,7
RU1152_157621517474094,14
RU1152_130127284587811,14
RU1152_227911833147171,14
RU1152_241054835497260,14
RU1152_236176826326429,14
RU1152_169787262192477,14
RU1152_195622449407718,14
RU1152_170113801014571,14
RU1152_135503598177132,14
RU1152_227501977521588,14
RU1152_155842596194038,14
RU1152_196500589038324,14
RU1152_240550042037548,14
RU1152_165191486134070,14
RU1152_239460329142492,14
RU1152_201448687517086,14
RU1152_226884410338206,14
RU1152_200502452381982,14
RU1152_231898682673510,14
RU1152_129576408627948,14
RU1152_191227443460331,14
RU1152_232372438944172,14
RU1152_131234281449390,14
RU1152_125798180085046,14
RU1152_197137767262109,14
RU1152_131106652503395,18
RU1152_130050198027549,6
RU1152_200511163623277,14
RU1152_125236628088676,14
RU1152_161332503472038,14
RU1152_192728937215781,14
RU1152_126748603406629,14
RU1152_126150247332707,14
RU1152_227373231271324,14
RU1152_196596601313142,14
RU1152_155911417908013,14
RU1152_231849378565476,13
RU1152_129998523906787,14
RU1152_161326283541941,12
RU1152_156033675914475,14
RU1152_126777593642420,14
RU1152_196115533839598,14
RU1152_126201907269028,14
RU1152_230731479103925,14
RU1152_226331284879787,14
RU1152_130691236579037,14
RU1152_125813212505949,7
RU1152_170728653176037,14
RU1152_133924304574750,14
RU1152_135022710311852,14
RU1152_196730684853532,14
RU1152_235559336200558,14
RU1152_120850289678556,14
RU1152_231703529863085,14
RU1152_135143001287468,14
RU1152_157606842390955,14
RU1152_204952145619740,14
RU1152_157684197382491,14
RU1152_191166554785515,14
RU1152_239997885467381,14
RU1152_121877963623150,14
