cluster,gene,perturb,mean,count,std,ci95_hi,ci95_lo,ci_sig,mean_sig
Arc_4,NFATC2,activate,-0.5857935000000001,2,0.08225136789440037,-0.4717989200000001,-0.69978808,yes,yes
Arc_4,NFATC2,knockdown,-0.0119885,2,0.02386273254470242,0.021083559999999994,-0.04506055999999999,no,no
Arc_4,NFIA,activate,0.012463499999999999,2,0.052419947009702324,0.08511384,-0.06018683999999999,no,no
Arc_4,NFIA,knockdown,-0.5247115,2,0.024462359095148562,-0.4908084000000001,-0.5586146,yes,yes
Arc_4,NFIB,activate,-0.182821,2,0.07626995163234336,-0.07711624000000006,-0.28852575999999996,yes,no
Arc_4,NFIB,knockdown,0.087815,2,0.013539680646160011,0.10658004,0.06904996000000001,no,no
Arc_4,NFIX,activate,0.016463,2,0.04881299531886974,0.08411435999999997,-0.05118835999999998,no,no
Arc_4,NFIX,knockdown,-0.45285699999999995,2,0.09157315659078268,-0.32594307999999994,-0.57977092,yes,yes
Arc_4,NFKB1,activate,0.0478135,2,0.0019410081143570713,0.050503599999999996,0.04512340000000001,no,no
Arc_4,NFKB1,knockdown,0.06997500000000001,2,0.024304674282944017,0.10365956000000001,0.03629044000000001,no,no
Arc_4,NFYC,activate,0.0533955,2,0.006135565540355673,0.061898959999999996,0.04489204,no,no
Arc_4,NFYC,knockdown,-0.12293699999999999,2,0.12242281124038934,0.04673236,-0.29260635999999995,no,no
Arc_4,NR3C2,activate,-0.1069175,2,0.04021952660710964,-0.05117608,-0.16265891999999998,yes,no
Arc_4,NR3C2,knockdown,0.0757485,2,0.0718116433769622,0.17527436,-0.023777359999999997,no,no
Arc_4,NR6A1,activate,-0.2008365,2,0.04678996281789502,-0.13598892,-0.26568408,yes,no
Arc_4,NR6A1,knockdown,0.047412499999999996,2,0.005964445699308534,0.0556788,0.03914619999999999,no,no
Arc_4,PBX1,activate,0.150509,2,0.05712291421137405,0.22967732,0.07134068000000002,no,no
Arc_4,PBX1,knockdown,0.1013625,2,0.025158152167836175,0.13622992,0.06649508,no,no
Arc_4,PPARG,activate,0.038810000000000004,2,0.01975090661210265,0.06618336,0.011436640000000005,no,no
Arc_4,PPARG,knockdown,0.026578,2,0.017793635041778284,0.05123872,0.0019172800000000004,no,no
Arc_4,PROX1,activate,-0.314774,2,0.07355749001971176,-0.21282852000000005,-0.4167194799999999,yes,yes
Arc_4,PROX1,knockdown,0.0517375,2,0.0010500535700620232,0.0531928,0.0502822,no,no
Arc_4,RBPJ,activate,-0.2953515,2,0.018187493518899183,-0.27014492,-0.32055807999999997,yes,no
Arc_4,RBPJ,knockdown,0.0745605,2,0.05637550234365987,0.15269296,-0.003571959999999985,no,no
Arc_4,REST,activate,0.0133335,2,0.044842590742507286,0.07548215999999999,-0.048815159999999996,no,no
Arc_4,REST,knockdown,-0.2684185,2,0.10880181331439291,-0.11762687999999996,-0.41921012,yes,no
Arc_4,RORA,activate,-0.133935,2,0.030534285025197495,-0.09161664,-0.17625336,yes,no
Arc_4,RORA,knockdown,7.049999999999938e-05,2,0.029919809232346384,0.041537239999999996,-0.041396239999999994,no,no
Arc_4,RORB,activate,-0.342207,2,0.15692679373516813,-0.12471755999999998,-0.55969644,yes,yes
Arc_4,RORB,knockdown,0.021783499999999997,2,0.014982885586561755,0.04254872,0.0010182799999999999,no,no
Arc_4,RUNX1,activate,0.036362,2,0.00890106016157626,0.04869824,0.02402576,no,no
Arc_4,RUNX1,knockdown,-0.586086,2,0.01618567422136013,-0.5636537999999999,-0.6085182000000001,yes,yes
Arc_4,SIX1,activate,-0.6000905,2,0.08319323412694088,-0.48479056,-0.71539044,yes,yes
Arc_4,SIX1,knockdown,0.061314,2,0.08712121229643215,0.18205784,-0.05942983999999999,no,no
Arc_4,SIX4,activate,0.0465475,2,0.04798780170522504,0.1130552,-0.01996019999999999,no,no
Arc_4,SIX4,knockdown,0.053888000000000005,2,0.0017507963902178886,0.05631448,0.05146152000000001,no,no
Arc_4,SMAD3,activate,0.046871,2,0.06440045720334601,0.13612548000000002,-0.04238348000000001,no,no
Arc_4,SMAD3,knockdown,-0.388463,2,0.008305676251817213,-0.37695192,-0.39997408,yes,yes
Arc_4,SOX11,activate,0.0025185,2,1.767766952966358e-05,0.0025429999999999997,0.002494,no,no
Arc_4,SOX11,knockdown,0.046328499999999995,2,0.03603345446248528,0.09626831999999999,-0.003611320000000008,no,no
Arc_4,STAT1,activate,0.064791,2,0.009882524373863182,0.07848748,0.05109452000000001,no,no
Arc_4,STAT1,knockdown,-0.4327385,2,0.03801335344980761,-0.38005468000000003,-0.48542232,yes,yes
Arc_4,STAT2,activate,0.10295699999999999,2,0.013022078482331466,0.12100468,0.08490931999999998,no,no
Arc_4,STAT2,knockdown,0.053215,2,0.0047277159390132556,0.05976727999999999,0.046662720000000005,no,no
Arc_4,TBX15,activate,-0.37662249999999997,2,0.12382924662816942,-0.20500391999999995,-0.5482410799999999,yes,yes
Arc_4,TBX15,knockdown,0.039,2,0.01649538699151978,0.06186144,0.016138560000000003,no,no
Arc_4,TCF4,activate,-0.13093100000000002,2,0.29663977998913094,0.28019076,-0.54205276,no,no
Arc_4,TCF4,knockdown,0.158238,2,0.13814462341329103,0.34969668,-0.033220679999999975,no,no
Arc_4,TCF7L1,activate,0.0798885,2,0.06896483147590517,0.17546888,-0.01569187999999999,no,no
Arc_4,TCF7L1,knockdown,-0.42954899999999996,2,0.036261849952808504,-0.37929264,-0.4798053599999999,yes,yes
Arc_4,TCF7L2,activate,0.003417999999999999,2,0.03479106784794051,0.051635959999999995,-0.04479996,no,no
Arc_4,TCF7L2,knockdown,-0.7354069999999999,2,0.07311484117468908,-0.6340749999999998,-0.836739,yes,yes
Arc_4,TEAD1,activate,-0.2949115,2,0.08117090873274736,-0.18241436,-0.40740864,yes,no
Arc_4,TEAD1,knockdown,0.0624335,2,0.003940706091552628,0.06789504,0.05697196,no,no
Arc_4,TFDP1,activate,-0.07278200000000001,2,0.22331846363433544,0.23672159999999998,-0.3822856,no,no
Arc_4,TFDP1,knockdown,0.0085715,2,0.008515686965829591,0.02037364,-0.003230639999999998,no,no
Arc_4,THRB,activate,-0.2208145,2,0.09205893894945781,-0.09322732,-0.34840168,yes,no
Arc_4,THRB,knockdown,0.152252,2,0.05920463657518725,0.23430543999999998,0.07019856000000001,no,no
Arc_4,ZBTB20,activate,0.042214,2,0.027563022330651624,0.0804144,0.004013600000000006,no,no
Arc_4,ZBTB20,knockdown,0.030019,2,0.021504531429445285,0.05982276,0.00021524000000000196,no,no
Arc_4,ZBTB7A,activate,0.0598285,2,0.10303889304772253,0.20263312000000003,-0.08297612000000001,no,no
Arc_4,ZBTB7A,knockdown,0.072691,2,0.02764080407658215,0.11099920000000002,0.0343828,no,no
Arc_4,ZEB1,activate,-0.545972,2,0.09359689619853853,-0.41625332000000004,-0.67569068,yes,yes
Arc_4,ZEB1,knockdown,0.06361649999999999,2,0.02498420389966428,0.09824283999999998,0.02899016,no,no
Arc_5,ASCL1,activate,-0.05446449999999999,4,0.10394530343246233,0.047401897363813096,-0.1563308973638131,no,no
Arc_5,ASCL1,knockdown,-0.1804025,4,0.15416646919807175,-0.02931936018588968,-0.3314856398141103,yes,no
Arc_5,BACH1,activate,-0.15526325,4,0.28794144368994534,0.12691936481614643,-0.43744586481614645,no,no
Arc_5,BACH1,knockdown,-0.07028374999999999,4,0.06318466271374723,-0.008362780540527706,-0.13220471945947226,yes,no
Arc_5,BACH2,activate,-0.027204750000000003,4,0.11851232391999014,0.08893732744159034,-0.14334682744159036,no,no
Arc_5,BACH2,knockdown,0.03736425,4,0.009541162381142736,0.04671458913351988,0.02801391086648012,no,no
Arc_5,CREB1,activate,-0.01281775,4,0.029219058419406103,0.015816927251017982,-0.041452427251017984,no,no
Arc_5,CREB1,knockdown,-0.16739025,4,0.2605709594836884,0.08796929029401465,-0.4227497902940146,no,no
Arc_5,CUX1,activate,0.0668415,4,0.21445164812998446,0.27700411516738477,-0.14332111516738477,no,no
Arc_5,CUX1,knockdown,-0.001995499999999999,4,0.025289765604555006,0.022788470292463905,-0.026779470292463907,no,no
Arc_5,CUX2,activate,-0.009640000000000001,4,0.026518370676444913,0.016348003262916015,-0.035628003262916014,no,no
Arc_5,CUX2,knockdown,-0.008038499999999997,4,0.10864908208386607,0.09843760044218874,-0.11451460044218875,no,no
Arc_5,EGR1,activate,0.082118,4,0.16242637029128,0.2412958428854544,-0.0770598428854544,no,no
Arc_5,EGR1,knockdown,0.01233225,4,0.07147557938846433,0.08237831780069504,-0.05771381780069504,no,no
Arc_5,EHF,activate,-0.1009915,4,0.17919724873911058,0.07462180376432838,-0.2766048037643284,no,no
Arc_5,EHF,knockdown,0.08360125,4,0.09653172336724336,0.1782023388998985,-0.010999838899898487,no,no
Arc_5,EPCAM,activate,0.005201500000000001,4,0.03598191499906585,0.04046377669908453,-0.030060776699084527,no,no
Arc_5,EPCAM,knockdown,-0.012934499999999998,4,0.03264735849957849,0.019059911329586923,-0.044928911329586915,no,no
Arc_5,ESR1,activate,-0.025112499999999996,4,0.043833224693148,0.01784406019928504,-0.06806906019928503,no,no
Arc_5,ESR1,knockdown,0.01039975,4,0.047343540667303986,0.056796419853957905,-0.03599691985395791,no,no
Arc_5,ETS1,activate,-0.0350645,4,0.07935353069439738,0.04270196008050943,-0.11283096008050943,no,no
Arc_5,ETS1,knockdown,-0.12781075,4,0.06305567436467024,-0.06601618912262316,-0.18960531087737684,yes,no
Arc_5,FOS,activate,-0.34769525,4,0.283681313637181,-0.06968756263556264,-0.6257029373644374,yes,yes
Arc_5,FOS,knockdown,-0.03497375,4,0.13586153452044475,0.09817055383003587,-0.16811805383003586,no,no
Arc_5,FOXO3,activate,-0.05238225,4,0.21441194513735315,0.1577414562346061,-0.2625059562346061,no,no
Arc_5,FOXO3,knockdown,-0.14741825,4,0.1427157732660152,-0.007556792199305107,-0.2872797078006949,yes,no
Arc_5,GRHL2,activate,-0.0992735,4,0.20984010909499642,0.10636980691309648,-0.30491680691309647,no,no
Arc_5,GRHL2,knockdown,-0.16977775,4,0.12022613119832422,-0.05195614142564227,-0.28759935857435776,yes,no
Arc_5,HES1,activate,0.07126325,4,0.12158466257818047,0.19041621932661684,-0.047889719326616856,no,no
Arc_5,HES1,knockdown,0.1123,4,0.12011840696024347,0.2300160388210386,-0.005416038821038596,no,no
Arc_5,HIF1A,activate,-0.003649000000000001,4,0.04889914629793313,0.04427216337197446,-0.05157016337197446,no,no
Arc_5,HIF1A,knockdown,0.006218500000000002,4,0.13130663824422587,0.13489900547934136,-0.12246200547934134,no,no
Arc_5,HSF2,activate,-0.018479999999999996,4,0.05404665693639154,0.03448572379766371,-0.0714457237976637,no,no
Arc_5,HSF2,knockdown,-0.0929065,4,0.07102821263178927,-0.023298851620846522,-0.16251414837915348,yes,no
Arc_5,ICAM1,activate,-0.02001775,4,0.061307425104278085,0.04006352660219252,-0.08009902660219252,no,no
Arc_5,ICAM1,knockdown,0.03581275,4,0.09823038172709093,0.1320785240925491,-0.06045302409254912,no,no
Arc_5,JUN,activate,-0.14521900000000001,4,0.06455489856445185,-0.08195519940683721,-0.20848280059316282,yes,no
Arc_5,JUN,knockdown,-0.0561195,4,0.17933616819165807,0.1196299448278249,-0.23186894482782489,no,no
Arc_5,JUNB,activate,0.0022632499999999875,4,0.22184236312206768,0.2196687658596263,-0.2151422658596263,no,no
Arc_5,JUNB,knockdown,0.0576465,4,0.12443277138680148,0.17959061595906545,-0.06429761595906544,no,no
Arc_5,JUND,activate,-0.12442875,4,0.15490334696701466,0.027376530027674373,-0.2762340300276744,no,no
Arc_5,JUND,knockdown,-0.057626750000000004,4,0.16193931334993983,0.10107377708294102,-0.21632727708294103,no,no
Arc_5,KMT2A,activate,0.04588824999999999,4,0.041513842674261475,0.08657181582077624,0.005204684179223748,no,no
Arc_5,KMT2A,knockdown,0.06579499999999999,4,0.049400760216822576,0.11420774501248612,0.01738225498751387,no,no
Arc_5,LMX1B,activate,0.03562925,4,0.026518567638229133,0.06161744628546455,0.009641053714535452,no,no
Arc_5,LMX1B,knockdown,-0.21007725000000002,4,0.21779603359776015,0.003362862925804927,-0.423517362925805,no,no
Arc_5,MEIS2,activate,0.01752225,4,0.0380825267139231,0.05484312617964464,-0.019798626179644636,no,no
Arc_5,MEIS2,knockdown,-0.15629774999999999,4,0.14012934156075235,-0.01897099527046267,-0.2936245047295373,yes,no
Arc_5,NCAM1,activate,0.006279749999999999,4,0.050627886725104376,0.05589507899060229,-0.04333557899060229,no,no
Arc_5,NCAM1,knockdown,-0.010764,4,0.04540377342615185,0.033731697957628815,-0.055259697957628806,no,no
Arc_5,NFATC2,activate,-0.0016297500000000027,4,0.05692588974198529,0.05415762194714559,-0.057417121947145586,no,no
Arc_5,NFATC2,knockdown,-0.33399599999999996,4,0.15057802989590924,-0.1864295307020089,-0.481562469297991,yes,yes
Arc_5,NFIA,activate,-0.059266250000000006,4,0.352024653306531,0.28571791024040033,-0.40425041024040037,no,no
Arc_5,NFIA,knockdown,-0.026623750000000005,4,0.10466663940458774,0.07594955661649598,-0.129197056616496,no,no
Arc_5,NFIB,activate,-0.08117474999999999,4,0.20746399264992949,0.1221399627969309,-0.2844894627969309,no,no
Arc_5,NFIB,knockdown,-0.273402,4,0.19500338500651726,-0.08229868269361307,-0.4645053173063869,yes,no
Arc_5,NFIX,activate,-0.042576,4,0.09553149243050692,0.05104486258189678,-0.13619686258189678,no,no
Arc_5,NFIX,knockdown,0.050096249999999995,4,0.035189803469897356,0.0845822574004994,0.015610242599500584,no,no
Arc_5,NFKB1,activate,0.02201175,4,0.048672652022636556,0.06971094898218383,-0.025687448982183825,no,no
Arc_5,NFKB1,knockdown,-0.004008749999999999,4,0.05322094190808101,0.04814777306991939,-0.056165273069919384,no,no
Arc_5,NFYC,activate,-0.0808045,4,0.20335818000185452,0.11848651640181743,-0.2800955164018174,no,no
Arc_5,NFYC,knockdown,-0.030991999999999995,4,0.04546807132483189,0.013566709898335253,-0.07555070989833525,no,no
Arc_5,NR3C2,activate,0.0588945,4,0.0827774572070601,0.1400164080629189,-0.022227408062918896,no,no
Arc_5,NR3C2,knockdown,0.03834950000000001,4,0.15841191736629748,0.19359317901897152,-0.1168941790189715,no,no
Arc_5,NR6A1,activate,-0.05951675,4,0.02418440234772541,-0.0358160356992291,-0.0832174643007709,yes,no
Arc_5,NR6A1,knockdown,-0.024352250000000006,4,0.10017586829296765,0.07382010092710829,-0.1225246009271083,no,no
Arc_5,PBX1,activate,0.09668399999999999,4,0.03864005055207183,0.13455124954103037,0.0588167504589696,no,no
Arc_5,PBX1,knockdown,0.12093825,4,0.08301972307580491,0.20229757861428882,0.03957892138571119,no,no
Arc_5,PPARG,activate,-0.0228585,4,0.0540258517656131,0.030086834730300837,-0.07580383473030083,no,no
Arc_5,PPARG,knockdown,-0.00048800000000000015,4,0.06945408484267383,0.06757700314582035,-0.06855300314582036,no,no
Arc_5,PROX1,activate,-0.0151685,4,0.038416124856627584,0.02247930235949503,-0.05281630235949503,no,no
Arc_5,PROX1,knockdown,-0.24031499999999997,4,0.1508852831414206,-0.09244742252140778,-0.3881825774785922,yes,no
Arc_5,RBPJ,activate,-0.11349049999999997,4,0.28068283150025397,0.16157867487024893,-0.3885596748702489,no,no
Arc_5,RBPJ,knockdown,-0.376815,4,0.22221231956397017,-0.15904692682730925,-0.5945830731726908,yes,yes
Arc_5,REST,activate,-0.09936724999999999,4,0.02374922730497423,-0.07609300724112525,-0.12264149275887473,yes,no
Arc_5,REST,knockdown,-0.007207000000000002,4,0.03874119162682876,0.03075936779429218,-0.04517336779429218,no,no
Arc_5,RORA,activate,-0.07751375,4,0.14766951656401534,0.06720237623273502,-0.22222987623273505,no,no
Arc_5,RORA,knockdown,-0.20165524999999998,4,0.1263297767574349,-0.07785206877771378,-0.3254584312222862,yes,no
Arc_5,RORB,activate,-0.03190849999999999,4,0.05943541834349841,0.026338209976628446,-0.09015520997662843,no,no
Arc_5,RORB,knockdown,-0.040075,4,0.06267099115220694,0.0213425713291628,-0.1014925713291628,no,no
Arc_5,RUNX1,activate,-0.20425949999999998,4,0.13166599437845242,-0.07522682550911661,-0.33329217449088333,yes,no
Arc_5,RUNX1,knockdown,0.006243249999999999,4,0.03803942281699343,0.04352188436065356,-0.031035384360653562,no,no
Arc_5,SIX1,activate,-0.12253074999999998,4,0.2510536745457366,0.1235018510548219,-0.36856335105482185,no,no
Arc_5,SIX1,knockdown,-0.31740825,4,0.1632386604583914,-0.15743436275077644,-0.47738213724922357,yes,yes
Arc_5,SIX4,activate,0.011832250000000002,4,0.07058610029543116,0.08100662828952254,-0.05734212828952254,no,no
Arc_5,SIX4,knockdown,-0.01065775,4,0.03865566016661295,0.027224796963280687,-0.04854029696328069,no,no
Arc_5,SMAD3,activate,-0.15610125,4,0.15293972948490744,-0.006220315104790708,-0.3059821848952093,yes,no
Arc_5,SMAD3,knockdown,0.007477749999999998,4,0.06390486245649335,0.0701045152073635,-0.05514901520736349,no,no
Arc_5,SOX11,activate,0.0143625,4,0.04953511070947555,0.06290690849528605,-0.03418190849528604,no,no
Arc_5,SOX11,knockdown,0.009377,4,0.08593315422660414,0.09359149114207205,-0.07483749114207205,no,no
Arc_5,STAT1,activate,-0.037934749999999996,4,0.13116310387802152,0.09060509180046109,-0.16647459180046106,no,no
Arc_5,STAT1,knockdown,-0.027607999999999997,4,0.04383211582846532,0.015347473511896016,-0.07056347351189601,no,no
Arc_5,STAT2,activate,0.038533,4,0.05901909843996828,0.0963717164711689,-0.019305716471168917,no,no
Arc_5,STAT2,knockdown,0.04720800000000001,4,0.09000673891066899,0.13541460413245562,-0.0409986041324556,no,no
Arc_5,TBX15,activate,-0.028909749999999998,4,0.057373269614429324,0.027316054222140736,-0.08513555422214072,no,no
Arc_5,TBX15,knockdown,-0.0855445,4,0.0668202139899796,-0.020060690289819993,-0.15102830971018,yes,no
Arc_5,TCF4,activate,-0.06156650000000001,4,0.1684940201916179,0.10355763978778555,-0.22669063978778559,no,no
Arc_5,TCF4,knockdown,-0.38631299999999996,4,0.23617150566625658,-0.1548649244470685,-0.6177610755529315,yes,yes
Arc_5,TCF7L1,activate,0.027930999999999997,4,0.25341057726148686,0.2762733657162571,-0.22041136571625713,no,no
Arc_5,TCF7L1,knockdown,-0.11686274999999999,4,0.057225315221936524,-0.0607819410825022,-0.17294355891749777,yes,no
Arc_5,TCF7L2,activate,-0.24409875000000003,4,0.11553578400182632,-0.13087368167821023,-0.35732381832178983,yes,no
Arc_5,TCF7L2,knockdown,-0.034112250000000004,4,0.042518247136768626,0.007555632194033247,-0.07578013219403326,no,no
Arc_5,TEAD1,activate,-0.115617,4,0.2213110102653428,0.10126779006003594,-0.33250179006003594,no,no
Arc_5,TEAD1,knockdown,-0.327426,4,0.18078315193439168,-0.15025851110429617,-0.5045934888957038,yes,yes
Arc_5,TFDP1,activate,0.023208,4,0.10507310952221156,0.12617964733176734,-0.07976364733176733,no,no
Arc_5,TFDP1,knockdown,-0.252139,4,0.17425221093001947,-0.08137183328858091,-0.4229061667114191,yes,no
Arc_5,THRB,activate,-0.04847449999999999,4,0.13244949854567212,0.08132600857475868,-0.17827500857475864,no,no
Arc_5,THRB,knockdown,-0.06734325000000001,4,0.08706446407643399,0.017979924794905303,-0.15266642479490533,no,no
Arc_5,ZBTB20,activate,-0.008729250000000001,4,0.05500956534019031,0.045180124033386504,-0.0626386240333865,no,no
Arc_5,ZBTB20,knockdown,-0.017435000000000003,4,0.03820557068456554,0.020006459270874227,-0.05487645927087423,no,no
Arc_5,ZBTB7A,activate,0.0014844999999999997,4,0.03327198734170633,0.034091047594872206,-0.031122047594872207,no,no
Arc_5,ZBTB7A,knockdown,-0.021207750000000004,4,0.07067725729150785,0.04805596214567769,-0.0904714621456777,no,no
Arc_5,ZEB1,activate,-0.04895975000000001,4,0.1095215205986933,0.058371340186719425,-0.15629084018671946,no,no
Arc_5,ZEB1,knockdown,-0.020761750000000016,4,0.2670776524837861,0.2409743494341104,-0.28249784943411044,no,no
Arc_5_Generalist_NE,ASCL1,activate,0.007245666666666666,9,0.030293165508081192,0.027037201465279714,-0.01254586813194638,no,no
Arc_5_Generalist_NE,ASCL1,knockdown,-0.18882122222222222,9,0.0529162705147901,-0.15424925881922602,-0.22339318562521843,yes,no
Arc_5_Generalist_NE,BACH1,activate,0.00277,9,0.05288412112817986,0.03732095913707751,-0.03178095913707751,no,no
Arc_5_Generalist_NE,BACH1,knockdown,-0.12616633333333332,9,0.07548740812380565,-0.07684789335911363,-0.17548477330755302,yes,no
Arc_5_Generalist_NE,BACH2,activate,0.027998333333333333,9,0.044505713748349204,0.057075399648921485,-0.0010787329822548146,no,no
Arc_5_Generalist_NE,BACH2,knockdown,0.07420333333333334,9,0.06685893133493835,0.11788450180549306,0.030522164861173623,no,no
Arc_5_Generalist_NE,CREB1,activate,0.04932388888888888,9,0.10894783555955166,0.12050314145446264,-0.02185536367668487,no,no
Arc_5_Generalist_NE,CREB1,knockdown,-0.19871255555555553,9,0.08787345369921327,-0.1413018991387362,-0.25612321197237486,yes,no
Arc_5_Generalist_NE,CUX1,activate,-0.06128133333333333,9,0.05206927669221073,-0.02726273922775565,-0.095299927438911,yes,no
Arc_5_Generalist_NE,CUX1,knockdown,0.006283555555555553,9,0.035018696670889644,0.02916243738053679,-0.016595326269425684,no,no
Arc_5_Generalist_NE,CUX2,activate,-0.02313233333333333,9,0.033575047062513554,-0.0011966359191578103,-0.045068030747508855,yes,no
Arc_5_Generalist_NE,CUX2,knockdown,0.18438699999999997,9,0.06701551999350598,0.22817047306242388,0.14060352693757605,no,no
Arc_5_Generalist_NE,EGR1,activate,0.014361666666666668,9,0.056790269437202,0.051464642698971975,-0.02274130936563864,no,no
Arc_5_Generalist_NE,EGR1,knockdown,-0.04910911111111112,9,0.09717909485255105,0.014381230859222244,-0.11259945308144448,no,no
Arc_5_Generalist_NE,EHF,activate,0.07058488888888889,9,0.10628277531242356,0.1400229687596723,0.0011468090181055018,no,no
Arc_5_Generalist_NE,EHF,knockdown,0.19033511111111112,9,0.09783530992367281,0.254254180261244,0.12641604196097822,no,no
Arc_5_Generalist_NE,EPCAM,activate,0.012875444444444446,9,0.057297447436842924,0.05030977676984849,-0.0245588878809596,no,no
Arc_5_Generalist_NE,EPCAM,knockdown,0.019161333333333336,9,0.0653731066284141,0.061871762997230545,-0.023549096330563873,no,no
Arc_5_Generalist_NE,ESR1,activate,-0.006687,9,0.04509123397623977,0.022772606197809984,-0.03614660619780999,no,no
Arc_5_Generalist_NE,ESR1,knockdown,0.03783566666666667,9,0.04693082151955152,0.068497136726107,0.007174196607226346,no,no
Arc_5_Generalist_NE,ETS1,activate,0.01220788888888889,9,0.054851141652759706,0.04804396810202523,-0.023628190324247452,no,no
Arc_5_Generalist_NE,ETS1,knockdown,-0.10411222222222223,9,0.04921596866815124,-0.07195778935903008,-0.13626665508541438,yes,no
Arc_5_Generalist_NE,FOS,activate,-0.28428766666666666,9,0.15657922746408606,-0.18198923805679712,-0.3865860952765362,yes,no
Arc_5_Generalist_NE,FOS,knockdown,0.026763000000000002,9,0.03793415194452092,0.051546645937087,0.001979354062913004,no,no
Arc_5_Generalist_NE,FOXO3,activate,0.028558666666666663,9,0.040007572186399915,0.05469694716178128,0.0024203861715520504,no,no
Arc_5_Generalist_NE,FOXO3,knockdown,-0.17160922222222225,9,0.06993318307995457,-0.12591954260998525,-0.21729890183445924,yes,no
Arc_5_Generalist_NE,GRHL2,activate,0.0016447777777777776,9,0.022319272203511577,0.016226702284072008,-0.012937146728516452,no,no
Arc_5_Generalist_NE,GRHL2,knockdown,-0.19281399999999999,9,0.060556561585017356,-0.15325037976445532,-0.23237762023554465,yes,no
Arc_5_Generalist_NE,HES1,activate,0.09450877777777777,9,0.07177649653399393,0.14140275551332046,0.04761480004223508,no,no
Arc_5_Generalist_NE,HES1,knockdown,0.13262,9,0.06926859945350418,0.17787548497628938,0.08736451502371059,no,no
Arc_5_Generalist_NE,HIF1A,activate,0.00447377777777778,9,0.05229104118244773,0.038637258016976955,-0.0296897024614214,no,no
Arc_5_Generalist_NE,HIF1A,knockdown,0.02564611111111111,9,0.05391932725017172,0.06087340491455663,-0.009581182692334416,no,no
Arc_5_Generalist_NE,HSF2,activate,0.015244,9,0.04952053069182519,0.04759741338532579,-0.01710941338532579,no,no
Arc_5_Generalist_NE,HSF2,knockdown,-0.08822744444444444,9,0.03222284440855242,-0.06717518609752353,-0.10927970279136535,yes,no
Arc_5_Generalist_NE,ICAM1,activate,0.03664755555555556,9,0.04406249155776121,0.06543505003995954,0.007860061071151569,no,no
Arc_5_Generalist_NE,ICAM1,knockdown,0.03884155555555556,9,0.05958156686239275,0.07776817923898549,-8.506812787437146e-05,no,no
Arc_5_Generalist_NE,JUN,activate,-0.14091444444444445,9,0.07006575494867502,-0.09513815121131011,-0.1866907376775788,yes,no
Arc_5_Generalist_NE,JUN,knockdown,0.016482888888888887,9,0.06043042846208449,0.05596410215078409,-0.022998324373006314,no,no
Arc_5_Generalist_NE,JUNB,activate,0.09004111111111111,9,0.21376233607820416,0.22969917068220447,-0.049616948459982255,no,no
Arc_5_Generalist_NE,JUNB,knockdown,0.11334566666666669,9,0.055930373121408736,0.14988684377265374,0.07680448956067965,no,no
Arc_5_Generalist_NE,JUND,activate,-0.002255777777777779,9,0.04192159121734819,0.025132995150889702,-0.029644550706445262,no,no
Arc_5_Generalist_NE,JUND,knockdown,-0.15831455555555551,9,0.15275982879270902,-0.05851146741098562,-0.2581176437001254,yes,no
Arc_5_Generalist_NE,KMT2A,activate,0.05525566666666667,9,0.04371078495062746,0.08381337950107662,0.026697953832256725,no,no
Arc_5_Generalist_NE,KMT2A,knockdown,0.060975666666666664,9,0.042074721927185685,0.08846448499242798,0.033486848340905345,no,no
Arc_5_Generalist_NE,LMX1B,activate,0.018319222222222223,9,0.055186773423932335,0.05437458085919135,-0.017736136414746903,no,no
Arc_5_Generalist_NE,LMX1B,knockdown,-0.40374188888888884,9,0.0548084355401713,-0.3679337110026436,-0.4395500667751341,yes,yes
Arc_5_Generalist_NE,MEIS2,activate,-0.01660088888888889,9,0.04356459758348642,0.01186131486565557,-0.04506309264343335,no,no
Arc_5_Generalist_NE,MEIS2,knockdown,-0.22072144444444444,9,0.05125462419653254,-0.18723508996937652,-0.2542077989195124,yes,no
Arc_5_Generalist_NE,NCAM1,activate,0.0021088888888888893,9,0.047272688442811364,0.03299371200485898,-0.0287759342270812,no,no
Arc_5_Generalist_NE,NCAM1,knockdown,-0.0008604444444444461,9,0.05325325829728898,0.033931684309784355,-0.03565257319867325,no,no
Arc_5_Generalist_NE,NFATC2,activate,-0.0019124444444444443,9,0.04257446342912354,0.025902871662582934,-0.029727760551471825,no,no
Arc_5_Generalist_NE,NFATC2,knockdown,-0.3782221111111111,9,0.041569145665518684,-0.35106360260963887,-0.4053806196125833,yes,yes
Arc_5_Generalist_NE,NFIA,activate,0.08986633333333333,9,0.08431123953987392,0.14494967649938428,0.03478299016728237,no,no
Arc_5_Generalist_NE,NFIA,knockdown,-0.031171888888888895,9,0.08029363795227559,0.021286621239931157,-0.08363039901770894,no,no
Arc_5_Generalist_NE,NFIB,activate,-0.009751222222222224,9,0.05396584750279054,0.025506464812934268,-0.045008909257378715,no,no
Arc_5_Generalist_NE,NFIB,knockdown,-0.22160611111111111,9,0.131014851108037,-0.13600974172052693,-0.3072024805016953,yes,no
Arc_5_Generalist_NE,NFIX,activate,-0.06601355555555556,9,0.07882099457015103,-0.014517172436390217,-0.1175099386747209,yes,no
Arc_5_Generalist_NE,NFIX,knockdown,-0.014033777777777777,9,0.04298119997969396,0.014047272875622279,-0.042114828431177836,no,no
