gene,sample,transferability
JUND,human_RU1066,1.0
KMT2A,human_RU1066,0.27294025771183134
LMX1B,human_RU1066,0.21288921071687184
MEIS2,human_RU1066,0.2614047791455467
NCAM1,human_RU1066,0.23499806426635694
NFATC2,human_RU1066,0.0
NFIA,human_RU1066,0.2300578034682081
NFIB,human_RU1066,0.31645072634471927
NFIX,human_RU1066,0.2085600290170475
NFKB1,human_RU1066,0.3522561863173217
NFYC,human_RU1066,1.0
NR6A1,human_RU1066,1.0
PBX1,human_RU1066,0.6672740524781341
PKNOX2,human_RU1066,0.02376599634369287
PROX1,human_RU1066,0.0
RBPJ,human_RU1066,1.0
REST,human_RU1066,0.664011585807386
RORA_RORB,human_RU1066,0.18053033054849255
RUNX1,human_RU1066,0.5122529644268775
SIX1,human_RU1066,0.4946036471901749
SIX4,human_RU1066,0.4815119145439606
SMAD3,human_RU1066,0.10480349344978165
SOX11,human_RU1066,0.5405503258508327
SOX9,human_RU1066,1.0
STAT1,human_RU1066,1.0
STAT2,human_RU1066,0.43279766252739227
TBX15,human_RU1066,0.32079646017699115
TCF4,human_RU1066,1.0
TCF7L1,human_RU1066,0.4977728285077951
TCF7L2,human_RU1066,0.46920492721164614
TEAD1,human_RU1066,0.8364312267657993
TFDP1,human_RU1066,1.0
THRB,human_RU1066,0.6969587255611875
ZBTB20,human_RU1066,0.2396348421453024
ZEB1,human_RU1066,1.0
ASCL1,human_RU1195,0.614406779661017
BACH1,human_RU1195,0.9230769230769231
BACH2,human_RU1195,0.8734177215189873
CREB1,human_RU1195,1.0
CUX2,human_RU1195,0.6732673267326733
EGR1,human_RU1195,0.599009900990099
EHF,human_RU1195,0.7716535433070866
EPCAM,human_RU1195,0.2813852813852814
ESR1,human_RU1195,1.0
ETS1,human_RU1195,0.39285714285714285
FOS,human_RU1195,0.3106796116504854
FOXO3,human_RU1195,0.625531914893617
GRHL2,human_RU1195,0.6666666666666666
HES1,human_RU1195,0.75
HSF2,human_RU1195,0.6636363636363637
ICAM1,human_RU1195,0.4090909090909091
JUN,human_RU1195,0.13765182186234817
JUNB,human_RU1195,0.04247104247104247
JUND,human_RU1195,1.0
KMT2A,human_RU1195,0.0514018691588785
LMX1B,human_RU1195,0.6122448979591837
MEIS2,human_RU1195,0.0
NCAM1,human_RU1195,0.5889830508474576
NFATC2,human_RU1195,0.23809523809523808
NFIA,human_RU1195,0.7674418604651163
NFIB,human_RU1195,0.9476190476190476
NFIX,human_RU1195,0.05069124423963134
NFKB1,human_RU1195,0.937007874015748
NFYC,human_RU1195,1.0
NR6A1,human_RU1195,1.0
PBX1,human_RU1195,0.9354838709677419
PKNOX2,human_RU1195,0.4212962962962963
PROX1,human_RU1195,0.7752808988764045
RBPJ,human_RU1195,1.0
REST,human_RU1195,0.9462809917355371
RORA_RORB,human_RU1195,0.7880184331797235
RUNX1,human_RU1195,1.0
SIX1,human_RU1195,0.6105263157894737
SIX4,human_RU1195,0.38333333333333336
SMAD3,human_RU1195,0.51931330472103
SOX11,human_RU1195,0.4583333333333333
SOX9,human_RU1195,1.0
STAT1,human_RU1195,1.0
STAT2,human_RU1195,0.6577777777777778
TBX15,human_RU1195,0.4492753623188406
TCF4,human_RU1195,1.0
TCF7L1,human_RU1195,0.6009174311926605
TCF7L2,human_RU1195,0.10964912280701754
TEAD1,human_RU1195,0.8388429752066116
TFDP1,human_RU1195,1.0
THRB,human_RU1195,0.6254681647940075
ZBTB20,human_RU1195,0.7092511013215859
ZEB1,human_RU1195,1.0
ASCL1,human_RU1311,1.0
BACH1,human_RU1311,1.0
BACH2,human_RU1311,1.0
CREB1,human_RU1311,1.0
CUX2,human_RU1311,0.0
EGR1,human_RU1311,1.0
EHF,human_RU1311,1.0
EPCAM,human_RU1311,0.5
ESR1,human_RU1311,1.0
ETS1,human_RU1311,0.1897810218978102
FOS,human_RU1311,0.0
FOXO3,human_RU1311,0.4393939393939394
GRHL2,human_RU1311,1.0
HES1,human_RU1311,0.475
HSF2,human_RU1311,1.0
ICAM1,human_RU1311,0.5555555555555556
JUN,human_RU1311,0.0
JUNB,human_RU1311,0.0
JUND,human_RU1311,1.0
KMT2A,human_RU1311,0.0
LMX1B,human_RU1311,0.0
MEIS2,human_RU1311,0.20300751879699247
NCAM1,human_RU1311,1.0
NFATC2,human_RU1311,0.5899280575539568
NFIA,human_RU1311,0.8671875
NFIB,human_RU1311,0.8050847457627118
NFIX,human_RU1311,0.4444444444444444
NFKB1,human_RU1311,1.0
NFYC,human_RU1311,1.0
NR6A1,human_RU1311,1.0
PBX1,human_RU1311,1.0
PKNOX2,human_RU1311,0.0
PROX1,human_RU1311,1.0
RBPJ,human_RU1311,1.0
REST,human_RU1311,0.5433070866141733
RORA_RORB,human_RU1311,1.0
RUNX1,human_RU1311,1.0
SIX1,human_RU1311,0.6640625
SIX4,human_RU1311,1.0
SMAD3,human_RU1311,0.2932330827067669
SOX11,human_RU1311,0.4154929577464789
SOX9,human_RU1311,1.0
STAT1,human_RU1311,1.0
STAT2,human_RU1311,0.8617886178861789
TBX15,human_RU1311,0.544
TCF4,human_RU1311,1.0
TCF7L1,human_RU1311,0.44
TCF7L2,human_RU1311,0.0
TEAD1,human_RU1311,1.0
TFDP1,human_RU1311,1.0
THRB,human_RU1311,0.9014084507042254
ZBTB20,human_RU1311,1.0
ZEB1,human_RU1311,1.0
ASCL1,human_RU1215,0.10756562017498714
BACH1,human_RU1215,0.6679606625258799
BACH2,human_RU1215,0.6201886311496304
CREB1,human_RU1215,1.0
CUX2,human_RU1215,0.40310077519379844
EGR1,human_RU1215,0.3608660785886127
EHF,human_RU1215,0.711955136375223
EPCAM,human_RU1215,0.33866804336602996
ESR1,human_RU1215,1.0
ETS1,human_RU1215,0.3214376752485343
FOS,human_RU1215,0.5077994428969359
FOXO3,human_RU1215,0.41521068859198357
GRHL2,human_RU1215,0.40583418628454454
HES1,human_RU1215,0.4079356846473029
HSF2,human_RU1215,0.19652579725175007
ICAM1,human_RU1215,0.28404061442332723
JUN,human_RU1215,0.3304865424430642
JUNB,human_RU1215,0.275554422635738
JUND,human_RU1215,1.0
KMT2A,human_RU1215,0.0878594249201278
LMX1B,human_RU1215,0.575834820290594
MEIS2,human_RU1215,0.2673973999490186
NCAM1,human_RU1215,0.3195657929573736
NFATC2,human_RU1215,0.40045883252612796
NFIA,human_RU1215,0.4349604581401691
NFIB,human_RU1215,0.19240229570921016
NFIX,human_RU1215,0.42619595804553595
NFKB1,human_RU1215,0.5485597756818761
NFYC,human_RU1215,1.0
NR6A1,human_RU1215,1.0
PBX1,human_RU1215,0.5740882427952053
PKNOX2,human_RU1215,0.30406797116374873
PROX1,human_RU1215,0.0
RBPJ,human_RU1215,1.0
REST,human_RU1215,0.550853938312516
RORA_RORB,human_RU1215,0.23377618804292283
RUNX1,human_RU1215,0.53406292749658
SIX1,human_RU1215,0.4211205783630261
SIX4,human_RU1215,0.2816170445233543
SMAD3,human_RU1215,0.510480572597137
SOX11,human_RU1215,0.4868588925746364
SOX9,human_RU1215,1.0
STAT1,human_RU1215,1.0
STAT2,human_RU1215,0.5367420349434738
TBX15,human_RU1215,0.23964574107840583
TCF4,human_RU1215,1.0
TCF7L1,human_RU1215,0.36016619059984417
TCF7L2,human_RU1215,0.5508982035928144
TEAD1,human_RU1215,0.39352684305163116
TFDP1,human_RU1215,1.0
THRB,human_RU1215,0.6026000509813918
ZBTB20,human_RU1215,0.5632092900501452
ZEB1,human_RU1215,1.0
ASCL1,human_RU779,0.1534090909090909
BACH1,human_RU779,0.6491228070175439
BACH2,human_RU779,1.0
CREB1,human_RU779,1.0
CUX2,human_RU779,0.1793103448275862
EGR1,human_RU779,0.4413793103448276
EHF,human_RU779,0.35784313725490197
EPCAM,human_RU779,0.4117647058823529
ESR1,human_RU779,1.0
ETS1,human_RU779,0.32642487046632124
FOS,human_RU779,0.43529411764705883
FOXO3,human_RU779,0.9123711340206185
GRHL2,human_RU779,0.6477272727272727
HES1,human_RU779,0.611764705882353
HSF2,human_RU779,0.43902439024390244
ICAM1,human_RU779,0.4388888888888889
JUN,human_RU779,0.0759493670886076
JUNB,human_RU779,0.0
JUND,human_RU779,1.0
KMT2A,human_RU779,0.0
LMX1B,human_RU779,0.0
MEIS2,human_RU779,0.17647058823529413
NCAM1,human_RU779,0.44370860927152317
NFATC2,human_RU779,0.1076923076923077
NFIA,human_RU779,0.14193548387096774
NFIB,human_RU779,0.0
NFIX,human_RU779,0.0
NFKB1,human_RU779,0.0
NFYC,human_RU779,1.0
NR6A1,human_RU779,1.0
PBX1,human_RU779,0.24705882352941178
PKNOX2,human_RU779,0.35678391959798994
PROX1,human_RU779,0.9198113207547169
RBPJ,human_RU779,1.0
REST,human_RU779,0.6117021276595744
RORA_RORB,human_RU779,0.36
RUNX1,human_RU779,0.5511363636363636
SIX1,human_RU779,0.5135135135135135
SIX4,human_RU779,0.5696969696969697
SMAD3,human_RU779,1.0
SOX11,human_RU779,0.4623115577889447
SOX9,human_RU779,1.0
STAT1,human_RU779,1.0
STAT2,human_RU779,0.5502958579881657
TBX15,human_RU779,0.0
TCF4,human_RU779,1.0
TCF7L1,human_RU779,0.25
TCF7L2,human_RU779,0.36464088397790057
TEAD1,human_RU779,0.07857142857142857
TFDP1,human_RU779,1.0
THRB,human_RU779,0.9212962962962963
ZBTB20,human_RU779,0.9341317365269461
ZEB1,human_RU779,1.0
ASCL1,human_RU1108,0.13211492998727042
BACH1,human_RU1108,0.45156617780191927
BACH2,human_RU1108,0.8368306801736614
CREB1,human_RU1108,1.0
CUX2,human_RU1108,0.23616943582253058
EGR1,human_RU1108,0.5120503925506664
EHF,human_RU1108,0.6185781476121563
EPCAM,human_RU1108,0.19885848885667692
ESR1,human_RU1108,1.0
ETS1,human_RU1108,0.35121201157742404
FOS,human_RU1108,0.29502844883872775
FOXO3,human_RU1108,0.5142908827785818
GRHL2,human_RU1108,0.5665278783490224
HES1,human_RU1108,0.561802847555999
HSF2,human_RU1108,0.25380710659898476
ICAM1,human_RU1108,0.5136656678470898
JUN,human_RU1108,0.2861171761280932
JUNB,human_RU1108,0.31105282199710566
JUND,human_RU1108,1.0
KMT2A,human_RU1108,0.37753510140405616
LMX1B,human_RU1108,0.5709117221418234
MEIS2,human_RU1108,0.30752532561505064
NCAM1,human_RU1108,0.26250687190764155
NFATC2,human_RU1108,0.3835021707670043
NFIA,human_RU1108,0.4345860412545917
NFIB,human_RU1108,0.5671174901094856
NFIX,human_RU1108,0.16212792906903103
NFKB1,human_RU1108,0.3253437047756874
NFYC,human_RU1108,1.0
NR6A1,human_RU1108,1.0
PBX1,human_RU1108,0.9067390321121664
PKNOX2,human_RU1108,0.20595151953690305
PROX1,human_RU1108,0.7326338639652678
RBPJ,human_RU1108,1.0
REST,human_RU1108,0.34632778581765555
RORA_RORB,human_RU1108,0.17575647762275776
RUNX1,human_RU1108,0.5679393599101629
SIX1,human_RU1108,0.6229389382134445
SIX4,human_RU1108,0.4751985053713218
SMAD3,human_RU1108,0.4441931982633864
SOX11,human_RU1108,0.2657380607814761
SOX9,human_RU1108,1.0
STAT1,human_RU1108,1.0
STAT2,human_RU1108,0.4467257597684515
TBX15,human_RU1108,0.17313622347179394
TCF4,human_RU1108,1.0
TCF7L1,human_RU1108,0.4047727066509391
TCF7L2,human_RU1108,0.4219784205276997
TEAD1,human_RU1108,0.4934841628959276
TFDP1,human_RU1108,1.0
THRB,human_RU1108,0.8445188133140377
ZBTB20,human_RU1108,0.4059006780282206
ZEB1,human_RU1108,1.0
ASCL1,organoid_shGFP,0.1208680008994828
BACH1,organoid_shGFP,0.4927992799279928
BACH2,organoid_shGFP,0.8823926242410614
CREB1,organoid_shGFP,1.0
CUX2,organoid_shGFP,0.26962809917355374
EGR1,organoid_shGFP,0.5114784205693297
EHF,organoid_shGFP,0.5065212502810884
EPCAM,organoid_shGFP,0.1985608275241736
ESR1,organoid_shGFP,1.0
ETS1,organoid_shGFP,0.34090398021137847
FOS,organoid_shGFP,0.45584278863024913
FOXO3,organoid_shGFP,0.6453789071284012
GRHL2,organoid_shGFP,0.34279918864097364
HES1,organoid_shGFP,0.3347270878065318
HSF2,organoid_shGFP,0.33157184618844165
ICAM1,organoid_shGFP,0.08512079476179725
JUN,organoid_shGFP,0.23459154929577464
JUNB,organoid_shGFP,0.3115583539464808
JUND,organoid_shGFP,1.0
KMT2A,organoid_shGFP,0.3152235427277872
LMX1B,organoid_shGFP,0.12356644929165729
MEIS2,organoid_shGFP,0.38970092196986733
NCAM1,organoid_shGFP,0.42330097087378643
NFATC2,organoid_shGFP,0.4807735552057567
NFIA,organoid_shGFP,0.31712424383434157
NFIB,organoid_shGFP,0.08586867144367438
NFIX,organoid_shGFP,0.28412412862604003
NFKB1,organoid_shGFP,0.2740774077407741
NFYC,organoid_shGFP,1.0
NR6A1,organoid_shGFP,1.0
PBX1,organoid_shGFP,0.8097917839054586
PKNOX2,organoid_shGFP,0.23195412637733304
PROX1,organoid_shGFP,0.2559028558578817
RBPJ,organoid_shGFP,1.0
REST,organoid_shGFP,0.6412187991904654
RORA_RORB,organoid_shGFP,0.21553856532493815
RUNX1,organoid_shGFP,0.43238496663154197
SIX1,organoid_shGFP,0.5896396396396396
SIX4,organoid_shGFP,0.4538298872180451
SMAD3,organoid_shGFP,0.29368113334832474
SOX11,organoid_shGFP,0.34146615695974813
SOX9,organoid_shGFP,1.0
STAT1,organoid_shGFP,1.0
STAT2,organoid_shGFP,0.36699007220216606
TBX15,organoid_shGFP,0.5028473804100227
TCF4,organoid_shGFP,1.0
TCF7L1,organoid_shGFP,0.1043271409152696
TCF7L2,organoid_shGFP,0.6480773555205757
TEAD1,organoid_shGFP,0.6765702666064166
TFDP1,organoid_shGFP,1.0
THRB,organoid_shGFP,0.6610074207330785
ZBTB20,organoid_shGFP,0.32447839470983925
ZEB1,organoid_shGFP,1.0
ASCL1,organoid_shRORB1,0.1479922279792746
BACH1,organoid_shRORB1,0.5343129339576942
BACH2,organoid_shRORB1,0.9405780720167931
CREB1,organoid_shRORB1,1.0
CUX2,organoid_shRORB1,0.577063914780293
EGR1,organoid_shRORB1,0.3588548601864181
EHF,organoid_shRORB1,0.6604230582916196
EPCAM,organoid_shRORB1,0.23860329776915615
ESR1,organoid_shRORB1,1.0
ETS1,organoid_shRORB1,0.30405296302276763
FOS,organoid_shRORB1,0.46552636219361665
FOXO3,organoid_shRORB1,0.5134130575307045
GRHL2,organoid_shRORB1,0.37287311618862423
HES1,organoid_shRORB1,0.43630470016207457
HSF2,organoid_shRORB1,0.5949919224555735
ICAM1,organoid_shRORB1,0.26780766096169517
JUN,organoid_shRORB1,0.26763990267639903
JUNB,organoid_shRORB1,0.5162279993541095
JUND,organoid_shRORB1,1.0
KMT2A,organoid_shRORB1,0.3562686073436983
LMX1B,organoid_shRORB1,0.26691425803326335
MEIS2,organoid_shRORB1,0.7103181010818667
NCAM1,organoid_shRORB1,0.5880984042553191
NFATC2,organoid_shRORB1,0.6029388018730825
NFIA,organoid_shRORB1,0.32539547542098995
NFIB,organoid_shRORB1,0.331225851773797
NFIX,organoid_shRORB1,0.45761889356195407
NFKB1,organoid_shRORB1,0.2451519069166128
NFYC,organoid_shRORB1,1.0
NR6A1,organoid_shRORB1,1.0
PBX1,organoid_shRORB1,0.7919430512861997
PKNOX2,organoid_shRORB1,0.3843048603261747
PROX1,organoid_shRORB1,0.5989019861133538
RBPJ,organoid_shRORB1,1.0
REST,organoid_shRORB1,0.7414823187469723
RORA_RORB,organoid_shRORB1,0.32126111560226356
RUNX1,organoid_shRORB1,0.4645587213342599
SIX1,organoid_shRORB1,0.5726134330785494
SIX4,organoid_shRORB1,0.48489638215665615
SMAD3,organoid_shRORB1,0.27401905377038593
SOX11,organoid_shRORB1,0.6263523332795091
SOX9,organoid_shRORB1,1.0
STAT1,organoid_shRORB1,1.0
STAT2,organoid_shRORB1,0.34012285806660203
TBX15,organoid_shRORB1,0.5020401501550514
TCF4,organoid_shRORB1,1.0
TCF7L1,organoid_shRORB1,0.19641693811074917
TCF7L2,organoid_shRORB1,0.7196686698067241
TEAD1,organoid_shRORB1,0.5928815212091663
TFDP1,organoid_shRORB1,1.0
THRB,organoid_shRORB1,0.737768448248022
ZBTB20,organoid_shRORB1,0.3935611038107753
ZEB1,organoid_shRORB1,1.0
ASCL1,organoid_shRORB2,0.38772871917263324
BACH1,organoid_shRORB2,0.45417575877802024
BACH2,organoid_shRORB2,0.9191169191169191
CREB1,organoid_shRORB2,1.0
CUX2,organoid_shRORB2,0.4558125441874558
EGR1,organoid_shRORB2,0.42763357236642763
EHF,organoid_shRORB2,0.4624294624294624
EPCAM,organoid_shRORB2,0.19255519255519254
ESR1,organoid_shRORB2,1.0
ETS1,organoid_shRORB2,0.37194337194337196
FOS,organoid_shRORB2,0.4997418155530311
FOXO3,organoid_shRORB2,0.5392535392535392
GRHL2,organoid_shRORB2,0.3493211772866911
HES1,organoid_shRORB2,0.25154228855721394
HSF2,organoid_shRORB2,0.7096390321301072
ICAM1,organoid_shRORB2,0.08190854870775348
JUN,organoid_shRORB2,0.26711102268205333
JUNB,organoid_shRORB2,0.21730521730521732
JUND,organoid_shRORB2,1.0
KMT2A,organoid_shRORB2,0.5114988904579383
LMX1B,organoid_shRORB2,0.047322047322047325
MEIS2,organoid_shRORB2,0.7451737451737451
NCAM1,organoid_shRORB2,0.7495979091274628
NFATC2,organoid_shRORB2,1.0
NFIA,organoid_shRORB2,0.11753883892068684
NFIB,organoid_shRORB2,0.1088780689940951
NFIX,organoid_shRORB2,0.38204138204138205
NFKB1,organoid_shRORB2,0.04020598138245197
NFYC,organoid_shRORB2,1.0
NR6A1,organoid_shRORB2,1.0
PBX1,organoid_shRORB2,0.6271538918597742
PKNOX2,organoid_shRORB2,0.38471438471438474
PROX1,organoid_shRORB2,0.6038016038016037
RBPJ,organoid_shRORB2,1.0
REST,organoid_shRORB2,0.5648945648945649
RORA_RORB,organoid_shRORB2,0.32937332937332936
RUNX1,organoid_shRORB2,0.3802860376581953
SIX1,organoid_shRORB2,0.6205423661468163
SIX4,organoid_shRORB2,0.618944547515976
SMAD3,organoid_shRORB2,0.3871703351179853
SOX11,organoid_shRORB2,0.7183447183447184
SOX9,organoid_shRORB2,1.0
STAT1,organoid_shRORB2,1.0
STAT2,organoid_shRORB2,0.4030131826741996
TBX15,organoid_shRORB2,0.3601072279586974
TCF4,organoid_shRORB2,1.0
TCF7L1,organoid_shRORB2,0.40577977080219235
TCF7L2,organoid_shRORB2,0.6173195466295486
TEAD1,organoid_shRORB2,0.45993031358885017
TFDP1,organoid_shRORB2,1.0
THRB,organoid_shRORB2,0.7455697455697455
ZBTB20,organoid_shRORB2,0.34775190686471297
ZEB1,organoid_shRORB2,1.0
ASCL1,organoid_combined,0.23924090836906464
BACH1,organoid_combined,0.4562887089090043
BACH2,organoid_combined,0.9075750357313006
CREB1,organoid_combined,1.0
CUX2,organoid_combined,0.43152898001515816
EGR1,organoid_combined,0.5557461406518011
EHF,organoid_combined,0.48018897887883116
EPCAM,organoid_combined,0.21819914244878513
ESR1,organoid_combined,1.0
ETS1,organoid_combined,0.3979275845640781
FOS,organoid_combined,0.4710209003215434
FOXO3,organoid_combined,0.5661029061457837
GRHL2,organoid_combined,0.29152771160870256
HES1,organoid_combined,0.32052301088943647
HSF2,organoid_combined,0.7235191360965539
ICAM1,organoid_combined,0.14760997300301731
JUN,organoid_combined,0.1907089492926403
JUNB,organoid_combined,0.45291408607273304
JUND,organoid_combined,1.0
KMT2A,organoid_combined,0.4069675061571463
LMX1B,organoid_combined,0.2289185326345879
MEIS2,organoid_combined,0.8208273781165635
NCAM1,organoid_combined,0.6846074050430897
NFATC2,organoid_combined,0.8583452437668732
NFIA,organoid_combined,0.25368933210020506
NFIB,organoid_combined,0.11526404629852906
NFIX,organoid_combined,0.45001588057805303
NFKB1,organoid_combined,0.3326187073209465
NFYC,organoid_combined,1.0
NR6A1,organoid_combined,1.0
PBX1,organoid_combined,0.661436402637642
PKNOX2,organoid_combined,0.3510401778624742
PROX1,organoid_combined,0.7586152135937748
RBPJ,organoid_combined,1.0
REST,organoid_combined,0.606757185961569
RORA_RORB,organoid_combined,0.26468953469906303
RUNX1,organoid_combined,0.44184265677897794
SIX1,organoid_combined,0.582011843726402
SIX4,organoid_combined,0.44278307005908596
SMAD3,organoid_combined,0.33766079085278705
SOX11,organoid_combined,0.5618548515165952
SOX9,organoid_combined,1.0
STAT1,organoid_combined,1.0
STAT2,organoid_combined,0.40650309671272034
TBX15,organoid_combined,0.4640572223326048
TCF4,organoid_combined,1.0
TCF7L1,organoid_combined,0.10141584473433025
TCF7L2,organoid_combined,0.6332777513101477
TEAD1,organoid_combined,0.6044227021437378
TFDP1,organoid_combined,1.0
THRB,organoid_combined,0.7037875178656503
ZBTB20,organoid_combined,0.37420382165605093
ZEB1,organoid_combined,1.0
ASCL1,mets_compiled,0.16717874570757274
BACH1,mets_compiled,0.42888125790710285
BACH2,mets_compiled,0.8196276884149648
CREB1,mets_compiled,1.0
CUX2,mets_compiled,0.223394578861197
EGR1,mets_compiled,0.28124431508095327
EHF,mets_compiled,0.695644315922646
EPCAM,mets_compiled,0.22465604634322955
ESR1,mets_compiled,1.0
ETS1,mets_compiled,0.03777335984095427
FOS,mets_compiled,0.6228605154436356
FOXO3,mets_compiled,0.4361106090728357
GRHL2,mets_compiled,0.40610880173504427
HES1,mets_compiled,0.6190131935658775
HSF2,mets_compiled,0.3920115669618652
ICAM1,mets_compiled,0.2783300198807157
JUN,mets_compiled,0.5253347810351068
JUNB,mets_compiled,0.4624977408277607
JUND,mets_compiled,1.0
KMT2A,mets_compiled,0.2762269658821383
LMX1B,mets_compiled,0.33761069943972527
MEIS2,mets_compiled,0.33453822519428883
NCAM1,mets_compiled,0.19623262618873447
NFATC2,mets_compiled,0.11458521597686608
NFIA,mets_compiled,0.3690337601862631
NFIB,mets_compiled,0.34427803379416283
NFIX,mets_compiled,0.27923368877643234
NFKB1,mets_compiled,0.1973612868245075
NFYC,mets_compiled,1.0
NR6A1,mets_compiled,1.0
PBX1,mets_compiled,0.7966744984637629
PKNOX2,mets_compiled,0.16320260256641966
PROX1,mets_compiled,0.0
RBPJ,mets_compiled,1.0
REST,mets_compiled,0.5441894090005422
RORA_RORB,mets_compiled,0.2047713717693837
RUNX1,mets_compiled,0.4546537011311768
SIX1,mets_compiled,0.5313573106813664
SIX4,mets_compiled,0.3602615887670706
SMAD3,mets_compiled,0.15741912163383337
SOX11,mets_compiled,0.2727272727272727
SOX9,mets_compiled,1.0
STAT1,mets_compiled,1.0
STAT2,mets_compiled,0.29459606000361466
TBX15,mets_compiled,0.2857401048255919
TCF4,mets_compiled,1.0
TCF7L1,mets_compiled,0.41496475691306706
TCF7L2,mets_compiled,0.6555214169528285
TEAD1,mets_compiled,0.28194469546358214
TFDP1,mets_compiled,1.0
THRB,mets_compiled,0.7842038677028736
ZBTB20,mets_compiled,0.37751004016064255
ZEB1,mets_compiled,1.0
ASCL1,cgrp_k5_K5,0.16482091190262396
BACH1,cgrp_k5_K5,0.6055297699256376
BACH2,cgrp_k5_K5,0.9279157936745486
CREB1,cgrp_k5_K5,1.0
CUX2,cgrp_k5_K5,0.30462384403899023
EGR1,cgrp_k5_K5,0.2851287178205449
EHF,cgrp_k5_K5,0.6679137982639928
EPCAM,cgrp_k5_K5,0.2503242542153048
ESR1,cgrp_k5_K5,1.0
ETS1,cgrp_k5_K5,0.3207123615683927
FOS,cgrp_k5_K5,0.5672765871411242
FOXO3,cgrp_k5_K5,0.49600917888855633
GRHL2,cgrp_k5_K5,0.2609498154245236
HES1,cgrp_k5_K5,0.37885440574792933
HSF2,cgrp_k5_K5,0.405617080714357
ICAM1,cgrp_k5_K5,0.5958794772024344
JUN,cgrp_k5_K5,0.2962926001696522
JUNB,cgrp_k5_K5,0.6173301406764442
JUND,cgrp_k5_K5,1.0
KMT2A,cgrp_k5_K5,0.3949436795994994
LMX1B,cgrp_k5_K5,0.15484385912401477
MEIS2,cgrp_k5_K5,0.5535268881572384
NCAM1,cgrp_k5_K5,0.24757814840707082
NFATC2,cgrp_k5_K5,0.6563903023046992
NFIA,cgrp_k5_K5,0.37133997559983734
NFIB,cgrp_k5_K5,0.3457234010229402
NFIX,cgrp_k5_K5,0.5356180784196348
NFKB1,cgrp_k5_K5,0.5206524992517211
NFYC,cgrp_k5_K5,1.0
NR6A1,cgrp_k5_K5,1.0
PBX1,cgrp_k5_K5,0.8778808739898234
PKNOX2,cgrp_k5_K5,0.15663972862416442
PROX1,cgrp_k5_K5,0.24942631946522997
RBPJ,cgrp_k5_K5,1.0
REST,cgrp_k5_K5,0.6384316073032026
RORA_RORB,cgrp_k5_K5,0.25486381322957197
RUNX1,cgrp_k5_K5,0.7819011406844106
SIX1,cgrp_k5_K5,0.4827328076654357
SIX4,cgrp_k5_K5,0.4395648874272704
SMAD3,cgrp_k5_K5,0.0994712162027337
SOX11,cgrp_k5_K5,0.38406664671256113
SOX9,cgrp_k5_K5,1.0
STAT1,cgrp_k5_K5,1.0
STAT2,cgrp_k5_K5,0.4814426818317869
TBX15,cgrp_k5_K5,0.15778708969370447
TCF4,cgrp_k5_K5,1.0
TCF7L1,cgrp_k5_K5,0.21565790130233023
TCF7L2,cgrp_k5_K5,0.7025341714057667
TEAD1,cgrp_k5_K5,0.39918147334797366
TFDP1,cgrp_k5_K5,1.0
THRB,cgrp_k5_K5,0.7692806544946623
ZBTB20,cgrp_k5_K5,0.2915147580282675
ZEB1,cgrp_k5_K5,1.0
ASCL1,cgrp_k5_CGRP,0.21724818959842002
BACH1,cgrp_k5_CGRP,0.5127163083377032
BACH2,cgrp_k5_CGRP,0.7579968536969062
CREB1,cgrp_k5_CGRP,1.0
CUX2,cgrp_k5_CGRP,0.29429748770437325
EGR1,cgrp_k5_CGRP,0.2788781071381098
EHF,cgrp_k5_CGRP,0.675930781331935
EPCAM,cgrp_k5_CGRP,0.14381227058206608
ESR1,cgrp_k5_CGRP,1.0
ETS1,cgrp_k5_CGRP,0.3430781331934976
FOS,cgrp_k5_CGRP,0.496429552320791
FOXO3,cgrp_k5_CGRP,0.5743314105925538
GRHL2,cgrp_k5_CGRP,0.22574724698479287
HES1,cgrp_k5_CGRP,0.5018353434714211
HSF2,cgrp_k5_CGRP,0.4094787974268084
ICAM1,cgrp_k5_CGRP,0.45791819611955953
JUN,cgrp_k5_CGRP,0.22737481833795745
JUNB,cgrp_k5_CGRP,0.5436549554273729
JUND,cgrp_k5_CGRP,1.0
KMT2A,cgrp_k5_CGRP,0.39577240095719224
LMX1B,cgrp_k5_CGRP,0.5232039853172522
MEIS2,cgrp_k5_CGRP,0.15692186680650236
NCAM1,cgrp_k5_CGRP,0.5103585657370517
NFATC2,cgrp_k5_CGRP,0.41308337703198744
NFIA,cgrp_k5_CGRP,0.27751916757940853
NFIB,cgrp_k5_CGRP,0.39476263828595437
NFIX,cgrp_k5_CGRP,0.23741478762454116
NFKB1,cgrp_k5_CGRP,0.29404824331410595
NFYC,cgrp_k5_CGRP,1.0
NR6A1,cgrp_k5_CGRP,1.0
PBX1,cgrp_k5_CGRP,0.7627163083377032
PKNOX2,cgrp_k5_CGRP,0.23217094913476666
PROX1,cgrp_k5_CGRP,0.0
RBPJ,cgrp_k5_CGRP,1.0
REST,cgrp_k5_CGRP,0.6232302045097011
RORA_RORB,cgrp_k5_CGRP,0.40403775563712635
RUNX1,cgrp_k5_CGRP,0.5511197663096398
SIX1,cgrp_k5_CGRP,0.5040010494555949
SIX4,cgrp_k5_CGRP,0.3466427189831445
SMAD3,cgrp_k5_CGRP,0.46224436287362347
SOX11,cgrp_k5_CGRP,0.39210802307288933
