gene,sample,transferability_7777,transferability_6667,diff
JUND,human_RU1293,1.0,1.0,0.0
KMT2A,human_RU1293,0.26637712631197974,0.2709011943539631,-0.0045240680419833534
LMX1B,human_RU1293,0.15493206281983413,0.1549320628198341,2.7755575615628914e-17
MEIS2,human_RU1293,0.1679901182283395,0.1679901182283395,0.0
NCAM1,human_RU1293,0.29204339963833637,0.2620253164556962,0.030018083182640154
NFATC2,human_RU1293,0.1521086994882654,0.1521086994882654,0.0
NFIA,human_RU1293,0.3612673415823022,0.2916818679314119,0.06958547365089035
NFIB,human_RU1293,0.2441991017964072,0.2617889221556886,-0.017589820359281416
NFIX,human_RU1293,0.6396603573323899,0.6396603573323899,0.0
NFKB1,human_RU1293,0.7818951826363155,0.7818951826363155,0.0
NFYC,human_RU1293,1.0,1.0,0.0
NR6A1,human_RU1293,1.0,1.0,0.0
PBX1,human_RU1293,0.6693819727288826,0.0981118757720134,0.5712700969568691
PKNOX2,human_RU1293,0.3145332390381895,0.3566124469589816,-0.04207920792079206
PROX1,human_RU1293,0.1536968413622728,0.1536968413622728,0.0
RBPJ,human_RU1293,1.0,1.0,0.0
REST,human_RU1293,0.6896064937356626,0.5179107111346392,0.17169578260102347
RORA_RORB,human_RU1293,0.20945826716075525,0.2094582671607552,5.551115123125783e-17
RUNX1,human_RU1293,0.3976748477578889,0.1684704184704184,0.2292044292874705
SIX1,human_RU1293,0.5007132667617689,0.3441031073446328,0.15661015941713607
SIX4,human_RU1293,0.38202876891462734,0.3779189239678684,0.004109844946758923
SMAD3,human_RU1293,0.25412014885699097,0.2596136806663122,-0.005493531809321217
SOX11,human_RU1293,0.035115581436386094,0.035115581436386,9.71445146547012e-17
SOX9,human_RU1293,1.0,1.0,0.0
STAT1,human_RU1293,1.0,1.0,0.0
STAT2,human_RU1293,0.46225914795828177,0.4622591479582817,5.551115123125783e-17
TBX15,human_RU1293,0.2479471617279543,0.2479471617279543,0.0
TCF4,human_RU1293,1.0,1.0,0.0
TCF7L1,human_RU1293,0.3575111111111111,0.3500444444444444,0.0074666666666667325
TCF7L2,human_RU1293,0.33976764968722073,0.300088573959256,0.03967907572796475
TEAD1,human_RU1293,0.3723082399003381,0.3518419647624132,0.020466275137924927
TFDP1,human_RU1293,1.0,1.0,0.0
THRB,human_RU1293,0.6975472031056996,0.4051526380801129,0.2923945650255867
ZBTB20,human_RU1293,0.4527039247603545,0.4469162597214686,0.005787665038885892
ZEB1,human_RU1293,1.0,1.0,0.0
ASCL1,human_RU1145,0.3976660682226212,0.3988629563135847,-0.0011968880909635216
BACH1,human_RU1145,0.5832577818071925,0.538961038961039,0.04429674284615348
BACH2,human_RU1145,1.0,0.6753360607831678,0.32466393921683223
CREB1,human_RU1145,1.0,1.0,0.0
CUX2,human_RU1145,0.2808954308494327,0.2716957988347133,0.009199632014719406
EGR1,human_RU1145,0.23704385157927016,0.2370438515792701,5.551115123125783e-17
EHF,human_RU1145,0.616871704745167,0.0,0.616871704745167
EPCAM,human_RU1145,0.18385650224215247,0.1838565022421524,8.326672684688674e-17
ESR1,human_RU1145,1.0,1.0,0.0
ETS1,human_RU1145,0.0663354763296318,0.0663354763296318,0.0
FOS,human_RU1145,0.24937733499377335,0.1755915317559153,0.07378580323785805
FOXO3,human_RU1145,0.7828638497652582,0.3036236119228521,0.47924023784240616
GRHL2,human_RU1145,0.15257244234180958,0.0298769771528998,0.12269546518890978
HES1,human_RU1145,0.297029702970297,0.0517951736315479,0.24523452933874912
HSF2,human_RU1145,0.4781829049611476,0.4222952779438135,0.05588762701733413
ICAM1,human_RU1145,0.5437068188645239,0.4547912285971763,0.08891559026734758
JUN,human_RU1145,0.07100591715976332,0.0630177514792899,0.007988165680473419
JUNB,human_RU1145,0.37463471654003505,0.374634716540035,5.551115123125783e-17
JUND,human_RU1145,1.0,1.0,0.0
KMT2A,human_RU1145,0.045209580838323354,0.0508982035928143,-0.005688622754490946
LMX1B,human_RU1145,0.17498532002348796,0.1749853200234879,5.551115123125783e-17
MEIS2,human_RU1145,0.1553540081919251,0.1553540081919251,0.0
NCAM1,human_RU1145,0.30121580547112464,0.290273556231003,0.01094224924012166
NFATC2,human_RU1145,0.7866744593804793,0.7866744593804793,0.0
NFIA,human_RU1145,0.1402074819239233,0.1033007334963325,0.0369067484275908
NFIB,human_RU1145,0.2076417162543063,0.2076417162543063,0.0
NFIX,human_RU1145,0.22333235380546576,0.247134880987364,-0.023802527181898236
NFKB1,human_RU1145,0.5966608084358523,0.5966608084358523,0.0
NFYC,human_RU1145,1.0,1.0,0.0
NR6A1,human_RU1145,1.0,1.0,0.0
PBX1,human_RU1145,0.5331369661266568,0.0275336848271821,0.5056032812994747
PKNOX2,human_RU1145,0.32599118942731276,0.3259911894273127,5.551115123125783e-17
PROX1,human_RU1145,0.2375803623611923,0.2375803623611923,0.0
RBPJ,human_RU1145,1.0,1.0,0.0
REST,human_RU1145,0.4334211296458882,0.4704850964348334,-0.03706396678894519
RORA_RORB,human_RU1145,0.5585559142941003,0.5926034634575873,-0.034047549163486956
RUNX1,human_RU1145,0.6386168910648715,0.4604707302353651,0.1781461608295064
SIX1,human_RU1145,0.6601014622500746,0.3823529411764705,0.2777485210736041
SIX4,human_RU1145,0.3395806861499365,0.3869123252858958,-0.047331639135959336
SMAD3,human_RU1145,0.09451130026416202,0.094511300264162,1.3877787807814457e-17
SOX11,human_RU1145,0.3899149809440047,0.3899149809440047,0.0
SOX9,human_RU1145,1.0,1.0,0.0
STAT1,human_RU1145,1.0,1.0,0.0
STAT2,human_RU1145,0.2808788598574822,0.2764251781472684,0.004453681710213764
TBX15,human_RU1145,0.36431784107946025,0.3643178410794602,5.551115123125783e-17
TCF4,human_RU1145,1.0,1.0,0.0
TCF7L1,human_RU1145,0.1487652484379649,0.1529306753942279,-0.004165426956262985
TCF7L2,human_RU1145,0.32707774798927614,0.1517383618149675,0.17533938617430864
TEAD1,human_RU1145,0.7437668969660559,0.7437668969660559,0.0
TFDP1,human_RU1145,1.0,1.0,0.0
THRB,human_RU1145,0.5946814728229106,0.0,0.5946814728229106
ZBTB20,human_RU1145,0.3558041112454655,0.4576783555018138,-0.10187424425634828
ZEB1,human_RU1145,1.0,1.0,0.0
ASCL1,human_RU426,0.21715184893784423,0.2171518489378442,2.7755575615628914e-17
BACH1,human_RU426,0.6711250983477577,0.6022222222222222,0.06890287612553547
BACH2,human_RU426,0.985390796201607,0.7234352256186317,0.26195557058297525
CREB1,human_RU426,1.0,1.0,0.0
CUX2,human_RU426,0.24165988608624897,0.227013832384052,0.01464605370219696
EGR1,human_RU426,0.5785191212367778,0.5557363710333605,0.022782750203417357
EHF,human_RU426,0.6179039301310044,0.2540029112081514,0.36390101892285304
EPCAM,human_RU426,0.21879815100154082,0.2187981510015408,2.7755575615628914e-17
ESR1,human_RU426,1.0,1.0,0.0
ETS1,human_RU426,0.424597364568082,0.424597364568082,0.0
FOS,human_RU426,0.5191204588910134,0.5047801147227533,0.014340344168260133
FOXO3,human_RU426,0.4155251141552511,0.1692307692307692,0.2462943449244819
GRHL2,human_RU426,0.5777777777777777,0.367959034381858,0.20981874339591972
HES1,human_RU426,0.3671274961597542,0.3078635014836795,0.05926399467607468
HSF2,human_RU426,0.16834755624515127,0.1683475562451512,8.326672684688674e-17
ICAM1,human_RU426,0.3809897879025923,0.3699921445404556,0.010997643362136711
JUN,human_RU426,0.28289992119779356,0.2828999211977935,5.551115123125783e-17
JUNB,human_RU426,0.38573508005822416,0.3857350800582241,5.551115123125783e-17
JUND,human_RU426,1.0,1.0,0.0
KMT2A,human_RU426,0.1900756938603869,0.1900756938603869,0.0
LMX1B,human_RU426,0.22561863173216884,0.2256186317321688,2.7755575615628914e-17
MEIS2,human_RU426,0.3606437454279444,0.3606437454279444,0.0
NCAM1,human_RU426,0.43934426229508194,0.4524590163934426,-0.01311475409836066
NFATC2,human_RU426,0.21470160116448325,0.2147016011644832,5.551115123125783e-17
NFIA,human_RU426,0.5528804815133276,0.4414715719063545,0.11140890960697308
NFIB,human_RU426,0.4627006610009443,0.4485363550519358,0.014164305949008527
NFIX,human_RU426,0.39463886820551003,0.39463886820551,5.551115123125783e-17
NFKB1,human_RU426,0.363901018922853,0.363901018922853,0.0
NFYC,human_RU426,1.0,1.0,0.0
NR6A1,human_RU426,1.0,1.0,0.0
PBX1,human_RU426,0.6748148148148149,0.4410480349344978,0.23376677988031708
PKNOX2,human_RU426,0.14784546805349183,0.1478454680534918,2.7755575615628914e-17
PROX1,human_RU426,0.6666666666666666,0.6666666666666666,0.0
RBPJ,human_RU426,1.0,1.0,0.0
REST,human_RU426,0.5378457059679768,0.061863173216885,0.47598253275109176
RORA_RORB,human_RU426,0.19763138415988157,0.2094744633604737,-0.011843079200592133
RUNX1,human_RU426,0.5055350553505535,0.1411192214111922,0.36441583393936133
SIX1,human_RU426,0.5835987261146497,0.4039334341906203,0.1796652919240294
SIX4,human_RU426,0.41802492809204217,0.4180249280920421,5.551115123125783e-17
SMAD3,human_RU426,0.30460624071322434,0.3046062407132243,5.551115123125783e-17
SOX11,human_RU426,0.24099926524614254,0.2409992652461425,2.7755575615628914e-17
SOX9,human_RU426,1.0,1.0,0.0
STAT1,human_RU426,1.0,1.0,0.0
STAT2,human_RU426,0.40311804008908686,0.4031180400890868,5.551115123125783e-17
TBX15,human_RU426,0.3,0.3328125,-0.03281250000000002
TCF4,human_RU426,1.0,1.0,0.0
TCF7L1,human_RU426,0.5875968992248062,0.6085271317829457,-0.020930232558139528
TCF7L2,human_RU426,0.32297194844579225,0.1955719557195571,0.12739999272623515
TEAD1,human_RU426,0.47751937984496123,0.4775193798449612,5.551115123125783e-17
TFDP1,human_RU426,1.0,1.0,0.0
THRB,human_RU426,0.7947598253275109,0.4708879184861718,0.3238719068413391
ZBTB20,human_RU426,0.48456260720411665,0.4845626072041166,5.551115123125783e-17
ZEB1,human_RU426,1.0,1.0,0.0
ASCL1,human_RU1080,0.4063814866760168,0.4063814866760168,0.0
BACH1,human_RU1080,0.739754816112084,0.6171310629514963,0.12262375316058771
BACH2,human_RU1080,0.9472231804070369,0.42778730703259,0.5194358733744469
CREB1,human_RU1080,1.0,1.0,0.0
CUX2,human_RU1080,0.23671846765449947,0.2229851825081315,0.013733285146367957
EGR1,human_RU1080,0.4857246114925913,0.5182508131550415,-0.03252620166245024
EHF,human_RU1080,0.7351629502572898,0.2785591766723842,0.4566037735849056
EPCAM,human_RU1080,0.34747545582047684,0.3702664796633941,-0.022791023842917257
ESR1,human_RU1080,1.0,1.0,0.0
ETS1,human_RU1080,0.18284734133790737,0.1828473413379073,5.551115123125783e-17
FOS,human_RU1080,0.20397643593519882,0.2058173784977908,-0.001840942562591985
FOXO3,human_RU1080,0.47434119278779474,0.3313893653516295,0.14295182743616525
GRHL2,human_RU1080,0.745580589254766,0.623282967032967,0.12229762222179896
HES1,human_RU1080,0.6117190257677374,0.4775495997215454,0.13416942604619198
HSF2,human_RU1080,0.6616515045486354,0.6616515045486354,0.0
ICAM1,human_RU1080,0.5845831880013952,0.5845831880013952,0.0
JUN,human_RU1080,0.3195182430038966,0.3078285511866808,0.011689691817215797
JUNB,human_RU1080,0.1523156089193825,0.1523156089193825,0.0
JUND,human_RU1080,1.0,1.0,0.0
KMT2A,human_RU1080,0.45776965265082264,0.4424131627056673,0.015356489945155372
LMX1B,human_RU1080,0.21818181818181817,0.2181818181818181,8.326672684688674e-17
MEIS2,human_RU1080,0.09331046312178387,0.0933104631217838,6.938893903907228e-17
NCAM1,human_RU1080,0.5363006202116016,0.5476103611820503,-0.011309740970448678
NFATC2,human_RU1080,0.5300171526586621,0.5300171526586621,0.0
NFIA,human_RU1080,0.5746153846153846,0.4941434846266471,0.08047189998873755
NFIB,human_RU1080,0.5503048780487805,0.5407774390243902,0.009527439024390238
NFIX,human_RU1080,0.24473593372454264,0.2447359337245426,2.7755575615628914e-17
NFKB1,human_RU1080,0.7509433962264151,0.7509433962264151,0.0
NFYC,human_RU1080,1.0,1.0,0.0
NR6A1,human_RU1080,1.0,1.0,0.0
PBX1,human_RU1080,0.9591412742382271,0.486106346483705,0.47303492775452216
PKNOX2,human_RU1080,0.46458333333333335,0.4645833333333333,5.551115123125783e-17
PROX1,human_RU1080,0.7838765008576329,0.7838765008576329,0.0
RBPJ,human_RU1080,1.0,1.0,0.0
REST,human_RU1080,0.6557883888698042,0.5547169811320755,0.10107140773772871
RORA_RORB,human_RU1080,0.3293954134815844,0.3957609451007644,-0.06636553161918002
RUNX1,human_RU1080,0.5785469760365158,0.5541951746489017,0.02435180138761417
SIX1,human_RU1080,0.5012285012285013,0.2566585956416465,0.24456990558685476
SIX4,human_RU1080,0.646112600536193,0.5810034469551896,0.06510915358100344
SMAD3,human_RU1080,0.39703856749311295,0.3970385674931129,5.551115123125783e-17
SOX11,human_RU1080,0.6164665523156089,0.6164665523156089,0.0
SOX9,human_RU1080,1.0,1.0,0.0
STAT1,human_RU1080,1.0,1.0,0.0
STAT2,human_RU1080,0.5707401032702237,0.5707401032702237,0.0
TBX15,human_RU1080,0.20644935155976166,0.2362425516999649,-0.02979320014020323
TCF4,human_RU1080,1.0,1.0,0.0
TCF7L1,human_RU1080,0.6419275413295814,0.6099190995427366,0.03200844178684481
TCF7L2,human_RU1080,0.38269433696799154,0.2315644383184011,0.15112989864959045
TEAD1,human_RU1080,0.6376811594202898,0.6376811594202898,0.0
TFDP1,human_RU1080,1.0,1.0,0.0
THRB,human_RU1080,0.660377358490566,0.0,0.660377358490566
ZBTB20,human_RU1080,0.41515591007976793,0.4151559100797679,5.551115123125783e-17
ZEB1,human_RU1080,1.0,1.0,0.0
ASCL1,human_RU1152,0.34268833087149186,0.3124076809453471,0.030280649926144765
BACH1,human_RU1152,0.4985632183908046,0.3491952414275717,0.1493679769632329
BACH2,human_RU1152,0.9383050847457627,0.1611598111935266,0.7771452735522361
CREB1,human_RU1152,1.0,1.0,0.0
CUX2,human_RU1152,0.25413533834586466,0.2541353383458646,5.551115123125783e-17
EGR1,human_RU1152,0.1593984962406015,0.1593984962406015,0.0
EHF,human_RU1152,0.786918408631153,0.8287255563047876,-0.04180714767363458
EPCAM,human_RU1152,0.192831541218638,0.192831541218638,0.0
ESR1,human_RU1152,1.0,1.0,0.0
ETS1,human_RU1152,0.10277214334009466,0.1027721433400946,5.551115123125783e-17
FOS,human_RU1152,0.3538961038961039,0.3327922077922078,0.02110389610389607
FOXO3,human_RU1152,0.45422781271837875,0.1935266351989211,0.26070117751945765
GRHL2,human_RU1152,0.6433949349760438,0.4722222222222222,0.17117271275382162
HES1,human_RU1152,0.4443646805455851,0.4705065926439972,-0.0261419120984121
HSF2,human_RU1152,0.6669019054340155,0.5596330275229358,0.10726887791107975
ICAM1,human_RU1152,0.4363124560168895,0.4285714285714285,0.007741027445461013
JUN,human_RU1152,0.5191059841384282,0.5191059841384282,0.0
JUNB,human_RU1152,0.35738368172623064,0.3573836817262306,5.551115123125783e-17
JUND,human_RU1152,1.0,1.0,0.0
KMT2A,human_RU1152,0.42678440029433407,0.3620309050772627,0.06475349521707136
LMX1B,human_RU1152,0.07535641547861507,0.075356415478615,6.938893903907228e-17
MEIS2,human_RU1152,0.4938858695652174,0.4938858695652174,0.0
NCAM1,human_RU1152,0.3221117061973986,0.3221117061973986,0.0
NFATC2,human_RU1152,0.5246122724207687,0.5246122724207687,0.0
NFIA,human_RU1152,0.4404476418864908,0.2464204973624717,0.19402714452401912
NFIB,human_RU1152,0.4707818930041152,0.454320987654321,0.01646090534979422
NFIX,human_RU1152,0.23753462603878117,0.2375346260387811,8.326672684688674e-17
NFKB1,human_RU1152,0.39972714870395637,0.3997271487039563,5.551115123125783e-17
NFYC,human_RU1152,1.0,1.0,0.0
NR6A1,human_RU1152,1.0,1.0,0.0
PBX1,human_RU1152,0.7837455830388692,0.4304229195088677,0.3533226635300015
PKNOX2,human_RU1152,0.08551724137931034,0.0855172413793103,4.163336342344337e-17
PROX1,human_RU1152,0.22926500337154418,0.2292650033715441,8.326672684688674e-17
RBPJ,human_RU1152,1.0,1.0,0.0
REST,human_RU1152,0.3081591368846932,0.289278489548213,0.018880647336480205
RORA_RORB,human_RU1152,0.2950591510090466,0.2950591510090466,0.0
RUNX1,human_RU1152,0.6459968602825745,0.5037764350453172,0.1422204252372573
SIX1,human_RU1152,0.39786476868327403,0.173972602739726,0.22389216594354802
SIX4,human_RU1152,0.3824561403508772,0.3701754385964912,0.012280701754386003
SMAD3,human_RU1152,0.038461538461538464,0.0384615384615384,6.245004513516506e-17
SOX11,human_RU1152,0.7471341874578556,0.7909642616318274,-0.04383007417397178
SOX9,human_RU1152,1.0,1.0,0.0
STAT1,human_RU1152,1.0,1.0,0.0
STAT2,human_RU1152,0.359781121751026,0.359781121751026,0.0
TBX15,human_RU1152,0.4948905109489051,0.4948905109489051,0.0
TCF4,human_RU1152,1.0,1.0,0.0
TCF7L1,human_RU1152,0.44516129032258067,0.4451612903225806,5.551115123125783e-17
TCF7L2,human_RU1152,0.5046594982078854,0.3645251396648045,0.14013435854308087
TEAD1,human_RU1152,0.45581737849779086,0.4558173784977908,5.551115123125783e-17
TFDP1,human_RU1152,1.0,1.0,0.0
THRB,human_RU1152,0.6365475387727579,0.0,0.6365475387727579
ZBTB20,human_RU1152,0.29821843532145625,0.3075135553834237,-0.009295120061967421
ZEB1,human_RU1152,1.0,1.0,0.0
ASCL1,human_RU1124,0.8157276995305164,0.8157276995305164,0.0
BACH1,human_RU1124,1.0,0.8632075471698113,0.1367924528301887
BACH2,human_RU1124,0.9770378874856487,0.0136674259681093,0.9633704615175394
CREB1,human_RU1124,1.0,1.0,0.0
CUX2,human_RU1124,0.33650416171224734,0.3365041617122473,5.551115123125783e-17
EGR1,human_RU1124,0.8026159334126041,0.8026159334126041,0.0
EHF,human_RU1124,1.0,0.9090909090909092,0.09090909090909083
EPCAM,human_RU1124,0.6461538461538462,0.6461538461538462,0.0
ESR1,human_RU1124,1.0,1.0,0.0
ETS1,human_RU1124,0.4875,0.4875,0.0
FOS,human_RU1124,0.033047735618115054,0.033047735618115,5.551115123125783e-17
FOXO3,human_RU1124,0.54292343387471,0.5414746543778802,0.0014487794968297552
GRHL2,human_RU1124,0.9506462984723855,1.0,-0.049353701527614535
HES1,human_RU1124,0.49467455621301776,0.0695249130938586,0.42514964311915915
HSF2,human_RU1124,0.819557625145518,0.819557625145518,0.0
ICAM1,human_RU1124,0.0471584038694075,0.0471584038694075,0.0
JUN,human_RU1124,0.0,0.0,0.0
JUNB,human_RU1124,0.012542759407069556,0.0125427594070695,5.551115123125783e-17
JUND,human_RU1124,1.0,1.0,0.0
KMT2A,human_RU1124,0.14356435643564355,0.1435643564356435,5.551115123125783e-17
LMX1B,human_RU1124,0.5506912442396313,0.5506912442396313,0.0
MEIS2,human_RU1124,0.06598407281001138,0.0659840728100113,8.326672684688674e-17
NCAM1,human_RU1124,0.7273838630806846,0.7273838630806846,0.0
NFATC2,human_RU1124,0.9064994298745724,0.9064994298745724,0.0
NFIA,human_RU1124,0.9865525672371638,0.9614457831325302,0.025106784104633628
NFIB,human_RU1124,0.8653366583541147,0.8653366583541147,0.0
NFIX,human_RU1124,0.0,0.0,0.0
NFKB1,human_RU1124,0.9053591790193842,0.9053591790193842,0.0
NFYC,human_RU1124,1.0,1.0,0.0
NR6A1,human_RU1124,1.0,1.0,0.0
PBX1,human_RU1124,0.9883855981416957,0.5872291904218928,0.4011564077198029
PKNOX2,human_RU1124,0.3697674418604651,0.3697674418604651,0.0
PROX1,human_RU1124,0.9640852974186308,0.9640852974186308,0.0
RBPJ,human_RU1124,1.0,1.0,0.0
REST,human_RU1124,0.3952434881087203,0.015712682379349,0.3795308057293713
RORA_RORB,human_RU1124,0.9239001189060642,0.9239001189060642,0.0
RUNX1,human_RU1124,0.8071693448702101,0.8662576687116564,-0.059088323841446355
SIX1,human_RU1124,0.501207729468599,0.0339578454332552,0.46724988403534384
SIX4,human_RU1124,0.42706964520367935,0.4270696452036793,5.551115123125783e-17
SMAD3,human_RU1124,0.8290697674418605,0.8290697674418605,0.0
SOX11,human_RU1124,0.5237556561085973,0.5237556561085973,0.0
SOX9,human_RU1124,1.0,1.0,0.0
STAT1,human_RU1124,1.0,1.0,0.0
STAT2,human_RU1124,0.8619489559164734,0.8619489559164734,0.0
TBX15,human_RU1124,0.032066508313539195,0.0451306413301662,-0.013064133016627004
TCF4,human_RU1124,1.0,1.0,0.0
TCF7L1,human_RU1124,0.8189448441247003,0.8189448441247003,0.0
TCF7L2,human_RU1124,0.014268727705112961,0.2080378250591016,-0.19376909735398865
TEAD1,human_RU1124,0.9774346793349169,0.9774346793349168,1.1102230246251565e-16
TFDP1,human_RU1124,1.0,1.0,0.0
THRB,human_RU1124,0.8428731762065096,0.4882154882154882,0.3546576879910214
ZBTB20,human_RU1124,0.3079667063020214,0.3079667063020214,0.0
ZEB1,human_RU1124,1.0,1.0,0.0
ASCL1,human_RU1144,0.4553697931425333,0.4553697931425333,0.0
BACH1,human_RU1144,0.6796610169491526,0.3316568873987147,0.3480041295504379
BACH2,human_RU1144,0.948781838316722,0.5565385678739286,0.3922432704427934
CREB1,human_RU1144,1.0,1.0,0.0
CUX2,human_RU1144,0.6456602692638213,0.6456602692638213,0.0
EGR1,human_RU1144,0.5319392724147809,0.5319392724147809,0.0
EHF,human_RU1144,0.41222007188277576,0.1357478573403372,0.27647221454243853
EPCAM,human_RU1144,0.45866364665911663,0.4620611551528878,-0.003397508493771184
ESR1,human_RU1144,1.0,1.0,0.0
ETS1,human_RU1144,0.4768505683393402,0.4768505683393402,0.0
FOS,human_RU1144,0.30103703703703705,0.277037037037037,0.02400000000000002
FOXO3,human_RU1144,0.4508879023307436,0.2546309095935858,0.1962569927371578
GRHL2,human_RU1144,0.5170880800222284,0.3334257206208426,0.1836623594013858
HES1,human_RU1144,0.388374052232519,0.2300810735253005,0.15829297870721848
HSF2,human_RU1144,0.6464446952595937,0.6464446952595937,0.0
ICAM1,human_RU1144,0.31130483689538807,0.2899325084364454,0.021372328458942658
JUN,human_RU1144,0.12273242630385488,0.1346371882086167,-0.01190476190476182
JUNB,human_RU1144,0.30494885264030963,0.3049488526403096,5.551115123125783e-17
JUND,human_RU1144,1.0,1.0,0.0
KMT2A,human_RU1144,0.13552479815455595,0.1355247981545559,5.551115123125783e-17
LMX1B,human_RU1144,0.01606203267792855,0.0160620326779285,5.204170427930421e-17
MEIS2,human_RU1144,0.5628974288084048,0.5628974288084048,0.0
NCAM1,human_RU1144,0.35654676258992807,0.356546762589928,5.551115123125783e-17
NFATC2,human_RU1144,0.4376555156206801,0.7381808128283107,-0.3005252972076306
NFIA,human_RU1144,0.30831878999418266,0.3307692307692307,-0.02245044077504804
NFIB,human_RU1144,0.6097490625901356,0.577444476492645,0.03230458609749065
NFIX,human_RU1144,0.1407202216066482,0.1407202216066482,0.0
NFKB1,human_RU1144,0.6407766990291263,0.7198335644937587,-0.07905686546463242
NFYC,human_RU1144,1.0,1.0,0.0
NR6A1,human_RU1144,1.0,1.0,0.0
PBX1,human_RU1144,0.8764327648867767,0.6590846047156727,0.21734816017110403
PKNOX2,human_RU1144,0.2642084835042972,0.2642084835042972,0.0
PROX1,human_RU1144,0.8791816422449544,0.8791816422449544,0.0
RBPJ,human_RU1144,1.0,1.0,0.0
REST,human_RU1144,0.5463090959358584,0.143765551562068,0.4025435443737904
RORA_RORB,human_RU1144,0.2836565096952909,0.2836565096952909,0.0
RUNX1,human_RU1144,0.592896976812445,0.1816618911174785,0.41123508569496653
SIX1,human_RU1144,0.3092436974789916,0.299168975069252,0.010074722409739612
SIX4,human_RU1144,0.22265160523186683,0.22294887039239,-0.0002972651605231691
SMAD3,human_RU1144,0.5912995289553893,0.5912995289553893,0.0
SOX11,human_RU1144,0.6988888888888889,0.6988888888888889,0.0
SOX9,human_RU1144,1.0,1.0,0.0
STAT1,human_RU1144,1.0,1.0,0.0
STAT2,human_RU1144,0.21868898186889818,0.2186889818688981,8.326672684688674e-17
TBX15,human_RU1144,0.22134609969022812,0.2213460996902281,2.7755575615628914e-17
TCF4,human_RU1144,1.0,1.0,0.0
TCF7L1,human_RU1144,0.3454699407281964,0.3454699407281964,0.0
TCF7L2,human_RU1144,0.5424302227234282,0.0909598214285714,0.4514704012948568
TEAD1,human_RU1144,0.8502824858757062,0.8070621468926553,0.04322033898305089
TFDP1,human_RU1144,1.0,1.0,0.0
THRB,human_RU1144,0.7824163671551009,0.5814210671827481,0.20099529997235277
ZBTB20,human_RU1144,0.40914351851851855,0.5182291666666666,-0.10908564814814808
ZEB1,human_RU1144,1.0,1.0,0.0
ASCL1,human_RU1065,0.4551282051282051,0.4551282051282051,0.0
BACH1,human_RU1065,1.0,1.0,0.0
BACH2,human_RU1065,1.0,0.0,1.0
CREB1,human_RU1065,1.0,1.0,0.0
CUX2,human_RU1065,0.0,0.0,0.0
EGR1,human_RU1065,0.7536231884057971,0.7536231884057971,0.0
EHF,human_RU1065,1.0,1.0,0.0
EPCAM,human_RU1065,0.5328947368421053,0.5328947368421053,0.0
ESR1,human_RU1065,1.0,1.0,0.0
ETS1,human_RU1065,1.0,1.0,0.0
FOS,human_RU1065,0.0,0.0,0.0
FOXO3,human_RU1065,0.6646341463414634,0.6568047337278107,0.007829412613652775
GRHL2,human_RU1065,1.0,1.0,0.0
HES1,human_RU1065,0.5743243243243243,0.5743243243243243,0.0
HSF2,human_RU1065,1.0,0.9251700680272108,0.0748299319727892
ICAM1,human_RU1065,0.6174496644295302,0.6174496644295302,0.0
JUN,human_RU1065,0.0,0.0,0.0
JUNB,human_RU1065,0.0,0.0,0.0
JUND,human_RU1065,1.0,1.0,0.0
KMT2A,human_RU1065,0.0,0.0,0.0
LMX1B,human_RU1065,0.47368421052631576,0.4736842105263157,5.551115123125783e-17
MEIS2,human_RU1065,0.0,0.0,0.0
NCAM1,human_RU1065,0.841726618705036,0.841726618705036,0.0
NFATC2,human_RU1065,0.27218934911242604,0.272189349112426,5.551115123125783e-17
NFIA,human_RU1065,1.0,1.0,0.0
NFIB,human_RU1065,0.41228070175438597,0.3245614035087719,0.08771929824561409
NFIX,human_RU1065,0.0,0.0,0.0
NFKB1,human_RU1065,0.8159509202453987,0.8159509202453987,0.0
NFYC,human_RU1065,1.0,1.0,0.0
NR6A1,human_RU1065,1.0,1.0,0.0
PBX1,human_RU1065,1.0,0.0,1.0
PKNOX2,human_RU1065,0.5302013422818792,0.5302013422818792,0.0
PROX1,human_RU1065,1.0,1.0,0.0
RBPJ,human_RU1065,1.0,1.0,0.0
REST,human_RU1065,0.6521739130434783,0.2424242424242424,0.40974967061923584
RORA_RORB,human_RU1065,1.0,1.0,0.0
RUNX1,human_RU1065,1.0,1.0,0.0
SIX1,human_RU1065,0.5586206896551724,0.5540540540540541,0.004566635601118363
SIX4,human_RU1065,0.2986111111111111,0.2986111111111111,0.0
SMAD3,human_RU1065,0.38064516129032255,0.3806451612903225,5.551115123125783e-17
SOX11,human_RU1065,0.573170731707317,0.573170731707317,0.0
SOX9,human_RU1065,1.0,1.0,0.0
STAT1,human_RU1065,1.0,1.0,0.0
STAT2,human_RU1065,0.632258064516129,0.632258064516129,0.0
TBX15,human_RU1065,1.0,1.0,0.0
TCF4,human_RU1065,1.0,1.0,0.0
TCF7L1,human_RU1065,0.0,0.0,0.0
TCF7L2,human_RU1065,0.16296296296296298,0.0753424657534246,0.08762049720953838
TEAD1,human_RU1065,1.0,1.0,0.0
TFDP1,human_RU1065,1.0,1.0,0.0
THRB,human_RU1065,0.7175141242937854,0.0,0.7175141242937854
ZBTB20,human_RU1065,1.0,1.0,0.0
ZEB1,human_RU1065,1.0,1.0,0.0
