gene,dataset,mean_shift_in_gemm_sds,std_ratio,dataset_mean,dataset_std
TCF4,human_RU1144,4.865075645767619,2.1068784867166173,1.6898559524329555,0.7233738510415497
SOX11,allograft_mt3,4.862586064408572,0.959623115232387,1.6343207702814722,0.3240558655812838
NCAM1,allograft_5B,4.861281672691542,1.883175465984502,1.3226966906800708,0.5059269264523191
FOS,tbo_allograft_5khvg,4.8604977306005654,3.9222498686109026,0.845326615979956,0.6795200852876009
TFDP1,human_RU1124,4.836515392507423,1.6855237344276155,0.811290859416386,0.2830008371923052
PROX1,human_RU426,4.830575657261923,1.6650485620633604,1.688797566767831,0.5764196694368421
PROX1,rpr2_allograft,4.8299393268815995,1.3233469965296552,1.6885772768881029,0.45812672114774905
NCAM1,human_RU1080,4.825809509551505,2.0336648155738426,1.313166871076844,0.5463568361855262
TEAD1,rpr2_allograft_RPR2,4.824045969155455,0.7662466093063881,1.1581876203941148,0.18136876833193882
THRB,organoid_celltag_WT,4.82390069587606,2.402526512230691,0.5308079099143309,0.26275397427196406
NR6A1,celltag_fate_dpt_RPMA,4.821674764964428,1.7727321921842065,0.4839949246241296,0.17537363023654312
NFIX,organoid_celltag_RPMA,4.8174006003118235,1.0094974174981726,0.7792982009613262,0.16382982149295194
EGR1,tbo_allograft_5khvg_RPM_CTpreCre,4.808269849364801,2.586360187195508,1.1092041617513184,0.5825463039467907
EPCAM,organoid_shRORB2,4.80222821866036,1.2438631137811937,1.235904422750312,0.3162970436957625
JUND,allograft_mt4,4.788867035260585,1.249418489981936,1.151350903939822,0.2983405305291673
JUND,allograft_mt4Rf,4.788045206797471,1.3755251485739959,1.1511546648560758,0.3284527209035547
ASCL1,human_RU426,4.765242601362383,1.0621595704622684,3.375995825240175,0.7438595331333763
EPCAM,allograft_5B,4.753894404390564,1.9171119895002673,1.2236138078147156,0.4874948440824198
RBPJ,human_RU1065,4.750290632853812,1.8749860431821537,0.7319828909039546,0.28330947360247966
BACH1,human_RU426,4.736392235436137,1.4978061127486761,0.30464397059170306,0.09774748855363137
ZBTB20,rpr2_allograft_RPM,4.730867196901822,0.949420178515279,2.093314771000082,0.4130181280535494
TCF4,human_RU1080,4.715497106752271,1.6259958756719615,1.6384997852487135,0.5582680281649803
LMX1B,organoid_shGFP,4.70142215015071,1.3660923039232942,0.4952748655514535,0.14115455484274558
NCAM1,organoid_shRORB2,4.69494346783957,1.4440989225528857,1.278008886355709,0.3879662530535005
FOXO3,rpr2_allograft_RPM,4.689637624108326,1.9917343352786216,0.3903720531700866,0.16340947899751954
KMT2A,human_RU1181,4.688954732431758,1.296127780085539,0.9423065055410362,0.2550823812828045
JUNB,tbo_allograft_5khvg,4.676889143677216,3.4390639572492416,0.5584825560700698,0.41323119018359367
FOXO3,tbo_allograft_5khvg_RPM_CTpostCre,4.6732127181203875,1.2424812192087245,0.3890244912575703,0.10193789658533874
MEIS2,organoid_shGFP,4.667385525437687,0.9179592549533013,2.202802640224357,0.42814941393055694
JUND,human_RU1108,4.646980764095577,1.1560356654029895,1.117470802313676,0.27604225204955407
TCF7L1,organoid_shRORB1,4.638000517235114,1.6928551396604434,0.4503461851862921,0.16343042256050105
PROX1,tbo_allograft_5khvg,4.636290808437013,1.858306879118975,1.6215385024451296,0.6433233608793736
RBPJ,rpr2_allograft_RPR2,4.625414815833851,0.6537702597237489,0.7131142160600814,0.0987843663225059
TCF4,allograft_mt4Rf,4.622511424673666,0.9570046840005442,1.6065741609846633,0.3285771666922849
TEAD1,tbo_allograft_5khvg_RPM_CTpostCre,4.615951107971366,1.4005238071077646,1.1089320567012086,0.33150068767628993
TEAD1,celltag_fate_dpt,4.6048821863672815,1.4648344229614398,1.1063120690187669,0.346722859032595
BACH1,tbo_allograft_5khvg_RPM_CTpostCre,4.602308271642602,1.630449968433682,0.295893591884754,0.10640388516926944
NFYC,organoid_shRORB2,4.581367017204916,1.3538554347184284,0.4067720482182753,0.11939271902518421
KMT2A,organoid_celltag_WT,4.576761784099576,1.289147731947814,0.9202265494877658,0.2537086839299694
NFIA,organoid_celltag_WT,4.5710489849306715,1.2469128170583406,1.4209632420897433,0.3865748499039354
TCF7L1,organoid_shGFP,4.5547262444513175,1.4848044959041693,0.4423067792911107,0.14334494458517216
RBPJ,human_RU1195,4.543296006270783,2.375062592621009,0.7007061041198502,0.35887079551078505
ZEB1,human_RU426,4.532510544589192,1.6737583632717248,0.27788911514723436,0.09925627416033378
FOXO3,human_RU1229,4.529592869442878,1.0873231967869919,0.37724137127494906,0.08920814083572266
ZBTB20,cgrp_k5_CGRP,4.523981256599467,1.3230290071337856,2.003314952460411,0.5755459766417302
FOS,celltag_fate_dpt,4.518872960515873,4.081521094316927,0.7861409698124103,0.7071134310715472
RBPJ,celltag_fate_dpt,4.514928114635631,1.124004071070226,0.6964197295755752,0.16983646510856376
TEAD1,rpr2_allograft,4.514675845143068,1.079834191833555,1.0849604404374986,0.2555942107891996
EGR1,organoid_celltag_WT,4.513901428522056,2.5115752131340745,1.0429012405999762,0.5657018943993778
CUX2,organoid_shRORB2,4.510382987013654,2.4607410807722885,0.5724765135621138,0.30659919860855445
EHF,organoid_celltag,4.484168997427012,1.5534151419632725,0.9529645658584556,0.3237385126816179
NFYC,cgrp_k5_CGRP,4.471620486334192,0.853384662461381,0.39709380902949354,0.07525760329561607
RBPJ,rpr2_allograft,4.470746410139597,0.6749247689071218,0.6897438956464926,0.1019808023081779
EPCAM,allograft_mt2,4.468004085242346,3.9059126397122315,1.1509158865033144,0.9932191148584966
EGR1,allograft_1L,4.447384480888062,2.549116412649073,1.027919103855897,0.5741575948588352
NFYC,human_RU1144,4.4356393932755,1.6955765622859558,0.39392073720541887,0.14952814820202553
JUN,allograft_mt5,4.432243002249884,0.9895463118784376,0.9816806898132564,0.2207896557277776
BACH1,rpr2_allograft_RPM,4.430365596072372,1.6070867204723196,0.2846725369236825,0.10487918928691119
SOX11,allograft_2L,4.426491559442302,0.8441000744299814,1.4870556825205716,0.2850448013545328
NFIB,allograft_2L,4.424034286845755,0.7590208301861694,1.4339822938184297,0.24523478142839011
NFYC,cgrp_k5,4.420413346372795,0.9829773321153018,0.39257799477288063,0.08668601788031802
BACH1,human_RU779,4.4191377728062005,2.144703940881406,0.28393980421759263,0.13996432657596564
MEIS2,celltag_fate_dpt_RPM,4.409195935871456,1.9189321781407633,2.0823792980561073,0.8950175980144686
NFYC,cgrp_k5_K5,4.400927760040084,1.0273580956592705,0.3908596154877642,0.09059983311940978
RBPJ,human_RU1145,4.397520599606363,1.0809420857630558,0.6786795115078902,0.16332982020098516
ZBTB20,human_RU1066,4.3969998339699,0.7637951644518741,1.9480753118262129,0.3322672681463229
TFDP1,human_RU1231,4.394271816484978,1.5814217568688504,0.7370377951011735,0.2655220285580799
ZEB1,human_RU1293,4.392257277234738,2.115512535970965,0.2695718950144521,0.12545293088155784
TCF4,human_PleuralEffusion,4.3907069052199486,1.0787911778471657,1.5269865962611808,0.3703912369455582
SOX11,human_RU1080,4.386265128835021,1.5951819111981738,1.4734715883248717,0.5386782027106016
BACH1,human_RU1152,4.385634124185695,1.1912984127455006,0.28175334130883345,0.07774466065578084
TEAD1,organoid_celltag_WT,4.378302924646036,1.3047669076068467,1.0526812912393502,0.3088352550194489
MEIS2,organoid_shRORB1,4.378059560090214,1.0211885454720793,2.067856844068388,0.4762970413961468
JUNB,cgrp_k5_K5,4.370762908832415,2.6626783200611435,0.521699027195974,0.3199422124603352
NFIB,allograft_2LR,4.3422783923361985,0.8727119417598606,1.4075674865784018,0.28196765329211265
RBPJ,rpr2_allograft_RPM,4.342119412138852,0.6652056743742915,0.6703084191920591,0.10051225188029538
EPCAM,organoid_shGFP,4.337622330173579,0.8885732802998078,1.117761624411923,0.22595179369175744
EGR1,allograft_2L,4.328485616840951,1.6460920415692513,1.0011385749345862,0.37076229348093787
NFKB1,rpr2_allograft,4.328156353360516,1.6750986691627217,0.4041488703578748,0.15366074905313018
EGR1,human_RU1311,4.318840047346433,3.052648699254792,0.9989660272413795,0.687572143200653
LMX1B,organoid_shRORB2,4.316526153093838,1.539027701593878,0.4555046223773378,0.15902349313091202
JUNB,human_RU1215,4.316389911880206,0.992603262442135,0.5151656743640071,0.1192692641422006
FOXO3,organoid_celltag,4.307669093679006,3.3654882926824072,0.35903389855511786,0.27611749154414783
JUN,cgrp_k5_CGRP,4.306939025405354,1.4744919571440052,0.9537226027821323,0.32899174872696096
JUND,human_RU1145,4.303447838102101,1.4338104846344262,1.0354408049853887,0.34237029793780444
BACH1,rpr2_allograft,4.301298457398147,1.2955278455959347,0.2762495584401345,0.08454671948554662
ZBTB20,celltag_fate_dpt,4.288078248238598,1.9018303565120338,1.900692087347334,0.8273369699708503
RBPJ,human_RU1144,4.273100758964802,1.5122707979829657,0.6598797344716615,0.22850337754718592
BACH1,celltag_fate_dpt,4.265540884446597,2.1813358505333524,0.2739160034338907,0.1423549411815038
TEAD1,rpr2_allograft_RPM,4.257394145340107,1.2254704086775643,1.0240624678515575,0.2900659604226905
NFKB1,tbo_allograft_5khvg,4.257071587094839,2.569732591461164,0.3976280972047862,0.2357276273567416
BACH1,organoid_shGFP,4.255968263919534,0.9104794901923986,0.2732912899897185,0.05941829372199314
PROX1,rpr2_allograft_RPM,4.2497189245172375,1.5160335067391957,1.4877119927447267,0.5248324599775428
JUNB,human_RU1181,4.2433269885841485,1.5618565303524394,0.5063865765841357,0.18766962201243576
PROX1,cgrp_k5_K5,4.24146640121482,0.6799627885674445,1.4848550690114606,0.23539489162387867
HSF2,rpr2_allograft_RPM,4.226644955154337,0.9450584288781229,0.5714414521259076,0.12591321962301916
RBPJ,human_RU1108,4.209529786669621,0.9092170497247828,0.6502741916662446,0.13738225128905832
TFDP1,allograft_2L,4.208380863544495,1.1822840652042186,0.7058265494603656,0.1985064780861943
HSF2,rpr2_allograft,4.182837495755991,0.8051300423378346,0.5656048413007987,0.1072701038879875
TCF4,human_RU1066,4.181823107225335,2.6074499920719885,1.4552686123678493,0.8952396419894092
BACH1,organoid_celltag,4.180294076717671,1.5751869463268344,0.2683527591048732,0.10279739593488176
TCF4,organoid_shGFP,4.178365607365167,0.5469140405753572,1.4540815173338484,0.1877769972089061
EPCAM,organoid_shRORB1,4.17794945870828,0.8804738452471274,1.0771590398965247,0.2238922203075279
PROX1,tbo_allograft_5khvg_RPM_CTpreCre,4.177329260979125,2.2492209768172287,1.462651566954157,0.7786530924604121
EGR1,allograft_2LR,4.1486465211830685,1.4797694069892053,0.9606319970034461,0.33330013468457903
BACH1,rpr2_allograft_RPR2,4.146100801567403,0.7396053672811214,0.2661212908641485,0.048266972979463585
NFYC,human_RU1181,4.144902444748349,0.8865208764675278,0.3682814599860156,0.07817979320374098
SOX11,allograft_2LR,4.144297153709704,0.9320272687414162,1.3917612372739838,0.31473700302041874
TFDP1,organoid_shGFP,4.138379240478157,0.689053754900778,0.6940732187133968,0.11569269866949833
BACH1,organoid_shRORB1,4.136337089692452,0.9166518555054066,0.26548410671420114,0.05982110500887919
ZBTB20,organoid_shGFP,4.13266374249404,0.9112593941047696,1.8330834461076198,0.3964173688755307
HSF2,rpr2_allograft_RPR2,4.1301609192365065,0.5905391859498371,0.5585865690484044,0.0786794635594854
FOS,rpr2_allograft_RPM,4.126401170981848,3.5496952224452034,0.7181462033312046,0.614975914615867
KMT2A,human_RU1066,4.112520257100112,1.0531896074894231,0.8288622287650255,0.20727131780400115
PROX1,cgrp_k5,4.100620050446372,0.7130893828995323,1.4360957662493077,0.24686291783616388
NFYC,human_RU1108,4.096980993181788,0.8637534261987525,0.3640554013866678,0.07617199552966725
ZBTB20,organoid_shRORB1,4.08800028736747,1.0376692783023072,1.8136538857862594,0.45140837804112394
FOXO3,human_RU1311,4.078178818906532,2.8085558851685906,0.3402056414068965,0.23042463334680396
JUNB,allograft_5B,4.070741360132902,6.562680732018064,0.4856490254539333,0.788558864678951
SIX1,human_RU1311,4.064778650524589,2.8466260366868035,1.0413025126551725,0.7258761644633805
NCAM1,human_RU1152,4.0607153481469505,1.1726088103106385,1.1076195152845583,0.3150287278308532
SOX11,celltag_fate_dpt_RPMA,4.041761460876306,0.9888735659828994,1.3571358805410365,0.3339334727232341
EPCAM,tbo_allograft_5khvg_RPM_CTpostCre,4.040311134680628,3.0832147592706467,1.0421595335144713,0.7840185166934661
BACH1,human_RU1181,4.017251564211253,1.2070876213217252,0.257712532716873,0.07877507138213524
NFIB,human_RU1293,4.0107210828512825,0.9714446379845725,1.3004434379504146,0.31386755671447863
ASCL1,human_RU1108,4.009572220223381,0.9523635563410681,2.8467790930761576,0.6669663674779028
EHF,organoid_celltag_RPM,3.9939904193064115,1.0013630680867867,0.8508092053612002,0.20868844493623623
EPCAM,tbo_allograft_5khvg,3.9852573754755354,3.6165952172300493,1.0281601302939876,0.9196497289615131
ZEB1,human_RU779,3.977654663381558,1.758309161638601,0.2449853647175926,0.10427025790334755
JUNB,cgrp_k5,3.9752424282226673,2.4901716653752213,0.47417406081672625,0.29921415066311535
NFYC,allograft_mt4,3.97459825158936,1.424807930532951,0.3532628101647584,0.12564982091337856
LMX1B,organoid_shRORB1,3.959276189607484,1.7484522340272457,0.4185909677006514,0.18066275320425038
FOXO3,human_RU1065,3.953474868986939,2.1174698053101904,0.32997445388135593,0.1737252963660506
HSF2,human_RU1181,3.950959455569512,0.7659736352080576,0.5347109730408071,0.10205316793998191
EGR1,organoid_celltag_RPMA,3.9509529139628037,2.3440647468288183,0.9161039066120794,0.5279721908949548
TCF4,organoid_shRORB1,3.9507508484575906,0.6551470049267067,1.3759324613997015,0.2249376102799005
NFKB1,celltag_fate_dpt_RPM,3.9503733163674153,1.4950511035324316,0.3694939419571841,0.13714456149399873
NFIA,celltag_fate_dpt,3.9455118527949637,2.8746326367844506,1.2270307396272353,0.8912096057489715
ZEB1,human_RU1080,3.9448624237268497,1.8849317646047727,0.24304073782226418,0.11177916006670306
NFKB1,organoid_shRORB1,3.940133673967653,2.057593779530714,0.3685546354254859,0.1887479270506407
ASCL1,rpr2_allograft_RPR2,3.9384041515060666,0.48555458436733057,2.796938139002726,0.3400472174638129
EGR1,organoid_celltag,3.9369488790180114,2.3947923285033137,0.9129496673696804,0.5393979642110371
TCF4,allograft_mt4,3.9344351556438375,1.2476053776757408,1.370330645434753,0.4283517594011273
EHF,organoid_celltag_RPMA,3.9260832165455994,0.942662140413494,0.8366570471722632,0.19645491475835655
NFIB,organoid_celltag,3.9255749174209456,1.4047339674229429,1.2729332558337358,0.45386057110119854
NFIB,human_RU426,3.904327268923301,1.3181230060799336,1.2660682763391558,0.42587712278259837
GRHL2,organoid_shRORB2,3.8877778155153884,1.3558413279008474,0.6141282445899848,0.20921229271879502
EPCAM,tbo_allograft_5khvg_RPM_CTpreCre,3.887613559899772,4.405999472724999,1.0033306696727917,1.120384222594732
RBPJ,cgrp_k5_K5,3.878948974582863,0.8138546601374465,0.6003235927292898,0.12297304088789153
ZBTB20,organoid_shRORB2,3.870778705979187,1.0983011260218478,1.7191578418343385,0.47778453141582244
RUNX1,organoid_celltag_WT,3.857031543617103,0.8747723850996857,1.673777649262705,0.3774879847066673
PROX1,human_RU1080,3.846687561320151,1.5290872019149295,1.3481874104353344,0.5293514913316802
GRHL2,organoid_shRORB1,3.834145270999157,1.4045841316759466,0.6058525065875479,0.2167335221735123
TFDP1,human_RU1195,3.8327356819570357,1.635174149418857,0.6427554109737827,0.27454709998367277
MEIS2,organoid_shRORB2,3.8224091528011606,1.3415704884813318,1.8086934934650043,0.6257277926992891
MEIS2,tbo_allograft_5khvg_RPM_CTpostCre,3.8197488841562452,1.3126266316304191,1.8074527058646044,0.6122279611100988
ASCL1,human_RU1229,3.8162891419601044,0.656167375812451,2.711417642350887,0.45953204339793813
HSF2,celltag_fate_dpt,3.8155286968107527,1.8994593629754903,0.516667090937616,0.25307117171501
STAT1,human_RU1152,3.8087849224354207,1.4469887423782948,0.5429399487720836,0.2031089034247541
TCF7L1,rpr2_allograft_RPR2,3.806983306404611,1.1756231991046446,0.3701187098759593,0.113496182691768
GRHL2,organoid_shGFP,3.806549935120068,0.9341489682483504,0.6015944246359173,0.14414330302994452
NFIB,organoid_celltag_RPM,3.800937747437786,0.9244924067929571,1.2326637824239266,0.2986975907584365
JUNB,rpr2_allograft_RPM,3.8006781730038717,2.641999508022154,0.45319876176899543,0.3174574869022536
MEIS2,cgrp_k5_K5,3.7963603213615165,1.1262270502212322,1.7965439434122332,0.5252885124291173
SOX11,human_RU1152,3.787983667709489,0.9424975868931667,1.271437462980445,0.31827273278528095
THRB,rpr2_allograft,3.7600502943896967,3.8765499748269314,0.414459174698157,0.42396157010726643
FOXO3,celltag_fate_dpt,3.758824423447905,2.3069980934784446,0.3140045891615619,0.18927491976526448
ZEB1,allograft_mt5,3.7526808858180845,0.8610317603723348,0.23164409668588157,0.05106041967803264
TFDP1,organoid_celltag_RPMA,3.746772884189519,0.9662861718994327,0.6283221857164348,0.16224025211235069
EGR1,cgrp_k5_K5,3.7462119368332156,2.6331353539276767,0.869988481512443,0.5930818436721631
TFDP1,human_RU1311,3.7444129472724077,2.064977387076597,0.6279259503448277,0.3467114211383728
RORA_RORB,cgrp_k5_CGRP,3.7364167623000277,1.2955538697377598,0.806885769087375,0.27346607533773715
PROX1,cgrp_k5_CGRP,3.7304829309518355,0.6638421714213936,1.3079587731750921,0.22981412898538275
ASCL1,human_RU1144,3.729629716688783,1.295801156334757,2.6507276656123855,0.9074851557053331
BACH1,organoid_celltag_RPM,3.72918945127583,1.0588694933562823,0.23891347197915336,0.06910229087775109
RBPJ,cgrp_k5,3.725541805814527,0.7903990579401274,0.5771438445980224,0.11942891087384959
NFYC,human_RU1215,3.7162309157764373,0.8527983646216701,0.33047811843257713,0.07520589933118486
FOS,allograft_3L,3.7125644083164513,2.466639368432411,0.6464500081163067,0.4273391676100844
ETS1,organoid_celltag_WT,3.7091180530822845,1.39533325387056,0.4842303232463481,0.18142983993769332
FOS,celltag_fate_dpt_RPM,3.7067968601461407,3.6080146537344415,0.6454507946658955,0.6250796117925138
TFDP1,allograft_3L,3.7003544961562427,1.0616135247538845,0.6205284997503363,0.17824579395913903
NFKB1,celltag_fate_dpt,3.67051396004298,1.4595276184149233,0.34382178358586,0.13388590847694246
SIX1,celltag_fate_dpt_RPM,3.6678059932382747,0.9826141015082072,0.9400763641712612,0.25056194454701514
KMT2A,human_RU1311,3.664617923004166,2.6602526173215066,0.7407135171034483,0.5235468160364556
EPCAM,rpr2_allograft_RPM,3.6590709883047605,3.358339891661728,0.9452154808282698,0.853979001137104
BACH1,cgrp_k5_K5,3.653325631276921,0.974562929048793,0.23396256557420508,0.06360040724975641
SOX11,human_RU1231,3.652553024782107,0.6379214671937901,1.2257037853278026,0.21542018938789873
TFDP1,organoid_shRORB1,3.652016771520205,1.0913467779199806,0.6124125555719441,0.1832380319007266
BACH1,organoid_celltag_RPMA,3.638542441469443,1.0604944998617165,0.2329978080770943,0.06920833952012044
EGR1,tbo_allograft_5khvg,3.635955140633352,2.4613817025451055,0.8451544736935662,0.5543964141261819
NFIB,allograft_mt2,3.61563966565321,1.2481721880463836,1.172795155927346,0.40327646033834486
JUN,allograft_5B,3.6148992126548682,1.178728980122327,0.7993132232786636,0.26300049082445975
TFDP1,allograft_2LR,3.6104893354811485,1.041350613815462,0.6054400645144427,0.17484363435592584
SOX11,human_RU779,3.604888622702802,1.406744352005739,1.2096079568425924,0.47504457886094975
KMT2A,allograft_mt4,3.5963688204683413,1.1854132550663776,0.7272818602384875,0.23329338399534688
HSF2,human_RU1293,3.5957322876386444,1.0905458380712563,0.4873828978181578,0.14529698209352085
NFYC,human_RU779,3.593537870503416,1.069196552040189,0.3196581623981482,0.09428944941006884
EHF,human_RU1080,3.5859643457141326,1.4085423303460967,0.7657747862727272,0.2935463848376255
PROX1,organoid_shGFP,3.5839959567003206,0.6038965078929511,1.2572467547999497,0.20906166545818258
ETS1,human_RU1124,3.5769161816019714,2.0008557370688607,0.4670406201301908,0.26016360973827574
BACH1,cgrp_k5,3.5700054760337214,0.9032667067346514,0.22852505543747884,0.05894758428739073
TCF4,organoid_shRORB2,3.569363211534897,0.7880220980997535,1.244987157529639,0.27055883070722736
ASCL1,human_RU1311,3.566378764700488,1.6052283796928732,2.5363985381379313,1.1241855426403693
ZEB1,allograft_2LR,3.5654148434577064,1.0144280779337218,0.22053895149329272,0.0601570415591607
TFDP1,human_RU1066,3.5622940910127654,1.1550975943699004,0.5973480428747284,0.19394184701677245
SIX1,tbo_allograft_5khvg_RPM_CTpostCre,3.560082295326745,0.5505179907053572,0.9126073311286057,0.1403794816780347
FOXO3,organoid_celltag_RPM,3.553593982691587,1.606418738246653,0.2971667012944886,0.1317967182766957
RBPJ,celltag_fate_dpt_RPMA,3.5353112188523945,0.8499715467852338,0.5484000959971712,0.12843028478661372
NFIB,human_RU1124,3.5329369511794293,1.6036050838892266,1.1460744372053873,0.5181145583956801
TEAD1,celltag_fate_dpt_RPMA,3.5285189645526556,1.1524569495203256,0.8515394286608154,0.27278384654685905
ZBTB20,human_RU426,3.5244392906520714,1.189912988977923,1.568492772535662,0.5176376554612658
NFYC,human_RU1124,3.521988310889622,1.2128039990427022,0.3133484071257014,0.10695378795775212
BACH1,human_RU1293,3.51778949041307,1.038903652450835,0.22511741715016761,0.06779931128062061
EGR1,cgrp_k5,3.5171200470214,2.5641700403780487,0.8183883082903324,0.577548242162301
BACH1,human_RU1231,3.511458103147891,0.9057701446181776,0.22470422802043707,0.059110959749529575
PBX1,human_PleuralEffusion,3.5076815166806066,0.45083102958286736,0.25742850808586765,0.0308116053878261
TCF7L2,organoid_celltag_WT,3.499336203483343,1.1118789562418392,0.7908722109362648,0.25145074641420007
JUNB,celltag_fate_dpt_RPM,3.48196876520141,2.747311718083269,0.4149032634746685,0.3301115958241556
TFDP1,allograft_mt2,3.4806588151498983,1.024343888984303,0.583641412145223,0.17198819110893318
PROX1,human_RU1229,3.4774562378228695,0.7564300557040006,1.2203639929775967,0.2618669344518494
MEIS2,cgrp_k5,3.4737430375235454,1.3856437078105914,1.6460705969605736,0.6462841767915388
FOS,allograft_mt4,3.469262957426118,2.150305463188663,0.6042986337271609,0.37253510120145455
TCF4,human_RU1152,3.4686461991535276,0.8316315946997699,1.21040706495617,0.28553167783459005
CREB1,tbo_allograft_5khvg_RPM_CTpreCre,3.461973302280692,0.49457092713732653,0.8789391307152663,0.12387912724005691
TFDP1,allograft_mt4Rf,3.456079188121645,1.1965379756140306,0.5795144723194646,0.2008997215017851
NFIA,human_RU1229,3.4526167069974196,0.7837143163440496,1.0742206438463777,0.24297147327670082
JUNB,tbo_allograft_5khvg_RPM_CTpostCre,3.45224741284752,1.9959163739955834,0.4113320039808824,0.23982540277989461
NFYC,human_RU426,3.4500418091512564,0.9467174583874071,0.3070036466390102,0.08348836116981143
NFYC,human_RU1311,3.4424178882470726,1.722245175599906,0.30633131440689654,0.15187997851900908
NFYC,allograft_mt6,3.435138872279886,1.157207558411994,0.3056893983751964,0.10205089356829097
EGR1,celltag_fate_dpt_RPM,3.434226739946855,2.589593356864174,0.7997175949468193,0.583274536251726
TFDP1,allograft_mt5,3.4327743008951193,0.8394203010405181,0.5756015623668684,0.14093936685581884
SOX11,allograft_mt6,3.431224766182164,1.193060008837896,1.1509632759760307,0.40288534917247504
JUNB,allograft_mt4Rf,3.425408173566191,2.406043950774831,0.4081070535496852,0.28910552922894134
NFYC,organoid_celltag_WT,3.4223543310522633,0.8780408902421113,0.30456196549018316,0.07743196696854243
MEIS2,tbo_allograft_5khvg,3.419225902335958,1.4690619889575696,1.6206430201331838,0.6851916642333317
NFKB1,rpr2_allograft_RPM,3.4149697311426235,1.57695555327461,0.32038010916278825,0.1446578497138851
KMT2A,human_RU1144,3.41159070284801,1.8462602179718106,0.6909168945493502,0.36335032710808696
NFKB1,organoid_shRORB2,3.4108927395931725,1.4521705195022587,0.3200061171186748,0.1332110244533386
TEAD1,human_RU426,3.4100045310539056,1.0193701563968829,0.8234873412882097,0.24128251596101014
NFYC,human_RU1152,3.4058031620791027,0.7420268337180349,0.30310236425354015,0.06543726826023319
TCF4,human_RU1215,3.4047200608320485,0.7508585457520681,1.1884587195003824,0.2577991285461291
RORA_RORB,rpr2_allograft_RPR2,3.4039635156576304,0.9908288474429292,0.7367113929257818,0.20914458485348625
FOXO3,human_RU1195,3.3938593712758935,2.158255943113339,0.2840614647340824,0.17707154662176114
SOX11,allograft_mt2,3.3917471171263345,1.4746605587648016,1.1376320383965741,0.4979792547966954
TFDP1,allograft_mt6,3.3853783614417226,1.2528705702342622,0.5676437447041097,0.21035801100143076
HSF2,cgrp_k5_K5,3.3847793492226357,0.7717007180142279,0.4592769491770483,0.10281620587831189
RORA_RORB,organoid_shGFP,3.3829305765726456,1.046994925223567,0.7322717509790114,0.22100014502474655
BACH1,human_RU1311,3.380775491154745,2.1144908650968994,0.21617582303448277,0.13799260790404994
TCF7L1,organoid_shRORB2,3.376575418710953,1.4455618837261188,0.3285665762579248,0.13955641209920702
TFDP1,allograft_mt4,3.37380402814778,1.2409940694842034,0.5657004045154052,0.20836393664547218
TFDP1,organoid_celltag,3.3718003163260875,1.096801968446334,0.5653639796336615,0.18415396292825723
NFKB1,organoid_shGFP,3.3714337751393386,0.9418985740540712,0.3163864533063529,0.08640257620977443
TFDP1,allograft_5B,3.3676136197173925,1.3464571452520284,0.5646610297901618,0.22607127480129197
KMT2A,human_RU1124,3.3561341555969864,2.1735794435440083,0.680002856328844,0.42776787048725085
FOXO3,cgrp_k5_K5,3.3522668482197475,1.0005376777872215,0.2806490555576114,0.08208792595912469
SIX1,human_PleuralEffusion,3.351044678112054,0.7580879944452504,0.8593037282468695,0.1933088500708457
BACH1,cgrp_k5_CGRP,3.3510443024619887,0.6308224898888422,0.2142355525270418,0.041167754347474265
NFIB,human_RU1144,3.3399107419693017,1.4829370515265468,1.0837089021067183,0.4791274879952571
SIX1,tbo_allograft_5khvg,3.337180867301943,0.7891473281659492,0.8557685221165264,0.2012288331460407
CREB1,rpr2_allograft_RPR2,3.3359268346528483,0.5038642485785381,0.8473672660045577,0.12620689963048481
NFIB,organoid_celltag_RPMA,3.3343819223227147,0.811044072685549,1.0819225757983149,0.2620431587431501
NFIA,tbo_allograft_5khvg_RPM_CTpreCre,3.333919667887634,2.565345754427916,1.0374215273001564,0.7953227654754871
FOS,human_PleuralEffusion,3.3255769532722708,1.620504319317057,0.5794053890161002,0.28074836386220314
ASCL1,allograft_3L,3.324907273884986,0.7983654194365248,2.3672894179848587,0.5591172406547382
TFDP1,organoid_celltag_RPM,3.322883141088301,0.8080473982754044,0.5571507452171924,0.13567183038253683
RBPJ,cgrp_k5_CGRP,3.3223954889385365,0.5491049232886526,0.5162286333972639,0.08296948520502931
NCAM1,human_RU1145,3.3189946499677845,1.1068174124751406,0.908351587311806,0.2973534552420008
TFDP1,human_RU1108,3.3189272544810304,1.3949247199739614,0.5564865485649421,0.23420902091712792
NCAM1,allograft_mt5,3.3136490400056045,0.7936206879802113,0.9069154555933181,0.21321118647268295
NFIB,human_RU1065,3.3104182967742726,1.719699519576385,1.0741800814689266,0.5556239289274605
NFKB1,tbo_allograft_5khvg_RPM_CTpostCre,3.3099019436095656,1.002894989601693,0.31074199337241837,0.09199792117371522
ZBTB20,organoid_celltag_WT,3.308839421721635,1.1018310606777475,1.4747022082635899,0.47932012865371865
THRB,organoid_shRORB1,3.2945705258070968,2.1989671162739564,0.36355165775062775,0.2404915600943274
GRHL2,rpr2_allograft_RPR2,3.2907634197328193,0.8444695192033321,0.5220062920004621,0.1303053687832325
TCF4,organoid_celltag_WT,3.2884054217137444,0.9745438737371493,1.1485233511523774,0.3345990570404505
