gene,sample,transferability_baseline,transferability_adaptive,n_regulators_dropped
SIX1,human_RU1144,0.29916897506925205,0.45313795963505665,4
SIX4,human_RU1144,0.22294887039239,0.2811722421896599,5
SMAD3,human_RU1144,0.5912995289553893,1.0,5
SOX11,human_RU1144,0.6988888888888889,0.4520320707768869,2
STAT2,human_RU1144,0.21868898186889818,0.5490738180812829,3
TBX15,human_RU1144,0.22134609969022812,0.14424410540915394,1
TCF7L1,human_RU1144,0.3454699407281964,1.0,5
TCF7L2,human_RU1144,0.09095982142857142,0.09728381374722839,1
TEAD1,human_RU1144,0.8070621468926553,0.0,5
THRB,human_RU1144,0.5814210671827481,0.5814210671827481,0
ZBTB20,human_RU1144,0.5182291666666666,0.6732152739346984,3
ASCL1,human_RU1065,0.4551282051282051,0.4591194968553459,2
BACH1,human_RU1065,1.0,1.0,1
BACH2,human_RU1065,0.0,0.20114942528735633,1
CUX2,human_RU1065,0.0,0.0,2
EGR1,human_RU1065,0.7536231884057971,0.0,2
EHF,human_RU1065,1.0,0.0,1
EPCAM,human_RU1065,0.5328947368421053,1.0,2
ETS1,human_RU1065,1.0,0.9397590361445783,1
FOS,human_RU1065,0.0,0.0,1
FOXO3,human_RU1065,0.6568047337278107,0.6529411764705882,1
GRHL2,human_RU1065,1.0,0.861271676300578,1
HES1,human_RU1065,0.5743243243243243,0.20481927710843373,2
HSF2,human_RU1065,0.9251700680272109,0.9251700680272109,0
ICAM1,human_RU1065,0.6174496644295302,0.6174496644295302,0
JUN,human_RU1065,0.0,0.0,2
JUNB,human_RU1065,0.0,0.0,0
KMT2A,human_RU1065,0.0,0.0,3
LMX1B,human_RU1065,0.47368421052631576,0.6272189349112426,1
MEIS2,human_RU1065,0.0,0.0,0
NCAM1,human_RU1065,0.841726618705036,0.841726618705036,0
NFATC2,human_RU1065,0.27218934911242604,1.0,1
NFIA,human_RU1065,1.0,0.6642857142857143,1
NFIB,human_RU1065,0.32456140350877194,0.45038167938931295,1
NFIX,human_RU1065,0.0,0.0,0
NFKB1,human_RU1065,0.8159509202453987,0.7976190476190477,1
PBX1,human_RU1065,0.0,0.0,1
PKNOX2,human_RU1065,0.5302013422818792,0.41025641025641024,1
PROX1,human_RU1065,1.0,0.4689265536723164,1
REST,human_RU1065,0.24242424242424243,0.24242424242424243,0
RORA_RORB,human_RU1065,1.0,0.8364779874213837,2
RUNX1,human_RU1065,1.0,0.4576271186440678,4
SIX1,human_RU1065,0.5540540540540541,0.5540540540540541,0
SIX4,human_RU1065,0.2986111111111111,0.30405405405405406,1
SMAD3,human_RU1065,0.38064516129032255,0.7806451612903226,1
SOX11,human_RU1065,0.573170731707317,0.6982248520710059,1
STAT2,human_RU1065,0.632258064516129,0.6242038216560509,1
TBX15,human_RU1065,1.0,1.0,0
TCF7L1,human_RU1065,0.0,0.821917808219178,1
TCF7L2,human_RU1065,0.07534246575342465,0.07534246575342465,0
TEAD1,human_RU1065,1.0,0.5093167701863354,2
THRB,human_RU1065,0.0,0.0,0
ZBTB20,human_RU1065,1.0,0.6607142857142857,3
ASCL1,human_RU1322,0.24189776144336786,0.08102001291155585,3
BACH1,human_RU1322,0.6641887524240465,1.0,4
BACH2,human_RU1322,0.3857327307940607,0.2724338282763073,1
CUX2,human_RU1322,0.5055611729019212,1.0,6
EGR1,human_RU1322,0.41793056959892144,1.0,6
EHF,human_RU1322,0.27275661717236926,1.0,2
EPCAM,human_RU1322,0.514792899408284,0.7972885732730794,4
ETS1,human_RU1322,0.3072445019404916,0.5432537120723047,2
FOS,human_RU1322,0.2750177430801987,0.3721755971594577,4
FOXO3,human_RU1322,0.43511943189154295,0.0,3
GRHL2,human_RU1322,0.3114912846998063,1.0,4
HES1,human_RU1322,0.6891628812459442,1.0,4
HSF2,human_RU1322,0.11776447105788423,0.3699160748870239,3
ICAM1,human_RU1322,0.09836065573770492,0.3524854744996772,4
JUN,human_RU1322,0.3376322751322751,0.0,5
JUNB,human_RU1322,0.05971594577146546,0.05971594577146546,0
KMT2A,human_RU1322,0.3386821440764766,0.4506132989025178,6
LMX1B,human_RU1322,0.30858618463524856,0.4296320206584893,1
MEIS2,human_RU1322,0.08037443511943189,0.0,1
NCAM1,human_RU1322,0.20385674931129477,0.2753389283408651,4
NFATC2,human_RU1322,0.7285345384118787,1.0,1
NFIA,human_RU1322,0.20006680026720106,0.6097482246610717,5
NFIB,human_RU1322,0.33938100320170755,0.0,5
NFIX,human_RU1322,0.14064015518913675,1.0,5
NFKB1,human_RU1322,0.28211749515816653,0.0,3
PBX1,human_RU1322,0.2972885732730794,0.6016785022595222,3
PKNOX2,human_RU1322,0.20977662674004532,0.0,4
PROX1,human_RU1322,0.0,1.0,2
REST,human_RU1322,0.3218205293737895,0.6016785022595222,1
RORA_RORB,human_RU1322,0.5081116158338741,0.8437701743060039,3
RUNX1,human_RU1322,0.3050789293067948,0.4744996772111039,6
SIX1,human_RU1322,0.23466407010710807,0.47030342156229826,4
SIX4,human_RU1322,0.34825174825174826,0.14202711426726922,4
SMAD3,human_RU1322,0.39896373056994816,0.724015493867011,3
SOX11,human_RU1322,0.3198837959974177,0.6413815364751453,2
STAT2,human_RU1322,0.28134158254640185,0.525500322788896,4
TBX15,human_RU1322,0.11704582921200132,0.22692059393156874,3
TCF7L1,human_RU1322,0.197708674304419,0.4799870884441575,4
TCF7L2,human_RU1322,0.053057263021675835,0.0,2
TEAD1,human_RU1322,0.549185667752443,1.0,5
THRB,human_RU1322,0.0,0.0,0
ZBTB20,human_RU1322,0.5988896599583623,1.0,6
ASCL1,human_RU1231,0.2612704918032787,0.5125455281262646,4
BACH1,human_RU1231,0.17611336032388664,1.0,3
BACH2,human_RU1231,0.2535410764872521,0.4850263051396196,1
CUX2,human_RU1231,0.4262734584450402,0.5951031970862,4
EGR1,human_RU1231,0.3503815219632914,0.5125455281262646,4
EHF,human_RU1231,0.0,0.0,1
EPCAM,human_RU1231,0.27974605775138234,0.8075677863213274,4
ETS1,human_RU1231,0.43160663698907326,0.377175232699312,2
FOS,human_RU1231,0.3132659643087508,0.3003648155654641,3
FOXO3,human_RU1231,0.21934439498178876,0.3605827600161878,1
GRHL2,human_RU1231,0.2679077296641036,0.0,3
HES1,human_RU1231,0.4668564457096381,0.8431808984216916,2
HSF2,human_RU1231,0.3096063634509484,1.0,5
ICAM1,human_RU1231,0.48089887640449436,0.44678267907729663,3
JUN,human_RU1231,0.4421074127016541,1.0,5
JUNB,human_RU1231,0.24686361796843384,0.40044516390125456,1
KMT2A,human_RU1231,0.12747344303270153,0.5042492917847026,6
LMX1B,human_RU1231,0.2815730792621123,0.2057871307163092,2
MEIS2,human_RU1231,0.339133953864832,0.22217725617159045,1
NCAM1,human_RU1231,0.4163027656477438,0.5811412383650344,4
NFATC2,human_RU1231,0.4170376365843788,0.47875354107648727,1
NFIA,human_RU1231,0.3912497383294955,0.5327802509105626,4
NFIB,human_RU1231,0.3117773019271949,0.7353298259813841,6
NFIX,human_RU1231,0.1877285656237302,0.5841764467826791,2
NFKB1,human_RU1231,0.3737353298259814,0.4384864427357345,2
PBX1,human_RU1231,0.09348441926345609,0.2367462565762849,2
PKNOX2,human_RU1231,0.5696613263029812,0.0783083771752327,2
PROX1,human_RU1231,0.2919870497774181,0.0,1
REST,human_RU1231,0.5323755564548766,0.5323755564548766,0
RORA_RORB,human_RU1231,0.20271915584415584,0.13354917037636585,3
RUNX1,human_RU1231,0.1628344481605351,0.8901254552812626,5
SIX1,human_RU1231,0.2954775907523829,0.2782274382840955,2
SIX4,human_RU1231,0.3221577476896626,0.40431596091205213,3
SMAD3,human_RU1231,0.31666329216440575,0.012747875354107648,2
SOX11,human_RU1231,0.26972885471469044,0.6610683933630109,2
STAT2,human_RU1231,0.37342799188640974,0.37494941319303926,2
TBX15,human_RU1231,0.15413146507315062,0.056859571023876974,3
TCF7L1,human_RU1231,0.3336732612686111,0.41076487252124644,3
TCF7L2,human_RU1231,0.3933062880324544,0.0,3
TEAD1,human_RU1231,0.6561289006730573,1.0,5
THRB,human_RU1231,0.5289356535815459,1.0,1
ZBTB20,human_RU1231,0.5618212197159566,0.5683933630109268,4
ASCL1,human_RU1229,0.4467323187108326,0.4797788769275531,5
BACH1,human_RU1229,0.5174027493419129,0.6075065464067501,1
BACH2,human_RU1229,0.3086994471923189,0.08699447192318882,1
CUX2,human_RU1229,0.2548596112311015,0.2704750801515593,2
EGR1,human_RU1229,0.3356988583770441,0.17429320897697465,2
EHF,human_RU1229,0.5178935117835322,0.5178935117835322,0
EPCAM,human_RU1229,0.45844424726412303,0.5865580448065173,4
ETS1,human_RU1229,0.3692173407041024,0.3831830084375909,1
FOS,human_RU1229,0.3212418300653595,0.08612161768984579,4
FOXO3,human_RU1229,0.395112016293279,0.6738434681408205,1
GRHL2,human_RU1229,0.7550247596854064,0.3817282513820192,1
HES1,human_RU1229,0.49926879204445745,0.7593831830084375,2
HSF2,human_RU1229,0.3603179275831616,0.37474541751527496,2
ICAM1,human_RU1229,0.2865618510827648,0.5341867908059355,2
JUN,human_RU1229,0.5690265486725664,0.29066045970322957,3
JUNB,human_RU1229,0.13616526040151294,0.0,2
KMT2A,human_RU1229,0.2980091883614089,0.275821937736398,5
LMX1B,human_RU1229,0.33702623906705537,0.0,3
MEIS2,human_RU1229,0.2577829502473087,0.11085248763456503,2
NCAM1,human_RU1229,0.5863221884498481,0.0979020979020979,3
NFATC2,human_RU1229,0.32121035787023566,0.49927262147221413,2
NFIA,human_RU1229,0.31517747858017137,0.31517747858017137,0
NFIB,human_RU1229,0.20404234841193455,0.2662205411696247,4
NFIX,human_RU1229,0.2540005819028222,0.7599650858306662,2
NFKB1,human_RU1229,0.10096013965667734,0.18126272912423624,1
PBX1,human_RU1229,0.5178935117835322,0.5539714867617108,1
PKNOX2,human_RU1229,0.2816613044749927,0.6752982251963922,3
PROX1,human_RU1229,0.19406459121326738,1.0,2
REST,human_RU1229,0.5888856560954321,0.5065464067500728,2
RORA_RORB,human_RU1229,0.32847141190198365,0.49461739889438466,4
RUNX1,human_RU1229,0.6298224127372933,0.5490253127727669,4
SIX1,human_RU1229,0.22637106184364061,0.22637106184364061,0
SIX4,human_RU1229,0.43735836840401426,0.1142272860064271,3
SMAD3,human_RU1229,0.3704352906806895,0.6613325574629036,2
SOX11,human_RU1229,0.29386092522548735,0.10328775094559209,1
STAT2,human_RU1229,0.15562043795620437,0.505091649694501,2
TBX15,human_RU1229,0.5225519287833827,0.779167878964213,4
TCF7L1,human_RU1229,0.39887971698113206,0.6307199067327309,2
TCF7L2,human_RU1229,0.17300936768149883,0.49927262147221413,4
TEAD1,human_RU1229,0.6265095729013255,0.4579575210939773,2
THRB,human_RU1229,0.0,1.0,1
ZBTB20,human_RU1229,0.5437041564792175,0.6491125981961012,4
ASCL1,human_RU1066,0.1421587062805566,0.2824040550325851,4
BACH1,human_RU1066,0.34053460270963015,0.7494569152787834,2
BACH2,human_RU1066,0.8044895003620565,0.14265025343953658,1
CUX2,human_RU1066,0.2724458204334365,0.6164184525971668,3
EGR1,human_RU1066,0.3664860681114551,0.24772974936432982,3
EHF,human_RU1066,0.34685010861694426,1.0,1
EPCAM,human_RU1066,0.14904744116548374,0.6701665459811731,4
ETS1,human_RU1066,0.062021160160525356,0.7291817523533671,2
FOS,human_RU1066,0.43870967741935485,0.36893555394641564,4
FOXO3,human_RU1066,0.46734397677793904,0.4775524981897176,1
GRHL2,human_RU1066,0.05758783049619703,0.5184648805213613,3
HES1,human_RU1066,0.37545520757465406,0.7020275162925417,2
HSF2,human_RU1066,0.6622740963855421,0.1556842867487328,4
ICAM1,human_RU1066,0.33917256802087214,0.3787110789283128,3
JUN,human_RU1066,0.481673454276194,0.7675597393193339,4
JUNB,human_RU1066,0.18464880521361332,0.37979724837074585,1
KMT2A,human_RU1066,0.25849277625927375,0.556118754525706,5
LMX1B,human_RU1066,0.21288921071687184,0.1488052136133237,2
MEIS2,human_RU1066,0.2614047791455467,0.0,2
NCAM1,human_RU1066,0.23499806426635694,0.0,4
NFATC2,human_RU1066,0.0,0.3110065170166546,1
NFIA,human_RU1066,0.2339466766804356,0.36712527154236063,3
NFIB,human_RU1066,0.29328621908127206,0.37923497267759565,4
NFIX,human_RU1066,0.2085600290170475,0.09087617668356264,1
NFKB1,human_RU1066,0.28457059679767105,0.5785662563359885,1
PBX1,human_RU1066,0.324235807860262,0.34866039102099927,1
PKNOX2,human_RU1066,0.02376599634369287,0.7469225199131064,3
PROX1,human_RU1066,0.0,0.5086893555394641,1
REST,human_RU1066,0.37943519188993485,0.37943519188993485,0
RORA_RORB,human_RU1066,0.18053033054849255,0.18102824040550325,3
RUNX1,human_RU1066,0.3168505135032332,0.560463432295438,5
SIX1,human_RU1066,0.08777084098420859,0.5235336712527154,2
SIX4,human_RU1066,0.47165160230073955,0.32327272727272727,4
SMAD3,human_RU1066,0.10480349344978165,0.2541636495293266,2
SOX11,human_RU1066,0.5405503258508327,0.498189717595945,1
STAT2,human_RU1066,0.43279766252739227,0.9551049963794352,2
TBX15,human_RU1066,0.32079646017699115,0.34214337436640113,3
TCF7L1,human_RU1066,0.4977728285077951,0.44207096307023896,3
TCF7L2,human_RU1066,0.3370909090909091,0.1553222302679218,3
TEAD1,human_RU1066,0.8364312267657993,0.13504706734250543,4
THRB,human_RU1066,0.0,1.0,1
ZBTB20,human_RU1066,0.23773297831875237,0.19804489500362057,4
ASCL1,human_RU1195,0.4703389830508475,0.40540540540540543,2
BACH1,human_RU1195,0.9248826291079812,0.8798283261802575,1
BACH2,human_RU1195,0.14566929133858267,0.07224334600760456,1
CUX2,human_RU1195,0.6732673267326733,0.7244444444444444,2
EGR1,human_RU1195,0.599009900990099,0.0,2
EHF,human_RU1195,0.7715355805243446,0.7715355805243446,0
EPCAM,human_RU1195,0.2813852813852814,0.3548387096774194,2
ETS1,human_RU1195,0.39285714285714285,1.0,1
FOS,human_RU1195,0.3106796116504854,0.05405405405405406,3
FOXO3,human_RU1195,0.5806451612903226,0.58,1
GRHL2,human_RU1195,0.6489795918367347,0.6489795918367347,0
HES1,human_RU1195,0.6909090909090909,0.8571428571428571,2
HSF2,human_RU1195,0.6636363636363637,0.672566371681416,1
ICAM1,human_RU1195,0.4090909090909091,0.4090909090909091,0
JUN,human_RU1195,0.13765182186234817,0.32806324110671936,2
JUNB,human_RU1195,0.04247104247104247,0.04247104247104247,0
KMT2A,human_RU1195,0.0514018691588785,0.2425531914893617,3
LMX1B,human_RU1195,0.6122448979591837,0.9548872180451128,2
MEIS2,human_RU1195,0.0,0.06692913385826772,1
NCAM1,human_RU1195,0.3305084745762712,0.08298755186721991,1
NFATC2,human_RU1195,0.23809523809523808,0.39325842696629215,2
NFIA,human_RU1195,0.7727272727272727,0.7727272727272727,0
NFIB,human_RU1195,0.9476190476190476,0.17916666666666667,3
NFIX,human_RU1195,0.05069124423963134,0.05069124423963134,0
NFKB1,human_RU1195,0.937007874015748,0.6220472440944882,1
PBX1,human_RU1195,0.2874015748031496,0.5,1
PKNOX2,human_RU1195,0.4212962962962963,0.04405286343612335,1
PROX1,human_RU1195,0.7752808988764045,0.0,1
REST,human_RU1195,0.704119850187266,0.6404494382022472,1
RORA_RORB,human_RU1195,0.7880184331797235,0.11235955056179775,3
RUNX1,human_RU1195,1.0,0.5975103734439834,3
SIX1,human_RU1195,0.3915094339622642,0.3915094339622642,0
SIX4,human_RU1195,0.38333333333333336,0.3717277486910995,1
SMAD3,human_RU1195,0.51931330472103,0.9453125,2
SOX11,human_RU1195,0.4583333333333333,0.45634920634920634,1
STAT2,human_RU1195,0.6577777777777778,0.6577777777777778,0
TBX15,human_RU1195,0.4492753623188406,0.0,1
TCF7L1,human_RU1195,0.6009174311926605,0.6167400881057269,1
TCF7L2,human_RU1195,0.052845528455284556,0.20866141732283464,1
TEAD1,human_RU1195,0.8388429752066116,0.6842105263157895,1
THRB,human_RU1195,0.0,0.0,0
ZBTB20,human_RU1195,0.7092511013215859,0.749034749034749,3
ASCL1,human_RU1311,1.0,0.0,4
BACH1,human_RU1311,1.0,1.0,1
BACH2,human_RU1311,0.0,0.41007194244604317,1
CUX2,human_RU1311,0.0,0.0,2
EGR1,human_RU1311,1.0,0.5403225806451613,2
EHF,human_RU1311,0.9300699300699301,0.9300699300699301,0
EPCAM,human_RU1311,0.5,0.9214285714285714,2
ETS1,human_RU1311,0.1897810218978102,0.920863309352518,1
FOS,human_RU1311,0.0,0.0,5
FOXO3,human_RU1311,0.43609022556390975,0.43609022556390975,1
GRHL2,human_RU1311,1.0,1.0,0
HES1,human_RU1311,0.4596774193548387,0.4603174603174603,2
HSF2,human_RU1311,1.0,0.0,3
ICAM1,human_RU1311,0.5555555555555556,0.5555555555555556,1
JUN,human_RU1311,0.0,0.0,3
JUNB,human_RU1311,0.0,0.0,1
KMT2A,human_RU1311,0.0,0.0,4
LMX1B,human_RU1311,0.0,0.6,3
MEIS2,human_RU1311,0.20300751879699247,0.0,3
NCAM1,human_RU1311,0.7401574803149606,0.0,3
NFATC2,human_RU1311,0.5899280575539568,0.6,2
NFIA,human_RU1311,0.676923076923077,0.676923076923077,0
NFIB,human_RU1311,0.8050847457627118,0.5217391304347826,3
NFIX,human_RU1311,0.4444444444444444,0.4444444444444444,0
NFKB1,human_RU1311,1.0,1.0,1
PBX1,human_RU1311,0.5572519083969466,0.553030303030303,1
PKNOX2,human_RU1311,0.0,0.920863309352518,2
PROX1,human_RU1311,1.0,0.42758620689655175,1
REST,human_RU1311,0.42028985507246375,0.4861111111111111,1
RORA_RORB,human_RU1311,1.0,0.2413793103448276,3
RUNX1,human_RU1311,0.9242424242424242,0.0,3
SIX1,human_RU1311,0.6640625,0.4609375,1
SIX4,human_RU1311,0.9130434782608695,0.0,4
SMAD3,human_RU1311,0.2932330827067669,0.5514705882352942,3
SOX11,human_RU1311,0.4154929577464789,0.0,2
STAT2,human_RU1311,0.8617886178861789,0.8617886178861789,0
TBX15,human_RU1311,0.544,0.18110236220472442,2
TCF7L1,human_RU1311,0.44,0.8671875,2
TCF7L2,human_RU1311,0.0,0.0,2
TEAD1,human_RU1311,1.0,1.0,2
THRB,human_RU1311,0.5724137931034483,1.0,1
ZBTB20,human_RU1311,1.0,1.0,3
ASCL1,human_RU1215,0.09264024704065878,0.28829977058373696,2
BACH1,human_RU1215,0.5780849974398361,0.42391027275044607,4
BACH2,human_RU1215,0.15931684934998724,0.15931684934998724,0
CUX2,human_RU1215,0.40310077519379844,0.3739485087942901,4
EGR1,human_RU1215,0.3662122427158514,0.46520520010196276,4
EHF,human_RU1215,0.22023961254142238,0.5026765230690798,1
EPCAM,human_RU1215,0.367320598864223,0.21335712464950293,3
ETS1,human_RU1215,0.3214376752485343,0.5258730563344379,2
FOS,human_RU1215,0.4537604456824513,0.5243933588761175,3
FOXO3,human_RU1215,0.1825133826153454,0.2732602600050981,1
GRHL2,human_RU1215,0.09609992352791231,0.12541422380830997,2
HES1,human_RU1215,0.4048106448311157,0.8256436400713739,2
HSF2,human_RU1215,0.19652579725175007,0.30792760642365535,4
ICAM1,human_RU1215,0.28404061442332723,0.2829081632653061,1
JUN,human_RU1215,0.3304865424430642,1.0,5
JUNB,human_RU1215,0.08870762171807291,0.08870762171807291,0
KMT2A,human_RU1215,0.09850905218317359,0.2635737955646189,5
LMX1B,human_RU1215,0.575834820290594,0.34284985980117255,1
MEIS2,human_RU1215,0.2426714249299006,0.2602600050981392,1
NCAM1,human_RU1215,0.3084458564998676,0.49808819780780017,3
NFATC2,human_RU1215,0.40045883252612796,0.12261024725975019,1
NFIA,human_RU1215,0.3046007403490217,0.3634973234769309,3
NFIB,human_RU1215,0.20087455588958733,0.3360103626943005,2
NFIX,human_RU1215,0.4292657968789972,0.2763191435126179,2
NFKB1,human_RU1215,0.5485597756818761,0.7221514147336222,2
PBX1,human_RU1215,0.24394595972470048,0.7282691817486617,2
PKNOX2,human_RU1215,0.30406797116374873,0.0558258642765685,1
PROX1,human_RU1215,0.0,1.0,2
REST,human_RU1215,0.11139434106551109,0.11139434106551109,0
RORA_RORB,human_RU1215,0.22432294328053143,0.3298496048942136,3
RUNX1,human_RU1215,0.17207962283918282,0.5592658679581952,3
SIX1,human_RU1215,0.21386543873113328,0.3137904664797349,3
SIX4,human_RU1215,0.26522807975962853,0.2935897435897436,3
SMAD3,human_RU1215,0.5575153374233128,0.2602600050981392,3
SOX11,human_RU1215,0.4868588925746364,0.7198572521029825,2
STAT2,human_RU1215,0.5367420349434738,0.43691052765740507,1
TBX15,human_RU1215,0.24303203959364417,0.6229926076981902,3
TCF7L1,human_RU1215,0.2981043884705271,0.5982666326790721,2
TCF7L2,human_RU1215,0.11770726714431934,0.18537458450524164,1
TEAD1,human_RU1215,0.39352684305163116,0.34055569717053275,4
THRB,human_RU1215,0.0,0.0,0
ZBTB20,human_RU1215,0.5423594615993665,0.3451440224318124,4
ASCL1,human_RU779,0.1534090909090909,0.0,2
BACH1,human_RU779,0.653179190751445,0.6601941747572816,2
BACH2,human_RU779,0.4079601990049751,0.4079601990049751,0
CUX2,human_RU779,0.1793103448275862,0.0,3
EGR1,human_RU779,0.3310344827586207,0.5055555555555555,3
EHF,human_RU779,0.19907407407407407,0.4537037037037037,1
EPCAM,human_RU779,0.4117647058823529,0.7589743589743589,2
ETS1,human_RU779,0.32642487046632124,0.8382352941176471,1
FOS,human_RU779,0.43529411764705883,0.0967741935483871,3
FOXO3,human_RU779,0.0,0.8226600985221675,1
GRHL2,human_RU779,0.0,0.0,1
HES1,human_RU779,0.0,0.8267326732673267,2
HSF2,human_RU779,0.43902439024390244,0.0,3
ICAM1,human_RU779,0.4388888888888889,0.45108695652173914,1
JUN,human_RU779,0.0759493670886076,0.10952380952380952,3
JUNB,human_RU779,0.0,0.0,0
KMT2A,human_RU779,0.0,0.0,3
LMX1B,human_RU779,0.0,0.0,1
MEIS2,human_RU779,0.17647058823529413,0.0,1
NCAM1,human_RU779,0.44370860927152317,0.5102040816326531,3
NFATC2,human_RU779,0.1076923076923077,0.0,1
NFIA,human_RU779,0.14012738853503184,0.1896551724137931,1
NFIB,human_RU779,0.0,0.0,3
NFIX,human_RU779,0.0,0.0,2
NFKB1,human_RU779,0.0,0.0,1
PBX1,human_RU779,0.08333333333333333,0.0,1
PKNOX2,human_RU779,0.35678391959798994,0.0,1
PROX1,human_RU779,0.9198113207547169,0.4074074074074074,1
REST,human_RU779,0.6091370558375635,0.6091370558375635,0
RORA_RORB,human_RU779,0.36,0.0,2
RUNX1,human_RU779,0.3224043715846995,0.8465608465608465,3
SIX1,human_RU779,0.3197969543147208,0.8125,1
SIX4,human_RU779,0.5696969696969697,0.0,3
SMAD3,human_RU779,1.0,0.3173076923076923,2
SOX11,human_RU779,0.4623115577889447,0.0966183574879227,2
STAT2,human_RU779,0.5502958579881657,0.10606060606060606,1
TBX15,human_RU779,0.0,0.0,1
TCF7L1,human_RU779,0.25,0.0,1
TCF7L2,human_RU779,0.17582417582417584,0.0,1
TEAD1,human_RU779,0.0,0.12359550561797752,2
THRB,human_RU779,1.0,1.0,0
ZBTB20,human_RU779,0.9341317365269461,0.8878048780487805,4
ASCL1,human_RU1108,0.14266230223677032,0.16307887120115774,3
BACH1,human_RU1108,0.37391461649782926,0.2634768451519537,3
BACH2,human_RU1108,0.5142004341534009,0.2198806078147612,1
CUX2,human_RU1108,0.24502464853021727,0.501808972503618,4
EGR1,human_RU1108,0.489318970239182,0.500904486251809,4
EHF,human_RU1108,0.26790882778581765,0.26790882778581765,0
EPCAM,human_RU1108,0.19324152926254756,0.4345151953690304,3
ETS1,human_RU1108,0.35121201157742404,1.0,2
FOS,human_RU1108,0.206697136461151,0.2730643994211288,5
FOXO3,human_RU1108,0.2434876989869754,0.0,2
GRHL2,human_RU1108,0.3606186685962373,0.46201157742402316,1
HES1,human_RU1108,0.40208333333333335,0.4433791606367583,2
HSF2,human_RU1108,0.25380710659898476,0.8147612156295224,4
ICAM1,human_RU1108,0.6065558884954145,0.5818774327871821,2
JUN,human_RU1108,0.2861171761280932,1.0,5
JUNB,human_RU1108,0.31105282199710566,0.385582489146165,1
KMT2A,human_RU1108,0.38588602367624114,0.30788712011577424,4
LMX1B,human_RU1108,0.5709117221418234,1.0,4
MEIS2,human_RU1108,0.30752532561505064,1.0,3
NCAM1,human_RU1108,0.30896096756459596,0.11152315484804631,4
NFATC2,human_RU1108,0.3835021707670043,1.0,3
NFIA,human_RU1108,0.37123287671232874,0.3931801736613603,3
NFIB,human_RU1108,0.5541448155304076,0.5354558610709117,5
NFIX,human_RU1108,0.16212792906903103,0.16212792906903103,0
NFKB1,human_RU1108,0.3253437047756874,1.0,2
PBX1,human_RU1108,0.26474312590448623,0.499095513748191,2
PKNOX2,human_RU1108,0.20595151953690305,0.0,4
PROX1,human_RU1108,0.7326338639652678,0.48516642547033284,1
REST,human_RU1108,0.33800651230101303,0.2831946454413893,1
RORA_RORB,human_RU1108,0.151657909041493,0.12626628075253257,3
RUNX1,human_RU1108,0.2195433789954338,0.8121382054992764,4
SIX1,human_RU1108,0.3519356005788712,0.3058068017366136,3
SIX4,human_RU1108,0.4520317608594115,0.44817293777134587,3
SMAD3,human_RU1108,0.4534189580318379,0.54839001447178,4
SOX11,human_RU1108,0.2657380607814761,0.1970875542691751,1
STAT2,human_RU1108,0.4467257597684515,0.712192474674385,1
TBX15,human_RU1108,0.14302557591148196,0.2465629522431259,2
TCF7L1,human_RU1108,0.39279557208964705,0.5134768451519537,3
TCF7L2,human_RU1108,0.24719202898550724,0.0,3
TEAD1,human_RU1108,0.5140271493212669,1.0,4
THRB,human_RU1108,0.5016280752532561,0.5016280752532561,0
ZBTB20,human_RU1108,0.4114898295766905,0.5748914616497829,3
ASCL1,organoid_shGFP,0.12041825950078705,0.2632111535866877,1
BACH1,organoid_shGFP,0.41353721610074207,0.46458286485270966,2
BACH2,organoid_shGFP,0.7557904205082078,0.532381380706094,2
CUX2,organoid_shGFP,0.1991505968778696,0.271643804812233,4
EGR1,organoid_shGFP,0.5159550045913682,0.4868450640881493,4
EHF,organoid_shGFP,0.09613222397121655,0.0,1
EPCAM,organoid_shGFP,0.2096919271418934,0.34686305374409715,2
ETS1,organoid_shGFP,0.34090398021137847,0.0,3
FOS,organoid_shGFP,0.46847584512808516,0.9636833820553182,4
FOXO3,organoid_shGFP,0.2548909377108163,1.0,3
GRHL2,organoid_shGFP,0.02687204857207106,0.0,2
HES1,organoid_shGFP,0.06349921188921415,0.0,2
HSF2,organoid_shGFP,0.31302001349224196,1.0,5
ICAM1,organoid_shGFP,0.12824565364642132,0.12491567348774454,2
JUN,organoid_shGFP,0.23459154929577464,0.3370811783224646,1
JUNB,organoid_shGFP,0.3115583539464808,0.0,2
KMT2A,organoid_shGFP,0.34374646293152233,0.33809309646953,2
LMX1B,organoid_shGFP,0.12356644929165729,0.10805037103665392,1
MEIS2,organoid_shGFP,0.38970092196986733,0.796941758488869,1
NCAM1,organoid_shGFP,0.3766990291262136,0.48302226219923544,4
NFATC2,organoid_shGFP,0.4807735552057567,1.0,1
NFIA,organoid_shGFP,0.3132293471981514,0.46177198111086126,4
NFIB,organoid_shGFP,0.0839891929989428,0.18675511580841017,4
NFIX,organoid_shGFP,0.28412412862604003,0.25893861029907805,2
NFKB1,organoid_shGFP,0.2740774077407741,0.3577692826624691,1
PBX1,organoid_shGFP,0.3486723672367237,0.419046548234765,1
PKNOX2,organoid_shGFP,0.25275466606701147,0.46570721834944906,3
PROX1,organoid_shGFP,0.2559028558578817,1.0,2
REST,organoid_shGFP,0.34798740724083654,0.0,1
RORA_RORB,organoid_shGFP,0.21553856532493815,0.38374184843714865,3
RUNX1,organoid_shGFP,0.27455433178153743,0.7119406341353721,3
