gene,sample,transferability_baseline,transferability_adaptive,n_regulators_dropped
HSF2,human_RU1144,0.6464446952595937,0.6464446952595937,0
ICAM1,human_RU1144,0.28993250843644547,0.28993250843644547,0
JUN,human_RU1144,0.13463718820861678,0.07055893746541228,2
JUNB,human_RU1144,0.30494885264030963,0.30494885264030963,0
KMT2A,human_RU1144,0.13552479815455595,0.41264976316522706,2
LMX1B,human_RU1144,0.01606203267792855,0.01606203267792855,0
MEIS2,human_RU1144,0.5628974288084048,0.5628974288084048,0
NCAM1,human_RU1144,0.35654676258992807,0.35654676258992807,0
NFATC2,human_RU1144,0.7381808128283107,0.7475808681227537,1
NFIA,human_RU1144,0.33076923076923076,0.33076923076923076,0
NFIB,human_RU1144,0.577444476492645,0.577444476492645,0
NFIX,human_RU1144,0.1407202216066482,0.1407202216066482,0
NFKB1,human_RU1144,0.7198335644937587,0.7198335644937587,0
PBX1,human_RU1144,0.6590846047156727,0.6590846047156727,0
PKNOX2,human_RU1144,0.2642084835042972,0.2642084835042972,0
PROX1,human_RU1144,0.8791816422449544,0.8791816422449544,0
REST,human_RU1144,0.14376555156206802,0.14376555156206802,0
RORA_RORB,human_RU1144,0.2836565096952909,0.46143212607132983,1
RUNX1,human_RU1144,0.18166189111747852,0.22828226033174023,2
SIX1,human_RU1144,0.29916897506925205,0.29916897506925205,0
SIX4,human_RU1144,0.22294887039239,0.22944714981380693,1
SMAD3,human_RU1144,0.5912995289553893,0.45230854299142936,1
SOX11,human_RU1144,0.6988888888888889,0.7873928670168648,1
STAT2,human_RU1144,0.21868898186889818,0.21868898186889818,0
TBX15,human_RU1144,0.22134609969022812,0.14424410540915394,1
TCF7L1,human_RU1144,0.3454699407281964,0.3454699407281964,0
TCF7L2,human_RU1144,0.09095982142857142,0.09095982142857142,0
TEAD1,human_RU1144,0.8070621468926553,0.8661814109742442,1
THRB,human_RU1144,0.5814210671827481,0.5814210671827481,0
ZBTB20,human_RU1144,0.5182291666666666,0.596223271313524,2
ASCL1,human_RU1065,0.4551282051282051,0.4591194968553459,2
BACH1,human_RU1065,1.0,1.0,1
BACH2,human_RU1065,0.0,0.0,0
CUX2,human_RU1065,0.0,0.0,1
EGR1,human_RU1065,0.7536231884057971,0.7536231884057971,1
EHF,human_RU1065,1.0,1.0,0
EPCAM,human_RU1065,0.5328947368421053,1.0,1
ETS1,human_RU1065,1.0,1.0,0
FOS,human_RU1065,0.0,0.0,1
FOXO3,human_RU1065,0.6568047337278107,0.6568047337278107,0
GRHL2,human_RU1065,1.0,1.0,0
HES1,human_RU1065,0.5743243243243243,0.18633540372670807,1
HSF2,human_RU1065,0.9251700680272109,0.9251700680272109,0
ICAM1,human_RU1065,0.6174496644295302,0.6174496644295302,0
JUN,human_RU1065,0.0,0.0,0
JUNB,human_RU1065,0.0,0.0,0
KMT2A,human_RU1065,0.0,0.0,3
LMX1B,human_RU1065,0.47368421052631576,0.6272189349112426,1
MEIS2,human_RU1065,0.0,0.0,0
NCAM1,human_RU1065,0.841726618705036,0.841726618705036,0
NFATC2,human_RU1065,0.27218934911242604,1.0,1
NFIA,human_RU1065,1.0,1.0,0
NFIB,human_RU1065,0.32456140350877194,0.32456140350877194,0
NFIX,human_RU1065,0.0,0.0,0
NFKB1,human_RU1065,0.8159509202453987,0.8159509202453987,0
PBX1,human_RU1065,0.0,0.0,0
PKNOX2,human_RU1065,0.5302013422818792,0.5302013422818792,0
PROX1,human_RU1065,1.0,1.0,0
REST,human_RU1065,0.24242424242424243,0.24242424242424243,0
RORA_RORB,human_RU1065,1.0,0.832258064516129,1
RUNX1,human_RU1065,1.0,0.0,2
SIX1,human_RU1065,0.5540540540540541,0.5540540540540541,0
SIX4,human_RU1065,0.2986111111111111,0.30405405405405406,1
SMAD3,human_RU1065,0.38064516129032255,0.7806451612903226,1
SOX11,human_RU1065,0.573170731707317,0.6982248520710059,1
STAT2,human_RU1065,0.632258064516129,0.632258064516129,0
TBX15,human_RU1065,1.0,1.0,0
TCF7L1,human_RU1065,0.0,0.0,0
TCF7L2,human_RU1065,0.07534246575342465,0.07534246575342465,0
TEAD1,human_RU1065,1.0,1.0,1
THRB,human_RU1065,0.0,0.0,0
ZBTB20,human_RU1065,1.0,0.1836734693877551,2
ASCL1,human_RU1322,0.24189776144336786,0.10071013557133635,2
BACH1,human_RU1322,0.6641887524240465,0.5622982569399613,1
BACH2,human_RU1322,0.3857327307940607,0.3857327307940607,0
CUX2,human_RU1322,0.5055611729019212,0.6145454545454545,1
EGR1,human_RU1322,0.41793056959892144,0.5137190082644628,1
EHF,human_RU1322,0.27275661717236926,0.27275661717236926,0
EPCAM,human_RU1322,0.514792899408284,0.5371927554980596,1
ETS1,human_RU1322,0.3072445019404916,0.3072445019404916,0
FOS,human_RU1322,0.2750177430801987,0.2338764426340801,1
FOXO3,human_RU1322,0.43511943189154295,0.43511943189154295,0
GRHL2,human_RU1322,0.3114912846998063,0.3114912846998063,0
HES1,human_RU1322,0.6891628812459442,0.539057456423499,1
HSF2,human_RU1322,0.11776447105788423,0.11776447105788423,0
ICAM1,human_RU1322,0.09836065573770492,0.09836065573770492,0
JUN,human_RU1322,0.3376322751322751,0.361895488477767,1
JUNB,human_RU1322,0.05971594577146546,0.05971594577146546,0
KMT2A,human_RU1322,0.3386821440764766,0.11523563589412525,3
LMX1B,human_RU1322,0.30858618463524856,0.4296320206584893,1
MEIS2,human_RU1322,0.08037443511943189,0.08037443511943189,0
NCAM1,human_RU1322,0.20385674931129477,0.20385674931129477,0
NFATC2,human_RU1322,0.7285345384118787,1.0,1
NFIA,human_RU1322,0.20006680026720106,0.20006680026720106,0
NFIB,human_RU1322,0.33938100320170755,0.29609321453050036,1
NFIX,human_RU1322,0.14064015518913675,0.14064015518913675,0
NFKB1,human_RU1322,0.28211749515816653,0.28211749515816653,0
PBX1,human_RU1322,0.2972885732730794,0.2972885732730794,0
PKNOX2,human_RU1322,0.20977662674004532,0.5061329890251776,1
PROX1,human_RU1322,0.0,0.0,0
REST,human_RU1322,0.3218205293737895,0.3218205293737895,0
RORA_RORB,human_RU1322,0.5081116158338741,0.6949644932214332,2
RUNX1,human_RU1322,0.3050789293067948,0.7352168199737188,2
SIX1,human_RU1322,0.23466407010710807,0.23466407010710807,0
SIX4,human_RU1322,0.34825174825174826,0.2626029654036244,2
SMAD3,human_RU1322,0.39896373056994816,0.4657843770174306,1
SOX11,human_RU1322,0.3198837959974177,0.31245965138799225,1
STAT2,human_RU1322,0.28134158254640185,0.4657843770174306,1
TBX15,human_RU1322,0.11704582921200132,0.2216444588885278,1
TCF7L1,human_RU1322,0.197708674304419,0.197708674304419,0
TCF7L2,human_RU1322,0.053057263021675835,0.053057263021675835,0
TEAD1,human_RU1322,0.549185667752443,0.5973393900064893,1
THRB,human_RU1322,0.0,0.0,0
ZBTB20,human_RU1322,0.5988896599583623,0.531584062196307,2
ASCL1,human_RU1231,0.2612704918032787,0.4314042897612303,3
BACH1,human_RU1231,0.17611336032388664,0.19951436665317684,1
BACH2,human_RU1231,0.2535410764872521,0.2535410764872521,0
CUX2,human_RU1231,0.4262734584450402,0.47019191506737446,1
EGR1,human_RU1231,0.3503815219632914,0.35014291547570436,1
EHF,human_RU1231,0.0,0.0,0
EPCAM,human_RU1231,0.27974605775138234,0.2281661600810537,2
ETS1,human_RU1231,0.43160663698907326,0.3709024686361797,1
FOS,human_RU1231,0.3132659643087508,0.16931540342298287,2
FOXO3,human_RU1231,0.21934439498178876,0.3605827600161878,1
GRHL2,human_RU1231,0.2679077296641036,0.2679077296641036,0
HES1,human_RU1231,0.4668564457096381,0.7296641036017807,1
HSF2,human_RU1231,0.3096063634509484,0.556454876568191,2
ICAM1,human_RU1231,0.48089887640449436,0.5391321978913219,1
JUN,human_RU1231,0.4421074127016541,0.5212464589235127,3
JUNB,human_RU1231,0.24686361796843384,0.40044516390125456,1
KMT2A,human_RU1231,0.12747344303270153,0.27296641036017805,4
LMX1B,human_RU1231,0.2815730792621123,0.2057871307163092,2
MEIS2,human_RU1231,0.339133953864832,0.22217725617159045,1
NCAM1,human_RU1231,0.4163027656477438,0.47949398082024075,1
NFATC2,human_RU1231,0.4170376365843788,0.47875354107648727,1
NFIA,human_RU1231,0.3912497383294955,0.3912497383294955,0
NFIB,human_RU1231,0.3117773019271949,0.26410881039382866,3
NFIX,human_RU1231,0.1877285656237302,0.1877285656237302,0
NFKB1,human_RU1231,0.3737353298259814,0.3737353298259814,0
PBX1,human_RU1231,0.09348441926345609,0.09348441926345609,0
PKNOX2,human_RU1231,0.5696613263029812,0.5696613263029812,0
PROX1,human_RU1231,0.2919870497774181,0.2919870497774181,0
REST,human_RU1231,0.5323755564548766,0.5323755564548766,0
RORA_RORB,human_RU1231,0.20271915584415584,0.2502025931928687,1
RUNX1,human_RU1231,0.1628344481605351,0.3589430894308943,2
SIX1,human_RU1231,0.2954775907523829,0.2954775907523829,0
SIX4,human_RU1231,0.3221577476896626,0.36930754834684965,1
SMAD3,human_RU1231,0.31666329216440575,0.31666329216440575,0
SOX11,human_RU1231,0.26972885471469044,0.26203966005665724,1
STAT2,human_RU1231,0.37342799188640974,0.37342799188640974,0
TBX15,human_RU1231,0.15413146507315062,0.15413146507315062,0
TCF7L1,human_RU1231,0.3336732612686111,0.3336732612686111,0
TCF7L2,human_RU1231,0.3933062880324544,0.2367462565762849,1
TEAD1,human_RU1231,0.6561289006730573,0.8959561064824223,1
THRB,human_RU1231,0.5289356535815459,0.5289356535815459,0
ZBTB20,human_RU1231,0.5618212197159566,0.4821934439498179,3
ASCL1,human_RU1229,0.4467323187108326,0.3799825429153331,2
BACH1,human_RU1229,0.5174027493419129,0.6075065464067501,1
BACH2,human_RU1229,0.3086994471923189,0.3086994471923189,0
CUX2,human_RU1229,0.2548596112311015,0.15455904334828102,1
EGR1,human_RU1229,0.3356988583770441,0.16890881913303438,1
EHF,human_RU1229,0.5178935117835322,0.5178935117835322,0
EPCAM,human_RU1229,0.45844424726412303,0.3415769566482397,2
ETS1,human_RU1229,0.3692173407041024,0.3831830084375909,1
FOS,human_RU1229,0.3212418300653595,0.1907280647168637,1
FOXO3,human_RU1229,0.395112016293279,0.6738434681408205,1
GRHL2,human_RU1229,0.7550247596854064,0.7550247596854064,0
HES1,human_RU1229,0.49926879204445745,0.2438172825138202,1
HSF2,human_RU1229,0.3603179275831616,0.3603179275831616,0
ICAM1,human_RU1229,0.2865618510827648,0.2865618510827648,0
JUN,human_RU1229,0.5690265486725664,0.2860058309037901,2
JUNB,human_RU1229,0.13616526040151294,0.13616526040151294,0
KMT2A,human_RU1229,0.2980091883614089,0.23421588594704684,2
LMX1B,human_RU1229,0.33702623906705537,0.32615653185917953,1
MEIS2,human_RU1229,0.2577829502473087,0.2577829502473087,0
NCAM1,human_RU1229,0.5863221884498481,0.5863221884498481,0
NFATC2,human_RU1229,0.32121035787023566,0.6331102705848123,1
NFIA,human_RU1229,0.31517747858017137,0.31517747858017137,0
NFIB,human_RU1229,0.20404234841193455,0.20404234841193455,0
NFIX,human_RU1229,0.2540005819028222,0.2540005819028222,0
NFKB1,human_RU1229,0.10096013965667734,0.10096013965667734,0
PBX1,human_RU1229,0.5178935117835322,0.5178935117835322,0
PKNOX2,human_RU1229,0.2816613044749927,0.2668024439918534,1
PROX1,human_RU1229,0.19406459121326738,0.4480651731160896,1
REST,human_RU1229,0.5888856560954321,0.5888856560954321,0
RORA_RORB,human_RU1229,0.32847141190198365,0.32847141190198365,0
RUNX1,human_RU1229,0.6298224127372933,0.6774569845435987,3
SIX1,human_RU1229,0.22637106184364061,0.22637106184364061,0
SIX4,human_RU1229,0.43735836840401426,0.43735836840401426,0
SMAD3,human_RU1229,0.3704352906806895,0.13762001745708466,1
SOX11,human_RU1229,0.29386092522548735,0.10328775094559209,1
STAT2,human_RU1229,0.15562043795620437,0.15562043795620437,0
TBX15,human_RU1229,0.5225519287833827,0.5225519287833827,0
TCF7L1,human_RU1229,0.39887971698113206,0.39887971698113206,0
TCF7L2,human_RU1229,0.17300936768149883,0.17300936768149883,0
TEAD1,human_RU1229,0.6265095729013255,0.5268378063010501,1
THRB,human_RU1229,0.0,0.0,0
ZBTB20,human_RU1229,0.5437041564792175,0.4611579866162351,3
ASCL1,human_RU1066,0.1421587062805566,0.2824040550325851,3
BACH1,human_RU1066,0.34053460270963015,0.1756115370573202,1
BACH2,human_RU1066,0.8044895003620565,0.8044895003620565,0
CUX2,human_RU1066,0.2724458204334365,0.22151184655885672,1
EGR1,human_RU1066,0.3664860681114551,0.29559984956750657,1
EHF,human_RU1066,0.34685010861694426,0.34685010861694426,0
EPCAM,human_RU1066,0.14904744116548374,0.3355143584151218,2
ETS1,human_RU1066,0.062021160160525356,0.006891548784911135,1
FOS,human_RU1066,0.43870967741935485,0.26138909634055263,2
FOXO3,human_RU1066,0.46734397677793904,0.4775524981897176,1
GRHL2,human_RU1066,0.05758783049619703,0.05758783049619703,0
HES1,human_RU1066,0.37545520757465406,0.5448950036205648,1
HSF2,human_RU1066,0.6622740963855421,0.5357669616519174,1
ICAM1,human_RU1066,0.33917256802087214,0.4925209777453484,1
JUN,human_RU1066,0.481673454276194,0.7522702506356702,3
JUNB,human_RU1066,0.18464880521361332,0.37979724837074585,1
KMT2A,human_RU1066,0.25849277625927375,0.46415640839971034,4
LMX1B,human_RU1066,0.21288921071687184,0.1488052136133237,2
MEIS2,human_RU1066,0.2614047791455467,0.16256335988414192,1
NCAM1,human_RU1066,0.23499806426635694,0.21364653243847875,1
NFATC2,human_RU1066,0.0,0.3110065170166546,1
NFIA,human_RU1066,0.2339466766804356,0.2339466766804356,0
NFIB,human_RU1066,0.29328621908127206,0.29328621908127206,0
NFIX,human_RU1066,0.2085600290170475,0.2085600290170475,0
NFKB1,human_RU1066,0.28457059679767105,0.28457059679767105,0
PBX1,human_RU1066,0.324235807860262,0.324235807860262,0
PKNOX2,human_RU1066,0.02376599634369287,0.02376599634369287,0
PROX1,human_RU1066,0.0,0.0,0
REST,human_RU1066,0.37943519188993485,0.37943519188993485,0
RORA_RORB,human_RU1066,0.18053033054849255,0.18102824040550325,2
RUNX1,human_RU1066,0.3168505135032332,0.4950962586269524,3
SIX1,human_RU1066,0.08777084098420859,0.08777084098420859,0
SIX4,human_RU1066,0.47165160230073955,0.5348747591522158,1
SMAD3,human_RU1066,0.10480349344978165,0.16328747284576395,1
SOX11,human_RU1066,0.5405503258508327,0.498189717595945,1
STAT2,human_RU1066,0.43279766252739227,0.43279766252739227,0
TBX15,human_RU1066,0.32079646017699115,0.32079646017699115,0
TCF7L1,human_RU1066,0.4977728285077951,0.4977728285077951,0
TCF7L2,human_RU1066,0.3370909090909091,0.3153511947863867,1
TEAD1,human_RU1066,0.8364312267657993,0.8956585187887632,2
THRB,human_RU1066,0.0,0.0,0
ZBTB20,human_RU1066,0.23773297831875237,0.279507603186097,3
ASCL1,human_RU1195,0.4703389830508475,0.40540540540540543,2
BACH1,human_RU1195,0.9248826291079812,0.8798283261802575,1
BACH2,human_RU1195,0.14566929133858267,0.14566929133858267,0
CUX2,human_RU1195,0.6732673267326733,0.3244444444444444,1
EGR1,human_RU1195,0.599009900990099,0.5377777777777778,1
EHF,human_RU1195,0.7715355805243446,0.7715355805243446,0
EPCAM,human_RU1195,0.2813852813852814,0.3879310344827586,1
ETS1,human_RU1195,0.39285714285714285,0.39285714285714285,0
FOS,human_RU1195,0.3106796116504854,0.27884615384615385,1
FOXO3,human_RU1195,0.5806451612903226,0.5806451612903226,0
GRHL2,human_RU1195,0.6489795918367347,0.6489795918367347,0
HES1,human_RU1195,0.6909090909090909,0.6484375,1
HSF2,human_RU1195,0.6636363636363637,0.6636363636363637,0
ICAM1,human_RU1195,0.4090909090909091,0.4090909090909091,0
JUN,human_RU1195,0.13765182186234817,0.3117408906882591,1
JUNB,human_RU1195,0.04247104247104247,0.04247104247104247,0
KMT2A,human_RU1195,0.0514018691588785,0.05726872246696035,2
LMX1B,human_RU1195,0.6122448979591837,0.8622047244094488,1
MEIS2,human_RU1195,0.0,0.0,0
NCAM1,human_RU1195,0.3305084745762712,0.3305084745762712,0
NFATC2,human_RU1195,0.23809523809523808,0.5468164794007491,1
NFIA,human_RU1195,0.7727272727272727,0.7727272727272727,0
NFIB,human_RU1195,0.9476190476190476,0.9476190476190476,0
NFIX,human_RU1195,0.05069124423963134,0.05069124423963134,0
NFKB1,human_RU1195,0.937007874015748,0.937007874015748,0
PBX1,human_RU1195,0.2874015748031496,0.2874015748031496,0
PKNOX2,human_RU1195,0.4212962962962963,0.4212962962962963,0
PROX1,human_RU1195,0.7752808988764045,0.7752808988764045,0
REST,human_RU1195,0.704119850187266,0.704119850187266,0
RORA_RORB,human_RU1195,0.7880184331797235,0.7880184331797235,0
RUNX1,human_RU1195,1.0,0.4908256880733945,1
SIX1,human_RU1195,0.3915094339622642,0.3915094339622642,0
SIX4,human_RU1195,0.38333333333333336,0.38333333333333336,0
SMAD3,human_RU1195,0.51931330472103,0.51931330472103,0
SOX11,human_RU1195,0.4583333333333333,0.45634920634920634,1
STAT2,human_RU1195,0.6577777777777778,0.6577777777777778,0
TBX15,human_RU1195,0.4492753623188406,0.4492753623188406,0
TCF7L1,human_RU1195,0.6009174311926605,0.6009174311926605,0
TCF7L2,human_RU1195,0.052845528455284556,0.052845528455284556,0
TEAD1,human_RU1195,0.8388429752066116,0.8388429752066116,0
THRB,human_RU1195,0.0,0.0,0
ZBTB20,human_RU1195,0.7092511013215859,0.2786885245901639,2
ASCL1,human_RU1311,1.0,1.0,2
BACH1,human_RU1311,1.0,1.0,1
BACH2,human_RU1311,0.0,0.0,0
CUX2,human_RU1311,0.0,0.0,1
EGR1,human_RU1311,1.0,1.0,1
EHF,human_RU1311,0.9300699300699301,0.9300699300699301,0
EPCAM,human_RU1311,0.5,0.9214285714285714,2
ETS1,human_RU1311,0.1897810218978102,0.920863309352518,1
FOS,human_RU1311,0.0,0.0,1
FOXO3,human_RU1311,0.43609022556390975,0.43609022556390975,1
GRHL2,human_RU1311,1.0,1.0,0
HES1,human_RU1311,0.4596774193548387,0.0,1
HSF2,human_RU1311,1.0,1.0,0
ICAM1,human_RU1311,0.5555555555555556,0.5555555555555556,0
JUN,human_RU1311,0.0,0.0,2
JUNB,human_RU1311,0.0,0.0,0
KMT2A,human_RU1311,0.0,0.0,2
LMX1B,human_RU1311,0.0,1.0,1
MEIS2,human_RU1311,0.20300751879699247,0.20300751879699247,0
NCAM1,human_RU1311,0.7401574803149606,0.7401574803149606,0
NFATC2,human_RU1311,0.5899280575539568,1.0,1
NFIA,human_RU1311,0.676923076923077,0.676923076923077,0
NFIB,human_RU1311,0.8050847457627118,0.8050847457627118,0
NFIX,human_RU1311,0.4444444444444444,0.4444444444444444,0
NFKB1,human_RU1311,1.0,1.0,0
PBX1,human_RU1311,0.5572519083969466,0.5572519083969466,0
PKNOX2,human_RU1311,0.0,0.3125,1
PROX1,human_RU1311,1.0,0.42758620689655175,1
REST,human_RU1311,0.42028985507246375,0.42028985507246375,0
RORA_RORB,human_RU1311,1.0,1.0,0
RUNX1,human_RU1311,0.9242424242424242,0.0,3
SIX1,human_RU1311,0.6640625,0.6640625,0
SIX4,human_RU1311,0.9130434782608695,0.9130434782608695,0
SMAD3,human_RU1311,0.2932330827067669,0.6492537313432836,1
SOX11,human_RU1311,0.4154929577464789,0.6619718309859155,1
STAT2,human_RU1311,0.8617886178861789,0.8617886178861789,0
TBX15,human_RU1311,0.544,0.544,0
TCF7L1,human_RU1311,0.44,0.44,0
TCF7L2,human_RU1311,0.0,0.0,0
TEAD1,human_RU1311,1.0,1.0,1
THRB,human_RU1311,0.5724137931034483,0.5724137931034483,0
ZBTB20,human_RU1311,1.0,1.0,3
ASCL1,human_RU1215,0.09264024704065878,0.28829977058373696,2
BACH1,human_RU1215,0.5780849974398361,0.5021667091511598,1
BACH2,human_RU1215,0.15931684934998724,0.15931684934998724,0
CUX2,human_RU1215,0.40310077519379844,0.32829204693611475,1
EGR1,human_RU1215,0.3662122427158514,0.33324641460234683,1
EHF,human_RU1215,0.22023961254142238,0.22023961254142238,0
EPCAM,human_RU1215,0.367320598864223,0.1986704167732038,1
ETS1,human_RU1215,0.3214376752485343,0.3214376752485343,0
FOS,human_RU1215,0.4537604456824513,0.37619553666312433,1
FOXO3,human_RU1215,0.1825133826153454,0.1825133826153454,0
GRHL2,human_RU1215,0.09609992352791231,0.09609992352791231,0
HES1,human_RU1215,0.4048106448311157,0.5523833800662759,1
HSF2,human_RU1215,0.19652579725175007,0.287573360551161,1
ICAM1,human_RU1215,0.28404061442332723,0.28404061442332723,0
JUN,human_RU1215,0.3304865424430642,0.3304865424430642,0
JUNB,human_RU1215,0.08870762171807291,0.08870762171807291,0
KMT2A,human_RU1215,0.09850905218317359,0.13943410655110886,3
LMX1B,human_RU1215,0.575834820290594,0.34284985980117255,1
MEIS2,human_RU1215,0.2426714249299006,0.2426714249299006,0
NCAM1,human_RU1215,0.3084458564998676,0.3084458564998676,0
NFATC2,human_RU1215,0.40045883252612796,0.12261024725975019,1
NFIA,human_RU1215,0.3046007403490217,0.3046007403490217,0
NFIB,human_RU1215,0.20087455588958733,0.2208135235076598,1
NFIX,human_RU1215,0.4292657968789972,0.4292657968789972,0
NFKB1,human_RU1215,0.5485597756818761,0.5485597756818761,0
PBX1,human_RU1215,0.24394595972470048,0.24394595972470048,0
PKNOX2,human_RU1215,0.30406797116374873,0.0558258642765685,1
PROX1,human_RU1215,0.0,0.47183278103492227,1
REST,human_RU1215,0.11139434106551109,0.11139434106551109,0
RORA_RORB,human_RU1215,0.22432294328053143,0.21377551020408164,1
RUNX1,human_RU1215,0.17207962283918282,0.28942629277077436,1
SIX1,human_RU1215,0.21386543873113328,0.21386543873113328,0
SIX4,human_RU1215,0.26522807975962853,0.2513089005235602,1
SMAD3,human_RU1215,0.5575153374233128,0.5575153374233128,0
SOX11,human_RU1215,0.4868588925746364,0.7433086923273006,1
STAT2,human_RU1215,0.5367420349434738,0.5367420349434738,0
TBX15,human_RU1215,0.24303203959364417,0.24303203959364417,0
TCF7L1,human_RU1215,0.2981043884705271,0.2981043884705271,0
TCF7L2,human_RU1215,0.11770726714431934,0.11770726714431934,0
TEAD1,human_RU1215,0.39352684305163116,0.39352684305163116,0
THRB,human_RU1215,0.0,0.0,0
ZBTB20,human_RU1215,0.5423594615993665,0.5061538461538462,2
ASCL1,human_RU779,0.1534090909090909,0.0,2
BACH1,human_RU779,0.653179190751445,0.6871794871794872,1
BACH2,human_RU779,0.4079601990049751,0.4079601990049751,0
CUX2,human_RU779,0.1793103448275862,0.0,1
EGR1,human_RU779,0.3310344827586207,0.2981366459627329,1
EHF,human_RU779,0.19907407407407407,0.19907407407407407,0
EPCAM,human_RU779,0.4117647058823529,0.7589743589743589,2
ETS1,human_RU779,0.32642487046632124,0.8382352941176471,1
FOS,human_RU779,0.43529411764705883,0.07428571428571429,1
FOXO3,human_RU779,0.0,0.8226600985221675,1
GRHL2,human_RU779,0.0,0.0,0
HES1,human_RU779,0.0,0.0,1
HSF2,human_RU779,0.43902439024390244,0.43902439024390244,0
ICAM1,human_RU779,0.4388888888888889,0.4388888888888889,0
JUN,human_RU779,0.0759493670886076,0.11702127659574468,2
JUNB,human_RU779,0.0,0.0,0
KMT2A,human_RU779,0.0,0.0,3
LMX1B,human_RU779,0.0,0.0,1
MEIS2,human_RU779,0.17647058823529413,0.17647058823529413,0
NCAM1,human_RU779,0.44370860927152317,0.44370860927152317,0
NFATC2,human_RU779,0.1076923076923077,0.0,1
NFIA,human_RU779,0.14012738853503184,0.14012738853503184,0
NFIB,human_RU779,0.0,0.0,0
NFIX,human_RU779,0.0,0.0,0
NFKB1,human_RU779,0.0,0.0,0
PBX1,human_RU779,0.08333333333333333,0.08333333333333333,0
PKNOX2,human_RU779,0.35678391959798994,0.0,1
PROX1,human_RU779,0.9198113207547169,0.4074074074074074,1
REST,human_RU779,0.6091370558375635,0.6091370558375635,0
RORA_RORB,human_RU779,0.36,0.0,1
RUNX1,human_RU779,0.3224043715846995,0.8465608465608465,3
SIX1,human_RU779,0.3197969543147208,0.3197969543147208,0
SIX4,human_RU779,0.5696969696969697,0.47023809523809523,1
SMAD3,human_RU779,1.0,0.9405940594059405,1
SOX11,human_RU779,0.4623115577889447,0.46766169154228854,1
STAT2,human_RU779,0.5502958579881657,0.5502958579881657,0
TBX15,human_RU779,0.0,0.0,0
TCF7L1,human_RU779,0.25,0.25,0
TCF7L2,human_RU779,0.17582417582417584,0.17582417582417584,0
TEAD1,human_RU779,0.0,0.14,1
THRB,human_RU779,1.0,1.0,0
ZBTB20,human_RU779,0.9341317365269461,0.6413043478260869,3
ASCL1,human_RU1108,0.14266230223677032,0.14010492040520983,2
BACH1,human_RU1108,0.37391461649782926,0.37391461649782926,0
BACH2,human_RU1108,0.5142004341534009,0.5142004341534009,0
CUX2,human_RU1108,0.24502464853021727,0.24502464853021727,0
EGR1,human_RU1108,0.489318970239182,0.489318970239182,0
EHF,human_RU1108,0.26790882778581765,0.26790882778581765,0
EPCAM,human_RU1108,0.19324152926254756,0.1776410998552822,2
ETS1,human_RU1108,0.35121201157742404,0.2272973950795948,1
FOS,human_RU1108,0.206697136461151,0.33634965161523844,3
FOXO3,human_RU1108,0.2434876989869754,0.1911179450072359,1
GRHL2,human_RU1108,0.3606186685962373,0.3606186685962373,0
HES1,human_RU1108,0.40208333333333335,0.40208333333333335,0
HSF2,human_RU1108,0.25380710659898476,0.4902315484804631,1
ICAM1,human_RU1108,0.6065558884954145,0.5209559156332035,1
JUN,human_RU1108,0.2861171761280932,0.18008321273516642,3
JUNB,human_RU1108,0.31105282199710566,0.385582489146165,1
KMT2A,human_RU1108,0.38588602367624114,0.46273516642547036,2
LMX1B,human_RU1108,0.5709117221418234,0.27831041968162085,1
MEIS2,human_RU1108,0.30752532561505064,0.8762662807525325,2
NCAM1,human_RU1108,0.30896096756459596,0.2744207178555202,1
NFATC2,human_RU1108,0.3835021707670043,0.3096960926193922,1
NFIA,human_RU1108,0.37123287671232874,0.37123287671232874,0
NFIB,human_RU1108,0.5541448155304076,0.4108176555716353,3
NFIX,human_RU1108,0.16212792906903103,0.16212792906903103,0
NFKB1,human_RU1108,0.3253437047756874,0.3253437047756874,0
PBX1,human_RU1108,0.26474312590448623,0.26474312590448623,0
PKNOX2,human_RU1108,0.20595151953690305,0.0,3
PROX1,human_RU1108,0.7326338639652678,0.7326338639652678,0
REST,human_RU1108,0.33800651230101303,0.33800651230101303,0
RORA_RORB,human_RU1108,0.151657909041493,0.06412807525325614,1
RUNX1,human_RU1108,0.2195433789954338,0.5045224312590448,2
SIX1,human_RU1108,0.3519356005788712,0.31765557163531116,1
SIX4,human_RU1108,0.4520317608594115,0.47743338771071236,2
SMAD3,human_RU1108,0.4534189580318379,0.7810238784370478,1
SOX11,human_RU1108,0.2657380607814761,0.1970875542691751,1
STAT2,human_RU1108,0.4467257597684515,0.712192474674385,1
TBX15,human_RU1108,0.14302557591148196,0.2465629522431259,2
TCF7L1,human_RU1108,0.39279557208964705,0.4504977375565611,1
TCF7L2,human_RU1108,0.24719202898550724,0.2698986975397974,1
TEAD1,human_RU1108,0.5140271493212669,0.5901772793053546,1
THRB,human_RU1108,0.5016280752532561,0.5016280752532561,0
ZBTB20,human_RU1108,0.4114898295766905,0.35003617945007237,2
ASCL1,organoid_shGFP,0.12041825950078705,0.12041825950078705,0
BACH1,organoid_shGFP,0.41353721610074207,0.41353721610074207,0
BACH2,organoid_shGFP,0.7557904205082078,0.25151787722059815,1
CUX2,organoid_shGFP,0.1991505968778696,0.4829180290900891,1
EGR1,organoid_shGFP,0.5159550045913682,0.6671552598940128,1
