"","V1","V2","V3","V4","V5"
"Tnks2",0.157850654017915,0.0911779606317732,0.136818657517355,0.149062512661398,0.142598800995643
"Btaf1",0.0531365815186996,0.0528329883593431,0.0715411452211424,0.0738514490355431,0.0758541537725961
"March5",0.029201149840498,0.0230618132165775,0.0137391358916232,0.0296546314790119,0.0450706171905262
"Kif11",-0.000652670767280737,0.0146653989636405,-0.00224977982677666,-0.00081867576335971,0.253777957869171
"Hhex",0.00099386501947131,0.000757014904225751,-6.62347818837782e-05,-0.000251133277131432,0.000455421917598182
"Exoc6",0.0230240352519191,0.00800790906812089,0.00806737834441066,0.0108946106654807,0.0243110534028226
"Cep55",-0.00260300652779806,0.00617810373215072,0.000577090280142945,-0.000157959854848223,0.0939821911987117
"Ffar4",0.0202548291507424,0.0160481166988155,0.0182813867911707,0.013594769668691,0.0214550127993194
"Pde6c",0.000477942770041579,-0.00012837542349856,-0.000399640046754313,5.93733790832735e-05,0.00173536041797371
"Slc35g1",0.01546294744922,0.0050755623816183,0.00526982893660057,0.00841438680130146,0.0420207110114135
"Plce1",-0.00428263367176552,0.00300599852335288,0.0152996679609298,0.0308023980977347,0.00414193093197342
"Tbc1d12",0.0184198992203164,0.022165512947232,0.0209046150447742,0.0170785735887953,0.0196721121540697
"Hells",0.0794750611849913,0.0320579527911414,0.0577182567040829,0.0895392347536444,0.165111515304784
"Entpd1",-0.00315681437313866,0.00826412707857267,0.0128393252454701,0.0221394840330233,-0.00163323171812247
"Ccnj",0.00624227356067131,0.00440086819140776,0.00492603898797351,0.00951808860876286,0.0124274289780281
"Zfp518a",0.0123323172166245,0.0110444673274293,0.00569049768806504,0.0179082865194926,0.0183362781435561
"Lcor",0.0376384024440971,0.0302841866317798,0.021733044955716,0.0267562465314186,0.0448923849713252
"Frat1",0.0101151669447059,0.002202293011589,0.0030963919635924,0.00523822876027956,0.00470630225509219
"Pgam1",0.00207384115779692,0.00180662939684557,-0.000617698079244551,0.00515911815115454,0.00547580355804713
"Zdhhc16",0.0206009946415619,0.0151037174984835,0.00140004382552418,0.0186899967855935,0.0206713707544178
"Ubtd1",0.0015772908196996,-0.00135163613433347,0.00705355993945869,0.00116731626208217,0.00381231979346857
"Hoga1",0.000590538161612011,0.00242791217121216,0.00733297091911606,0.0031223122062817,0.00443634274695186
"Pi4k2a",0.0253510562083723,0.00901630675228629,0.0130258612263933,0.0177762178748174,0.00791971107496162
"Marveld1",0.0225880523194048,0.0137165241965207,0.0137115002605258,0.0206242151443146,0.00839615146326608
"Zfyve27",0.0838048443773022,0.023211637429504,0.0237715304428249,0.0458958907956058,0.0480379183464475
"Golga7b",0.0488890640609445,0.0297791023954539,-0.0157069784594909,-0.00248151943190186,0.0528641107782821
"R3hcc1l",0.00965937498016345,0.0101454280375947,0.00395445673972781,0.018193492871407,0.00939863894779848
"BC037704",0.000654250006136437,0.00506464997044657,0.00394555397288284,0.00438916620670097,0.00414279148554009
"Entpd7",0.0183771689875367,0.00854085436958784,0.00984461842075451,0.00970629152922649,0.0210764026503477
"Cutc",0.00370511055105506,0.00547101667896501,0.00588890223512627,0.00850356796499667,0.012260021394753
"Abcc2",0.000580562376553907,0.000321247805044239,-0.000780379543140503,0.00039180039714325,0.00275364474651673
"Scd3",0.000728772685947419,9.18151042553665e-05,0.00135717940849252,0.000658172888512485,0.00297378198975921
"Scd2",0.241904839018878,0.208950686329655,0.240050435776978,0.302829706364787,0.407611717494903
"Gm50334",0.000384025207768701,6.81113393109077e-05,0.0061095933357617,-0.000651915184565598,0.000337735329617026
"Hif1an",0.0387039203566112,0.017536311305104,0.0398195121726981,0.0363491558585272,0.0454374128718009
"Pax2",0.00517078579808307,0.00011887309067689,0.00393414987534447,-0.00122359253340128,0.00571778463964844
"Slf2",0.249509230899627,0.0978220412888735,0.113715369894598,0.142316496036385,0.256399384574716
"Sema4g",0.00451858014426094,0.00106739005264668,0.00489793432301312,-0.000742233140564203,0.00043390637831458
"Twnk",0.018170118079672,0.0111035574096928,0.0168986072595722,0.0181113379293053,0.0209786564631239
"Lzts2",0.0401618471826715,0.0317765120558828,0.0310709691963716,0.0759361509936046,0.0534249294774712
"Sfxn3",0.00260554990948429,0.00938532754615118,0.00881740200778246,0.0193925749018714,-0.00147157068085621
"Gm35867",0.000696109109829904,0.000743668068142237,-0.000178292051503943,0.000124947506435568,-0.00014389657030744
"Btrc",0.0196200316418099,0.00467193777850752,0.0117881497440523,0.00705682425892197,0.00784723577310345
"Gm17018",0.0138458435492558,0.0105356379538522,0.0117903827935023,0.00853167259162338,0.0081681595475374
"Gm50196",0.000638851575156464,0.000127437650070097,0.000893297199665444,-0.000465516541135844,0.0015666271931125
"4930505N22Rik",0.0001916722485912,0.000111299769711626,3.46212805244289e-05,0.000786427222391766,0.000675519529103049
"Pprc1",0.0222023480826199,0.0249351879282369,-0.0014224201029641,0.0137129994900873,0.0388682108893331
"Nolc1",0.0315850266344205,0.0207918367447049,0.0160477619508593,0.022666986195067,0.0416132511574781
"Gbf1",0.0629621283972265,0.0410187226321139,0.0275076434467203,0.0396879367382078,0.0385859793383265
"Nfkb2",0.0133987297174337,0.0307200701247744,0.0428612697003832,0.0589128131258938,0.0467818726526449
"Fbxl15",0.00882625004491853,0.000732892888903041,0.00615273701929011,0.0025201899712526,0.0100127450207498
"Mfsd13a",0.0177068653172331,0.00336973524107892,0.000169096670053239,0.00384492014038974,0.0105966788382087
"Sufu",0.0124603296347783,0.00551068451920036,0.00120238713243246,0.012454716296104,0.0146769128795025
"Trim8",0.130729193205516,0.0760872184925516,0.0797030046177904,0.0835684566240352,0.123467958624902
"Wbp1l",0.0115015092779297,0.0265692443790078,0.0688538969322874,0.0933943523455681,0.0109474764851447
"Borcs7",0.0090976482568981,0.00837900584470016,0.00891500097547838,0.0110008766390693,0.00789649702421012
"As3mt",0.0128237900158996,0.0083340748362705,0.01204023328466,0.00877907682408729,0.00277467501660539
"Cnnm2",0.0872177196108833,0.0491360165718006,0.0196249054670597,0.00821954606610151,0.0703931768161728
"Gm50431",0.0201411938244032,0.00973800577460992,0.00765489279233555,0.00617316143015494,0.0121687979401432
"Ina",0.0551559346586075,0.00846835751903323,0.00816683165358514,-0.00386995772684765,0.0733669284962847
"Taf5",0.0112528022598646,0.0154498338479567,0.0164743769466418,0.010418722830977,0.0638547812265768
"Pdcd11",0.0389537207721067,0.0281441948241417,0.0279041830841758,0.043128433689519,0.0539736890666267
"Neurl1a",0.120942092391025,0.0422347490474126,-0.000975599948137312,-0.00695146371606131,0.099368464354671
"Slk",0.153204830423575,0.148953734999044,0.197366556427296,0.249799508785156,0.171246633020055
"Sfr1",0.0283928997848139,0.0408476522455547,0.0359822021519703,0.036715197350631,0.0438302525150182
"Gsto1",-0.00164956752420428,0.00181399735132991,0.018567659701654,0.0264141925946588,-0.00160030155865821
"1700054A03Rik",-0.000351660896774989,0.000146640493457426,3.30177490712921e-05,0.00205867821869445,-0.000274360932348632
"Add3",0.0160354849641432,0.041024662071428,0.0905177523367551,0.0928480638658513,0.0206423973451453
"Mxi1",0.0444219872355314,0.0286567686250493,0.0928291788076093,0.0703821312924704,0.0388929874426108
"8030456M14Rik",0.00152690015913036,0.00287416089791234,0.0046822562639431,0.00522437949084405,0.00292656910717556
"4833407H14Rik",-0.000111220841511319,0.000522031032837017,0.011101375964116,0.00346827613860572,0.00188840914554018
"Dusp5",0.0102071839980152,0.0130888603739297,0.00932826402924841,-1.93793105454313e-05,0.00546376280186753
"Smc3",0.103651361687183,0.0969944215625025,0.0521313269522139,0.0861794690668059,0.189811343383617
"Rbm20",0.00681620713873327,-0.000348677582368057,0.00193445606387372,0.00237968276959946,0.00858458100676786
"Pdcd4",0.0329588510965115,0.02930087826484,0.0179129153685324,0.00751606328837344,0.0128998557464904
"Shoc2",0.0427660005687608,0.0317588326602445,0.0611548236902923,0.040760432047858,0.0505590036078549
"Adra2a",0.0256484021427538,0.0184338615649707,0.0177989094720643,0.0128876660417443,0.0148424689991617
"Gm50186",0.00375711798299636,0.00156886494415769,0.0157930149730245,0.0161259488071847,0.00397571218432387
"Gm31356",0.00256831296281164,2.00932252891624e-05,0.00503905544515142,0.00232767486301059,-0.000939380968001305
"Acsl5",0.0189934824265064,0.0328239135048852,0.0209922049656601,0.0524741769651315,0.0608175515135112
"Vti1a",0.0111219876112015,0.0123822351392651,0.0139768186151672,0.0203588448842036,0.011332388870669
"Tcf7l2",-0.0179402056063895,0.019441827809494,0.103217352752671,0.110006958536115,-0.0146051581775789
"Casp7",0.0134912778107801,0.00552802680982091,0.0118836336722683,0.0207056937251766,0.0147917776697823
"Plekhs1",0.000228436493760297,-0.000411761821024732,0.000559460801283647,0.00142068561419395,-5.73661511752489e-05
"Nhlrc2",0.0652326288846884,0.0400922579510579,0.0807854453740892,0.0725682398376464,0.0937628141042677
"Adrb1",-0.0024635995092738,0.0101973624033047,0.00448152079514565,0.00658361003399722,0.000857286379580272
"Vwa2",0.000628799255453225,-0.000171431388171907,0.00104026511481519,4.62482690346933e-05,-0.000100572615522994
"Fam160b1",0.0484548907662699,0.0406595211218438,0.0620855930063008,0.0687131663581789,0.0526019452790755
"Trub1",0.0114220774830834,0.00915945781042183,0.0170054655676442,0.0158196602398231,0.00589078005251573
"Atrnl1",0.0479270565099466,0.0371609859016784,0.0666006035165182,0.0805354268628865,0.0539348869765101
"1810007D17Rik",-0.00119112357417487,0.00216201746489166,0.0111664466574346,0.00199234442369383,-0.00113557941965891
"Pnliprp1",-0.00179826568237812,0.0047057515394385,0.0116114908468512,0.0262426489553402,-0.00120746577503956
"Eno4",-0.000205452097921525,0.000731385840369916,0.00121182155672419,4.16717308749573e-05,0.00311416945325258
"Gm4219",0.000685243275707275,0.00044884478787312,0.00193400894763515,0.00106414621735914,-0.000684176266351717
"Nanos1",0.0226675600397921,0.00511369726539972,0.00589189035498052,0.00136380794024693,0.0205971080833573
"Fam45a",0.0203817007153765,0.0140360614822553,0.0243680458988675,0.0224869975543717,0.0368115836883882
"Grk5",0.0248139528399136,0.0129982561751057,0.00298531835633192,0.00424667509792944,0.0129584479787492
"Rpp38",0.00489370244761255,0.00864596532683038,0.00361385458329116,0.0110147918471442,0.00313220538221494
"Meig1",-0.000417559315882581,0.000649497597658775,0.00203126911623158,0.00444648857058637,-0.000808014710823677
"Suv39h2",0.0022086384487593,0.00349192831345319,0.0048346663619219,0.00194128063017999,0.045592790344351
"Hspa14",0.0128335829494105,0.0177146361262749,0.0165402493474228,0.0141558548044574,0.0551501174171779
"Gm13185",-9.42637556281063e-05,0.00062884138499016,9.83605357863493e-05,0.00134059136383895,0.000912518068936391
"Gm13179",0.000136233734203375,-0.000420897403840744,0.000506128594592169,0.00110523667701832,0.00176606068353106
"Prpf18",0.0746402932858904,0.0767466807989814,0.0642967625848279,0.0856568011378468,0.0971085095651843
"Mcm10",0.00726406095464606,0.00180859348614636,0.00328570953049474,0.00800422096890096,0.0481381299564171
"Optn",0.0301151683282918,0.0281611489523065,0.0273439994476988,0.0423382861018019,0.049002519157596
"Camk1d",0.145571125379145,0.0533382956294375,0.00191151743784104,-0.00730435622716413,0.0890006737561988
"Cdc123",0.0295800105242081,0.0215738418508655,0.0183315478168914,0.0272048632683846,0.0499312362901936
"Gm13199",0.00260392817708728,-0.000904051142219577,0.00272788066053231,0.00424020473358,0.00180732848160751
"Sec61a2",0.0234434274543896,0.0126703271533614,0.0278516143541694,0.0227174977166257,0.0387986211743878
"Dhtkd1",0.00164424212761831,-0.000364166665375928,0.00155371747317882,0.000238709152530274,-0.00045943226105066
"Proser2",-0.00263140792410264,0.0036991926221416,0.0185765082106748,0.0259088627188961,0.00194560320560102
"Echdc3",-0.000817721207692168,2.25222592688918e-05,0.00697305616087687,0.00874079345480946,-0.00101953879099567
"Gm13383",0.000308393075875662,0.000519955270738606,0.00276062952289929,0.00040270939476901,-0.000505420171668079
"AL845275.1",0.000274248643484068,0.000109637048657539,0.00153540062799679,0.000377544931993101,0.000331025310950163
"Celf2",0.217495029336374,0.0869279909967217,0.109077089775895,0.150193280879681,0.238573012545868
"Gata3",-0.00536334553754982,0.00876376016023246,0.0113376860641371,0.0333814780099924,-0.00387640986798566
"Taf3",0.0741807513974873,0.0494401490249235,0.0643198950701878,0.049962150289585,0.0890292084890977
"Atp5c1",0.0243892607105031,0.0286446859825497,0.0286067509136419,0.0333701025806812,0.0310324564659009
"Pfkfb3",0.00306576820718901,-7.09095333411044e-05,-0.00110114940675586,0.00271470582398023,0.00315514643748861
"Rbm17",0.0289496848874768,0.030768560987131,0.0253487168018905,0.0289594568539261,0.0444738175988169
"Fbh1",0.018146012965035,0.0263407884193043,0.0323398990785937,0.0239567236316943,0.0197607020913416
"Mindy3",0.0110679443106939,0.0118590109007794,0.0256676565929501,0.021875796390479,0.0178706408763473
"Rsu1",0.00361180666428122,0.00516347909440337,0.00375373242426248,0.01391033864527,0.0036802517243208
"Trdmt1",0.00248000693422992,0.000656483155352019,0.00457343681665424,0.000826135774135448,0.00089706842920347
"St8sia6",-0.000255729804501521,0.00197548536554307,0.00500536915501593,0.0026122332834326,0.000346183547144746
"Hacd1",0.00519695551371358,0.00371710954125735,0.000919483195734317,-0.000621836680699058,0.0065147559611677
"Stamos",0.00125517257804039,-4.74151545108129e-06,0.00140062662817822,0.00137590710670237,0.000507557626681889
"Gm10848",0.00174165142226121,-0.000584880017318532,0.000154060289931272,-0.00015452733439988,0.00107776678077436
"Nsun6",0.0201533648743279,0.00677513281249708,0.0141302143258804,0.0293711138655546,0.0295857711993665
"Nebl",0.26976304020088,0.104262237328085,0.139441826899192,0.128980067747386,0.130727657693998
"A930004D18Rik",0.00325568648701248,0.00352810578129759,0.00286661551649416,0.00395335149419964,0.00664846284432279
"Skida1",0.00795842389200387,0.0052924029322989,0.0190658367449935,0.0188028594820632,0.0227923703591467
"Dnajc1",0.064746630072429,0.0347203622040347,0.0685021976237476,0.0538173478224291,0.0604324742858289
"Gm20539",0.00932744821193364,-0.000249490287383008,0.00174334621845321,0.00663092738898498,0.00355982940696291
"Pip4k2a",0.0553749134233657,0.0222972837855686,0.00414070316397359,-0.00794346761257465,0.0559753263353162
"Arhgap21",0.159844704855735,0.0932525539015304,0.0831573869242238,0.0672407878074459,0.246987326713383
"Enkur",-0.00108287034161953,0.00339136036471218,0.00378176430545565,0.00629289269936036,-0.000391467774093094
"Abi1",0.0821997410633358,0.0445130508471363,0.0944127263940846,0.0977520421196064,0.0510909990243668
"Mastl",0.000569114116892234,0.00131027024960455,0.00183502487122585,0.00518292052003387,0.0755714950288356
"Spopl",0.0818027970031239,0.0497618616130927,0.162070083169124,0.153890306026872,0.0928688600998672
"Hnmt",-9.09591935094652e-05,0.00261323658805107,0.0139647006065531,0.0152652844829733,-0.00140080562830883
"Cacna1b",0.104960001115678,0.033189262079258,0.0264474988591179,0.0161132339747587,0.0804657667094276
"Ehmt1",0.0949148084407935,0.0436105176877788,0.12105892344608,0.0909869848646371,0.108818314433407
"Arrdc1",0.0118844276029778,0.02078326119,0.130472423542729,0.140875696911199,0.000178238112330871
"Mrpl41",0.00579746305601029,0.00918061184370954,0.021934027472272,0.0166357949327903,0.0108099073324481
"Noxa1",-0.000249658723357233,0.000755998581785763,0.00260891798895223,0.00150683029226759,0.000744440396840717
"Gm38287",-0.000284086010930066,0.000837747210687026,0.00294089245047598,0.00502845185309431,0.00263520781970736
"Tor4a",0.00420574657623321,0.00301178846817028,0.00802297016910082,0.00697443217209284,0.00349764485952026
"Nelfb",0.0257483782230563,0.0185981524593857,0.0220323285297643,0.0352339942571782,0.0185759136550932
"Tubb4b",0.0213850946065315,0.0139633802989932,0.0465348742744586,0.026078754208147,0.0812119007553107
"Ndor1",0.0296984425528226,0.0140797149500817,0.0511687370005395,0.0451881735969429,0.027728401026468
"Ssna1",0.0174020593633117,0.0178461178730197,0.0151399818420914,0.020318184175398,0.0332739488333267
"Grin1",0.0336023725091904,0.00543131491932695,0.00461747890005284,-0.00406230352345606,0.0150689632339002
"Dpp7",0.0177996503854849,0.0102351073915919,0.0161032163450931,0.00190682730761521,0.0124299401497104
"Uap1l1",0.0183610567548515,0.0124351894069733,0.0146889314262144,0.0201828833248676,-0.0011602576726435
"Paxx",0.00856469011343082,0.00403430609802127,0.0102789023602857,0.00620718343296626,0.00470681353406538
"Traf2",0.0173409695616788,0.0166364991056798,0.0287908532117715,0.0356710734970371,0.0297942958361617
"Mamdc4",0.00131893614256801,0.00222854818653839,0.00855628487526977,0.00418560078347674,0.00463375707929001
"Ajm1",0.00418697689723386,0.00286972556078667,0.000866462565197618,-0.000931530082464487,2.00070419148928e-05
"Rabl6",0.119045241380094,0.0733700261308051,0.0743089028868427,0.0785202617381462,0.156114297423844
"Tmem141",0.00466883739623633,0.00428166237959081,0.00245525655273727,0.0060910953751873,0.00708579042964915
"Camsap1",0.109778018118398,0.0515711348760002,0.0298657044758734,0.0257299348315682,0.103592630258718
"Ubac1",0.0180676744751966,0.0150704721775545,0.012018246171524,0.0214599409501843,0.0298088936114523
"Nacc2",0.016769485943011,0.0108707535645627,0.0229893246756227,0.0161294769549145,-0.00530423587780023
"Tmem250-ps",0.0279408844252407,0.00928110077805909,0.00956689102845136,0.0092468596100949,0.0284921031073296
"Lhx3",0.000229060560438681,-9.38752080503458e-05,-0.000167169573422615,0.000697374932002199,0.00183290937724175
"Qsox2",0.0457407349640808,0.0219850249369935,0.0152173044393477,0.00164227691507287,0.0585056676823187
"Ccdc187",0.000687415390491462,0.00295442385339318,0.00256747336911406,0.00063272391838422,0.00118372263902224
"Dnlz",0.0213574383369646,0.0128912891434875,0.0125803094067684,0.0129673800942844,0.0172359185077858
"Snapc4",0.0156996795935028,0.0177302716081224,0.0180046347662486,0.00849117253494306,0.0114743358039891
"Entr1",0.0891212424926764,0.0400696520030168,0.0704922852809649,0.0411081796105172,0.0765660722265562
"Inpp5e",0.0144519468781102,0.0037731527394853,0.0103810246048985,0.00921398597453617,0.0149875101501291
"Sec16a",0.0565957000301844,0.0460360929832361,0.0597029656522276,0.0438595801335911,0.0307706855732724
"Notch1",-0.0271170179946417,0.0285921274174818,0.0992096411811853,0.187086189872105,0.00302106232884534
"Agpat2",0.00790509054902408,0.00437344305779037,0.00730763895832429,0.0114037716138067,0.00337310525170367
"Abo",0.00459688822886204,0.00137815796251658,0.000521937146325625,0.000867698692974043,0.000952370687749348
"Surf6",0.0193380274934996,0.0126135607398896,0.0071885459574289,0.00983610307192851,0.026925652350025
"Med22",0.0487814187178876,0.0144869214067542,0.00960505110050379,0.00422454151444635,0.034107461475179
"Surf1",0.00738903244654385,0.00460660711245623,0.00869220223774173,0.00651960259521215,0.0119642273195415
"Surf4",0.036787622638693,0.0413716080573321,0.029111977289197,0.0275266148335232,0.0309798119389804
"Rexo4",0.0350330205449067,0.0315498913254414,0.0316598620672569,0.0465515040429874,0.0452477558289851
"Slc2a6",0.000386183929136903,-1.75583261337621e-05,-0.000333513532592198,0.00104973997731643,0.000839152491139016
"Fam163b",0.00116305819299866,-0.000494803457497168,-0.000360564842831234,6.72136349968835e-05,-0.000174067411715313
"Sardh",0.00886511728642717,0.0029185023519458,0.00801000331769714,0.00164317343816079,0.000169999479058296
"Vav2",0.0448624964927181,0.0266325988523915,0.037048518877312,0.0584175385755912,0.0287179417889965
"Brd3",0.237847185375647,0.0912495938755113,0.150193399124734,0.179932542056866,0.384927077433403
"Gtf3c5",0.0213725303855727,0.021816154539786,0.0072113810888912,0.0226949511262453,0.0377467078682281
"Gtf3c4",0.0394282283956316,0.0219802566776443,0.0263091115969433,0.0270130053643023,0.0615291573468625
"Cfap77",0.00106782811721554,0.00151497402422873,0.00123330855414698,0.000359070042024295,0.00474047446549872
"Gm13420",0.00360264587816629,0.00107568688718332,-0.000211970717127571,0.000314177750126187,0.00180460657274227
"Trub2",0.00196207106904831,0.00196930511516001,0.00415256990014198,0.000387813175196106,0.00295847228115553
"2600006K01Rik",-6.4143045340804e-06,0.0004428192328689,0.00214539803943653,0.00037172802531918,0.000159375965773817
"Wdr34",0.0089821914156106,0.000945040961254063,0.0100762543929511,0.00898317444523531,0.011856956397832
"Zdhhc12",0.00955910386969379,0.0034570336748706,0.00881252741251939,0.00808211349935329,0.00413991604164004
"Zer1",0.025258622125402,0.0186202822964687,0.00862283462055132,0.0218836756736743,0.0300152145581916
"Spout1",0.0262398960400848,0.0152082068338936,0.0257211369889696,0.0200485750843031,0.0265524018470747
"Kyat1",0.0112500358663392,0.00898477340943497,0.00909617952355535,0.0278507475683386,0.000403121419922992
"1700084E18Rik",-0.000717784845501595,0.00473845831689005,0.00279026098098229,0.00389584154882364,0.000536587016077271
"Dolk",0.00815449072055929,0.0085921277843229,0.0105217518368651,0.0156351212103404,0.00563524812455587
"Sh3glb2",0.0635830706945011,0.0276326277283504,0.0235789237812105,0.0336139419776031,0.0248016814616665
"Crat",0.00922162173999764,0.00825742693270384,0.0341081534384121,0.0219338184309568,0.00948252277354632
"Ier5l",0.000494186833021369,0.00975713674186011,0.0222161741457061,0.0079854168724868,0.0172671162999312
"Gm14486",-4.76787912494625e-05,0.000622641370845807,0.00558393581891505,0.00202307101823043,-0.000419161532076579
"Asb6",0.011083469228573,0.00936887060278559,0.00521862530384636,0.00703176326847335,0.00690405471041284
"Ptges",-0.0119414278536608,0.0263129932171106,0.101617928926461,0.125706523104426,-0.00490018054107903
"Tor1a",0.0191844907038447,0.0068702210719006,0.0219310128057856,0.0117399160214594,0.0172313345510136
"BC005624",0.0215138238528716,0.0281244430745779,0.0264885889508768,0.0234137344134484,0.0261784351100892
"Fnbp1",0.0453768276591304,0.0313784109768129,0.0280548029816944,0.0297672398854984,0.0848289548076027
"D330023K18Rik",0.00119190579348013,0.000748242383445027,5.82193776415584e-05,0.00223631037652861,0.00180031543404982
"Fam78a",0.000660392310362323,3.57263369378779e-05,0.000300437673103052,-0.000182614516207131,0.00153772439625306
"Gm13610",0.00109173479000215,0.000269241793864308,0.00078992220829963,0.000199640503392004,0.00172946719573566
"Uck1",0.0102270367623876,0.0057321498254689,0.0246461568601778,0.0333240780134838,0.0175115042689611
"Swi5",0.0291375459253638,0.0245274679114459,0.0278502211046155,0.0289470021487188,0.0392064206954541
"Dnm1",0.0437401490209244,0.00701189801942955,0.0113556147145373,-0.00380956470888298,0.0319816350185036
"1110008P14Rik",0.0106362191165243,0.00970871197892067,0.0225270017111582,0.00933994381774274,0.0159787929730206
"Lcn2",-0.00459117372371265,0.0144894866610956,0.0454126941038256,0.0313203680466983,-0.00426128791297418
"Slc25a25",0.0117454951582281,0.0111222071937106,0.0222951575337986,0.0159089666156327,0.0255241865968334
"Fpgs",0.00402654907626009,0.000442202889246942,0.00930189573759826,0.0078560541103055,0.000985547042735774
"Cdk9",0.0365891857107179,0.0224184585888916,0.0398200355661115,0.0167383398454586,0.0441308273194322
"Ttc16",0.000434138159050755,0.00133661884076402,0.00159575000894831,-0.000117726980397623,9.00020367133251e-05
"Cfap157",0.0011396320445948,-0.000240540394552254,0.000155831731375823,-0.000119703470949635,-9.39951105172426e-06
"Stxbp1",0.115663738373198,0.0402401846917431,0.0079841815152711,0.00744137360493512,0.0887941255081657
"Gm13523",0.000876327885039438,0.00159472742072135,-0.000204368454893005,0.00257163967135309,0.00168662653635569
"Lrsam1",0.00914520830850683,0.0078645627213823,0.00664332661181109,0.0243634015967728,0.00690642989245297
"Slc2a8",0.00448736693570771,0.000391422720964632,0.00681849764895278,0.00401415541264616,0.00512273024216706
"Garnl3",0.00263233265665829,0.00515877334757301,0.00592579775378745,0.00518106913488433,0.00470765385444435
"Ralgps1",0.0599020236092113,0.0204645350478381,0.0110951831447307,0.00795021039359722,0.0312933884474934
"Zbtb34",0.0271663804374692,0.0141600484705032,0.0161450367920165,0.0291556561461653,0.0295564208948459
"Zbtb43",0.0370292940814041,0.0167257456831372,0.0439506812916787,0.0453052061311864,0.0486768367314247
"Lmx1b",0.0514547448006931,0.012980466928425,0.013024189040778,-0.0117484463584494,0.0106810369686789
"Mvb12b",0.0304167070230238,0.0107725853847954,0.0130323620050999,0.00974526719116982,0.018302810514324
"C230014O12Rik",-0.000373538526076175,0.000745800769598339,0.00320205392039707,0.00263688431443804,-7.60445995135482e-05
"Pbx3",0.0548684906688265,0.0350082717234701,0.0657161204347993,0.0696152197955134,0.110638528141049
"Gapvd1",0.177287606338703,0.0849798539694903,0.109009993049204,0.112804290919013,0.163526129766005
"Rabepk",0.00776068892463885,0.00219869295768844,0.00211975104768829,0.00241577681477183,0.00936534984879861
"Fbxw2",0.0251384589953508,0.0166413161996469,0.00950294546648901,0.0223401926013581,0.029340748961008
"Psmd5",0.0336817643183179,0.0267989252269831,0.0325292460456833,0.0297617933856337,0.0427033106781716
"Phf19",0.0138802523550074,0.00600838933179308,0.00307708461981497,0.00588951333191491,0.0385601012497306
"Traf1",-0.00361276192661185,0.0182631320656315,0.0579322328740133,0.0904168153772809,-0.00366278501207137
"Hc",-0.00772657262556282,0.0267906934670044,0.038098750975715,0.03990254506813,-0.00205782898909866
"AI182371",0.00218317975599719,0.00337783822976498,0.00578364483275684,0.00667352809624399,0.00614211031155356
"Rab14",0.135216059510664,0.104897722759854,0.12388752964367,0.156366638849853,0.142716095385059
"Stom",-0.00916127364035062,0.00923493587918038,0.0360507534890609,0.0761863332520487,0.00714243830785157
"Ggta1",-0.00104712660175989,0.00493692116512983,0.0016162827927202,0.0015422012026005,0.000282651862601645
"Ttll11",0.00643638807400426,0.00605153401789539,0.000253416568404247,0.00205875048372375,0.0036068164234287
"Ndufa8",0.016362787050172,0.0149414359708198,0.0295920252274972,0.0287744488695937,0.0163421179270835
"Rbm18",0.0303050027851116,0.0287444506842322,0.0365088094281147,0.0315864418263796,0.0278089408402341
"Pdcl",0.0101361163038331,0.0147346555362068,0.017627917207766,0.023053079225764,0.0225219143622516
"Rc3h2",0.248176701496483,0.123171516265088,0.0919482895587996,0.138233636597912,0.240146580820469
"Zbtb6",0.046133563383955,0.0313054187078526,0.0393840149453554,0.0419771610254318,0.0605138440875386
"Strbp",0.101506014959959,0.0569906965344867,0.0542497514760423,0.0495135769297688,0.16192814480079
"Dennd1a",0.0275618610120966,0.0186108730638842,0.0304100096146126,0.0326135184383491,0.0434246533782202
"Psmb7",0.0347275879328441,0.0250012319655588,0.0210994037478547,0.0265036977235359,0.0411569024532208
"Nr6a1",0.0389117523508186,0.0132365620616381,0.0448456561181824,0.0327571412434293,0.0209977562548728
"Rpl35",0.0229303713332094,0.0503204924917227,0.0203197859965287,0.0387885238510693,0.0358376993387688
"Golga1",0.0957602496601586,0.0530300144466616,0.0360191813778373,0.043147258080921,0.0509661322369758
"Scai",0.216091766510697,0.0494865849463963,0.15994537984509,0.157760883575962,0.197122124180737
"Ppp6c",0.041292872096579,0.0346436640355218,0.0216026773065055,0.0528767897931053,0.0580982354175676
"Gtdc1",0.00769828519121115,0.00721659666550836,0.00307523841043327,0.00161537836200696,0.00246528401776912
"Zeb2",-0.00110553396197342,0.00586281565708259,0.00288204151405528,0.00201758970637059,-0.00069333524891556
"Orc4",0.0915168253418497,0.0429491619828946,0.0521653007997237,0.0587952087996692,0.0961382364702091
"Mmadhc",0.0222603396262815,0.0193397856575289,0.00612048129618893,0.0189990558432174,0.00840029767933808
"Rnd3",-0.00128813026105727,0.00515197341941293,0.0446320294987565,0.011179029398123,-0.0015596108801996
"Rbm43",0.00598970836949742,0.00803024862093967,0.0104849469488201,0.0166064280750825,0.0129609932812211
"Nmi",0.00504104233460103,0.01094256227324,0.0136902517951204,0.026312308225549,0.00937822883016869
"Neb",0.0361315654800665,0.011649260107766,0.00900324457319668,-0.00356140479490512,0.0151943875501952
