,cluster,attr,gene,perturb,score
5799,NE_6,460848977109469,FOS,knockdown,-0.052895
5800,NE_6,460848977109469,FOXO3,activate,-0.144359
5801,NE_6,460848977109469,FOXO3,knockdown,0.06037
5802,NE_6,460848977109469,GRHL2,activate,0.112128
5803,NE_6,460848977109469,GRHL2,knockdown,0.024557
5804,NE_6,460848977109469,HSF2,activate,-0.057244
5805,NE_6,460848977109469,HSF2,knockdown,-0.032487
5806,NE_6,460848977109469,JUN,activate,0.017025
5807,NE_6,460848977109469,JUN,knockdown,-0.017054
5808,NE_6,460848977109469,JUNB,activate,-0.13697
5809,NE_6,460848977109469,JUNB,knockdown,0.005372
5810,NE_6,460848977109469,JUND,activate,-0.052781
5811,NE_6,460848977109469,JUND,knockdown,0.063497
5812,NE_6,460848977109469,KMT2A,activate,0.026575
5813,NE_6,460848977109469,KMT2A,knockdown,0.04667
5814,NE_6,460848977109469,LMX1B,activate,-0.004263
5815,NE_6,460848977109469,LMX1B,knockdown,-0.026234
5816,NE_6,460848977109469,MEIS2,activate,0.007532
5817,NE_6,460848977109469,MEIS2,knockdown,-0.333513
5818,NE_6,460848977109469,NFATC2,activate,-0.044908
5819,NE_6,460848977109469,NFATC2,knockdown,-0.075576
5820,NE_6,460848977109469,NFIA,activate,-0.187676
5821,NE_6,460848977109469,NFIA,knockdown,0.015291
5822,NE_6,460848977109469,NFIB,activate,-0.013927
5823,NE_6,460848977109469,NFIB,knockdown,0.066197
5824,NE_6,460848977109469,NFIX,activate,-0.035386
5825,NE_6,460848977109469,NFIX,knockdown,-0.017764
5826,NE_6,460848977109469,NFKB1,activate,0.004832
5827,NE_6,460848977109469,NFKB1,knockdown,-0.017508
5828,NE_6,460848977109469,NR3C2,activate,-0.026831
5829,NE_6,460848977109469,NR3C2,knockdown,0.029389
5830,NE_6,460848977109469,PBX1,activate,0.087485
5831,NE_6,460848977109469,PBX1,knockdown,-0.00091
5832,NE_6,460848977109469,PKNOX2,activate,0.089845
5833,NE_6,460848977109469,PKNOX2,knockdown,0.124662
5834,NE_6,460848977109469,PPARG,activate,0.139329
5835,NE_6,460848977109469,PPARG,knockdown,0.059432
5836,NE_6,460848977109469,PRDM16,activate,-0.085439
5837,NE_6,460848977109469,PRDM16,knockdown,-0.004747
5838,NE_6,460848977109469,PROX1,activate,0.004633
5839,NE_6,460848977109469,PROX1,knockdown,-0.193133
5840,NE_6,460848977109469,RARB,activate,0.080721
5841,NE_6,460848977109469,RARB,knockdown,0.017878
5842,NE_6,460848977109469,REST,activate,-0.090157
5843,NE_6,460848977109469,REST,knockdown,-0.020777
5844,NE_6,460848977109469,RORA,activate,0.003837
5845,NE_6,460848977109469,RORA,knockdown,-0.198704
5846,NE_6,460848977109469,RORB,activate,0.015633
5847,NE_6,460848977109469,RORB,knockdown,-0.2404
5848,NE_6,460848977109469,RUNX1,activate,-0.031777
5849,NE_6,460848977109469,RUNX1,knockdown,0.000938
5850,NE_6,460848977109469,SIX1,activate,-0.046159
5851,NE_6,460848977109469,SIX1,knockdown,-0.015462
5852,NE_6,460848977109469,SIX4,activate,0.017736
5853,NE_6,460848977109469,SIX4,knockdown,-0.030697
5854,NE_6,460848977109469,SMAD3,activate,0.059176
5855,NE_6,460848977109469,SMAD3,knockdown,0.0164
5856,NE_6,460848977109469,SOX9,activate,-0.056078
5857,NE_6,460848977109469,SOX9,knockdown,-0.002217
5858,NE_6,460848977109469,SP100,activate,-0.003723
5859,NE_6,460848977109469,SP100,knockdown,-0.011227
5860,NE_6,460848977109469,STAT1,activate,-0.102919
5861,NE_6,460848977109469,STAT1,knockdown,0.01748
5862,NE_6,460848977109469,TBX15,activate,-0.012876
5863,NE_6,460848977109469,TBX15,knockdown,-0.174175
5864,NE_6,460848977109469,TCF12,activate,0.076088
5865,NE_6,460848977109469,TCF12,knockdown,0.105648
5866,NE_6,460848977109469,TCF4,activate,-0.03695
5867,NE_6,460848977109469,TCF4,knockdown,-0.285024
5868,NE_6,460848977109469,TCF7L2,activate,-0.316346
5869,NE_6,460848977109469,TCF7L2,knockdown,0.005827
5870,NE_6,460848977109469,TEAD1,activate,-0.031549
5871,NE_6,460848977109469,TEAD1,knockdown,-0.033709
5872,NE_6,460848977109469,ZBTB18,activate,0.012023
5873,NE_6,460848977109469,ZBTB18,knockdown,-0.000199
5874,NE_6,460848977109469,ZBTB20,activate,0.102578
5875,NE_6,460848977109469,ZBTB20,knockdown,0.010062
5876,NE_6,460848977109469,ZBTB7A,activate,-0.039565
5877,NE_6,460848977109469,ZBTB7A,knockdown,-0.008868
5878,NE_6,460848977109469,ZEB1,activate,0.012222
5879,NE_6,460848977109469,ZEB1,knockdown,-0.25717
5880,NE_6,478544225591693,ASCL1,activate,-0.005643
5881,NE_6,478544225591693,ASCL1,knockdown,-0.155547
5882,NE_6,478544225591693,CREB1,activate,0.019022
5883,NE_6,478544225591693,CREB1,knockdown,0.003125
5884,NE_6,478544225591693,CUX1,activate,0.022481
5885,NE_6,478544225591693,CUX1,knockdown,0.028003
5886,NE_6,478544225591693,CUX2,activate,-0.004096
5887,NE_6,478544225591693,CUX2,knockdown,-0.055581
5888,NE_6,478544225591693,EGR1,activate,-0.012409
5889,NE_6,478544225591693,EGR1,knockdown,-0.259155
5890,NE_6,478544225591693,EHF,activate,-0.088225
5891,NE_6,478544225591693,EHF,knockdown,-0.032068
5892,NE_6,478544225591693,ESR1,activate,-0.065987
5893,NE_6,478544225591693,ESR1,knockdown,-0.013865
5894,NE_6,478544225591693,ETS1,activate,0.020388
5895,NE_6,478544225591693,ETS1,knockdown,0.013137
5896,NE_6,478544225591693,FOS,activate,0.074907
5897,NE_6,478544225591693,FOS,knockdown,-0.242317
5898,NE_6,478544225591693,FOXO3,activate,-0.144383
5899,NE_6,478544225591693,FOXO3,knockdown,-0.031037
5900,NE_6,478544225591693,GRHL2,activate,0.049847
5901,NE_6,478544225591693,GRHL2,knockdown,0.002943
5902,NE_6,478544225591693,HSF2,activate,0.044477
5903,NE_6,478544225591693,HSF2,knockdown,0.065866
5904,NE_6,478544225591693,JUN,activate,-0.031401
5905,NE_6,478544225591693,JUN,knockdown,-0.101605
5906,NE_6,478544225591693,JUNB,activate,-0.023088
5907,NE_6,478544225591693,JUNB,knockdown,-0.252723
5908,NE_6,478544225591693,JUND,activate,-0.006371
5909,NE_6,478544225591693,JUND,knockdown,0.091381
5910,NE_6,478544225591693,KMT2A,activate,0.03847
5911,NE_6,478544225591693,KMT2A,knockdown,-0.058099
5912,NE_6,478544225591693,LMX1B,activate,-0.020357
5913,NE_6,478544225591693,LMX1B,knockdown,-0.067474
5914,NE_6,478544225591693,MEIS2,activate,0.042383
5915,NE_6,478544225591693,MEIS2,knockdown,-0.336064
5916,NE_6,478544225591693,NFATC2,activate,-0.025333
5917,NE_6,478544225591693,NFATC2,knockdown,-0.096569
5918,NE_6,478544225591693,NFIA,activate,-0.093686
5919,NE_6,478544225591693,NFIA,knockdown,0.027214
5920,NE_6,478544225591693,NFIB,activate,-0.027578
5921,NE_6,478544225591693,NFIB,knockdown,-0.018021
5922,NE_6,478544225591693,NFIX,activate,-0.087315
5923,NE_6,478544225591693,NFIX,knockdown,-0.038803
5924,NE_6,478544225591693,NFKB1,activate,-0.018962
5925,NE_6,478544225591693,NFKB1,knockdown,0.015048
5926,NE_6,478544225591693,NR3C2,activate,0.000728
5927,NE_6,478544225591693,NR3C2,knockdown,-0.031856
5928,NE_6,478544225591693,PBX1,activate,-0.033889
5929,NE_6,478544225591693,PBX1,knockdown,-0.006219
5930,NE_6,478544225591693,PKNOX2,activate,-0.038894
5931,NE_6,478544225591693,PKNOX2,knockdown,-0.011407
5932,NE_6,478544225591693,PPARG,activate,0.029004
5933,NE_6,478544225591693,PPARG,knockdown,-0.036528
5934,NE_6,478544225591693,PRDM16,activate,-0.087831
5935,NE_6,478544225591693,PRDM16,knockdown,-0.074573
5936,NE_6,478544225591693,PROX1,activate,-0.004308
5937,NE_6,478544225591693,PROX1,knockdown,-0.061861
5938,NE_6,478544225591693,RARB,activate,0.058251
5939,NE_6,478544225591693,RARB,knockdown,-0.028549
5940,NE_6,478544225591693,REST,activate,-0.103304
5941,NE_6,478544225591693,REST,knockdown,-0.029641
5942,NE_6,478544225591693,RORA,activate,-0.018962
5943,NE_6,478544225591693,RORA,knockdown,-0.071539
5944,NE_6,478544225591693,RORB,activate,-0.044659
5945,NE_6,478544225591693,RORB,knockdown,-0.337611
5946,NE_6,478544225591693,RUNX1,activate,0.025545
5947,NE_6,478544225591693,RUNX1,knockdown,-0.07254
5948,NE_6,478544225591693,SIX1,activate,0.02509
5949,NE_6,478544225591693,SIX1,knockdown,0.04742
5950,NE_6,478544225591693,SIX4,activate,0.059191
5951,NE_6,478544225591693,SIX4,knockdown,-0.010497
5952,NE_6,478544225591693,SMAD3,activate,0.101332
5953,NE_6,478544225591693,SMAD3,knockdown,-0.017354
5954,NE_6,478544225591693,SOX9,activate,-0.065866
5955,NE_6,478544225591693,SOX9,knockdown,-0.020448
5956,NE_6,478544225591693,SP100,activate,-0.06444
5957,NE_6,478544225591693,SP100,knockdown,0.018476
5958,NE_6,478544225591693,STAT1,activate,-0.026273
5959,NE_6,478544225591693,STAT1,knockdown,0.017597
5960,NE_6,478544225591693,TBX15,activate,-0.044052
5961,NE_6,478544225591693,TBX15,knockdown,-0.170626
5962,NE_6,478544225591693,TCF12,activate,-0.016413
5963,NE_6,478544225591693,TCF12,knockdown,0.020297
5964,NE_6,478544225591693,TCF4,activate,0.300355
5965,NE_6,478544225591693,TCF4,knockdown,-0.043324
5966,NE_6,478544225591693,TCF7L2,activate,-0.272504
5967,NE_6,478544225591693,TCF7L2,knockdown,-0.032614
5968,NE_6,478544225591693,TEAD1,activate,0.079731
5969,NE_6,478544225591693,TEAD1,knockdown,-0.007736
5970,NE_6,478544225591693,ZBTB18,activate,0.045994
5971,NE_6,478544225591693,ZBTB18,knockdown,0.037438
5972,NE_6,478544225591693,ZBTB20,activate,0.005218
5973,NE_6,478544225591693,ZBTB20,knockdown,0.081126
5974,NE_6,478544225591693,ZBTB7A,activate,-0.030612
5975,NE_6,478544225591693,ZBTB7A,knockdown,-0.001517
5976,NE_6,478544225591693,ZEB1,activate,-0.051576
5977,NE_6,478544225591693,ZEB1,knockdown,-0.418646
5978,NE_5,458649936945631,ASCL1,activate,-0.006033
5979,NE_5,458649936945631,ASCL1,knockdown,-0.157945
5980,NE_5,458649936945631,CREB1,activate,0.015258
5981,NE_5,458649936945631,CREB1,knockdown,-0.045212
5982,NE_5,458649936945631,CUX1,activate,-0.038127
5983,NE_5,458649936945631,CUX1,knockdown,-0.044195
5984,NE_5,458649936945631,CUX2,activate,0.093897
5985,NE_5,458649936945631,CUX2,knockdown,-0.043774
5986,NE_5,458649936945631,EGR1,activate,-0.155735
5987,NE_5,458649936945631,EGR1,knockdown,-0.002666
5988,NE_5,458649936945631,EHF,activate,-0.0651
5989,NE_5,458649936945631,EHF,knockdown,-0.007261
5990,NE_5,458649936945631,ESR1,activate,-0.018625
5991,NE_5,458649936945631,ESR1,knockdown,0.006454
5992,NE_5,458649936945631,ETS1,activate,0.035742
5993,NE_5,458649936945631,ETS1,knockdown,0.096422
5994,NE_5,458649936945631,FOS,activate,0.069625
5995,NE_5,458649936945631,FOS,knockdown,-0.059067
5996,NE_5,458649936945631,FOXO3,activate,-0.149071
5997,NE_5,458649936945631,FOXO3,knockdown,-0.005647
5998,NE_5,458649936945631,GRHL2,activate,0.089758
5999,NE_5,458649936945631,GRHL2,knockdown,0.015889
6000,NE_5,458649936945631,HSF2,activate,0.072922
6001,NE_5,458649936945631,HSF2,knockdown,0.003402
6002,NE_5,458649936945631,JUN,activate,-0.065977
6003,NE_5,458649936945631,JUN,knockdown,0.023641
6004,NE_5,458649936945631,JUNB,activate,-0.240231
6005,NE_5,458649936945631,JUNB,knockdown,0.023676
6006,NE_5,458649936945631,JUND,activate,-0.082147
6007,NE_5,458649936945631,JUND,knockdown,0.066257
6008,NE_5,458649936945631,KMT2A,activate,0.032024
6009,NE_5,458649936945631,KMT2A,knockdown,-0.023746
6010,NE_5,458649936945631,LMX1B,activate,-0.000772
6011,NE_5,458649936945631,LMX1B,knockdown,0.005296
6012,NE_5,458649936945631,MEIS2,activate,0.016135
6013,NE_5,458649936945631,MEIS2,knockdown,-0.327639
6014,NE_5,458649936945631,NFATC2,activate,-0.048264
6015,NE_5,458649936945631,NFATC2,knockdown,-0.050228
6016,NE_5,458649936945631,NFIA,activate,-0.169905
6017,NE_5,458649936945631,NFIA,knockdown,-0.043143
6018,NE_5,458649936945631,NFIB,activate,0.010628
6019,NE_5,458649936945631,NFIB,knockdown,-0.029919
6020,NE_5,458649936945631,NFIX,activate,-0.044721
6021,NE_5,458649936945631,NFIX,knockdown,-0.025921
6022,NE_5,458649936945631,NFKB1,activate,-0.005472
6023,NE_5,458649936945631,NFKB1,knockdown,-0.031673
6024,NE_5,458649936945631,NR3C2,activate,0.017327
6025,NE_5,458649936945631,NR3C2,knockdown,-0.017187
6026,NE_5,458649936945631,PBX1,activate,-0.010558
6027,NE_5,458649936945631,PBX1,knockdown,0.011049
6028,NE_5,458649936945631,PKNOX2,activate,0.022027
6029,NE_5,458649936945631,PKNOX2,knockdown,0.026622
6030,NE_5,458649936945631,PPARG,activate,-0.060154
6031,NE_5,458649936945631,PPARG,knockdown,0.048509
6032,NE_5,458649936945631,PRDM16,activate,-0.052403
6033,NE_5,458649936945631,PRDM16,knockdown,0.014802
6034,NE_5,458649936945631,PROX1,activate,-0.0114
6035,NE_5,458649936945631,PROX1,knockdown,-0.103087
6036,NE_5,458649936945631,RARB,activate,-0.011329
6037,NE_5,458649936945631,RARB,knockdown,-0.035426
6038,NE_5,458649936945631,REST,activate,-0.053069
6039,NE_5,458649936945631,REST,knockdown,0.001087
6040,NE_5,458649936945631,RORA,activate,0.131287
6041,NE_5,458649936945631,RORA,knockdown,0.00912
6042,NE_5,458649936945631,RORB,activate,-0.005717
6043,NE_5,458649936945631,RORB,knockdown,-0.37913
6044,NE_5,458649936945631,RUNX1,activate,0.013574
6045,NE_5,458649936945631,RUNX1,knockdown,-0.027183
6046,NE_5,458649936945631,SIX1,activate,0.016205
6047,NE_5,458649936945631,SIX1,knockdown,0.016135
6048,NE_5,458649936945631,SIX4,activate,-0.033251
6049,NE_5,458649936945631,SIX4,knockdown,-0.084041
6050,NE_5,458649936945631,SMAD3,activate,0.017888
6051,NE_5,458649936945631,SMAD3,knockdown,-0.042757
6052,NE_5,458649936945631,SOX9,activate,-0.055665
6053,NE_5,458649936945631,SOX9,knockdown,0.004525
6054,NE_5,458649936945631,SP100,activate,0.028972
6055,NE_5,458649936945631,SP100,knockdown,-0.012487
6056,NE_5,458649936945631,STAT1,activate,-0.183164
6057,NE_5,458649936945631,STAT1,knockdown,-0.007015
6058,NE_5,458649936945631,TBX15,activate,-0.064258
6059,NE_5,458649936945631,TBX15,knockdown,-0.141705
6060,NE_5,458649936945631,TCF12,activate,0.07913
6061,NE_5,458649936945631,TCF12,knockdown,0.098387
6062,NE_5,458649936945631,TCF4,activate,0.010593
6063,NE_5,458649936945631,TCF4,knockdown,-0.196948
6064,NE_5,458649936945631,TCF7L2,activate,-0.31396
6065,NE_5,458649936945631,TCF7L2,knockdown,-0.019572
6066,NE_5,458649936945631,TEAD1,activate,-0.014732
6067,NE_5,458649936945631,TEAD1,knockdown,-0.028622
6068,NE_5,458649936945631,ZBTB18,activate,0.001122
6069,NE_5,458649936945631,ZBTB18,knockdown,0.011049
6070,NE_5,458649936945631,ZBTB20,activate,-0.008067
6071,NE_5,458649936945631,ZBTB20,knockdown,-0.007927
6072,NE_5,458649936945631,ZBTB7A,activate,-0.012767
6073,NE_5,458649936945631,ZBTB7A,knockdown,0.028657
6074,NE_5,458649936945631,ZEB1,activate,-0.024904
6075,NE_5,458649936945631,ZEB1,knockdown,-0.259698
6076,NE_5,460292996874376,ASCL1,activate,0.020402
6077,NE_5,460292996874376,ASCL1,knockdown,-0.178574
6078,NE_5,460292996874376,CREB1,activate,0.036142
6079,NE_5,460292996874376,CREB1,knockdown,0.000876
6080,NE_5,460292996874376,CUX1,activate,-0.037054
6081,NE_5,460292996874376,CUX1,knockdown,0.038316
6082,NE_5,460292996874376,CUX2,activate,0.013426
6083,NE_5,460292996874376,CUX2,knockdown,-0.006626
6084,NE_5,460292996874376,EGR1,activate,-0.273715
6085,NE_5,460292996874376,EGR1,knockdown,0.004522
6086,NE_5,460292996874376,EHF,activate,-0.105798
6087,NE_5,460292996874376,EHF,knockdown,0.002244
6088,NE_5,460292996874376,ESR1,activate,-0.052128
6089,NE_5,460292996874376,ESR1,knockdown,0.004768
6090,NE_5,460292996874376,ETS1,activate,0.077333
6091,NE_5,460292996874376,ETS1,knockdown,0.031094
6092,NE_5,460292996874376,FOS,activate,-0.196943
6093,NE_5,460292996874376,FOS,knockdown,-0.000876
6094,NE_5,460292996874376,FOXO3,activate,-0.005539
6095,NE_5,460292996874376,FOXO3,knockdown,-0.039192
6096,NE_5,460292996874376,GRHL2,activate,0.008098
6097,NE_5,460292996874376,GRHL2,knockdown,0.008063
6098,NE_5,460292996874376,HSF2,activate,-0.010797
6099,NE_5,460292996874376,HSF2,knockdown,-0.21051
6100,NE_5,460292996874376,JUN,activate,-0.114317
6101,NE_5,460292996874376,JUN,knockdown,-0.022611
6102,NE_5,460292996874376,JUNB,activate,-0.432377
6103,NE_5,460292996874376,JUNB,knockdown,0.004733
6104,NE_5,460292996874376,JUND,activate,-0.154385
6105,NE_5,460292996874376,JUND,knockdown,0.0312
6106,NE_5,460292996874376,KMT2A,activate,0.032987
6107,NE_5,460292996874376,KMT2A,knockdown,0.048938
6108,NE_5,460292996874376,LMX1B,activate,0.025205
6109,NE_5,460292996874376,LMX1B,knockdown,0.061593
6110,NE_5,460292996874376,MEIS2,activate,-0.212578
6111,NE_5,460292996874376,MEIS2,knockdown,0.029517
6112,NE_5,460292996874376,NFATC2,activate,0.038386
6113,NE_5,460292996874376,NFATC2,knockdown,-0.082311
6114,NE_5,460292996874376,NFIA,activate,-0.518124
6115,NE_5,460292996874376,NFIA,knockdown,-0.033934
6116,NE_5,460292996874376,NFIB,activate,0.008343
6117,NE_5,460292996874376,NFIB,knockdown,0.017949
6118,NE_5,460292996874376,NFIX,activate,-0.071198
6119,NE_5,460292996874376,NFIX,knockdown,-0.027554
6120,NE_5,460292996874376,NFKB1,activate,0.016231
6121,NE_5,460292996874376,NFKB1,knockdown,0.007747
6122,NE_5,460292996874376,NR3C2,activate,-0.036598
6123,NE_5,460292996874376,NR3C2,knockdown,0.015179
6124,NE_5,460292996874376,PBX1,activate,-0.149267
6125,NE_5,460292996874376,PBX1,knockdown,-0.036178
6126,NE_5,460292996874376,PKNOX2,activate,0.041927
6127,NE_5,460292996874376,PKNOX2,knockdown,-0.010657
6128,NE_5,460292996874376,PPARG,activate,-0.04729
6129,NE_5,460292996874376,PPARG,knockdown,0.041821
6130,NE_5,460292996874376,PRDM16,activate,-0.025766
6131,NE_5,460292996874376,PRDM16,knockdown,0.035687
6132,NE_5,460292996874376,PROX1,activate,-0.035056
6133,NE_5,460292996874376,PROX1,knockdown,-0.169705
6134,NE_5,460292996874376,RARB,activate,-0.044906
6135,NE_5,460292996874376,RARB,knockdown,-0.049358
6136,NE_5,460292996874376,REST,activate,-0.062259
6137,NE_5,460292996874376,REST,knockdown,-0.011323
6138,NE_5,460292996874376,RORA,activate,-0.00617
6139,NE_5,460292996874376,RORA,knockdown,-0.331557
6140,NE_5,460292996874376,RORB,activate,-0.381266
6141,NE_5,460292996874376,RORB,knockdown,0.007852
6142,NE_5,460292996874376,RUNX1,activate,0.026642
6143,NE_5,460292996874376,RUNX1,knockdown,0.029236
6144,NE_5,460292996874376,SIX1,activate,-0.000947
6145,NE_5,460292996874376,SIX1,knockdown,0.06927
6146,NE_5,460292996874376,SIX4,activate,-0.045923
6147,NE_5,460292996874376,SIX4,knockdown,0.004102
6148,NE_5,460292996874376,SMAD3,activate,-0.110355
6149,NE_5,460292996874376,SMAD3,knockdown,-0.021349
6150,NE_5,460292996874376,SOX9,activate,-0.039508
6151,NE_5,460292996874376,SOX9,knockdown,-0.031165
6152,NE_5,460292996874376,SP100,activate,0.031375
6153,NE_5,460292996874376,SP100,knockdown,-0.04077
6154,NE_5,460292996874376,STAT1,activate,-0.007292
6155,NE_5,460292996874376,STAT1,knockdown,0.068429
6156,NE_5,460292996874376,TBX15,activate,-0.116841
6157,NE_5,460292996874376,TBX15,knockdown,0.083783
6158,NE_5,460292996874376,TCF12,activate,0.017458
6159,NE_5,460292996874376,TCF12,knockdown,0.052689
6160,NE_5,460292996874376,TCF4,activate,-0.095842
6161,NE_5,460292996874376,TCF4,knockdown,-0.032777
6162,NE_5,460292996874376,TCF7L2,activate,-0.328157
6163,NE_5,460292996874376,TCF7L2,knockdown,0.032847
6164,NE_5,460292996874376,TEAD1,activate,-0.082346
6165,NE_5,460292996874376,TEAD1,knockdown,-0.00326
6166,NE_5,460292996874376,ZBTB18,activate,-0.024259
6167,NE_5,460292996874376,ZBTB18,knockdown,-0.422422
6168,NE_5,460292996874376,ZBTB20,activate,-0.029201
6169,NE_5,460292996874376,ZBTB20,knockdown,-0.045117
6170,NE_5,460292996874376,ZBTB7A,activate,0.063346
6171,NE_5,460292996874376,ZBTB7A,knockdown,-0.003786
6172,NE_5,460292996874376,ZEB1,activate,-0.22015
6173,NE_5,460292996874376,ZEB1,knockdown,0.017318
6174,NE_5,478544225591759,ASCL1,activate,-0.110457
6175,NE_5,478544225591759,ASCL1,knockdown,-0.212449
6176,NE_5,478544225591759,CREB1,activate,-0.034226
6177,NE_5,478544225591759,CREB1,knockdown,0.066171
6178,NE_5,478544225591759,CUX1,activate,-0.017862
6179,NE_5,478544225591759,CUX1,knockdown,-0.047721
6180,NE_5,478544225591759,CUX2,activate,-0.038667
6181,NE_5,478544225591759,CUX2,knockdown,-0.065877
6182,NE_5,478544225591759,EGR1,activate,-0.03614
6183,NE_5,478544225591759,EGR1,knockdown,-0.31638
6184,NE_5,478544225591759,EHF,activate,-0.124491
6185,NE_5,478544225591759,EHF,knockdown,-0.016218
6186,NE_5,478544225591759,ESR1,activate,-0.125742
6187,NE_5,478544225591759,ESR1,knockdown,-0.080524
6188,NE_5,478544225591759,ETS1,activate,-0.006551
6189,NE_5,478544225591759,ETS1,knockdown,-0.058933
6190,NE_5,478544225591759,FOS,activate,0.088424
6191,NE_5,478544225591759,FOS,knockdown,-0.226925
6192,NE_5,478544225591759,FOXO3,activate,-0.214436
6193,NE_5,478544225591759,FOXO3,knockdown,-0.103072
6194,NE_5,478544225591759,GRHL2,activate,0.008072
6195,NE_5,478544225591759,GRHL2,knockdown,-0.01374
6196,NE_5,478544225591759,HSF2,activate,0.019162
6197,NE_5,478544225591759,HSF2,knockdown,0.113499
6198,NE_5,478544225591759,JUN,activate,-0.047524
6199,NE_5,478544225591759,JUN,knockdown,-0.022769
6200,NE_5,478544225591759,JUNB,activate,-0.033932
6201,NE_5,478544225591759,JUNB,knockdown,-0.26228
6202,NE_5,478544225591759,JUND,activate,-0.006821
6203,NE_5,478544225591759,JUND,knockdown,0.036459
6204,NE_5,478544225591759,KMT2A,activate,-0.057314
6205,NE_5,478544225591759,KMT2A,knockdown,-0.005987
6206,NE_5,478544225591759,LMX1B,activate,-0.02797
6207,NE_5,478544225591759,LMX1B,knockdown,-0.035036
6208,NE_5,478544225591759,MEIS2,activate,-0.015997
6209,NE_5,478544225591759,MEIS2,knockdown,-0.339737
6210,NE_5,478544225591759,NFATC2,activate,-0.050935
6211,NE_5,478544225591759,NFATC2,knockdown,-0.18524
6212,NE_5,478544225591759,NFIA,activate,-0.235316
6213,NE_5,478544225591759,NFIA,knockdown,-0.015899
6214,NE_5,478544225591759,NFIB,activate,-0.051156
6215,NE_5,478544225591759,NFIB,knockdown,-0.078439
6216,NE_5,478544225591759,NFIX,activate,-0.109991
6217,NE_5,478544225591759,NFIX,knockdown,-0.070219
6218,NE_5,478544225591759,NFKB1,activate,-0.047966
6219,NE_5,478544225591759,NFKB1,knockdown,-0.02954
6220,NE_5,478544225591759,NR3C2,activate,-0.086412
6221,NE_5,478544225591759,NR3C2,knockdown,-0.03062
6222,NE_5,478544225591759,PBX1,activate,-0.044139
6223,NE_5,478544225591759,PBX1,knockdown,-0.035061
6224,NE_5,478544225591759,PKNOX2,activate,-0.060454
6225,NE_5,478544225591759,PKNOX2,knockdown,-0.05091
6226,NE_5,478544225591759,PPARG,activate,-0.054492
6227,NE_5,478544225591759,PPARG,knockdown,-0.097331
6228,NE_5,478544225591759,PRDM16,activate,-0.163845
6229,NE_5,478544225591759,PRDM16,knockdown,-0.09051
6230,NE_5,478544225591759,PROX1,activate,-0.016757
6231,NE_5,478544225591759,PROX1,knockdown,-0.093577
6232,NE_5,478544225591759,RARB,activate,-0.02559
6233,NE_5,478544225591759,RARB,knockdown,-0.117547
6234,NE_5,478544225591759,REST,activate,-0.080917
6235,NE_5,478544225591759,REST,knockdown,-0.073752
6236,NE_5,478544225591759,RORA,activate,0.030105
6237,NE_5,478544225591759,RORA,knockdown,-0.178983
6238,NE_5,478544225591759,RORB,activate,-0.056651
6239,NE_5,478544225591759,RORB,knockdown,-0.370038
6240,NE_5,478544225591759,RUNX1,activate,-0.079518
6241,NE_5,478544225591759,RUNX1,knockdown,-0.079322
6242,NE_5,478544225591759,SIX1,activate,-0.026081
6243,NE_5,478544225591759,SIX1,knockdown,-0.027357
6244,NE_5,478544225591759,SIX4,activate,-0.006379
6245,NE_5,478544225591759,SIX4,knockdown,-0.068036
6246,NE_5,478544225591759,SMAD3,activate,-0.014991
6247,NE_5,478544225591759,SMAD3,knockdown,-0.058614
6248,NE_5,478544225591759,SOX9,activate,-0.136979
6249,NE_5,478544225591759,SOX9,knockdown,-0.045733
6250,NE_5,478544225591759,SP100,activate,-0.066392
6251,NE_5,478544225591759,SP100,knockdown,-0.017052
6252,NE_5,478544225591759,STAT1,activate,0.024584
6253,NE_5,478544225591759,STAT1,knockdown,-0.004858
6254,NE_5,478544225591759,TBX15,activate,-0.074856
6255,NE_5,478544225591759,TBX15,knockdown,-0.247681
6256,NE_5,478544225591759,TCF12,activate,-0.059767
6257,NE_5,478544225591759,TCF12,knockdown,-0.006992
6258,NE_5,478544225591759,TCF4,activate,-0.105304
6259,NE_5,478544225591759,TCF4,knockdown,-0.256833
6260,NE_5,478544225591759,TCF7L2,activate,-0.29155
6261,NE_5,478544225591759,TCF7L2,knockdown,-0.021664
6262,NE_5,478544225591759,TEAD1,activate,0.044826
6263,NE_5,478544225591759,TEAD1,knockdown,-0.027283
6264,NE_5,478544225591759,ZBTB18,activate,-0.038937
6265,NE_5,478544225591759,ZBTB18,knockdown,-0.002061
6266,NE_5,478544225591759,ZBTB20,activate,-0.003901
6267,NE_5,478544225591759,ZBTB20,knockdown,-0.079199
6268,NE_5,478544225591759,ZBTB7A,activate,-0.007017
6269,NE_5,478544225591759,ZBTB7A,knockdown,-0.020438
6270,NE_5,478544225591759,ZEB1,activate,-0.066392
6271,NE_5,478544225591759,ZEB1,knockdown,-0.327911
6272,NE_5,478544494027151,ASCL1,activate,0.042222
6273,NE_5,478544494027151,ASCL1,knockdown,-0.131981
6274,NE_5,478544494027151,CREB1,activate,0.019917
6275,NE_5,478544494027151,CREB1,knockdown,0.066041
6276,NE_5,478544494027151,CUX1,activate,0.020488
6277,NE_5,478544494027151,CUX1,knockdown,0.092484
6278,NE_5,478544494027151,CUX2,activate,0.065435
6279,NE_5,478544494027151,CUX2,knockdown,-0.047201
6280,NE_5,478544494027151,EGR1,activate,0.07139
